,kaipan_price,kaipan_money
sh600000,10.59,8545071.0
sh600004,13.27,1340000.0
sh600006,6.9,1745010.0000000002
sh600007,11.94,76416.0
sh600008,2.94,1615530.0
sh600009,60.9,39237870.0
sh600010,1.53,37034721.0
sh600011,4.05,1739880.0
sh600012,6.16,17248.0
sh600015,6.26,2315574.0
sh600016,5.2,3252080.0000000005
sh600017,2.74,45210.0
sh600018,4.82,899412.0000000001
sh600019,7.6,17470880.0
sh600020,3.26,19560.0
sh600021,6.79,57715.0
sh600022,1.43,465893.99999999994
sh600023,3.51,563706.0
sh600025,4.48,358848.00000000006
sh600026,6.33,190000.0
sh600027,3.2,95680.0
sh600028,4.54,8487076.0
sh600029,6.13,1674103.0
sh600030,26.3,109071360.00000001
sh600031,41.8,23637899.999999996
sh600033,2.61,12528.0
sh600035,2.73,24297.0
sh600036,51.11,35122792.0
sh600037,8.41,1154693.0
sh600038,53.29,836653.0000000001
sh600039,5.19,435441.00000000006
sh600048,15.69,8330000.0
sh600050,4.34,1040000.0
sh600051,8.2,75440.0
sh600052,2.76,56855.99999999999
sh600053,17.65,90015.0
sh600054,10.56,473088.0
sh600055,12.51,324009.0
sh600056,13.82,667506.0
sh600057,6.08,773984.0
sh600058,7.75,811425.0
sh600059,11.72,2738964.0000000005
sh600060,12.62,1697389.9999999998
sh600061,12.25,1495725.0
sh600062,11.62,145250.0
sh600063,4.58,4943652.0
sh600064,10.02,198395.99999999997
sh600066,15.05,2138605.0
sh600067,3.59,74313.0
sh600068,6.76,654367.9999999999
sh600070,7.1,8519.999999999998
sh600071,15.73,797511.0
sh600072,11.3,282500.0
sh600073,8.65,218845.00000000003
sh600075,7.01,1664173.9999999998
sh600076,3.56,66928.0
sh600077,2.63,71273.0
sh600078,3.72,74028.00000000001
sh600079,29.48,524744.0
sh600080,5.44,544.0
sh600081,11.85,157605.0
sh600082,2.9,99470.0
sh600083,5.81,25564.0
sh600084,2.4,69600.0
sh600085,27.29,3247510.0
sh600086,0.19,710980.0
sh600088,9.84,65928.0
sh600089,12.36,16127328.0
sh600090,1.67,286405.0
sh600091,1.77,36285.0
sh600093,8.08,875064.0
sh600094,3.88,311952.0
sh600095,9.4,1085700.0
sh600096,8.49,1946757.0
sh600097,9.47,344708.00000000006
sh600098,5.71,29120.999999999996
sh600099,6.11,406926.0
sh600100,5.74,177940.0
sh600101,5.19,519.0
sh600103,2.09,1090000.0
sh600104,21.29,4460255.0
sh600105,3.25,659100.0
sh600106,2.6,106600.0
sh600107,7.98,11970.0
sh600108,2.84,276332.0
sh600109,12.98,1956086.0
sh600110,8.63,918232.0000000001
sh600111,20.8,45460480.0
sh600112,1.27,1439418.0
sh600113,6.05,22385.0
sh600114,8.54,323666.0
sh600115,4.74,1089252.0
sh600116,8.91,41877.0
sh600117,3.46,40828.0
sh600118,31.79,1506846.0
sh600119,7.05,0.0
sh600120,5.65,192665.0
sh600121,4.5,927450.0
sh600122,1.1,189970.0
sh600123,5.13,160000.0
sh600125,5.17,275044.0
sh600126,5.14,99202.0
sh600127,9.15,290970.0
sh600128,5.95,23205.0
sh600129,14.5,578550.0
sh600130,3.3,426030.0
sh600131,14.07,178689.0
sh600132,120.74,1352288.0
sh600133,5.69,110386.00000000001
sh600135,5.85,4094.9999999999995
sh600136,6.13,30650.0
sh600137,12.72,20352.0
sh600138,11.5,1713500.0
sh600139,3.15,378315.0
sh600141,13.25,2490000.0
sh600143,25.66,6638242.0
sh600145,1.24,125116.00000000001
sh600146,1.27,1769872.0
sh600148,12.84,1284.0
sh600149,4.42,100334.0
sh600150,15.58,610736.0
sh600151,9.55,1954885.0000000002
sh600152,6.72,200256.0
sh600153,8.36,630344.0
sh600155,11.53,1975089.0
sh600156,3.75,0.0
sh600157,1.36,1040944.0
sh600158,11.41,280686.0
sh600159,2.36,156704.0
sh600160,8.78,1380216.0
sh600161,35.32,921852.0
sh600162,1.83,345870.0
sh600163,4.34,819392.0
sh600165,5.88,1176.0
sh600166,3.57,2585037.0
sh600167,10.0,943000.0
sh600168,6.41,185890.0
sh600169,2.27,318254.0
sh600170,2.96,349280.0
sh600171,14.7,573300.0
sh600172,2.88,491616.0
sh600173,4.43,136887.0
sh600176,22.49,8890296.999999998
sh600177,8.04,1587096.0
sh600178,6.38,201608.0
sh600179,3.87,0.0
sh600180,5.16,1032.0
sh600182,13.99,870178.0000000001
sh600183,24.61,3140236.0
sh600184,10.78,1361514.0
sh600185,6.48,1669896.0000000002
sh600186,2.66,6650.0
sh600187,2.28,1228007.9999999998
sh600188,9.61,2105551.0
sh600189,10.9,383680.0
sh600190,2.86,18876.0
sh600191,3.61,694925.0
sh600192,3.97,136965.0
sh600193,6.08,928416.0
sh600195,13.7,608279.9999999999
sh600196,46.05,5199045.0
sh600197,20.19,1033728.0000000001
sh600198,6.44,2572780.0000000005
sh600199,12.24,4227696.0
sh600200,4.93,18241.0
sh600201,20.9,844359.9999999999
sh600202,3.65,75190.0
sh600203,7.9,105070.0
sh600206,12.24,287640.0
sh600207,6.09,204624.0
sh600208,3.14,609788.0
sh600209,4.01,0.0
sh600210,5.02,528104.0
sh600211,51.84,373248.00000000006
sh600212,3.77,1393769.0
sh600213,6.39,352728.0
sh600215,5.06,58695.99999999999
sh600216,15.01,1280353.0
sh600217,5.14,494982.0
sh600218,8.84,230723.99999999997
sh600219,4.08,13782648.000000002
sh600220,2.37,180831.00000000003
sh600221,1.5,3724950.0
sh600222,5.22,311112.0
sh600223,12.47,2490000.0
sh600225,1.95,190320.0
sh600226,2.06,832034.0
sh600227,2.81,50018.0
sh600228,11.36,67024.0
sh600229,6.04,21744.0
sh600230,14.84,20787872.0
sh600231,2.36,38468.0
sh600232,4.99,2495.0000000000005
sh600233,11.58,617214.0
sh600234,9.04,0.0
sh600235,5.5,1430000.0
sh600236,4.58,16946.0
sh600237,5.74,8350000.0
sh600238,8.17,223041.0
sh600239,2.47,1200914.0000000002
sh600241,2.86,6578.0
sh600242,2.43,136809.0
sh600243,2.99,0.0
sh600246,6.6,328020.0
sh600247,0.65,0.0
sh600248,3.95,41870.00000000001
sh600249,4.91,201801.0
sh600250,4.66,15378.0
sh600251,6.4,668800.0
sh600252,2.84,47144.0
sh600255,2.08,911248.0
sh600256,2.74,534300.0
sh600257,5.1,4845000.0
sh600258,23.96,2139628.0000000005
sh600259,36.34,1766124.0000000002
sh600260,9.12,259919.99999999997
sh600261,3.7,59940.0
