,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,6.78,20340.0,0.0,0.0,0.0,0.0,6.784261581587487
sz300139,7.36,250240.0,0.0,0.0,0.0,0.0,7.460643173573005
sh600728,9.85,7089626.0,0.0,0.0,0.0,0.0,9.932908283545203
sz300294,32.61,1418535.0,0.0,0.0,0.0,0.0,31.98800058941991
sh601658,5.24,1251836.0,0.0,0.0,0.0,0.0,5.236975115723181
sz300801,22.52,1929063.0,0.0,0.0,0.0,0.0,21.94647479792794
sh600543,5.32,252700.0,0.0,0.0,0.0,0.0,5.260016956632831
sz002041,12.84,28777008.0,0.0,0.0,0.0,0.0,12.62248127612554
sh600337,4.25,550375.0,0.0,0.0,0.0,0.0,4.207141938179334
sz300236,53.6,9508640.0,0.0,0.0,0.0,0.0,54.83967571742286
sz300104,0,0,0,0,0,0,0
sz002473,7.72,43232.0,0.0,0.0,0.0,0.0,7.852550556792873
sz002748,6.98,41880.0,0.0,0.0,0.0,0.0,7.087976096958815
sz002087,4.41,3404520.0,0.0,0.0,0.0,0.0,4.388357272661575
sz002112,7.37,1019271.0,0.0,0.0,0.0,0.0,7.272049569605223
sz002420,0.0,0.0,0.0,0.0,0.0,0.0,3.8025686621357413
sz002830,0.0,0.0,0.0,0.0,0.0,0.0,11.525327766580284
sh603666,96.0,2092800.0,0.0,0.0,0.0,0.0,99.77676458385197
sz002236,16.96,4561341.0,0.0,0.0,0.0,0.0,16.960194595522093
sh600161,36.1,2220150.0,0.0,0.0,0.0,0.0,35.16799461217626
sh600458,6.8,20400.0,0.0,0.0,0.0,0.0,7.029951037746395
sz002282,7.02,66690.0,0.0,0.0,0.0,0.0,7.020952453846861
sz002479,6.09,220458.0,0.0,0.0,0.0,0.0,6.091584985299158
sh603515,23.89,133784.0,0.0,0.0,0.0,0.0,24.019488645141355
sh600847,10.45,96140.0,0.0,0.0,0.0,0.0,10.506822464437466
sz002059,4.99,324350.0,0.0,0.0,0.0,0.0,5.1375480182874895
sh600623,5.39,687225.0,0.0,0.0,0.0,0.0,5.410079766229664
sh603355,21.25,46750.0,0.0,0.0,0.0,0.0,21.16799518277132
sz002128,7.29,84564.0,0.0,0.0,0.0,0.0,7.31139180004385
sh600706,8.53,1294001.0,0.0,0.0,0.0,0.0,8.557509658912643
sh603131,16.0,304000.0,0.0,0.0,0.0,0.0,15.831344282238444
sz002760,19.08,112572.0,0.0,0.0,0.0,0.0,18.978376326381266
sz300260,14.53,319660.0,0.0,0.0,0.0,0.0,14.58527561843713
