,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,23.75,19000.0,0.0,0.0,0.0,0.0
sz300240,7.3,128480.0,0.0,0.0,0.0,0.0
sz000893,4.83,77763.0,0.0,0.0,0.0,0.0
sh600185,4.59,181764.0,0.0,0.0,0.0,0.0
sz002468,21.83,266326.0,0.0,0.0,0.0,0.0
sh601225,8.33,2451519.0,0.0,0.0,0.0,0.0
sz000966,3.8,47500.0,0.0,0.0,0.0,0.0
sz002424,9.01,67575.0,0.0,0.0,0.0,0.0
sz002305,3.07,156877.0,0.0,0.0,0.0,0.0
sh600157,2.08,13290189.0,0.0,0.0,0.0,0.0
sh603918,12.43,28589.0,0.0,0.0,0.0,0.0
sz300701,32.57,306158.0,0.0,0.0,0.0,0.0
sz000403,26.0,5200.0,0.0,0.0,0.0,0.0
sz300717,14.76,131364.0,0.0,0.0,0.0,0.0
sh600536,25.8,5534100.0,0.0,0.0,0.0,0.0
sh603477,8.28,1740456.0,0.0,0.0,0.0,0.0
sz000996,11.15,1961285.0,18.266666666666666,0.35340828,0.35020437,0.07872711
sz002524,4.69,416003.0,0.0,0.0,0.0,0.0
sh600896,0,0,0,0,0,0
sz002606,6.69,1214235.0,0.0,0.0,0.0,0.0
sh600487,20.29,5003514.0,0.0,0.0,0.0,0.0
sz300094,6.47,85404.0,2.4166666666666665,0.1582186,0.0,0.0
sz000766,6.81,20430.0,0.0,0.0,0.0,0.0
sz002791,12.0,247200.0,0.0,0.0,0.0,0.0
sh600313,2.59,255892.0,0.0,0.0,0.0,0.0
sh600186,1.94,315444.0,0.0,0.0,0.0,0.0
sh600196,24.9,1964610.0,0.0,0.0,0.0,0.0
sh600137,13.72,48020.0,0.0,0.0,0.0,0.0
sz000528,6.73,603681.0,0.0,0.0,0.0,0.0
sh600612,42.15,282405.0,0.0,0.0,0.0,0.0
sh600814,5.4,1080.0,0.0,0.0,0.0,0.0
sz000639,8.03,44968.0,0.0,0.0,0.0,0.0
sz002845,19.44,1473552.0,0.0,0.0,0.0,0.0
sh603818,7.5,75000.0,0.0,0.0,0.0,0.0
sh600520,0,0,0,0,0,0
sz002680,1.51,3112438.0,0.0,0.0,0.0,0.0
