,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.09,367262.0,0.0,0.0,0.0,0.0,7.042030036643947
sz300139,7.07,214928.0,0.0,0.0,0.0,0.0,7.113686238789237
sh600728,9.3,1765140.0,0.0,0.0,0.0,0.0,9.264636631264406
sz300294,38.85,1359750.0,0.0,0.0,0.0,0.0,37.88307782177814
sh601658,4.62,3219678.0,0.0,0.0,0.0,0.0,4.599815519260841
sz300801,20.69,304143.0,0.0,0.0,0.0,0.0,20.587592372225856
sh600543,5.76,729216.0,0.0,0.0,0.0,0.0,5.690524752655651
sz002041,11.95,817380.0,0.0,0.0,0.0,0.0,12.028178660322473
sh600337,4.65,245055.0,0.0,0.0,0.0,0.0,4.7035107016405995
sz300236,58.91,2508682.0,0.0,0.0,0.0,0.0,61.04690452163444
sz002473,0.0,0.0,0.0,0.0,0.0,0.0,7.841145270738125
sz002748,6.79,21728.0,0.0,0.0,0.0,0.0,6.801383918459796
sz002087,3.73,250656.0,0.0,0.0,0.0,0.0,3.6795938238057753
sz002112,7.41,1045551.0,0.0,0.0,0.0,0.0,7.529499172964032
sz002420,3.91,52394.0,0.0,0.0,0.0,0.0,3.93244817188089
sz002830,12.41,1241.0,0.0,0.0,0.0,0.0,12.33573748460074
sh603666,102.71,462195.0,0.0,0.0,0.0,0.0,101.52801690140846
sz002236,18.5,10113950.0,0.0,0.0,0.0,0.0,18.97519365368007
sh600161,44.88,7696920.0,0.0,0.0,0.0,0.0,43.66599993528276
sh600458,6.6,44880.0,0.0,0.0,0.0,0.0,6.553292637895223
sz002282,8.24,177160.0,0.0,0.0,0.0,0.0,8.081698220205897
sz002479,6.16,27720.0,0.0,0.0,0.0,0.0,6.1158292065588205
sh603515,27.56,44096.0,0.0,0.0,0.0,0.0,27.574994801247705
sh600847,10.93,2186.0,0.0,0.0,0.0,0.0,10.86452171176841
sz002059,4.41,9702.0,0.0,0.0,0.0,0.0,4.425626428423021
sh600623,5.24,132048.0,0.0,0.0,0.0,0.0,5.236875097855018
sh603355,22.43,257945.0,0.0,0.0,0.0,0.0,22.459715836797017
sz002128,8.15,1062760.0,0.0,0.0,0.0,0.0,8.41390076903994
sh600706,7.28,36400.0,0.0,0.0,0.0,0.0,7.255492735312697
sh603131,17.58,580140.0,0.0,0.0,0.0,0.0,17.785628369910526
sz002760,22.44,267036.0,0.0,0.0,0.0,0.0,22.239720083974806
sz300260,18.71,1062728.0,0.0,0.0,0.0,0.0,18.540262865551917
sz002522,7.03,968031.0,0.0,0.0,0.0,0.0,7.135125086373637
sh603823,20.45,2210645.0,0.0,0.0,0.0,0.0,20.118606979366177
sz300130,13.27,367579.0,0.0,0.0,0.0,0.0,13.200203785626226
sz002645,8.44,39668.0,0.0,0.0,0.0,0.0,8.362039790157745
sz000633,0.0,0.0,0.0,0.0,0.0,0.0,3.6409809915518005
sh603676,11.09,343790.0,0.0,0.0,0.0,0.0,10.833232414259225
sz002853,21.55,310320.0,0.0,0.0,0.0,0.0,21.598620972049137
sz002700,3.72,34596.0,0.0,0.0,0.0,0.0,3.752053812813801
sz300826,38.6,7720.0,0.0,0.0,0.0,0.0,38.71874015748031
sz300719,10.92,678678.0,0.0,0.0,0.0,0.0,10.837622083020866
sz300105,4.1,185320.0,0.0,0.0,0.0,0.0,4.077798996968237
sz300404,15.9,352980.0,0.0,0.0,0.0,0.0,15.22288385043755
sh600081,10.63,96733.0,0.0,0.0,0.0,0.0,10.55811477898755
sz002908,13.67,705372.0,0.0,0.0,0.0,0.0,13.61331867431485
sz300632,14.79,22185.0,20.916666666666668,0.1804765,0.46470317,0.13054785,15.858590237753473
sh601882,8.07,45999.0,0.0,0.0,0.0,0.0,8.010341186872628
sz000848,6.96,125280.0,0.0,0.0,0.0,0.0,6.914874069298282
sh603569,9.8,206780.0,0.0,0.0,0.0,0.0,9.464837345150569
sz002166,8.22,1162308.0,0.0,0.0,0.0,0.0,8.06215114567767
sz002017,11.88,288684.0,0.0,0.0,0.0,0.0,12.102184895717029
sz002089,2.44,40748.0,0.0,0.0,0.0,0.0,2.4570437963292657
sh600152,6.14,174990.0,0.0,0.0,0.0,0.0,6.159655649637644
sz300050,5.16,427248.0,0.0,0.0,0.0,0.0,5.228894674575932
sz300367,3.55,768220.0,0.0,0.0,0.0,0.0,3.5786694392448988
sh600252,3.34,898126.0,0.0,0.0,0.0,0.0,3.2906404929452946
sh603256,11.46,131790.0,0.0,0.0,0.0,0.0,11.48765867672143
sz300527,8.67,1516383.0,0.0,0.0,0.0,0.0,8.571259759407567
sh601038,9.4,537022.0,0.0,0.0,0.0,0.0,9.153901973979364
sz300604,27.57,153565.0,0.0,0.0,0.0,0.0,27.977047948125378
sh600107,6.92,247044.0,0.0,0.0,0.0,0.0,6.81859258018825
sz300111,2.48,282968.0,0.0,0.0,0.0,0.0,2.4561545447287534
sh603466,16.39,408111.0,5.35,0.194385,0.23292016,0.04396536,17.682917156855446
sh600188,8.62,162056.0,0.0,0.0,0.0,0.0,8.889289034197999
sz002903,13.92,13486253.0,242.25,0.0,0.80118049,0.38265245,13.870505484082782
sz002062,4.58,312814.0,0.0,0.0,0.0,0.0,4.589494508134567
sz002012,5.7,76950.0,0.0,0.0,0.0,0.0,5.66968684905845
