,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell
sz002877,16.69,517390.0,0.0,0.00374485,0.00209812
sz002299,27.67,3334235.0,0.25,0.04956512,0.05988992
sz000998,15.49,1572235.0,0.05,0.00298258,0.00497887
sz300347,57.99,1612122.0,0.05,0.00834115,0.00870985
sh600826,11.97,436905.0,0.0,0.00181744,0.0005824
sh601633,7.99,1236053.0,0.0,0.0,0.01236053
sh603900,14.15,741460.0,0.55,0.00479608,0.00284064
sz300508,28.16,1146675.0,0.25,0.00956845,0.01463819
sz300384,16.35,2073180.0,0.45,0.00629436,0.01039586
sz002640,12.6,4714920.0,0.08333333333333333,0.01221637,0.00064848
sz002415,34.4,12679840.0,0.26666666666666666,0.0425099,0.09082919
sh600645,22.41,4235490.0,0.0,0.00622468,0.00622468
sz002469,4.71,399879.0,1.1833333333333333,0.000321,0.00180203
sz002827,16.02,259524.0,0.3333333333333333,0.01096313,0.00131897
sz300636,20.03,190285.0,0.0,0.00036405,0.00036405
sz000890,6.3,1712340.0,0.43333333333333335,0.00330648,0.00233835
sh603026,23.3,302900.0,0.0,0.0,0.00419314
sh600539,7.29,67068.0,0.0,0.00089523,5.856e-05
sz000925,7.61,1385020.0,0.05,0.05005753,0.00827921
sz002459,12.8,1290240.0,0.11666666666666667,0.01245064,0.00107733
sh603388,12.04,120400.0,0.85,0.00117762,0.00170009
sz300221,7.83,2168910.0,0.35,0.00644136,0.01292506
sz000970,9.83,3114144.0,0.45,0.00333334,0.00737045
sz002775,7.14,664734.0,0.7666666666666667,0.01815375,0.00594929
sz300463,19.45,305365.0,0.15,0.00275483,0.00189382
sh603110,13.84,880224.0,0.0,7e-05,7e-05
sz000089,9.3,2927640.0,0.0,0.00993089,0.00577405
sh603116,8.81,266062.0,0.55,0.00548832,0.00147903
sh603500,13.03,476898.0,0.7,0.00505877,0.00225903
sh600854,4.45,961645.0,0.0,0.00428269,3.143e-05
sh600009,55.96,2255188.0,0.25,0.01402668,0.02110589
sz000936,8.6,11108620.0,0.03333333333333333,0.00322677,0.01130523
sz300243,9.9,348480.0,1.6,0.00032746,0.00333109
sh600962,10.27,696306.0,0.0,0.00319568,0.0005142
sh600893,25.48,2525068.0,0.0,0.00990529,0.00258938
sh603556,16.52,122909.0,0.0,0.0029589,0.00070766
sz300545,34.9,11848550.0,0.0,0.0111289,0.00974293
sz002037,9.93,431955.0,0.65,0.00660582,0.00706767
sh603021,7.03,63270.0,0.0,0.0,0.0006327
sh600619,9.54,355842.0,0.2,0.0071358,0.00032674
sh600096,6.74,343066.0,0.0,0.00141428,0.00188473
sz002537,12.03,1894725.0,0.05,0.03759313,0.00183663
sh600059,7.71,270621.0,0.0,0.0003861,0.0003861
sz000957,8.05,2186380.0,0.0,8.113e-05,8.113e-05
sh600217,5.7,1205550.0,0.1,0.00038726,0.00077452
sh600023,4.9,2179520.0,1.9666666666666666,0.0089985,0.02942065
sz300543,19.2,710400.0,0.0,0.00384041,0.00139796
sh600222,4.61,739905.0,0.0,0.00251242,0.00128692
sz300627,20.17,1095231.0,0.05,0.0091852,0.00328338
sh603933,20.87,219135.0,0.0,0.00614295,0.00734016
sh601222,5.86,1495472.0,0.2,0.00115059,0.0022458
sh603028,9.19,80872.0,0.0,0.0,0.00080872
sh600083,18.3,120780.0,0.0,0.0,0.0012078
sz300392,8.9,1550380.0,0.0,0.00229175,0.00043451
sz002732,19.02,840684.0,0.16666666666666666,0.00019015,0.00168883
sh601330,14.28,4371108.0,0.8833333333333333,0.00143627,0.01647758
sz002905,15.63,229761.0,0.0,0.00410834,9.465e-05
sz002750,14.11,3029417.0,244.76666666666665,0.00111469,0.61798513
sz300641,6.03,457978.0,0.55,0.0034354,0.00301251
sz300393,21.89,1786224.0,0.1,0.00194967,0.0019504
sh603977,8.28,182160.0,0.0,0.0,0.0018216
sz300521,11.79,728622.0,0.3,0.00503937,0.00162475
sh601966,16.4,283720.0,5.0,0.0,0.00321436
sh600668,13.69,2310872.0,0.7,0.00459198,0.00803171
sh601015,6.23,743239.0,0.0,0.0,0.00743239
sz300012,8.21,2591897.0,0.0,0.004356,0.004356
sh601398,5.7,38488680.0,0.1,0.0,0.61437866
sz300583,37.19,513222.0,0.15,0.00622716,0.00115377
sz002056,7.36,1934944.0,0.4,0.00068694,0.03215839
sz002499,8.88,645576.0,5.2,0.0,0.03041246
sz000628,11.4,3487260.0,0.0,0.00385043,1.141e-05
sz300026,3.6,1106280.0,0.0,0.01016674,0.00553113
sh600302,5.72,422136.0,0.0,0.00413364,0.00408144
sh603035,13.64,912516.0,0.0,0.00911679,0.00309628
sz300578,22.49,1549561.0,0.0,0.00341061,0.00103382
sz000895,24.0,5253600.0,0.0,0.00831646,0.00102908
sz300481,19.5,8324706.0,0.0,0.00494078,0.00494078
sh600891,5.86,3119864.0,0.6333333333333333,0.00116018,0.00635842
sz300626,9.37,147109.0,0.2,0.00228004,0.0002538
sz000703,13.8,1052940.0,0.35,0.00625101,0.00419612
sz300596,31.58,37896.0,0.05,0.00569618,0.0010749
sh603399,12.35,1405430.0,0.0,0.04896391,0.00275052
sz000090,6.1,198860.0,0.1,0.00028071,7.343e-05
sh600136,10.37,604571.0,24.683333333333334,0.15209989,0.25635148
sh603196,10.0,1662000.0,0.1,0.00257647,0.00091719
sz300676,78.3,11948580.0,0.0,0.01818618,0.01614652
sz002687,6.77,898379.0,0.0,0.0,0.00898379
sz300122,44.0,6674800.0,0.0,0.00330673,0.00201592
sh603803,13.4,4007940.0,0.0,0.01203077,0.00242795
sh600240,3.77,6150001.0,0.0,0.01003743,0.00496153
sh601949,6.1,8167900.0,0.13333333333333333,0.00428292,0.00276844
sh601333,3.9,4411290.0,1.4833333333333334,0.00228754,0.03010101
sh600868,4.74,31293006.0,0.0,0.03321208,0.03321208
sz002668,7.0,15733200.0,0.0,0.0183862,0.03964131
sh603183,18.0,1036800.0,0.08333333333333333,0.00274376,0.00250961
sh600791,4.77,327222.0,0.0,0.0,0.00327222
sh600348,6.08,3707584.0,4.983333333333333,0.0,0.0389334
sh603129,20.18,236106.0,0.0,0.0,0.00236106
sz002267,8.35,1747513.0,0.0,0.0,0.01747513
sz300106,6.61,427667.0,0.25,0.0035662,0.00083637
sz002380,14.0,3094000.0,0.0,0.03075399,0.02891131
sz002195,4.96,17077776.0,0.0,0.07895354,0.05070354
sz000539,4.57,671790.0,0.0,0.0,0.0067179
sh603676,12.88,668472.0,0.05,0.00032629,0.00158001
sz002221,9.2,792258.0,0.2,0.00333622,0.00079302
sh600526,6.22,823528.0,0.11666666666666667,0.00275469,0.00312216
sz300518,26.5,826800.0,0.0,0.02246866,0.00434452
sh603991,21.0,388500.0,0.0,0.01347125,0.01243269
sz000803,14.5,110200.0,0.4,0.0007168,0.0002637
sz000068,6.53,23098961.0,0.0,0.00104495,0.00213183
sh603536,9.51,420342.0,0.0,0.00015346,0.0001151
sh600219,2.87,11067007.0,0.95,0.04315169,0.06050797
sh601999,6.54,537595.0,0.0,0.00351678,0.00036469
sz300017,16.5,653088150.0,237.76666666666665,2.3583127200000003,31.407437039999998
sh600628,7.36,982560.0,0.0,0.00150971,0.00073996
sh600332,36.7,5046250.0,0.0,0.00379378,0.00424022
sh600075,5.54,534056.0,0.9833333333333333,0.00225339,0.00345945
sz002915,24.1,578400.0,0.9666666666666667,7.243e-05,0.00137705
sz002724,6.71,759572.0,0.0,0.00177149,0.00151199
sh600000,11.72,8361048.0,5.1,0.0,0.1213852
sh600608,4.88,14640.0,0.0,0.00042512,0.00042512
sz300313,6.95,967440.0,0.0,0.0,0.0096744
sz300329,8.91,986337.0,0.0,0.00045209,0.00045209
sh600373,14.75,618025.0,0.0,0.01550833,0.02989628
sh603017,14.5,1154200.0,0.1,0.00835969,0.00926859
sh601588,3.52,1220736.0,0.0,0.0,0.01220736
sz002650,4.1,2187350.0,0.0,0.00035961,0.00035961
sh600971,7.26,1097712.0,0.08333333333333333,0.00043974,0.00284065
sz300282,14.69,436293.0,0.0,0.0,0.00436293
sh600680,0,0,0,0,0
sh600444,11.44,221936.0,0.75,0.00116858,0.00113429
sz000806,5.73,11417025.0,0.0,0.04910427,0.00360879
sz300706,30.53,1926443.0,0.0,0.00693876,0.0056689
sh601199,4.29,375375.0,0.0,0.00440732,0.00440732
sh600589,6.42,47546456.0,187.21666666666667,0.16031563999999998,2.59640742
sh601958,7.12,1877544.0,0.7166666666666667,0.00392994,0.0073192
sz300410,23.84,1971568.0,0.25,0.00366343,0.00503454
sz002467,6.79,1506701.0,0.0,0.00150022,0.00150022
sz300259,3.82,1022996.0,0.0,0.00936854,0.00945818
sz300189,3.75,629625.0,0.05,0.00277083,0.00422194
sz002918,19.7,3855290.0,0.15,0.00588617,0.00342486
sz300499,16.0,294400.0,0.15,0.0010598,0.0005628
sz002857,13.06,893304.0,0.5166666666666667,0.0009118,0.00054161
sh600139,4.7,14110340.0,48.46666666666667,0.05019273,1.09630578
sz300257,13.45,150640.0,0.5,0.00078496,0.00596038
sz300247,4.05,903555.0,2.25,0.00652436,0.02440435
sh601169,6.51,5177351.0,0.0,0.0,0.05177351
sh600678,7.38,1303308.0,0.0,0.0,0.01303308
sz000630,2.94,151546995.0,0.6,0.09561584,0.16976579
sz000929,7.75,186000.0,0.0,0.0,0.00186
sh600558,4.14,204930.0,0.0,0.00278305,4.17e-06
sz002033,6.7,816060.0,5.3,0.00682114,0.00902981
sh600722,5.4,1917410.0,0.0,0.00422674,0.00369656
sz000156,10.91,2390381.0,0.23333333333333334,0.00651471,0.01352264
sz002737,16.7,896790.0,0.45,0.00617647,0.01764256
sz300319,7.98,2883972.0,0.2,0.00435669,0.01207906
sh600237,4.47,1350834.0,0.36666666666666664,0.01233633,0.02939153
sh601669,5.81,4947796.0,0.03333333333333333,0.01148996,0.00117116
sh603012,8.66,789792.0,0.15,0.01765548,0.00226941
sz300748,30.31,9690107.0,0.0,0.00227733,0.00118624
sz002761,17.7,1343430.0,0.0,0.0,0.0134343
sz002843,14.16,741984.0,0.05,0.00270669,0.00299524
sz300351,11.53,1858636.0,0.0,0.0021503,0.00198508
sz002143,4.79,7357919.0,0.0,0.00881513,0.00881513
sz002441,8.5,1243550.0,0.7166666666666667,0.00230311,0.00750385
sz000415,4.78,6064386.0,0.0,0.02776009,4.88e-06
sh600853,4.28,318860.0,0.0,0.01414972,0.01222935
sh600275,3.23,283917.0,0.0,0.0,0.00283917
sz300251,9.07,5752194.0,0.0,0.0,0.05752194
sh601003,8.0,1243200.0,0.0,0.0,0.012432
sh601007,9.67,1934.0,0.0,0.0,1.934e-05
sz002572,21.35,2944165.0,0.2,0.00469618,0.00501982
sz300136,28.49,35338996.0,0.05,0.0573097,0.01960568
sh603626,10.24,846848.0,0.0,0.00879616,0.00042717
sh600665,4.26,291384.0,0.0,0.0,0.00291384
sh600883,7.49,179760.0,0.0,0.00097001,0.00097001
sz000993,5.89,861707.0,0.21666666666666667,0.0043403,0.00139765
sh601339,5.41,217482.0,2.6666666666666665,0.0,0.00572737
sz000158,6.8,6037040.0,0.05,0.04940849,0.02256601
sz002751,29.3,9563520.0,40.03333333333333,0.22131775,0.60790659
sz300162,6.44,405720.0,5.0,0.0,0.00537096
sh600016,6.56,19920096.0,0.38333333333333336,0.0,0.2190172
sh600449,8.98,1134174.0,0.0,0.0,0.01134174
sz002819,25.7,149060.0,0.13333333333333333,0.00119892,0.0004698
sh603336,17.75,745500.0,0.0,0.00323793,0.00124927
sh600393,3.17,1866179.0,0.6666666666666666,0.00436616,0.02835256
sz000507,7.98,2124276.0,0.0,0.0,0.02124276
sz300516,34.78,605172.0,0.0,0.00103228,0.00103228
sz000881,9.5,1878150.0,0.0,0.0074955,0.00569747
sz300183,16.0,4100800.0,0.05,0.01104325,0.00134984
sh603822,31.92,488376.0,0.05,0.00236502,0.00159887
sz000738,14.87,1235697.0,0.05,0.0087107,0.00525998
sh603010,15.15,1213515.0,0.0,0.00041814,0.00041814
sz300339,14.68,18913712.0,0.1,0.02798041,0.06556733
sz002619,4.48,4034240.0,0.0,0.00301867,0.00301867
sh600817,8.16,22848.0,0.0,0.00235155,0.00079366
sz002902,25.82,648082.0,0.11666666666666667,0.00042118,0.0013696
sz300470,24.7,79040.0,0.0,0.00394324,0.00394324
sh603959,20.8,524576.0,0.0,0.0002714,0.0002714
sz002498,3.07,911176.0,4.933333333333334,0.0,0.01033976
sz000930,8.88,2016648.0,0.36666666666666664,0.00646265,0.01530365
sz300399,13.44,4165056.0,0.0,0.00542681,0.00151941
sh603023,6.13,271559.0,0.0,0.00289708,0.00627905
sh603225,20.5,3050400.0,0.11666666666666667,0.0085818,0.01303332
sz002243,21.68,12348928.0,0.05,0.01794106,0.00186813
sz002201,7.61,186445.0,0.0,0.00317366,0.00089718
sz002494,6.22,472098.0,0.0,0.0,0.00472098
sz000523,4.98,799390.0,0.0,0.00525747,0.00086356
sh601066,28.04,107996060.0,0.0,0.21873161,0.03560583
sh600620,6.91,1208559.0,5.133333333333334,0.0,0.02258925
sh603338,70.0,1428000.0,0.0,0.00128737,0.00035366
sz002708,10.26,4687794.0,0.0,0.00056542,0.00056542
sz300015,31.36,2922752.0,0.1,0.00206241,0.00656837
sh603456,8.79,615300.0,1.1666666666666667,0.00585959,0.01297355
sz002673,11.0,25583800.0,0.0,0.00919287,0.00047769
sh603969,5.34,933432.0,0.0,0.0,0.00933432
sh603922,18.58,490512.0,0.0,0.0,0.00490512
sz300587,24.1,2050910.0,0.0,0.00657413,0.00012455
sh600540,4.84,847484.0,0.06666666666666667,0.00918618,0.00027749
sh600037,11.5,4137700.0,0.15,0.01110692,0.01521827
sh600179,7.5,940500.0,0.08333333333333333,0.06878968,0.06905822
sz300285,19.05,2461260.0,0.0,0.00195946,0.00195946
sh600513,7.36,256864.0,0.03333333333333333,0.00486529,0.00886541
sz300699,46.01,1504527.0,0.05,0.00132976,0.01068302
sh600797,10.04,6279016.0,63.983333333333334,1.06809779,4.48140107
sz300201,5.1,525810.0,0.0,0.00252977,0.0002782
sh603128,6.46,736440.0,0.23333333333333334,0.0104162,0.00278261
sz002349,6.7,680720.0,1.1,0.00942221,0.00751409
sh600127,3.6,228960.0,0.0,0.00360868,0.0036847
sz002432,6.92,352228.0,0.1,0.00761399,0.00367777
sz000667,2.91,1489047.0,0.03333333333333333,0.0,0.04905056
sz002230,36.5,41693950.0,0.1,0.04867713,0.06161854
sz002182,7.96,2185816.0,0.5333333333333333,0.00360551,0.00568463
sz000420,2.6,1490320.0,0.0,0.02612838,0.00231539
sh601519,11.3,142329150.0,43.3,0.68360378,5.02798854
sz000731,6.6,856020.0,0.0,0.00895333,0.00470082
sz000785,12.06,4445316.0,0.13333333333333333,0.00401198,0.00157952
sh600986,5.93,3093088.0,0.05,0.01315788,0.00412689
sz300420,6.2,1277200.0,0.0,0.00213581,0.00685341
sz300036,18.6,5663700.0,0.0,0.00890053,0.00583466
sz000877,10.36,5050210.0,0.5,0.035693,0.0269991
sh600975,7.69,2675351.0,125.71666666666667,0.04532846,2.10603229
sz002118,8.05,14077035.0,0.0,0.002558,0.00999951
sh603639,30.31,375844.0,0.11666666666666667,0.00410484,0.00092272
sz000861,3.1,1273170.0,0.85,0.0041468,0.00230554
sh603360,17.56,133456.0,0.0,0.00362461,0.00464377
sz000757,5.73,527733.0,0.0,0.00605211,0.00104376
sh600708,4.73,1035870.0,0.2,0.00618324,0.01306897
sz002219,4.06,6340908.0,0.0,0.01447255,0.00037914
sz002355,8.98,173314.0,0.65,0.01594362,0.0035526
sz000552,3.26,2366108.0,0.13333333333333333,0.00117046,0.00359747
sz300484,12.88,717416.0,0.15,0.00726426,0.00014399
sz002656,7.38,1090026.0,0.0,0.0,0.01090026
sh601899,3.68,16174336.0,5.0,0.0,0.33949499
sz000030,4.85,606250.0,0.9,0.00859998,0.00681098
sz300317,6.33,3546066.0,0.0,0.00032553,0.00032553
sh600452,21.13,490216.0,0.0,0.0003177,0.0003177
sz000737,4.16,456768.0,0.0,0.00030074,0.00144628
sz300011,7.36,1628768.0,0.0,0.00203951,0.00358507
sz002562,5.14,2133727.0,0.0,0.00499105,0.0001076
sz002102,2.13,5606799.0,4.483333333333333,0.00038844,0.23856221
sh603618,6.82,457622.0,0.4,0.0026965,0.00095033
sz000702,6.53,946850.0,0.25,0.01519581,0.01303623
sh600054,10.82,549656.0,0.1,0.00148078,0.00086108
sz300280,36.62,32423348.0,0.25,0.03605236,0.13643296
sh603223,11.75,135125.0,0.0,0.00168154,0.00162249
sz000972,3.64,404768.0,0.0,0.00683121,4.212e-05
sz002028,12.5,4620000.0,0.15,0.00864794,0.00978944
sz300045,9.7,844870.0,0.05,0.00397275,0.00263914
sz300610,13.99,530221.0,0.0,0.00079383,0.00070887
sh603416,28.87,216525.0,0.0,0.01039351,0.00041986
sz002026,6.75,654075.0,0.0,0.0,0.00654075
sz002799,14.09,278982.0,0.0,0.00245784,7.06e-05
sz300765,0,0,0,0,0
sh600654,2.37,1082142.0,0.21666666666666667,0.00112295,0.0061438
sz002082,9.2,402960.0,0.0,0.00135465,9.37e-06
sz300708,12.9,1199700.0,0.0,0.00183103,0.00183103
sh600370,3.42,384408.0,0.31666666666666665,0.00200795,0.00066019
sh600512,2.91,2994681.0,0.7166666666666667,0.0128604,0.01042923
sh600019,7.58,9210064.0,0.0,0.00067996,0.00067996
sz000899,5.56,504848.0,0.0,0.0,0.00504848
sh603885,13.3,1476300.0,0.06666666666666667,0.00821433,0.00159619
sz002344,5.55,871350.0,0.0,0.00032266,5.103e-05
sz002171,6.5,4449900.0,0.23333333333333334,0.02154056,0.03137487
sz300693,19.02,1084140.0,0.0,0.00393476,0.00685946
sh600331,3.8,9865180.0,1.7333333333333334,0.00249838,0.02659078
sh603861,12.8,285440.0,0.0,0.0,0.00298237
sz002785,10.79,119769.0,0.0,0.0,0.00119769
sh600759,3.36,2381568.0,0.0,0.00697123,0.00697123
sz002738,16.98,178290.0,0.0,0.00268474,0.00259999
sh600123,7.87,4910093.0,0.0,0.0,0.0503521
sz000719,8.96,417536.0,0.0,0.0,0.00417536
sz002756,16.08,844200.0,0.0,0.00027673,0.00027673
sz002351,6.25,310625.0,0.08333333333333333,0.0067452,0.00865824
sz300673,44.19,881590.0,0.0,0.00168767,0.00150527
sz300225,6.06,1571964.0,2.1,0.00828252,0.01046936
sh600587,14.8,195360.0,0.05,0.00128542,0.00232871
sz300396,15.85,359795.0,0.65,0.00097628,0.0010413
sz000903,3.15,1672335.0,0.05,0.00712324,0.00464032
sz000426,7.08,8493876.0,0.1,0.03584538,0.02638509
sh603108,10.0,850000.0,0.5166666666666667,0.00129682,0.00948575
sh600249,5.15,22884025.0,225.28333333333333,0.03857625,1.87654237
sh600776,36.44,159694656.0,0.0,0.17278231,0.17278231
sz002793,12.01,706188.0,0.6833333333333333,0.00160212,0.00285874
sz300489,14.25,239400.0,0.0,0.00225183,0.0002908
sh603808,17.78,359156.0,0.0,0.0,0.00359156
sh600834,7.95,733785.0,0.0,0.00104298,0.00034257
sh603025,11.84,1961888.0,0.13333333333333333,0.0015421,0.00411167
sh603067,9.3,1147620.0,0.0,0.00137013,0.00070193
sz300173,6.0,3002400.0,0.2,0.01332008,0.01305642
sz000035,5.62,505800.0,0.0,0.0,0.005058
sz300551,14.7,520380.0,0.05,0.00332725,0.00301595
sh600757,7.3,1222750.0,0.1,0.00351609,0.00098034
sz002684,7.25,2018400.0,0.1,0.00300799,0.00456661
sz000850,4.15,1059910.0,0.5,0.01370267,0.00477404
sz002390,5.3,525230.0,1.0833333333333333,0.00533193,0.00569431
sh601068,8.25,20272725.0,0.0,0.00571296,0.00571296
sh600103,3.3,709170.0,0.0,0.0,0.0070917
sz000938,43.0,5688900.0,6.366666666666667,0.6661139899999999,1.95460937
sz002137,7.96,2414268.0,0.0,0.08118308,0.00511663
sz002357,6.58,758674.0,0.0,0.0,0.00758674
sh603602,30.6,2031840.0,0.0,0.02223781,0.01244806
sz300200,8.7,122670.0,0.1,0.00281159,0.00479328
sz002520,8.36,496584.0,0.3333333333333333,0.00915657,0.00284006
sh603828,10.44,307980.0,0.0,0.00159326,0.00138386
sh600695,6.1,4195580.0,0.05,0.00400513,0.00080545
sh601211,20.86,39664393.0,0.0,0.01225016,0.03643817
sz002278,7.67,282256.0,0.5166666666666667,0.00169667,0.00030757
sz300041,7.55,741410.0,0.35,0.0002289,0.00112915
sh600225,3.64,1712256.0,0.16666666666666666,0.00114006,0.01115344
sz002455,5.97,468048.0,0.0,0.00337614,6.05e-05
sh600233,13.22,101794.0,0.0,0.0,0.00101794
sz300629,20.4,702780.0,0.0,0.0095198,0.00096023
sh600796,6.02,384678.0,3.9166666666666665,7.274e-05,0.00524998
sz002543,14.9,1938490.0,0.3,0.00328873,0.00207225
sh600561,6.59,287983.0,0.45,3.34e-05,0.00070798
sh600995,7.84,1079568.0,0.0,6.312e-05,6.312e-05
sz300595,46.88,909472.0,0.0,0.02399906,0.00090685
sz002878,28.36,39704.0,0.0,0.00108636,0.00032301
sh600789,9.56,2965512.0,0.21666666666666667,0.02437032,0.0104516
sz300453,14.54,2796042.0,0.0,0.04539479,0.0172817
sz000612,5.09,1810004.0,0.2,0.00142996,0.00352881
sh600693,5.91,350463.0,0.0,0.00051179,0.00051179
sz002544,13.8,957720.0,0.25,0.00424088,0.00998185
sh603083,36.0,28461600.0,124.16666666666667,0.04165879,0.76381221
sh601515,10.96,4742392.0,0.08333333333333333,0.04753218,0.04711291
sh603506,24.37,1067406.0,0.05,0.00555047,0.00278616
sh600242,14.26,4494752.0,0.0,0.00137216,0.00137216
sh603559,24.87,1780692.0,0.0,0.0255493,0.00772451
sz300281,7.0,2951900.0,0.8,0.00303828,0.00366201
sz002310,8.47,8812188.0,0.05,0.01900631,0.00284237
sz000906,5.86,881344.0,0.5,0.0,0.00906542
sz002156,9.67,9883707.0,218.75,0.23237639,2.5239184199999998
sh601611,9.1,9012640.0,0.0,0.00521408,0.00196489
sh601918,3.63,2803812.0,3.933333333333333,0.0,0.06726439
sh600223,3.71,611720.0,4.933333333333334,0.0,0.00692286
sz002011,5.76,2780352.0,0.2,0.01687291,0.00393985
sz300009,15.21,3245814.0,0.1,0.0026686,0.00043736
sz300331,18.59,10482901.0,225.31666666666666,0.04045389,1.6675753800000002
sz300492,26.47,611457.0,0.0,0.0,0.00611457
sz300683,30.98,712540.0,0.0,0.0001573,0.0001573
sz300417,17.86,183958.0,0.0,0.00159899,0.00129454
sz000709,3.54,3851166.0,0.0,0.0,0.04306904
sz300532,14.15,1981000.0,0.05,0.00554774,0.0057654
sh600381,7.15,785070.0,0.0,0.00153604,0.00113454
sz300116,2.43,9723645.0,0.2,0.02958932,0.05473726
sh600162,2.89,2182239.0,0.0,0.0,0.02182239
sz000985,14.31,417780.0,0.0,0.00067439,0.00023056
sh603600,9.85,146765.0,0.0,0.0,0.00146765
sz002557,21.51,1368036.0,0.0,0.01456831,0.00571085
sh603937,13.95,3357765.0,4.983333333333333,0.0,0.04571415
sz300405,9.1,120120.0,0.65,0.00530656,0.0012743
sh600664,5.01,7213398.0,0.0,0.01761149,0.01800856
sh601168,6.69,7264671.0,0.0,0.02055236,0.00025454
sz002555,14.2,1475380.0,0.1,0.03244342,0.00284238
sh601678,5.4,622620.0,0.08333333333333333,0.01834775,0.01623513
sz002635,14.49,2248848.0,0.1,0.00913786,0.05386195
sz002122,2.48,5217672.0,101.33333333333333,0.0,0.50562053
sz300295,15.86,1620892.0,0.0,0.00516095,0.00125002
sz300115,13.0,11918803.0,0.0,0.00986787,0.00225694
sh603499,26.44,1240036.0,0.0,0.00091826,5.426e-05
sh600339,4.55,741195.0,0.0,0.00113936,0.00113936
sz300245,11.2,1442560.0,0.0,0.00134544,0.00134544
sh603169,6.0,2179200.0,0.23333333333333334,0.00338676,0.00649728
sz002140,7.98,323190.0,0.4,0.00688216,0.00577106
sz002067,4.17,4363488.0,0.13333333333333333,0.00011374,0.001213
sh600636,14.48,1068624.0,0.21666666666666667,0.02056429,0.00263001
sz002297,7.5,1795500.0,0.0,0.01305519,0.00162427
sz300047,16.56,4688136.0,0.0,0.02048806,0.00356909
sz002608,9.36,2799576.0,0.45,0.00307955,0.00189317
sz000529,6.9,3255420.0,0.0,0.01940631,0.00247783
sz300770,0,0,0,0,0
sz002292,8.08,4988592.0,0.16666666666666666,0.07960832,0.02184213
sz002573,9.21,3228022.0,0.0,0.00887001,0.00414334
sz300218,7.97,13549.0,0.05,0.00102664,0.00044638
sz300078,10.98,3411486.0,0.15,0.02212475,0.0179037
sz300196,10.38,33216.0,1.3,0.0015838,0.00144421
sz300599,11.85,289140.0,0.0,0.000537,0.00078786
sh600980,12.18,473802.0,0.43333333333333335,0.00118378,0.00261965
sh603303,13.83,1767474.0,0.08333333333333333,0.00799012,0.00127848
sh603898,18.81,483417.0,0.0,0.0,0.00483417
sh603197,26.05,1635080.0,0.05,0.00256055,0.0023272
sz002113,4.34,2571450.0,0.0,0.00726886,0.0003026
sh600517,4.62,1824438.0,0.43333333333333335,0.00619099,0.01467734
sz002503,3.06,1908216.0,0.25,0.00306361,0.00308372
sz300059,19.98,251837910.0,0.0,0.09489601,0.02998086
sz000012,5.81,2961357.0,0.1,0.00837047,0.0148483
