,kaipan_price,kaipan_money
sh600000,9.97,12037778.000000002
sh600004,12.11,1249751.9999999998
sh600006,6.36,1064028.0
sh600007,13.52,1948232.0
sh600008,2.98,484547.99999999994
sh600009,48.64,13993728.0
sh600010,1.48,24480000.0
sh600011,4.25,609875.0
sh600012,7.56,370000.0
sh600015,6.23,1820406.0000000002
sh600016,4.7,10202290.0
sh600017,2.73,131040.00000000001
sh600018,4.65,1893480.0000000002
sh600019,8.85,19048740.0
sh600020,3.41,210056.0
sh600021,7.03,142709.0
sh600022,1.77,3866211.0
sh600023,3.57,751842.0
sh600025,5.82,1278072.0
sh600026,6.15,2341305.0000000005
sh600027,3.38,651326.0
sh600028,4.33,15690000.0
sh600029,6.3,1594530.0
sh600030,24.12,19754280.0
sh600031,31.0,76427400.0
sh600033,2.69,282181.0
sh600035,2.99,275379.00000000006
sh600036,52.7,42344450.0
sh600037,8.94,276246.0
sh600038,50.51,737446.0
sh600039,6.74,1669498.0
sh600048,13.93,3237332.0
sh600050,4.25,934575.0
sh600051,6.72,289632.0
sh600052,3.48,620000.0
sh600053,16.36,142332.0
sh600054,10.73,766122.0
sh600055,12.69,463184.99999999994
sh600056,12.88,946680.0000000001
sh600057,6.49,896269.0
sh600058,7.22,100000.0
sh600059,11.97,4026708.0
sh600060,11.08,398880.0
sh600061,13.0,1080000.0
sh600062,12.04,579124.0
sh600063,3.92,219912.0
sh600064,9.74,228890.0
sh600066,13.59,589806.0
sh600067,3.34,127254.0
sh600068,7.1,1140000.0
sh600070,6.53,165862.0
sh600071,13.56,0.0
sh600072,10.87,348926.99999999994
sh600073,8.17,470000.0
sh600075,7.34,779508.0
sh600076,3.53,320000.0
sh600077,2.91,1103763.0
sh600078,2.71,74796.0
sh600079,33.11,1672055.0
sh600080,6.41,221786.0
sh600081,11.81,2697404.0
sh600082,2.74,87680.0
sh600083,5.48,9864.000000000002
sh600084,2.73,484029.0
sh600085,30.39,5281782.0
sh600086,0.16,0.0
sh600088,11.16,428544.00000000006
sh600089,12.25,13240000.0
sh600090,1.29,2301876.0
sh600091,1.85,42735.0
sh600093,5.93,0.0
sh600094,3.6,270000.0
sh600095,8.12,1180000.0
sh600096,7.63,1922759.9999999998
sh600097,8.94,20561.999999999996
sh600098,5.75,317975.0
sh600099,6.2,0.0
sh600100,5.75,361100.0
sh600101,5.31,14867.999999999998
sh600103,2.25,263025.0
sh600104,20.06,10144342.0
sh600105,3.46,549102.0
