,kaipan_price,kaipan_money
sh600000,9.83,800000.0
sh600004,13.48,742748.0
sh600006,7.51,11580000.0
sh600007,12.41,60000.0
sh600008,2.86,667238.0
sh600009,77.11,12923636.0
sh600010,1.14,1900000.0
sh600011,4.48,2220000.0
sh600012,5.85,50000.0
sh600015,6.15,333945.0
sh600016,5.18,1280000.0
sh600017,2.79,150000.0
sh600018,4.73,1800000.0
sh600019,6.45,3720000.0
sh600020,3.25,110000.0
sh600021,7.06,120000.0
sh600022,1.37,990000.0
sh600023,3.56,600000.0
sh600025,4.29,380000.0
sh600026,7.4,7500000.0
sh600027,3.33,1700000.0
sh600028,4.21,9830000.0
sh600029,5.7,1730000.0
sh600030,30.82,47060000.0
sh600031,43.88,67992060.00000001
sh600033,2.63,140000.0
sh600035,2.78,60000.0
sh600036,49.4,15260000.0
sh600037,9.15,770000.0
sh600038,63.9,4910000.0
sh600039,4.78,510000.0
sh600048,15.43,6130000.0
sh600050,4.59,12830000.0
sh600051,8.44,970000.0
sh600052,2.76,20000.0
sh600053,16.88,110000.0
sh600054,8.67,70000.0
sh600055,9.51,90000.0
sh600056,14.68,780000.0
sh600057,5.42,430000.0
sh600058,6.47,120000.0
sh600059,15.65,2350000.0
sh600060,11.18,1140000.0
sh600061,13.73,1410000.0
sh600062,11.88,360000.0
sh600063,3.82,330000.0
sh600064,9.97,90000.0
sh600066,14.49,976626.0
sh600067,3.41,30000.0
sh600068,6.61,1280000.0
sh600070,7.45,190000.0
sh600071,13.6,180000.0
sh600072,14.3,2580000.0
sh600073,10.08,560000.0
sh600075,5.33,20000.0
sh600076,3.29,90000.0
sh600077,2.93,20000.0
sh600078,3.38,110000.0
sh600079,27.78,1320000.0
sh600080,5.2,0.0
sh600081,13.63,910000.0
sh600082,2.68,140000.0
sh600083,5.97,10000.0
sh600084,2.18,10000.0
sh600085,24.19,1040170.0000000001
sh600086,0.86,0.0
sh600088,11.04,77280.0
sh600089,11.11,107610000.0
sh600090,1.19,780000.0
sh600091,1.45,51910.0
sh600093,8.0,314400.0
sh600094,3.88,190000.0
sh600095,13.3,970000.0
sh600096,5.85,1060000.0
sh600097,10.4,150000.0
sh600098,6.3,460000.0
sh600099,5.34,10000.0
sh600100,5.91,365829.0
sh600101,5.5,10000.0
sh600103,2.0,252600.0
sh600104,25.05,47640000.0
sh600105,3.11,370000.0
sh600106,2.59,20000.0
sh600107,9.24,10000.0
sh600108,3.1,270000.0
sh600109,16.65,20150000.0
sh600110,11.38,4140000.0
sh600111,15.36,34310000.0
sh600112,1.15,100165.0
sh600113,5.75,36800.0
sh600114,7.37,1530000.0
sh600116,8.2,173840.0
sh600117,3.23,264860.0
sh600118,37.38,3390000.0
sh600119,6.95,54905.00000000001
sh600120,5.59,180000.0
sh600121,7.59,54607014.0
sh600122,0.93,84909.0
sh600123,5.16,168732.0
sh600125,5.55,520000.0
sh600126,5.07,260000.0
sh600127,10.58,550000.0
sh600128,5.59,20000.0
sh600129,12.16,80000.0
sh600130,3.31,5627.0
sh600131,14.31,140000.0
sh600132,125.6,830000.0
sh600133,5.15,5150.0
sh600135,6.31,70000.0
sh600136,5.26,225654.0
sh600137,11.61,30000.0
sh600138,9.5,770000.0
sh600139,3.07,670000.0
sh600141,12.29,4482163.0
sh600143,21.97,24930000.0
sh600145,1.08,141480.00000000003
sh600146,0.83,480000.0
sh600148,13.54,20000.0
sh600149,4.17,30000.0
sh600150,19.0,4630000.0
sh600151,8.98,670000.0
sh600152,5.9,161070.0
sh600153,7.95,228960.0
sh600155,11.85,400000.0
sh600156,3.69,10000.0
sh600157,1.31,894992.0
sh600158,11.16,600000.0
sh600159,2.33,40000.0
sh600160,7.85,1250000.0
sh600161,44.51,3410000.0
sh600162,1.8,10000.0
sh600163,3.7,270000.0
sh600165,6.66,2120000.0
sh600166,2.85,550000.0
sh600167,10.7,422650.0
sh600168,6.34,100000.0
sh600169,2.08,1690000.0
sh600170,3.0,1240000.0
sh600171,14.95,1010000.0
sh600172,2.91,190000.0
sh600173,4.84,2420.0
sh600176,22.59,4580000.0
sh600177,7.44,1330000.0
sh600178,7.26,200000.0
sh600179,3.86,3860.0
sh600180,5.09,20000.0
sh600182,14.18,69482.0
sh600183,30.17,6930000.0
sh600184,12.75,6651675.0
sh600185,7.1,31690000.0
sh600186,2.65,100000.0
sh600187,2.36,113043.99999999999
sh600188,10.12,1520000.0
sh600189,16.0,11611200.0
sh600190,2.95,60000.0
sh600191,5.7,1059630.0
sh600192,4.55,45954.99999999999
sh600193,4.57,22850.0
sh600195,12.44,480000.0
sh600196,50.18,4030000.0
sh600197,26.97,1110000.0
sh600198,9.31,1480000.0
sh600199,17.0,8100000.0
sh600200,4.79,69455.0
sh600201,19.54,1120000.0
sh600202,3.67,13579.0
sh600203,9.65,100000.0
sh600206,13.15,1050000.0
sh600207,5.59,640000.0
sh600208,3.05,190000.0
sh600209,3.95,1160000.0
sh600210,4.28,20000.0
