,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,6.82,25916.0,0.0,0.0,0.0,0.0,6.820526422929729
sz300139,7.68,146688.0,0.0,0.0,0.0,0.0,7.788769589224729
sh600728,9.37,238935.0,0.0,0.0,0.0,0.0,9.489951182999556
sz300294,34.5,10003275.0,0.0,0.0,0.0,0.0,34.241414740844654
sh601658,5.12,679424.0,0.0,0.0,0.0,0.0,5.127805085735418
sz300801,20.26,66858.0,0.0,0.0,0.0,0.0,20.3718463680081
sh600543,5.73,148407.0,0.0,0.0,0.0,0.0,5.630382019125773
sz002041,12.42,535302.0,0.0,0.0,0.0,0.0,12.019491140589999
sh600337,4.87,207949.0,0.0,0.0,0.0,0.0,4.837408283586985
sz300236,61.9,5563696.0,0.0,0.0,0.0,0.0,61.866105130174866
sz300104,1.52,49248.0,0.0,0.0,0.0,0.0,1.5199999999999998
sz002473,0.0,0.0,0.0,0.0,0.0,0.0,8.110209536502294
sz002748,0.0,0.0,0.0,0.0,0.0,0.0,6.953365884590995
sz002087,3.59,294380.0,0.0,0.0,0.0,0.0,3.5548915777859507
sz002112,6.82,20460.0,0.0,0.0,0.0,0.0,6.756505384805631
sz002420,4.05,3645.0,0.0,0.0,0.0,0.0,4.139814690146334
sz002830,0.0,0.0,0.0,0.0,0.0,0.0,12.028882752272464
sh603666,104.89,241247.0,0.0,0.0,0.0,0.0,105.00084758182707
sz002236,16.71,3266822.0,0.0,0.0,0.0,0.0,16.92866027314975
sh600161,41.55,2349736.0,0.0,0.0,0.0,0.0,41.59558996817084
sh600458,0.0,0.0,0.0,0.0,0.0,0.0,6.515109410601437
sz002282,7.97,2428459.0,0.0,0.0,0.0,0.0,7.965804659646795
sz002479,5.99,120998.0,0.0,0.0,0.0,0.0,5.972206127470435
sh603515,25.6,40960.0,0.0,0.0,0.0,0.0,25.421589632537053
sh600847,0.0,0.0,0.0,0.0,0.0,0.0,11.182438953488374
sz002059,4.56,134520.0,0.0,0.0,0.0,0.0,4.608779065111189
sh600623,5.26,5260.0,0.0,0.0,0.0,0.0,5.305965262293158
sh603355,23.4,53820.0,0.0,0.0,0.0,0.0,23.048409432435555
sz002128,8.14,474562.0,0.0,0.0,0.0,0.0,8.088162441891061
sh600706,7.83,230985.0,0.0,0.0,0.0,0.0,7.676602544092399
sh603131,0.0,0.0,0.0,0.0,0.0,0.0,16.286602377709887
sz002760,23.07,106122.0,0.0,0.0,0.0,0.0,23.135706668264334
sz300260,17.78,583184.0,0.0,0.0,0.0,0.0,17.98444531170462
sz002522,6.49,195349.0,0.0,0.0,0.0,0.0,6.612081721095805
sh603823,17.5,262500.0,0.0,0.0,0.0,0.0,17.45023507287259
sz300130,13.36,2068128.0,0.0,0.0,0.0,0.0,13.197695409216797
sz002645,9.79,655930.0,0.0,0.0,0.0,0.0,9.694036689597665
sz000633,3.68,79120.0,0.0,0.0,0.0,0.0,3.639260537936572
sh603676,10.7,120910.0,0.0,0.0,0.0,0.0,10.626685567663456
sz002853,23.87,1429813.0,0.0,0.0,0.0,0.0,23.093227677967086
sz002700,3.87,460143.0,0.0,0.0,0.0,0.0,3.9266663981588033
sz300826,39.27,247401.0,0.0,0.0,0.0,0.0,39.32292429022082
sz300719,10.98,37332.0,0.0,0.0,0.0,0.0,10.87154125546608
sz300105,0.0,0.0,0.0,0.0,0.0,0.0,4.185218880495473
sz300404,0.0,0.0,0.0,0.0,0.0,0.0,19.543799316557937
sh600081,0,0,0,0,0,0,0
sz002908,13.63,1540190.0,0.0,0.0,0.0,0.0,13.521378530792736
sz300632,15.75,237195.0,0.0,0.0,0.0,0.0,15.659950590381595
sh601882,7.93,22997.0,0.0,0.0,0.0,0.0,7.959345770110164
sz000848,7.38,728406.0,0.0,0.0,0.0,0.0,7.20077602289288
sh603569,10.48,689584.0,0.0,0.0,0.0,0.0,10.187377219068216
sz002166,7.67,448158.0,0.0,0.0,0.0,0.0,7.612011236224821
sz002017,11.91,27393.0,0.0,0.0,0.0,0.0,11.824926195516632
sz002089,2.39,3510193.0,0.0,0.0,0.0,0.0,2.4124129502185987
sh600152,5.92,63344.0,0.0,0.0,0.0,0.0,6.060514728211358
sz300050,5.12,30720.0,0.0,0.0,0.0,0.0,5.083001211035353
sz300367,4.17,2302674.0,0.0,0.0,0.0,0.0,4.051184778724356
sh600252,3.26,536576.0,0.0,0.0,0.0,0.0,3.2259543192252793
sh603256,11.75,148050.0,0.0,0.0,0.0,0.0,11.48051326171923
sz300527,8.54,383446.0,0.0,0.0,0.0,0.0,8.53462912298365
sh601038,9.22,875900.0,0.0,0.0,0.0,0.0,9.500309522686111
sz300604,30.0,1470000.0,0.0,0.0,0.0,0.0,30.30025715411731
sh600107,6.98,1447652.0,221.66666666666666,0.34389853,0.4421959,0.06134494,7.372520416088496
sz300111,2.3,10350.0,0.0,0.0,0.0,0.0,2.3293183198660015
sh603466,17.44,1695168.0,0.0,0.0,0.0,0.0,16.983034637480063
sh600188,8.65,892680.0,0.0,0.0,0.0,0.0,8.573441879410373
sz002903,13.14,228636.0,0.0,0.0,0.0,0.0,12.9750622208489
sz002062,4.54,299186.0,0.0,0.0,0.0,0.0,4.551716036412097
sz002012,5.8,121800.0,0.0,0.0,0.0,0.0,5.734801076030015
sz002149,7.0,170100.0,0.0,0.0,0.0,0.0,6.938552500977532
sz300830,16.64,2374528.0,0.0,0.0,0.0,0.0,16.573101387963654
sz001896,3.26,58028.0,0.0,0.0,0.0,0.0,3.2395272356304865
sz002045,10.0,342000.0,0.0,0.0,0.0,0.0,9.917252327571063
sz002610,1.35,1163970.0,0.0,0.0,0.0,0.0,1.3410094420912537
sz002801,36.14,79508.0,0.0,0.0,0.0,0.0,35.82569756975697
sz000533,2.8,10360.0,0.0,0.0,0.0,0.0,2.7721537198860617
sz002155,7.8,1240980.0,0.0,0.0,0.0,0.0,7.760131887217433
sh600084,2.32,34800.0,0.0,0.0,0.0,0.0,2.3310782024497154
sz002728,14.53,84274.0,0.0,0.0,0.0,0.0,14.367267329466998
sh603767,7.13,167555.0,0.0,0.0,0.0,0.0,7.11450974930362
sh600121,1.86,558.0,0.0,0.0,0.0,0.0,1.8435010606019926
sh600746,6.45,3225.0,0.0,0.0,0.0,0.0,6.373217426327449
sz000006,5.1,722160.0,0.0,0.0,0.0,0.0,5.086175955105411
sh600196,30.99,2457507.0,0.0,0.0,0.0,0.0,30.86466138268736
sz300489,42.19,109694.0,0.0,0.0,0.0,0.0,41.19937097927091
sh600808,2.59,24087.0,0.0,0.0,0.0,0.0,2.5919970017612353
sz300092,7.43,30463.0,0.0,0.0,0.0,0.0,7.3696202584584505
sz300550,0.0,0.0,0.0,0.0,0.0,0.0,26.668457974851094
sz300767,114.87,689220.0,0.0,0.0,0.0,0.0,112.41319812600173
sh600829,7.74,40248.0,0.0,0.0,0.0,0.0,7.715910149829122
sh600691,1.93,47285.0,0.0,0.0,0.0,0.0,1.9468826588558792
sz300278,3.73,197690.0,0.0,0.0,0.0,0.0,3.748541181714625
sz000520,3.9,1136070.0,0.0,0.0,0.0,0.0,3.9700925156995304
sz002840,16.51,222885.0,0.0,0.0,0.0,0.0,16.405382854064246
sz002960,22.23,175617.0,0.0,0.0,0.0,0.0,22.122525461919782
sz000868,4.13,16520.0,0.0,0.0,0.0,0.0,4.235194409318918
sh600567,2.99,620126.0,0.0,0.0,0.0,0.0,2.9831969891564114
sz000778,3.38,134862.0,0.0,0.0,0.0,0.0,3.369458682302236
sz000786,22.3,553040.0,0.0,0.0,0.0,0.0,21.910535458009598
sh603118,11.41,82152.0,0.0,0.0,0.0,0.0,11.42936298076923
sh600023,3.5,35000.0,0.0,0.0,0.0,0.0,3.5206202366578117
sz000590,9.6,19200.0,0.0,0.0,0.0,0.0,9.572648849997044
sz002580,5.48,652120.0,0.0,0.0,0.0,0.0,5.395729945687719
sz002266,4.07,645502.0,0.0,0.0,0.0,0.0,4.141514615248802
sh600880,4.65,545445.0,0.0,0.0,0.0,0.0,4.556983638900491
sh601965,9.79,2302608.0,0.0,0.0,0.0,0.0,9.59774867609864
sz300175,6.87,507006.0,0.0,0.0,0.0,0.0,6.845006657982342
sz000559,5.1,452880.0,0.0,0.0,0.0,0.0,5.087207505034094
sh600517,6.85,54115.0,0.0,0.0,0.0,0.0,6.774219846604875
sh603819,0.0,0.0,0.0,0.0,0.0,0.0,13.132700066357
sz000612,5.34,15364435.0,0.0,0.0,0.0,0.0,5.654373026859377
sz000851,7.37,589600.0,0.0,0.0,0.0,0.0,7.6232440238268735
sh600926,9.05,648885.0,0.0,0.0,0.0,0.0,9.010860811227058
sh603662,44.44,328856.0,0.0,0.0,0.0,0.0,44.02689019896831
sz002797,6.89,6447662.0,0.0,0.0,0.0,0.0,6.838603401131954
sz000688,18.04,113652.0,0.0,0.0,0.0,0.0,18.215141788910227
sz000982,1.34,158120.0,0.0,0.0,0.0,0.0,1.3445919625079576
sh603871,0.0,0.0,0.0,0.0,0.0,0.0,29.512196244477174
sz002538,4.86,2430.0,0.0,0.0,0.0,0.0,4.809329955941201
sz300667,0.0,0.0,0.0,0.0,0.0,0.0,27.428759026774802
sh600421,12.0,7200.0,0.0,0.0,0.0,0.0,12.130102516309414
sh601163,13.35,217605.0,0.0,0.0,0.0,0.0,13.271939678089804
sz300097,13.02,12809076.0,194.2,0.17361274,1.97589188,0.49601866,14.383846866316764
sh600168,7.67,4640273.0,0.0,0.0,0.0,0.0,7.825913733921769
sh600153,8.6,754220.0,0.0,0.0,0.0,0.0,8.642096538274012
sz300044,6.9,2027910.0,0.0,0.0,0.0,0.0,6.855957209653805
sh600331,2.24,386176.0,0.0,0.0,0.0,0.0,2.23008813533286
sh603868,45.38,317660.0,0.0,0.0,0.0,0.0,45.15195053781655
sz002409,49.98,4813074.0,0.0,0.0,0.0,0.0,49.70930388242509
sz002328,6.22,11643964.0,245.05,0.0,0.26427223,0.13970244,6.220000000000001
sz002146,8.08,294920.0,0.0,0.0,0.0,0.0,7.981360560505061
sh603703,16.98,6004128.0,0.0,0.0,0.0,0.0,16.98
sh603718,0.0,0.0,0.0,0.0,0.0,0.0,17.81031810960355
sz300024,13.11,292366.0,0.0,0.0,0.0,0.0,13.127574156895927
sh600978,1.1,1709840.0,0.0,0.0,0.0,0.0,1.141136718876076
sh600757,5.45,2270732.0,0.0,0.0,0.0,0.0,5.420611883360678
sz002501,1.53,918.0,0.0,0.0,0.0,0.0,1.5188570123834852
sz300048,3.99,825531.0,0.0,0.0,0.0,0.0,3.9606611830371197
sz000068,3.22,681352.0,0.0,0.0,0.0,0.0,3.2031652145014236
sh603429,30.79,548062.0,0.0,0.0,0.0,0.0,30.597858635657246
sz300135,2.27,6810.0,0.0,0.0,0.0,0.0,2.27134278918157
sz002512,5.35,32635.0,0.0,0.0,0.0,0.0,5.31724922742838
sh600016,5.75,3209650.0,0.0,0.0,0.0,0.0,5.745230266576768
sh603489,112.0,2766400.0,0.2,0.04631933,0.01209496,0.0,117.98118916871805
sz002121,3.3,129360.0,0.0,0.0,0.0,0.0,3.3299648776774284
sh603963,0.0,0.0,0.0,0.0,0.0,0.0,11.095893532993255
sz300409,11.67,495975.0,0.0,0.0,0.0,0.0,11.64377483226431
sz002799,17.9,252390.0,0.0,0.0,0.0,0.0,17.446457464643427
sz000639,6.28,517472.0,0.0,0.0,0.0,0.0,6.129110483400052
sh601003,4.42,54366.0,0.0,0.0,0.0,0.0,4.42741623872311
sh603579,27.03,32436.0,0.0,0.0,0.0,0.0,27.029980670992686
sh600615,9.1,64610.0,0.0,0.0,0.0,0.0,9.236263802854834
sz300203,16.45,2585940.0,0.0,0.0,0.0,0.0,16.64906181926507
sh600242,6.78,641388.0,0.0,0.0,0.0,0.0,6.690196754854929
sz002099,7.02,383994.0,0.0,0.0,0.0,0.0,7.112874068788506
sz002889,23.76,97416.0,0.0,0.0,0.0,0.0,23.81858383484422
sz000558,2.71,190242.0,0.0,0.0,0.0,0.0,2.777289609622202
sh600320,3.06,74358.0,0.0,0.0,0.0,0.0,3.0531084272809177
sz300211,6.61,134183.0,0.0,0.0,0.0,0.0,6.6274705466253625
sh600959,3.62,159642.0,0.0,0.0,0.0,0.0,3.6768269122022934
sz300045,12.56,202216.0,0.0,0.0,0.0,0.0,12.609153549387788
sz002326,12.05,1068835.0,0.0,0.0,0.0,0.0,12.112751665926256
sz002289,10.27,184860.0,0.0,0.0,0.0,0.0,10.104221616521647
sz002552,14.93,295614.0,0.0,0.0,0.0,0.0,14.927351291032517
sz002058,18.78,118314.0,0.0,0.0,0.0,0.0,18.509500655307992
sh600815,2.67,21360.0,0.0,0.0,0.0,0.0,2.663211497730711
sz300324,6.33,711492.0,0.0,0.0,0.0,0.0,6.294794827644211
sz300343,2.19,2366952.0,232.45,0.12177023,0.7423972,0.20346013,2.374679344826923
sh600643,7.88,453888.0,0.0,0.0,0.0,0.0,7.950625835919954
sz000835,3.35,1811345.0,0.1,0.03329594,0.0,0.0,3.4598115216075715
sz300392,8.3,3717570.0,0.0,0.0,0.0,0.0,8.294719085922319
sh600200,6.31,159643.0,0.0,0.0,0.0,0.0,6.238418686987428
sz300430,7.07,10605.0,0.0,0.0,0.0,0.0,7.0667257881360515
sz300707,16.29,172674.0,0.0,0.0,0.0,0.0,15.985892342797293
sz300677,83.0,4407300.0,0.0,0.0,0.0,0.0,81.66177749602605
sh600208,3.03,387537.0,0.0,0.0,0.0,0.0,3.0101966059063625
sz002154,2.99,346242.0,0.0,0.0,0.0,0.0,2.9889324547765357
sz300796,20.66,55782.0,0.0,0.0,0.0,0.0,20.45110562370559
sh600876,13.57,16284.0,0.0,0.0,0.0,0.0,13.413827546617048
sz300127,16.71,838842.0,0.0,0.0,0.0,0.0,16.830521484475348
sz300416,22.09,86151.0,0.0,0.0,0.0,0.0,21.720926258416156
sz300817,27.6,380880.0,0.0,0.0,0.0,0.0,26.816849572292927
sz002529,5.75,196650.0,0.0,0.0,0.0,0.0,5.6255073944471405
sh600731,7.07,22624.0,0.0,0.0,0.0,0.0,7.049558955275308
sz002758,12.53,1793043.0,0.0,0.0,0.0,0.0,12.507502249083066
sh603776,19.41,4869969.0,0.0,0.0,0.0,0.0,19.056108393326355
sz002335,19.8,609840.0,0.0,0.0,0.0,0.0,19.711255032956544
sz000780,2.46,299136.0,0.0,0.0,0.0,0.0,2.467815967288858
sz000796,10.57,3161487.0,0.0,0.0,0.0,0.0,10.43117035749736
sz300313,5.04,150696.0,0.0,0.0,0.0,0.0,4.906010115948888
sz002094,4.29,1070355.0,0.0,0.0,0.0,0.0,4.213142552319756
sz300124,34.95,552210.0,0.0,0.0,0.0,0.0,34.40145199671181
sz000592,2.4,371280.0,0.0,0.0,0.0,0.0,2.4204477898187524
sz300712,14.04,372060.0,0.0,0.0,0.0,0.0,13.87479933827584
sh600781,4.06,71862.0,0.0,0.0,0.0,0.0,4.071468435590862
sz300193,7.24,5792.0,0.0,0.0,0.0,0.0,7.221860222722037
sh601001,3.89,133038.0,0.0,0.0,0.0,0.0,3.84335148382972
sz002293,9.88,134368.0,0.0,0.0,0.0,0.0,9.810645928889196
sz000799,49.81,5659960.0,0.0,0.0,0.0,0.0,50.67345501567148
sz300443,16.29,400734.0,0.0,0.0,0.0,0.0,16.335104126576866
sz002593,3.55,39760.0,0.0,0.0,0.0,0.0,3.566574599290649
sh603266,11.39,464712.0,0.0,0.0,0.0,0.0,11.286551625964822
sz001914,32.01,921888.0,0.0,0.0,0.0,0.0,32.164340569400466
sz300448,9.95,203975.0,0.05,0.35662838,0.0,0.0,10.547705907984234
sz002246,7.62,74676.0,0.0,0.0,0.0,0.0,7.556222255325487
sh603661,40.88,130816.0,0.0,0.0,0.0,0.0,41.002394000576864
sh600089,7.02,78624.0,0.0,0.0,0.0,0.0,7.018536371940221
sh600854,3.87,834759.0,0.0,0.0,0.0,0.0,3.8161049350720204
sz000809,2.23,6913.0,0.0,0.0,0.0,0.0,2.210747186691829
sz002641,7.07,924049.0,0.0,0.0,0.0,0.0,6.952537280352406
sz002093,8.97,539097.0,0.0,0.0,0.0,0.0,9.04110642188503
sh601012,31.2,2296414.0,0.0,0.0,0.0,0.0,31.183911403705597
sh600584,29.65,4254775.0,0.0,0.0,0.0,0.0,29.947265622870418
sz000815,7.01,124778.0,0.0,0.0,0.0,0.0,6.920129073515786
sz300610,11.77,36487.0,0.0,0.0,0.0,0.0,11.71048436811977
sh600123,4.86,48600.0,0.0,0.0,0.0,0.0,4.855276491419232
sz002541,22.35,1600260.0,0.0,0.0,0.0,0.0,22.815261780820666
sh603085,6.56,41328.0,0.0,0.0,0.0,0.0,6.685319648894077
sz300781,30.03,1891890.0,0.0,0.0,0.0,0.0,30.529636646242565
sh601009,7.91,1636919.0,0.0,0.0,0.0,0.0,7.882929743797838
