,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,24.77,89172.0,0.0,0.0,0.0,0.0
sz300240,7.9,71890.0,0.0,0.0,0.0,0.0
sz000893,7.55,12835.0,0.0,0.0,0.0,0.0
sh600185,4.91,42226.0,0.0,0.0,0.0,0.0
sz002468,23.74,1284334.0,0.0,0.0,0.0,0.0
sh601225,9.01,1653335.0,0.0,0.0,0.0,0.0
sz000966,5.87,1692321.0,0.0,0.0,0.0,0.0
sz002424,10.64,288344.0,0.0,0.0,0.0,0.0
sz002305,2.66,185136.0,0.0,0.0,0.0,0.0
sh600157,1.75,1613500.0,0.0,0.0,0.0,0.0
sh603918,11.1,100233.0,0.0,0.0,0.0,0.0
sz300701,24.76,376352.0,0.0,0.0,0.0,0.0
sz000403,27.15,5430.0,0.0,0.0,0.0,0.0
sz300717,16.16,1265328.0,0.0,0.0,0.0,0.0
sh600536,56.0,13277600.0,0.0,0.0,0.0,0.0
sh603477,7.98,71820.0,0.0,0.0,0.0,0.0
sz000996,14.05,2887275.0,0.0,0.0,0.0,0.0
sz002524,5.37,196005.0,0.0,0.0,0.0,0.0
sh600896,5.08,38608.0,0.0,0.0,0.0,0.0
sz002606,6.14,332788.0,0.0,0.0,0.0,0.0
sh600487,16.72,4812016.0,0.0,0.0,0.0,0.0
sz300094,4.76,447440.0,0.0,0.0,0.0,0.0
sz000766,6.9,720360.0,0.0,0.0,0.0,0.0
sz002791,15.6,98280.0,0.0,0.0,0.0,0.0
sh600313,4.3,2213640.0,0.0,0.0,0.0,0.0
sh600186,1.44,91152.0,0.0,0.0,0.0,0.0
sh600196,25.23,1940187.0,0.0,0.0,0.0,0.0
sh600137,15.0,243000.0,0.0,0.0,0.0,0.0
sz000528,6.79,297402.0,0.0,0.0,0.0,0.0
sh600612,45.5,910000.0,0.0,0.0,0.0,0.0
sh600814,5.42,266122.0,0.0,0.0,0.0,0.0
sz000639,8.46,251262.0,0.0,0.0,0.0,0.0
sz002845,16.54,99240.0,0.0,0.0,0.0,0.0
sh603818,7.54,3016.0,0.0,0.0,0.0,0.0
sh600520,13.49,890340.0,0.0,0.0,0.0,0.0
sz002680,0,0,0,0,0,0
sz000564,2.74,405520.0,0.0,0.0,0.0,0.0
sh601969,6.02,472570.0,0.0,0.0,0.0,0.0
sh603518,9.55,42020.0,0.0,0.0,0.0,0.0
sz002877,9.47,156255.0,0.0,0.0,0.0,0.0
sz002299,24.85,1510880.0,0.0,0.0,0.0,0.0
sz000998,15.6,2028000.0,0.0,0.0,0.0,0.0
sz300347,68.25,2143050.0,0.0,0.0,0.0,0.0
sh600826,11.01,27525.0,0.0,0.0,0.0,0.0
sh601633,8.65,672970.0,0.0,0.0,0.0,0.0
sh603900,12.55,1255.0,0.0,0.0,0.0,0.0
sz300508,33.0,237600.0,0.0,0.0,0.0,0.0
sz300384,20.07,2988423.0,0.0,0.0,0.0,0.0
sz002640,8.94,467562.0,0.0,0.0,0.0,0.0
sz002415,26.86,20354508.0,0.0,0.0,0.0,0.0
sh600645,18.31,49437.0,0.0,0.0,0.0,0.0
sz002469,4.37,133722.0,0.0,0.0,0.0,0.0
sz002827,16.5,287100.0,0.0,0.0,0.0,0.0
sz300636,20.32,168656.0,0.0,0.0,0.0,0.0
sz000890,5.97,220293.0,0.0,0.0,0.0,0.0
sh603026,32.0,2534400.0,0.0,0.0,0.0,0.0
sh600539,6.53,6530.0,0.0,0.0,0.0,0.0
sz000925,6.86,20580.0,0.0,0.0,0.0,0.0
sz002459,12.26,38006.0,0.0,0.0,0.0,0.0
sh603388,8.4,2941680.0,0.0,0.0,0.0,0.0
sz300221,6.88,275888.0,0.0,0.0,0.0,0.0
sz000970,11.89,1469604.0,0.0,0.0,0.0,0.0
sz002775,6.4,63360.0,0.0,0.0,0.0,0.0
sz300463,26.0,291200.0,0.0,0.0,0.0,0.0
sh603110,15.05,165550.0,0.0,0.0,0.0,0.0
sz000089,8.75,177625.0,0.0,0.0,0.0,0.0
sh603116,7.8,7800.0,0.0,0.0,0.0,0.0
sh603500,12.65,40480.0,0.0,0.0,0.0,0.0
sh600854,4.02,51054.0,0.0,0.0,0.0,0.0
sh600009,77.92,3176954.0,0.0,0.0,0.0,0.0
sz000936,9.06,337938.0,0.0,0.0,0.0,0.0
sz300243,8.31,302484.0,0.0,0.0,0.0,0.0
sh600962,9.41,121389.0,0.0,0.0,0.0,0.0
sh600893,22.69,751039.0,0.0,0.0,0.0,0.0
sh603556,13.94,20910.0,0.0,0.0,0.0,0.0
