,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,0.0,0.0,0.0,0.0,0.0,0.0,6.844954993429697
sz300139,8.03,587796.0,0.0,0.0,0.0,0.0,7.931365076202808
sh600728,9.39,1143702.0,0.0,0.0,0.0,0.0,9.398635068042767
sz300294,32.91,668073.0,0.0,0.0,0.0,0.0,32.954070414735796
sh601658,5.09,2529221.0,0.0,0.0,0.0,0.0,5.081515221679102
sz300801,20.2,353500.0,0.0,0.0,0.0,0.0,20.457560888196337
sh600543,5.6,137200.0,0.0,0.0,0.0,0.0,5.564801387618176
sz002041,12.8,1735680.0,0.0,0.0,0.0,0.0,12.789291517682896
sh600337,4.95,3997125.0,0.0,0.0,0.0,0.0,4.83756552949566
sz300236,59.89,19476827.0,0.0,0.0,0.0,0.0,62.23419541540909
sz300104,0,0,0,0,0,0,0
sz002473,8.32,252096.0,0.0,0.0,0.0,0.0,8.17760658441241
sz002748,6.95,72280.0,0.0,0.0,0.0,0.0,6.939137802883901
sz002087,3.56,586332.0,0.0,0.0,0.0,0.0,3.5554126128109185
sz002112,6.79,303513.0,0.0,0.0,0.0,0.0,6.7400700295437135
sz002420,0.0,0.0,0.0,0.0,0.0,0.0,3.9938457389428264
sz002830,11.8,59000.0,0.0,0.0,0.0,0.0,11.885759209344116
sh603666,106.0,551200.0,0.0,0.0,0.0,0.0,103.99927265297785
sz002236,16.35,14324235.0,0.0,0.0,0.0,0.0,16.90982023592625
sh600161,39.08,1399377.0,0.0,0.0,0.0,0.0,38.61560537739139
sh600458,6.64,51128.0,0.0,0.0,0.0,0.0,6.597272267663362
sz002282,7.18,31592.0,0.0,0.0,0.0,0.0,7.269156050955414
sz002479,6.09,93786.0,0.0,0.0,0.0,0.0,6.131178861361703
sh603515,25.95,210195.0,0.0,0.0,0.0,0.0,25.523527415770825
sh600847,11.6,9280.0,0.0,0.0,0.0,0.0,11.495022282855842
sz002059,4.65,60915.0,0.0,0.0,0.0,0.0,4.583081660275209
sh600623,5.26,8416.0,0.0,0.0,0.0,0.0,5.299451668868479
sh603355,23.35,137765.0,0.0,0.0,0.0,0.0,23.347854132718997
sz002128,8.15,667485.0,0.0,0.0,0.0,0.0,8.162293388429752
sh600706,7.47,45567.0,0.0,0.0,0.0,0.0,7.567861082790893
sh603131,16.63,287699.0,0.0,0.0,0.0,0.0,16.77296838764799
sz002760,23.1,50820.0,0.0,0.0,0.0,0.0,23.613560654110252
sz300260,17.6,2236960.0,0.0,0.0,0.0,0.0,17.486017964071856
sz002522,6.42,230478.0,0.0,0.0,0.0,0.0,6.400153695659382
sh603823,17.71,276276.0,0.0,0.0,0.0,0.0,17.829061107259584
sz300130,13.18,342680.0,0.0,0.0,0.0,0.0,13.217787938331316
sz002645,9.84,214512.0,0.0,0.0,0.0,0.0,9.881742194412842
sz000633,3.58,17900.0,0.0,0.0,0.0,0.0,3.612092903542101
sh603676,10.45,99275.0,0.0,0.0,0.0,0.0,10.716570225812733
