,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,0.0,0.0,0.0,0.0,0.0,0.0
sz300240,9.08,671920.0,0.0,0.0,0.0,0.0
sz000893,8.41,305283.0,0.0,0.0,0.0,0.0
sh600185,5.28,380688.0,0.0,0.0,0.0,0.0
sz002468,24.02,249808.0,0.0,0.0,0.0,0.0
sh601225,9.14,386622.0,0.0,0.0,0.0,0.0
sz000966,5.82,1571400.0,0.0,0.0,0.0,0.0
sz002424,11.84,710400.0,0.0,0.0,0.0,0.0
sz002305,3.42,22572.0,0.0,0.0,0.0,0.0
sh600157,2.37,8032404.0,0.0,0.0,0.0,0.0
sh603918,14.55,29100.0,0.0,0.0,0.0,0.0
sz300701,38.15,465430.0,0.0,0.0,0.0,0.0
sz000403,0.0,0.0,0.0,0.0,0.0,0.0
sz300717,17.0,45900.0,0.0,0.0,0.0,0.0
sh600536,55.0,9911000.0,0.0,0.0,0.0,0.0
sh603477,8.79,47466.0,0.0,0.0,0.0,0.0
sz000996,17.49,6097014.0,0.0,0.0,0.0,0.0
sz002524,5.87,1317228.0,0.0,0.0,0.0,0.0
sh600896,5.9,145140.0,0.0,0.0,0.0,0.0
sz002606,7.47,239040.0,0.0,0.0,0.0,0.0
sh600487,22.37,4301751.0,0.0,0.0,0.0,0.0
sz300094,6.6,1247400.0,0.0,0.0,0.0,0.0
sz000766,10.43,9755179.0,83.35,0.78637342,1.73770269,0.50200183
sz002791,16.31,272377.0,0.0,0.0,0.0,0.0
sh600313,3.05,55510.0,0.0,0.0,0.0,0.0
sh600186,2.09,328548.0,0.26666666666666666,0.11177169,0.0,0.0
sh600196,28.93,3324057.0,0.0,0.0,0.0,0.0
sh600137,16.25,245375.0,0.0,0.0,0.0,0.0
sz000528,8.14,1783637.0,0.0,0.0,0.0,0.0
sh600612,44.59,57967.0,0.0,0.0,0.0,0.0
sh600814,6.06,339360.0,0.0,0.0,0.0,0.0
sz000639,9.67,7736.0,0.0,0.0,0.0,0.0
sz002845,20.12,146876.0,0.0,0.0,0.0,0.0
sh603818,8.31,125481.0,0.0,0.0,0.0,0.0
sh600520,13.91,83460.0,0.0,0.0,0.0,0.0
sz002680,0.0,0.0,0.0,0.0,0.0,0.0
sz000564,3.6,280440.0,0.0,0.0,0.0,0.0
sh601969,5.61,139689.0,0.0,0.0,0.0,0.0
sh603518,17.26,24164.0,0.0,0.0,0.0,0.0
sz002877,17.32,601004.0,0.0,0.0,0.0,0.0
sz002299,28.02,5654436.0,0.0,0.0,0.0,0.0
sz000998,14.8,185000.0,0.0,0.0,0.0,0.0
sz300347,63.36,399168.0,0.0,0.0,0.0,0.0
sh600826,13.3,719530.0,0.0,0.0,0.0,0.0
sh601633,10.02,261522.0,0.0,0.0,0.0,0.0
sh603900,14.79,31059.0,0.0,0.0,0.0,0.0
sz300508,34.01,2469126.0,0.0,0.0,0.0,0.0
sz300384,18.1,155660.0,0.0,0.0,0.0,0.0
sz002640,12.62,930094.0,0.0,0.0,0.0,0.0
sz002415,33.19,2722576.0,0.0,0.0,0.0,0.0
sh600645,20.95,217880.0,0.0,0.0,0.0,0.0
sz002469,5.11,850815.0,0.0,0.0,0.0,0.0
sz002827,16.9,179140.0,0.0,0.0,0.0,0.0
