,kaipan_price,kaipan_money
sh600000,9.52,992935.9999999999
sh600004,13.36,380760.0
sh600006,9.28,16701215.999999998
sh600007,12.13,9704.0
sh600008,2.82,437946.0
sh600009,72.65,1634625.0000000002
sh600010,1.16,534760.0
sh600011,4.61,2314220.0
sh600012,5.98,168038.0
sh600015,6.14,450676.0
sh600016,5.16,1898364.0
sh600017,2.89,1750000.0
sh600018,4.57,1602242.0000000002
sh600019,5.91,2000000.0
sh600020,3.34,517700.0
sh600021,7.17,160608.0
sh600022,1.43,606463.0
sh600023,3.63,969210.0
sh600025,4.48,909888.0000000001
sh600026,6.62,1208812.0
sh600027,3.38,393094.0
sh600028,4.01,2098032.0
sh600029,5.75,949325.0
sh600030,28.09,12306229.0
sh600031,33.38,2847314.0000000005
sh600033,2.62,544174.0
sh600035,2.91,71004.00000000001
sh600036,42.87,10486001.999999998
sh600037,9.33,552336.0
sh600038,57.48,2760000.0
sh600039,4.46,118190.00000000001
sh600048,15.74,1931298.0
sh600050,4.49,2030000.0
sh600051,8.93,175921.0
sh600052,2.9,64960.0
sh600053,20.03,1319977.0
sh600054,8.75,8750.0
sh600055,10.23,1068012.0
sh600056,14.15,80655.0
sh600057,5.96,90592.0
sh600058,7.01,237639.0
sh600059,15.5,14890850.0
sh600060,11.05,813280.0
sh600061,13.16,876456.0
sh600062,11.94,39402.0
sh600063,3.55,143419.99999999997
sh600064,10.1,1165540.0
sh600066,16.85,1565365.0000000002
sh600067,3.62,54662.0
sh600068,6.56,259775.99999999997
sh600070,8.34,471210.00000000006
sh600071,11.75,222075.0
sh600072,12.86,5654542.0
sh600073,10.0,783000.0
sh600075,5.54,379490.0
sh600076,3.6,1210000.0
sh600077,3.11,10263.0
sh600078,3.9,0.0
sh600079,32.08,285512.0
sh600080,5.66,566.0
sh600081,15.35,23081795.0
sh600082,2.99,3887.0000000000005
sh600083,5.88,4116.0
sh600084,2.27,38817.0
sh600085,23.35,635120.0000000001
sh600086,0.86,0.0
sh600088,11.33,142758.0
sh600089,9.83,10236962.0
sh600090,1.46,56648.0
sh600091,1.82,130676.0
sh600093,7.82,300000.0
sh600094,4.02,309137.99999999994
sh600095,12.81,2774646.0000000005
sh600096,5.62,379912.0
sh600097,10.12,40479.99999999999
sh600098,6.48,150000.0
sh600099,6.09,15834.0
sh600100,6.1,80520.0
sh600101,5.88,77028.0
sh600103,1.89,347193.0
sh600104,23.85,15630000.0
sh600105,3.76,19920480.0
sh600106,2.68,90000.0
sh600107,9.12,36479.99999999999
sh600108,3.69,1653857.9999999998
sh600109,15.13,9740000.0
sh600110,8.85,3917010.0
sh600111,12.32,4165392.0
sh600112,1.17,117.0
sh600113,6.4,16640.0
sh600114,7.7,65450.0
sh600115,4.51,160556.0
sh600116,8.25,31350.0
sh600117,3.69,880065.0
sh600118,31.44,1125552.0
sh600119,7.75,0.0
sh600120,5.94,144936.0
sh600121,8.1,31810000.0
sh600122,1.09,159794.0
sh600123,5.65,397195.0
sh600125,7.09,54437729.0
sh600126,5.2,75400.0
sh600127,11.36,3281904.0
sh600128,6.34,67838.0
sh600129,13.26,34476.0
sh600130,3.74,27676.0
sh600131,14.16,32568.0
sh600132,114.36,880571.9999999999
sh600133,5.5,66000.0
sh600135,7.13,32085.000000000004
sh600136,6.55,1310.0
sh600137,13.39,0.0
sh600138,9.97,131604.00000000003
sh600139,3.4,6560000.0
sh600141,10.7,294250.0
sh600143,17.01,1423737.0
sh600145,1.31,0.0
sh600146,1.1,537240.0
sh600148,14.35,2870.0
sh600149,4.72,0.0
sh600150,17.6,468160.00000000006
sh600151,8.45,1128920.0
sh600152,6.99,109044.0
sh600153,8.19,895167.0
sh600155,12.17,1281501.0
sh600156,4.05,405.0
sh600157,1.29,12440000.0
sh600158,11.88,2146716.0
sh600159,2.52,13608.000000000002
sh600160,8.07,1777821.0
sh600161,42.65,2571795.0
sh600162,1.89,378.0
sh600163,3.78,249479.99999999997
sh600165,7.22,17328.0
sh600166,3.13,1008799.0
sh600167,11.2,220639.99999999997
sh600168,6.84,63612.0
sh600169,2.15,342495.0
sh600170,3.0,121800.0
sh600171,13.55,529805.0
sh600172,3.11,21770.0
sh600173,4.72,3304.0
sh600176,19.68,3940000.0
sh600177,7.12,383056.0
sh600178,7.4,378880.0
sh600179,4.07,0.0
sh600180,5.29,0.0
sh600182,15.22,62402.0
sh600183,27.6,1780200.0
sh600184,10.52,452359.99999999994
sh600185,6.59,1604006.0
sh600186,2.82,186119.99999999997
sh600187,2.42,34606.0
sh600188,10.02,1947887.9999999998
sh600189,12.62,22640000.0
sh600190,3.05,299205.0
sh600191,6.47,9010000.0
sh600192,5.02,400595.99999999994
sh600193,4.78,0.0
sh600195,12.36,1083972.0
sh600196,51.25,14052750.0
sh600197,27.6,5950000.0
sh600198,10.39,2342945.0
sh600199,19.75,16400000.0
sh600200,5.37,75180.0
sh600201,21.0,995400.0
sh600202,4.17,0.0
sh600203,9.7,151319.99999999997
sh600206,12.99,706656.0
sh600207,6.38,2360000.0
sh600208,3.07,446992.0
sh600209,4.66,2796.0
sh600210,4.28,80036.0
sh600211,65.31,881685.0
sh600212,3.19,0.0
sh600213,8.25,2030325.0
sh600215,5.4,10260.0
sh600216,13.18,398036.0
sh600217,5.9,86730.0
sh600218,9.05,362905.0
sh600219,3.23,15695538.999999998
sh600220,2.75,262625.0
sh600221,1.49,3313164.0
sh600222,5.02,14557.999999999998
