,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,24.6,19680.0,0.0,0.0,0.0,0.0
sz300240,0,0,0,0,0,0
sz000893,0,0,0,0,0,0
sh600185,0,0,0,0,0,0
sz002468,18.58,416192.0,0.0,0.0,0.0,0.0
sh601225,8.01,1482651.0,0.0,0.0,0.0,0.0
sz000966,3.7,85470.0,0.0,0.0,0.0,0.0
sz002424,8.56,18832.0,0.0,0.0,0.0,0.0
sz002305,3.11,582814.0,0.0,0.0,0.0,0.0
sh600157,1.75,6366150.0,0.0,0.0,0.0,0.0
sh603918,0,0,0,0,0,0
sz300701,32.77,943776.0,0.0,0.0,0.0,0.0
sz000403,0,0,0,0,0,0
sz300717,0,0,0,0,0,0
sh600536,21.99,4496955.0,0.0,0.0,0.0,0.0
sh603477,7.64,178012.0,0.0,0.0,0.0,0.0
sz000996,10.33,4859232.0,244.98333333333332,0.0,0.13694367,0.06462448
sz002524,4.86,78246.0,0.0,0.0,0.0,0.0
sh600896,0,0,0,0,0,0
sz002606,7.3,946080.0,0.0,0.0,0.0,0.0
sh600487,18.4,1039968.0,0.0,0.0,0.0,0.0
sz300094,5.79,66006.0,0.0,0.0,0.0,0.0
sz000766,6.71,3355.0,0.0,0.0,0.0,0.0
sz002791,10.94,72204.0,0.0,0.0,0.0,0.0
sh600313,2.55,1841100.0,0.0,0.0,0.0,0.0
sh600186,2.02,341986.0,0.0,0.0,0.0,0.0
sh600196,23.22,1718280.0,0.0,0.0,0.0,0.0
sh600137,0,0,0,0,0,0
sz000528,6.2,4340.0,0.0,0.0,0.0,0.0
sh600612,42.04,88284.0,0.0,0.0,0.0,0.0
sh600814,5.33,111930.0,0.0,0.0,0.0,0.0
sz000639,7.67,379665.0,0.0,0.0,0.0,0.0
sz002845,15.68,123872.0,0.0,0.0,0.0,0.0
sh603818,0,0,0,0,0,0
sh600520,13.17,194916.0,0.0,0.0,0.0,0.0
sz002680,2.61,56115.0,0.0,0.0,0.0,0.0
sz000564,2.82,351090.0,0.0,0.0,0.0,0.0
sh601969,4.61,5532.0,0.0,0.0,0.0,0.0
sh603518,14.61,32142.0,0.0,0.0,0.0,0.0
sz002877,15.23,105087.0,0.0,0.0,0.0,0.0
sz002299,20.22,651084.0,0.0,0.0,0.0,0.0
sz000998,13.83,105108.0,0.0,0.0,0.0,0.0
sz300347,41.93,188685.0,0.0,0.0,0.0,0.0
sh600826,9.62,30784.0,0.0,0.0,0.0,0.0
sh601633,6.5,612950.0,0.0,0.0,0.0,0.0
sh603900,0,0,0,0,0,0
sz300508,25.95,36330.0,0.0,0.0,0.0,0.0
sz300384,13.0,61100.0,0.0,0.0,0.0,0.0
sz002640,10.8,234360.0,0.0,0.0,0.0,0.0
sz002415,28.89,1934734.0,0.0,0.0,0.0,0.0
sh600645,17.72,54932.0,0.0,0.0,0.0,0.0
sz002469,4.01,68972.0,0.0,0.0,0.0,0.0
sz002827,14.43,79365.0,0.0,0.0,0.0,0.0
sz300636,18.36,27540.0,0.0,0.0,0.0,0.0
sz000890,5.42,166936.0,0.0,0.0,0.0,0.0
sh603026,19.9,250740.0,0.0,0.0,0.0,0.0
sh600539,0,0,0,0,0,0
sz000925,6.56,403440.0,0.0,0.0,0.0,0.0
sz002459,11.1,5634360.0,85.0,0.62967095,0.3591744,0.10256384
sh603388,0,0,0,0,0,0
sz300221,5.69,190615.0,0.0,0.0,0.0,0.0
sz000970,8.02,89824.0,0.0,0.0,0.0,0.0
sz002775,6.23,44233.0,0.0,0.0,0.0,0.0
sz300463,0,0,0,0,0,0
sh603110,11.14,11140.0,0.0,0.0,0.0,0.0
sz000089,7.93,15860.0,0.0,0.0,0.0,0.0
sh603116,0,0,0,0,0,0
sh603500,12.1,249260.0,0.0,0.0,0.0,0.0
sh600854,3.83,9575.0,0.0,0.0,0.0,0.0
sh600009,47.1,1460100.0,0.0,0.0,0.0,0.0
sz000936,7.03,20211250.0,0.0,0.0,0.0,0.0
sz300243,0,0,0,0,0,0
sh600962,8.21,821.0,0.0,0.0,0.0,0.0
sh600893,22.83,214990.0,0.0,0.0,0.0,0.0
sh603556,13.62,16889.0,0.0,0.0,0.0,0.0
sz300545,20.04,188376.0,0.0,0.0,0.0,0.0
sz002037,8.78,25462.0,0.0,0.0,0.0,0.0
sh603021,0,0,0,0,0,0
sh600619,8.55,10260.0,0.0,0.0,0.0,0.0
sh600096,5.63,682919.0,0.0,0.0,0.0,0.0
sz002537,0,0,0,0,0,0
sh600059,6.91,32477.0,0.0,0.0,0.0,0.0
sz000957,5.99,1024290.0,0.0,0.0,0.0,0.0
sh600217,4.03,37076.0,0.0,0.0,0.0,0.0
sh600023,4.46,40586.0,0.0,0.0,0.0,0.0
sz300543,0,0,0,0,0,0
sh600222,0,0,0,0,0,0
sz300627,17.41,29597.0,0.0,0.0,0.0,0.0
sh603933,18.22,23686.0,0.0,0.0,0.0,0.0
sh601222,5.26,1989858.0,0.0,0.0,0.0,0.0
sh603028,7.85,65155.0,0.0,0.0,0.0,0.0
sh600083,0,0,0,0,0,0
sz300392,6.78,46104.0,0.0,0.0,0.0,0.0
sz002732,16.43,26288.0,0.0,0.0,0.0,0.0
sh601330,13.02,10254552.0,0.0,0.0,0.0,0.0
sz002905,0,0,0,0,0,0
sz002750,6.15,295815.0,0.0,0.0,0.0,0.0
sz300641,0,0,0,0,0,0
sz300393,16.53,36366.0,0.0,0.0,0.0,0.0
sh603977,7.23,723.0,0.0,0.0,0.0,0.0
sz300521,9.44,95344.0,0.0,0.0,0.0,0.0
sh601966,14.45,13005.0,0.0,0.0,0.0,0.0
sh600668,11.91,61932.0,0.0,0.0,0.0,0.0
sh601015,5.48,50964.0,0.0,0.0,0.0,0.0
sz300012,6.64,60424.0,0.0,0.0,0.0,0.0
sh601398,5.48,11571595.0,0.0,0.0,0.0,0.0
sz300583,34.7,204730.0,0.0,0.0,0.0,0.0
sz002056,5.9,192930.0,0.0,0.0,0.0,0.0
sz002499,7.7,46970.0,0.0,0.0,0.0,0.0
sz000628,10.08,42336.0,0.0,0.0,0.0,0.0
sz300026,3.05,63135.0,0.0,0.0,0.0,0.0
sh600302,0,0,0,0,0,0
sh603035,12.45,42330.0,0.0,0.0,0.0,0.0
sz300578,16.06,32120.0,0.0,0.0,0.0,0.0
sz000895,0,0,0,0,0,0
sz300481,11.24,60696.0,0.0,0.0,0.0,0.0
sh600891,6.16,24640.0,0.0,0.0,0.0,0.0
sz300626,0,0,0,0,0,0
sz000703,12.71,177940.0,0.0,0.0,0.0,0.0
sz300596,25.5,10200.0,0.0,0.0,0.0,0.0
sh603399,0,0,0,0,0,0
sz000090,4.98,45318.0,0.0,0.0,0.0,0.0
sh600136,8.03,42559.0,0.0,0.0,0.0,0.0
sh603196,10.1,1808910.0,0.0,0.0,0.0,0.0
sz300676,58.5,391950.0,0.0,0.0,0.0,0.0
sz002687,6.04,22952.0,0.0,0.0,0.0,0.0
sz300122,36.98,347612.0,0.0,0.0,0.0,0.0
sh603803,10.9,643100.0,0.0,0.0,0.0,0.0
sh600240,2.73,3671031.0,0.0,0.0,0.0,0.0
sh601949,4.64,20416.0,0.0,0.0,0.0,0.0
sh601333,3.48,60204.0,0.0,0.0,0.0,0.0
sh600868,2.96,31968.0,0.0,0.0,0.0,0.0
sz002668,4.4,170280.0,0.0,0.0,0.0,0.0
sh603183,17.05,27280.0,0.0,0.0,0.0,0.0
sh600791,4.04,66660.0,0.0,0.0,0.0,0.0
sh600348,5.16,108876.0,0.0,0.0,0.0,0.0
sh603129,18.2,720265.0,0.0,0.0,0.0,0.0
sz002267,7.45,54385.0,0.0,0.0,0.0,0.0
sz300106,5.76,261504.0,0.0,0.0,0.0,0.0
sz002380,0,0,0,0,0,0
sz002195,3.84,347520.0,0.0,0.0,0.0,0.0
sz000539,4.15,37765.0,0.0,0.0,0.0,0.0
sh603676,11.18,79378.0,0.0,0.0,0.0,0.0
sz002221,8.0,4000.0,0.0,0.0,0.0,0.0
sh600526,4.84,25652.0,0.0,0.0,0.0,0.0
sz300518,22.14,4428.0,0.0,0.0,0.0,0.0
sh603991,18.92,37840.0,0.0,0.0,0.0,0.0
sz000803,0,0,0,0,0,0
sz000068,4.47,2120572.0,0.0,0.0,0.0,0.0
sh603536,8.74,874.0,0.0,0.0,0.0,0.0
sh600219,2.21,55692.0,0.0,0.0,0.0,0.0
sh601999,5.38,86080.0,0.0,0.0,0.0,0.0
sz300017,7.86,89604.0,0.0,0.0,0.0,0.0
sh600628,6.61,33050.0,0.0,0.0,0.0,0.0
sh600332,36.4,105560.0,0.0,0.0,0.0,0.0
sh600075,4.84,254100.0,0.0,0.0,0.0,0.0
sz002915,23.03,52969.0,0.0,0.0,0.0,0.0
sz002724,5.7,312360.0,0.0,0.0,0.0,0.0
sh600000,10.45,3684670.0,0.0,0.0,0.0,0.0
sh600608,0,0,0,0,0,0
sz300313,5.88,3939600.0,0.0,0.0,0.0,0.0
sz300329,7.35,58800.0,0.0,0.0,0.0,0.0
sh600373,13.27,29194.0,0.0,0.0,0.0,0.0
sh603017,15.52,18527993.0,42.95,0.19051791,1.62113351,0.55019448
sh601588,2.86,18590.0,0.0,0.0,0.0,0.0
sz002650,3.6,295920.0,0.0,0.0,0.0,0.0
sh600971,5.83,61215.0,0.0,0.0,0.0,0.0
sz300282,0,0,0,0,0,0
sh600680,0,0,0,0,0,0
sh600444,0,0,0,0,0,0
sz000806,3.92,9670640.0,0.0,0.0,0.0,0.0
sz300706,24.29,755419.0,0.0,0.0,0.0,0.0
sh601199,0,0,0,0,0,0
sh600589,4.38,157242.0,0.0,0.0,0.0,0.0
sh601958,6.42,817908.0,0.0,0.0,0.0,0.0
