,kaipan_price,kaipan_money
sh600000,10.72,1660528.0000000002
sh600004,13.3,655690.0
sh600006,6.12,405144.0
sh600007,12.47,54868.00000000001
sh600008,3.1,1334550.0
sh600009,58.11,2736981.0
sh600010,1.54,12928454.0
sh600011,4.53,2064321.0000000002
sh600012,6.24,310752.0
sh600015,6.42,223416.0
sh600016,5.23,2153191.0000000005
sh600017,2.82,46811.99999999999
sh600018,4.66,1525218.0
sh600019,7.91,11072418.0
sh600020,3.26,54767.99999999999
sh600021,8.36,1882671.9999999998
sh600022,1.51,971232.0
sh600023,3.78,2005668.0
sh600025,5.39,4592280.0
sh600026,6.34,299248.0
sh600027,3.47,789425.0
sh600028,4.25,5413225.0
sh600029,6.7,8268470.0
sh600030,23.9,14256350.0
sh600031,33.48,24570971.999999996
sh600033,2.68,23584.0
sh600035,2.82,2880912.0
sh600036,52.4,20184480.0
sh600037,8.82,239904.0
sh600038,46.7,410960.00000000006
sh600039,6.35,3458210.0
sh600048,14.33,3775955.0000000005
sh600050,4.22,1907018.0
sh600051,8.38,191064.0
sh600052,2.68,35376.00000000001
sh600053,16.36,194684.0
sh600054,11.11,275528.0
sh600055,14.0,756000.0
sh600056,13.93,590632.0
sh600057,6.14,640000.0
sh600058,7.73,469984.0
sh600059,11.63,1682861.0
sh600060,11.12,289120.0
sh600061,12.28,2782648.0
sh600062,11.81,111014.00000000001
sh600063,4.48,499520.00000000006
sh600064,10.02,294587.99999999994
sh600066,13.98,963222.0000000001
sh600067,3.53,224508.0
sh600068,7.4,1667220.0
sh600070,6.55,240385.0
sh600071,13.47,25593.0
sh600072,11.43,192024.0
sh600073,8.85,104430.0
sh600075,7.48,3280000.0
sh600076,4.18,381633.99999999994
sh600077,2.57,119505.0
sh600078,3.53,8825.0
sh600079,31.24,2477332.0
sh600080,6.23,0.0
sh600081,11.76,455112.0
sh600082,2.92,876.0
sh600083,6.8,5440.0
sh600084,2.54,48006.0
sh600085,26.51,856273.0000000001
sh600086,0.16,0.0
sh600088,10.62,900576.0
sh600089,11.18,1444456.0
sh600090,1.8,946080.0000000001
sh600091,1.84,184.0
sh600093,7.71,619113.0
sh600094,3.95,26070.0
sh600095,8.82,2300256.0
sh600096,6.8,946560.0
sh600097,9.45,46304.99999999999
sh600098,6.42,330630.0
sh600099,6.16,174944.0
sh600100,5.83,156827.0
sh600101,5.72,209923.99999999997
sh600103,2.26,3574642.0
sh600104,20.18,2215764.0
sh600105,3.19,82940.0
sh600106,2.68,175272.0
sh600107,8.03,59421.99999999999
sh600108,2.83,2790000.0
sh600109,13.3,22923880.0
sh600110,6.93,1435203.0
sh600111,17.72,16082672.0
sh600112,1.62,3137940.0
sh600113,6.11,1833.0000000000002
sh600114,7.99,79101.0
sh600115,5.25,2164050.0
sh600116,9.39,215970.00000000003
sh600117,3.49,27571.000000000004
sh600118,29.45,2199915.0
sh600119,6.15,74415.00000000001
sh600120,5.74,332920.0
sh600121,5.05,3054240.0
sh600122,1.19,335580.0
sh600123,5.13,128762.99999999999
sh600125,5.62,5560990.0
sh600126,5.6,490559.99999999994
sh600127,9.86,1830016.0
sh600128,7.5,20680500.0
sh600129,13.34,44022.0
sh600130,3.37,64030.00000000001
sh600131,16.13,1383954.0
sh600132,102.0,1458600.0
sh600133,5.94,280368.0
sh600135,5.95,5355.0
sh600136,6.32,53088.0
sh600137,13.88,576020.0000000001
sh600138,12.5,2531250.0
sh600139,2.89,4046.0
sh600141,13.41,2171079.0
sh600143,21.21,7404411.0
sh600145,1.59,169494.0
sh600146,1.59,1823412.0000000002
sh600148,12.87,0.0
sh600149,4.81,59643.99999999999
sh600150,14.7,202860.0
sh600151,8.19,1894346.9999999998
sh600152,6.1,81740.0
sh600153,8.41,211932.00000000003
