,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,24.59,127868.0,0.0,0.0,0.0,0.0
sz300240,7.11,12805821.0,0.0,0.0,0.0,0.0
sz000893,7.41,11856.0,0.0,0.0,0.0,0.0
sh600185,5.07,13182.0,0.0,0.0,0.0,0.0
sz002468,26.07,424941.0,0.0,0.0,0.0,0.0
sh601225,8.75,694750.0,0.0,0.0,0.0,0.0
sz000966,5.2,273000.0,0.0,0.0,0.0,0.0
sz002424,9.53,57180.0,0.0,0.0,0.0,0.0
sz002305,2.62,24366.0,0.0,0.0,0.0,0.0
sh600157,1.61,236831.0,0.0,0.0,0.0,0.0
sh603918,0,0,0,0,0,0
sz300701,24.35,183842.0,0.0,0.0,0.0,0.0
sz000403,0,0,0,0,0,0
sz300717,17.79,1435653.0,0.0,0.0,0.0,0.0
sh600536,51.53,1834468.0,0.0,0.0,0.0,0.0
sh603477,8.1,1613520.0,0.0,0.0,0.0,0.0
sz000996,13.29,287064.0,0.0,0.0,0.0,0.0
sz002524,5.15,584010.0,0.0,0.0,0.0,0.0
sh600896,4.77,39114.0,0.0,0.0,0.0,0.0
sz002606,5.87,88050.0,0.0,0.0,0.0,0.0
sh600487,16.17,258720.0,0.0,0.0,0.0,0.0
sz300094,4.44,56832.0,0.0,0.0,0.0,0.0
sz000766,0,0,0,0,0,0
sz002791,0,0,0,0,0,0
sh600313,3.53,1240089.0,0.0,0.0,0.0,0.0
sh600186,1.69,272090.0,0.0,0.0,0.0,0.0
sh600196,27.33,789837.0,0.0,0.0,0.0,0.0
sh600137,16.55,41375.0,0.0,0.0,0.0,0.0
sz000528,6.68,619236.0,0.0,0.0,0.0,0.0
sh600612,42.55,212750.0,0.0,0.0,0.0,0.0
sh600814,5.19,519.0,0.0,0.0,0.0,0.0
sz000639,5.93,282861.0,0.0,0.0,0.0,0.0
sz002845,16.1,225400.0,0.0,0.0,0.0,0.0
sh603818,7.43,2972.0,0.0,0.0,0.0,0.0
sh600520,12.67,12670.0,0.0,0.0,0.0,0.0
sz002680,0,0,0,0,0,0
sz000564,2.47,208715.0,0.0,0.0,0.0,0.0
sh601969,5.98,788164.0,0.0,0.0,0.0,0.0
sh603518,8.79,198654.0,0.0,0.0,0.0,0.0
sz002877,0,0,0,0,0,0
sz002299,26.93,1206464.0,0.0,0.0,0.0,0.0
sz000998,13.63,212628.0,0.0,0.0,0.0,0.0
sz300347,52.5,1186500.0,0.0,0.0,0.0,0.0
sh600826,11.6,480240.0,0.0,0.0,0.0,0.0
sh601633,8.5,1013200.0,0.0,0.0,0.0,0.0
sh603900,11.93,8351.0,0.0,0.0,0.0,0.0
sz300508,32.29,1275455.0,0.0,0.0,0.0,0.0
sz300384,17.1,10260.0,0.0,0.0,0.0,0.0
sz002640,8.4,47040.0,0.0,0.0,0.0,0.0
sz002415,26.6,8660960.0,0.0,0.0,0.0,0.0
sh600645,17.21,180705.0,0.0,0.0,0.0,0.0
sz002469,4.26,16188.0,0.0,0.0,0.0,0.0
sz002827,10.1,143420.0,0.0,0.0,0.0,0.0
sz300636,20.78,126758.0,0.0,0.0,0.0,0.0
sz000890,4.81,1323231.0,0.0,0.0,0.0,0.0
sh603026,32.1,253590.0,0.0,0.0,0.0,0.0
sh600539,0,0,0,0,0,0
sz000925,7.32,198372.0,0.0,0.0,0.0,0.0
sz002459,11.88,42768.0,0.0,0.0,0.0,0.0
sh603388,7.58,3032.0,0.0,0.0,0.0,0.0
sz300221,6.22,87080.0,0.0,0.0,0.0,0.0
sz000970,10.34,57904.0,0.0,0.0,0.0,0.0
sz002775,6.14,12280.0,0.0,0.0,0.0,0.0
sz300463,24.97,264682.0,0.0,0.0,0.0,0.0
