,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.35,16464.0,0.0,0.0,0.0,0.0,7.422134787455186
sz300139,11.54,256188.0,0.0,0.0,0.0,0.0,11.465959610978569
sh600728,8.74,430008.0,0.0,0.0,0.0,0.0,8.719766757578423
sz300294,37.22,197266.0,0.0,0.0,0.0,0.0,37.373206792064494
sh601658,5.28,28697856.0,0.0,0.0,0.0,0.0,5.344125774039855
sz300801,0.0,0.0,0.0,0.0,0.0,0.0,24.724512211486854
sh600543,8.4,3011400.0,99.93333333333334,0.21612199,1.16627749,0.40269878,8.771181031612066
sz002041,17.21,789939.0,0.0,0.0,0.0,0.0,17.26071977279675
sh600337,4.81,10101.0,0.0,0.0,0.0,0.0,4.824135213982443
sz300236,51.8,777000.0,0.0,0.0,0.0,0.0,52.216616610200525
sz002473,0.0,0.0,0.0,0.0,0.0,0.0,5.779404013539652
sz300873,48.38,67732.0,0.0,0.0,0.0,0.0,48.72175890262855
sz002748,7.07,44541.0,0.0,0.0,0.0,0.0,7.073984877734878
sz002087,3.98,209746.0,0.0,0.0,0.0,0.0,4.023875963883214
sz002112,8.5,150450.0,0.0,0.0,0.0,0.0,8.484221028092772
sz002420,4.28,856.0,0.0,0.0,0.0,0.0,4.228593710326816
sz002830,12.04,21672.0,0.0,0.0,0.0,0.0,12.06418645731109
sh603666,81.31,32524.0,0.0,0.0,0.0,0.0,80.63265871121718
sz002236,21.13,4020363.0,0.0,0.0,0.0,0.0,21.048742497724078
sh600161,39.62,2127832.0,0.0,0.0,0.0,0.0,39.949323989515136
sh600458,8.03,190311.0,0.0,0.0,0.0,0.0,7.914048806127046
sz002282,10.79,161850.0,0.0,0.0,0.0,0.0,10.881473351875517
sz002479,6.55,52400.0,0.0,0.0,0.0,0.0,6.393773034462494
sh603515,32.65,391800.0,0.0,0.0,0.0,0.0,32.66834689369039
sh600847,10.36,10360.0,0.0,0.0,0.0,0.0,10.399246729116669
sz002059,4.9,31360.0,0.0,0.0,0.0,0.0,4.898592690205806
sh600623,6.13,579285.0,0.0,0.0,0.0,0.0,6.18571196444109
sh603355,32.76,278460.0,0.0,0.0,0.0,0.0,32.41617138068301
sz002128,11.59,2715537.0,0.0,0.0,0.0,0.0,11.728041216815644
sh600706,7.67,88205.0,0.0,0.0,0.0,0.0,7.6709263672854995
sh603131,24.94,54868.0,89.18333333333334,0.15119559,0.46957417,0.21549359,26.71724762586624
sz002760,19.28,23136.0,0.0,0.0,0.0,0.0,19.161808665694977
sz300260,19.42,36898.0,0.0,0.0,0.0,0.0,19.34270661364168
sz002522,7.13,223169.0,0.0,0.0,0.0,0.0,7.135826366918227
sh603823,15.27,10689.0,0.0,0.0,0.0,0.0,15.384415382910342
sz300130,12.93,125421.0,0.0,0.0,0.0,0.0,12.939060586719616
sz002645,9.2,1402080.0,0.0,0.0,0.0,0.0,9.129806272933038
sz000633,4.22,228724.0,0.0,0.0,0.0,0.0,4.230727674381121
sh603676,10.34,253330.0,0.0,0.0,0.0,0.0,10.339391972303364
sz002853,24.8,136400.0,0.0,0.0,0.0,0.0,23.954926968712062
sz002700,4.1,31160.0,0.0,0.0,0.0,0.0,4.138203809803633
sz300826,37.22,11166.0,0.0,0.0,0.0,0.0,36.97594009619589
sz300719,22.33,7272881.0,0.0,0.0,0.0,0.0,22.36954410277761
sz300105,5.1,2389350.0,0.0,0.0,0.0,0.0,5.1666397246381255
sz300404,12.38,3714.0,0.0,0.0,0.0,0.0,12.655167983356291
sh600081,12.75,45900.0,0.0,0.0,0.0,0.0,12.596602142929344
sz002908,13.65,170625.0,0.0,0.0,0.0,0.0,13.758129014808302
sz300632,21.31,803387.0,0.0,0.0,0.0,0.0,21.271141667741162
sh601882,11.93,136002.0,0.0,0.0,0.0,0.0,11.81292094245136
sz000848,7.35,115395.0,0.0,0.0,0.0,0.0,7.309402180583398
sh603569,8.62,1724.0,0.0,0.0,0.0,0.0,8.660968623654691
sz002166,8.4,138600.0,0.0,0.0,0.0,0.0,8.420518205195094
sz002017,10.57,12684.0,0.0,0.0,0.0,0.0,10.707534466428122
sz002089,2.26,4520.0,0.0,0.0,0.0,0.0,2.2506809015421116
sh600152,6.9,124890.0,0.0,0.0,0.0,0.0,6.785123843898037
sz300050,5.96,68540.0,0.0,0.0,0.0,0.0,5.994969106344502
sz300367,3.86,892046.0,0.0,0.0,0.0,0.0,3.8442634013485426
sh600252,3.21,40767.0,0.0,0.0,0.0,0.0,3.227390328000701
sh603256,10.35,48645.0,0.0,0.0,0.0,0.0,10.404336607692514
