,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,24.49,4898.0,0.0,0.0,0.0,0.0
sz300240,7.94,77018.0,0.0,0.0,0.0,0.0
sz000893,8.09,235419.0,0.0,0.0,0.0,0.0
sh600185,4.86,167670.0,0.0,0.0,0.0,0.0
sz002468,22.6,223740.0,0.0,0.0,0.0,0.0
sh601225,9.11,481008.0,0.0,0.0,0.0,0.0
sz000966,5.09,1432433.0,0.0,0.0,0.0,0.0
sz002424,11.4,109440.0,0.0,0.0,0.0,0.0
sz002305,2.91,185076.0,0.0,0.0,0.0,0.0
sh600157,1.98,857142.0,0.0,0.0,0.0,0.0
sh603918,0,0,0,0,0,0
sz300701,34.71,121485.0,0.0,0.0,0.0,0.0
sz000403,30.29,30290.0,0.0,0.0,0.0,0.0
sz300717,18.26,452848.0,0.0,0.0,0.0,0.0
sh600536,51.6,26455784.0,0.0,0.0,0.0,0.0
sh603477,7.95,8745.0,0.0,0.0,0.0,0.0
sz000996,14.51,761775.0,0.0,0.0,0.0,0.0
sz002524,5.36,761120.0,0.0,0.0,0.0,0.0
sh600896,5.61,157080.0,0.0,0.0,0.0,0.0
sz002606,6.18,32754.0,0.0,0.0,0.0,0.0
sh600487,16.6,20333772.0,0.0,0.0,0.0,0.0
sz300094,5.3,104410.0,0.0,0.0,0.0,0.0
sz000766,8.81,1742618.0,0.0,0.0,0.0,0.0
sz002791,17.55,105300.0,0.0,0.0,0.0,0.0
sh600313,4.24,25385092.0,245.05,0.0,0.82203873,0.47727772
sh600186,1.76,108064.0,0.0,0.0,0.0,0.0
sh600196,26.59,978512.0,0.0,0.0,0.0,0.0
sh600137,15.01,34523.0,0.0,0.0,0.0,0.0
sz000528,6.95,667200.0,0.0,0.0,0.0,0.0
sh600612,42.59,281094.0,0.0,0.0,0.0,0.0
sh600814,5.71,11991.0,0.0,0.0,0.0,0.0
sz000639,9.05,546258.0,0.0,0.0,0.0,0.0
sz002845,17.88,738444.0,0.0,0.0,0.0,0.0
sh603818,7.86,7860.0,0.0,0.0,0.0,0.0
sh600520,13.7,604170.0,0.0,0.0,0.0,0.0
sz002680,0,0,0,0,0,0
sz000564,3.16,481900.0,0.0,0.0,0.0,0.0
sh601969,5.65,713595.0,0.0,0.0,0.0,0.0
sh603518,13.91,12519.0,0.0,0.0,0.0,0.0
sz002877,16.01,1002226.0,0.0,0.0,0.0,0.0
sz002299,27.58,4208708.0,0.0,0.0,0.0,0.0
sz000998,15.15,2054340.0,0.0,0.0,0.0,0.0
sz300347,70.0,623000.0,0.0,0.0,0.0,0.0
sh600826,11.51,59012.0,0.0,0.0,0.0,0.0
sh601633,8.89,364490.0,0.0,0.0,0.0,0.0
sh603900,13.1,30130.0,0.0,0.0,0.0,0.0
sz300508,36.26,4470858.0,0.0,0.0,0.0,0.0
sz300384,16.16,378144.0,0.0,0.0,0.0,0.0
sz002640,9.62,218374.0,0.0,0.0,0.0,0.0
sz002415,28.87,14281989.0,0.0,0.0,0.0,0.0
sh600645,18.6,53940.0,0.0,0.0,0.0,0.0
sz002469,4.33,35506.0,0.0,0.0,0.0,0.0
sz002827,15.25,85400.0,0.0,0.0,0.0,0.0
sz300636,18.7,9350.0,0.0,0.0,0.0,0.0
sz000890,6.11,263341.0,0.0,0.0,0.0,0.0
sh603026,38.05,8047575.0,0.0,0.0,0.0,0.0
