,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell
sz300257,0,0,0,0,0
sz300247,0,0,0,0,0
sh601169,5.6,699440.0,0.0,0.0,0.0
sh600678,5.92,217264.0,0.0,0.0,0.0
sz000630,1.99,372727.0,0.0,0.0,0.0
sz000929,6.48,1296.0,0.0,0.0,0.0
sh600558,0,0,0,0,0
sz002033,5.73,4011.0,0.0,0.0,0.0
sh600722,4.76,216104.0,0.0,0.0,0.0
sz000156,8.01,14418.0,0.0,0.0,0.0
sz002737,15.68,25088.0,0.0,0.0,0.0
sz300319,6.31,1701189.0,0.0,0.0,0.0
sh600237,3.4,126140.0,0.0,0.0,0.0
sh601669,4.73,199606.0,0.0,0.0,0.0
sh603012,7.89,6312.0,0.0,0.0,0.0
sz300748,22.73,3557245.0,224.58333333333334,0.10037693,2.28160619
sz002761,16.0,3089600.0,0.0,0.0,0.0
sz002843,12.11,33908.0,0.0,0.0,0.0
sz300351,8.45,845.0,0.0,0.0,0.0
sz002143,3.1,176824.0,0.0,0.0,0.0
sz002441,6.78,27120.0,0.0,0.0,0.0
sz000415,3.68,26128.0,0.0,0.0,0.0
sh600853,3.46,45326.0,0.0,0.0,0.0
sh600275,2.79,3627.0,0.0,0.0,0.0
sz300251,7.93,620126.0,0.0,0.0,0.0
sh601003,6.57,170820.0,0.0,0.0,0.0
sh601007,0,0,0,0,0
sz002572,17.66,372626.0,0.0,0.0,0.0
sz300136,23.18,5435710.0,0.0,0.0,0.0
sh603626,8.03,73073.0,0.0,0.0,0.0
sh600665,0,0,0,0,0
sh600883,0,0,0,0,0
sz000993,4.66,25164.0,0.0,0.0,0.0
sh601339,5.53,6083.0,0.0,0.0,0.0
sz000158,4.89,40587.0,0.0,0.0,0.0
sz002751,23.85,6940350.0,0.0,0.0,0.0
sz300162,5.08,4572.0,0.0,0.0,0.0
sh600016,5.66,1369918.0,0.0,0.0,0.0
sh600449,7.48,32164.0,0.0,0.0,0.0
sz002819,20.73,66336.0,0.0,0.0,0.0
sh603336,15.9,138012.0,0.0,0.0,0.0
sh600393,2.19,309228.0,0.0,0.0,0.0
sz000507,6.96,176088.0,0.0,0.0,0.0
sz300516,28.17,8451.0,0.0,0.0,0.0
sz000881,6.85,36305.0,0.0,0.0,0.0
sz300183,12.06,453456.0,0.0,0.0,0.0
sh603822,23.15,157420.0,0.0,0.0,0.0
sz000738,12.11,141687.0,0.0,0.0,0.0
sh603010,14.39,17268.0,0.0,0.0,0.0
sz300339,9.63,494982.0,0.0,0.0,0.0
sz002619,3.6,54720.0,0.0,0.0,0.0
sh600817,7.06,43066.0,0.0,0.0,0.0
sz002902,25.6,1425920.0,0.0,0.0,0.0
sz300470,21.0,42000.0,0.0,0.0,0.0
sh603959,15.69,4707.0,0.0,0.0,0.0
sz002498,2.04,263976.0,0.0,0.0,0.0
sz000930,7.87,93653.0,0.0,0.0,0.0
sz300399,0,0,0,0,0
sh603023,0,0,0,0,0
sh603225,19.13,43999.0,0.0,0.0,0.0
sz002243,13.8,17721960.0,190.8,0.64645233,3.56830977
sz002201,6.54,5232.0,0.0,0.0,0.0
sz002494,5.86,192208.0,0.0,0.0,0.0
sz000523,4.06,9582.0,0.0,0.0,0.0
sh601066,8.83,2819419.0,0.0,0.0,0.0
sh600620,0,0,0,0,0
sh603338,58.21,122241.0,0.0,0.0,0.0
sz002708,8.1,1607850.0,0.0,0.0,0.0
sz300015,26.68,362848.0,0.0,0.0,0.0
sh603456,0,0,0,0,0
sz002673,7.86,312042.0,0.0,0.0,0.0
sh603969,4.77,491787.0,0.0,0.0,0.0
sh603922,16.35,44145.0,0.0,0.0,0.0
sz300587,16.5,44550.0,0.0,0.0,0.0
sh600540,0,0,0,0,0
sh600037,8.5,119000.0,0.0,0.0,0.0
sh600179,6.47,1085019.0,0.0,0.0,0.0
sz300285,17.4,1663440.0,0.0,0.0,0.0
sh600513,0,0,0,0,0
sz300699,35.46,42552.0,0.0,0.0,0.0
sh600797,7.41,54834.0,0.0,0.0,0.0
sz300201,4.12,8240.0,0.0,0.0,0.0
sh603128,5.46,91728.0,0.0,0.0,0.0
sz002349,5.74,5740.0,0.0,0.0,0.0
sh600127,2.87,217833.0,0.0,0.0,0.0
sz002432,5.26,25774.0,0.0,0.0,0.0
sz000667,2.47,13832.0,0.0,0.0,0.0
sz002230,23.85,992160.0,0.0,0.0,0.0
sz002182,6.75,690525.0,0.0,0.0,0.0
sz000420,1.91,199977.0,0.0,0.0,0.0
sh601519,3.36,32229.0,0.0,0.0,0.0
sz000731,5.07,14703.0,0.0,0.0,0.0
sz000785,0,0,0,0,0
sh600986,4.21,123774.0,0.0,0.0,0.0
sz300420,4.96,35216.0,0.0,0.0,0.0
sz300036,18.3,43920.0,0.0,0.0,0.0
sz000877,7.18,73236.0,0.0,0.0,0.0
sh600975,0,0,0,0,0
sz002118,4.45,180287.0,0.0,0.0,0.0
sh603639,27.12,2712.0,0.0,0.0,0.0
sz000861,2.48,67773.0,0.0,0.0,0.0
sh603360,0,0,0,0,0
sz000757,5.08,64516.0,0.0,0.0,0.0
sh600708,3.55,53605.0,0.0,0.0,0.0
sz002219,3.54,82128.0,0.0,0.0,0.0
sz002355,7.69,11535.0,0.0,0.0,0.0
sz000552,2.61,13833.0,0.0,0.0,0.0
sz300484,10.5,45150.0,0.0,0.0,0.0
sz002656,6.6,5660160.0,0.0,0.0,0.0
sh601899,3.37,568182.0,0.0,0.0,0.0
sz000030,3.73,746.0,0.0,0.0,0.0
sz300317,4.87,31168.0,0.0,0.0,0.0
sh600452,0,0,0,0,0
sz000737,2.9,3480.0,0.0,0.0,0.0
sz300011,6.36,265848.0,0.0,0.0,0.0
sz002562,4.36,264216.0,0.0,0.0,0.0
sz002102,1.75,179725.0,0.0,0.0,0.0
sh603618,5.18,477078.0,229.95,0.02779458,0.38119893
sz000702,5.16,75336.0,0.0,0.0,0.0
sh600054,9.69,18411.0,0.0,0.0,0.0
sz300280,31.54,141930.0,0.0,0.0,0.0
sh603223,0,0,0,0,0
sz000972,2.85,29355.0,0.0,0.0,0.0
sz002028,10.14,316814.0,0.0,0.0,0.0
sz300045,7.35,5880.0,0.0,0.0,0.0
sz300610,12.3,300120.0,0.0,0.0,0.0
sh603416,0,0,0,0,0
sz002026,5.63,34906.0,0.0,0.0,0.0
sz002799,12.3,47970.0,0.0,0.0,0.0
sz300765,0,0,0,0,0
sh600654,2.0,108200.0,0.0,0.0,0.0
sz002082,7.54,52780.0,0.0,0.0,0.0
sz300708,11.61,289089.0,0.0,0.0,0.0
sh600370,0,0,0,0,0
sh600512,2.18,209716.0,0.0,0.0,0.0
sh600019,6.39,698427.0,0.0,0.0,0.0
sz000899,4.36,8720.0,0.0,0.0,0.0
sh603885,12.35,351975.0,0.0,0.0,0.0
sz002344,4.51,26609.0,0.0,0.0,0.0
sz002171,0,0,0,0,0
sz300693,17.01,219429.0,0.0,0.0,0.0
sh600331,2.09,745294.0,0.0,0.0,0.0
sh603861,11.73,5865.0,0.0,0.0,0.0
sz002785,0,0,0,0,0
sh600759,2.39,559499.0,0.0,0.0,0.0
sz002738,0,0,0,0,0
sh600123,6.63,35802.0,0.0,0.0,0.0
sz000719,7.33,7330.0,0.0,0.0,0.0
sz002756,0,0,0,0,0
sz002351,5.12,137216.0,0.0,0.0,0.0
sz300673,0,0,0,0,0
sz300225,4.72,127440.0,0.0,0.0,0.0
sh600587,13.08,48396.0,0.0,0.0,0.0
sz300396,0,0,0,0,0
sz000903,2.46,97170.0,0.0,0.0,0.0
sz000426,4.62,6930.0,0.0,0.0,0.0
sh603108,0,0,0,0,0
sh600249,3.74,9350.0,0.0,0.0,0.0
sh600776,9.6,17397120.0,0.0,0.0,0.0
sz002793,0,0,0,0,0
sz300489,11.81,174788.0,0.0,0.0,0.0
sh603808,0,0,0,0,0
sh600834,0,0,0,0,0
sh603025,11.23,97701.0,0.0,0.0,0.0
sh603067,7.78,13226.0,0.0,0.0,0.0
sz300173,4.97,120274.0,0.0,0.0,0.0
sz000035,5.2,237640.0,0.0,0.0,0.0
sz300551,12.68,62132.0,0.0,0.0,0.0
sh600757,6.53,21549.0,0.0,0.0,0.0
sz002684,8.0,10783200.0,0.0,0.0,0.0
sz000850,3.22,86940.0,0.0,0.0,0.0
sz002390,4.25,10200.0,0.0,0.0,0.0
sh601068,5.61,502095.0,0.0,0.0,0.0
sh600103,0,0,0,0,0
sz000938,32.0,281600.0,0.0,0.0,0.0
sz002137,7.01,117768.0,0.0,0.0,0.0
sz002357,5.66,30564.0,0.0,0.0,0.0
sh603602,26.44,1036448.0,0.0,0.0,0.0
sz300200,0,0,0,0,0
sz002520,7.4,37000.0,0.0,0.0,0.0
sh603828,7.56,21168.0,0.0,0.0,0.0
sh600695,5.52,1885632.0,0.0,0.0,0.0
sh601211,15.15,884760.0,0.0,0.0,0.0
sz002278,6.45,38055.0,0.0,0.0,0.0
sz300041,6.42,138030.0,0.0,0.0,0.0
sh600225,3.48,251604.0,0.0,0.0,0.0
sz002455,5.29,584545.0,0.0,0.0,0.0
sh600233,10.08,29232.0,0.0,0.0,0.0
sz300629,0,0,0,0,0
sh600796,5.3,109180.0,0.0,0.0,0.0
sz002543,0,0,0,0,0
sh600561,5.47,182151.0,0.0,0.0,0.0
sh600995,6.59,36904.0,0.0,0.0,0.0
sz300595,38.08,239904.0,0.0,0.0,0.0
sz002878,24.4,202520.0,0.0,0.0,0.0
sh600789,8.69,132957.0,0.0,0.0,0.0
sz300453,11.35,8159515.0,0.0,0.0,0.0
sz000612,4.09,22086.0,0.0,0.0,0.0
sh600693,0,0,0,0,0
sz002544,10.9,709590.0,0.0,0.0,0.0
sh603083,25.7,1580550.0,0.0,0.0,0.0
sh601515,7.36,141312.0,0.0,0.0,0.0
sh603506,22.83,66207.0,0.0,0.0,0.0
sh600242,16.22,27574.0,0.0,0.0,0.0
sh603559,23.5,2230150.0,0.0,0.0,0.0
sz300281,0,0,0,0,0
sz002310,7.3,590570.0,0.0,0.0,0.0
sz000906,0,0,0,0,0
sz002156,7.3,148190.0,0.0,0.0,0.0
sh601611,6.55,64845.0,0.0,0.0,0.0
sh601918,2.99,52325.0,0.0,0.0,0.0
sh600223,3.19,286462.0,0.0,0.0,0.0
sz002011,4.45,507745.0,0.0,0.0,0.0
sz300009,13.73,344623.0,0.0,0.0,0.0
sz300331,11.86,754296.0,0.0,0.0,0.0
sz300492,20.2,155540.0,0.0,0.0,0.0
sz300683,27.73,24957.0,0.0,0.0,0.0
sz300417,15.12,15120.0,0.0,0.0,0.0
sz000709,2.85,153330.0,0.0,0.0,0.0
sz300532,0,0,0,0,0
sh600381,5.9,59000.0,0.0,0.0,0.0
sz300116,1.4,46200.0,0.0,0.0,0.0
sh600162,2.21,199784.0,0.0,0.0,0.0
sz000985,0,0,0,0,0
sh603600,0,0,0,0,0
sz002557,18.58,20438.0,0.0,0.0,0.0
sh603937,11.43,70866.0,0.0,0.0,0.0
sz300405,7.71,26985.0,0.0,0.0,0.0
sh600664,4.0,159200.0,0.0,0.0,0.0
sh601168,5.88,307524.0,0.0,0.0,0.0
sz002555,9.91,1208029.0,0.0,0.0,0.0
sh601678,4.21,2526.0,0.0,0.0,0.0
sz002635,11.77,196559.0,0.0,0.0,0.0
sz002122,1.65,221595.0,0.0,0.0,0.0
sz300295,12.05,255460.0,0.0,0.0,0.0
sz300115,8.22,109326.0,0.0,0.0,0.0
sh603499,21.58,79846.0,0.0,0.0,0.0
sh600339,3.82,268546.0,0.0,0.0,0.0
sz300245,8.52,241968.0,0.0,0.0,0.0
sh603169,4.03,403.0,0.0,0.0,0.0
sz002140,0,0,0,0,0
sz002067,3.47,17350.0,0.0,0.0,0.0
sh600636,0,0,0,0,0
sz002297,6.06,39996.0,0.0,0.0,0.0
sz300047,11.56,23120.0,0.0,0.0,0.0
sz002608,6.96,45936.0,0.0,0.0,0.0
sz000529,4.44,9324.0,0.0,0.0,0.0
sz300770,0,0,0,0,0
sz002292,5.72,78364.0,0.0,0.0,0.0
sz002573,7.41,75582.0,0.0,0.0,0.0
sz300218,6.3,17640.0,0.0,0.0,0.0
sz300078,10.26,140562.0,0.0,0.0,0.0
sz300196,8.64,137376.0,0.0,0.0,0.0
sz300599,0,0,0,0,0
sh600980,10.02,92184.0,0.0,0.0,0.0
sh603303,11.65,59415.0,0.0,0.0,0.0
sh603898,15.6,104520.0,0.0,0.0,0.0
sh603197,20.32,144272.0,0.0,0.0,0.0
sz002113,4.03,579111.0,0.0,0.0,0.0
sh600517,3.19,444367.0,0.0,0.0,0.0
sz002503,2.37,45504.0,0.0,0.0,0.0
sz300059,12.17,3123065.0,0.0,0.0,0.0
sz000012,4.04,4848.0,0.0,0.0,0.0
sh603085,8.06,250666.0,0.0,0.0,0.0
sz300096,8.75,406000.0,0.0,0.0,0.0
sz002217,5.05,1586205.0,0.0,0.0,0.0
sz300665,9.81,113796.0,0.0,0.0,0.0
sz002006,4.82,84832.0,0.0,0.0,0.0
sz300598,22.53,355974.0,0.0,0.0,0.0
sz000009,4.39,189648.0,0.0,0.0,0.0
sz300504,26.85,2507790.0,0.0,0.0,0.0
sh601113,8.01,33642.0,0.0,0.0,0.0
sz000969,4.57,47071.0,0.0,0.0,0.0
sz000816,1.51,170026.0,0.0,0.0,0.0
sz002163,5.16,1268844.0,0.0,0.0,0.0
sz002373,12.03,24060.0,0.0,0.0,0.0
sh600007,12.99,3897.0,0.0,0.0,0.0
sz300431,9.06,1216758.0,0.0,0.0,0.0
sz002758,0,0,0,0,0
sz300486,13.48,22916.0,0.0,0.0,0.0
sh601668,5.59,1110733.0,0.0,0.0,0.0
sz002681,3.82,252502.0,0.0,0.0,0.0
sh603666,49.16,1027444.0,0.0,0.0,0.0
sh601101,6.08,91808.0,0.0,0.0,0.0
sz002325,2.98,59600.0,0.0,0.0,0.0
sz300127,11.0,44000.0,0.0,0.0,0.0
sz000948,9.6,4800.0,0.0,0.0,0.0
sz002762,5.39,10780.0,0.0,0.0,0.0
sz002409,14.66,26388.0,0.0,0.0,0.0
sz300087,9.97,2991.0,0.0,0.0,0.0
sz002027,5.7,1881000.0,0.0,0.0,0.0
sz002410,23.15,30095.0,0.0,0.0,0.0
sh603113,11.2,136640.0,0.0,0.0,0.0
sz000798,0,0,0,0,0
sh600408,2.58,308052.0,0.0,0.0,0.0
sz002362,0,0,0,0,0
sh600458,6.89,15158.0,0.0,0.0,0.0
sz000423,40.45,323600.0,0.0,0.0,0.0
sz001965,0,0,0,0,0
sz300019,0,0,0,0,0
sz002651,4.15,16600.0,0.0,0.0,0.0
sz000413,4.63,337064.0,0.0,0.0,0.0
sz300260,9.35,393635.0,0.0,0.0,0.0
sh603660,19.23,149994.0,0.0,0.0,0.0
sz300111,2.02,45046.0,0.0,0.0,0.0
sz002623,15.46,3092.0,0.0,0.0,0.0
sh601838,8.07,218697.0,0.0,0.0,0.0
sz300733,15.82,280014.0,0.0,0.0,0.0
sh603042,16.72,449768.0,0.0,0.0,0.0
sh600293,4.08,1645872.0,0.0,0.0,0.0
sz002911,0,0,0,0,0
sz002702,4.05,34425.0,0.0,0.0,0.0
sz000965,3.9,31200.0,0.0,0.0,0.0
sz002125,6.79,97776.0,0.0,0.0,0.0
sz300557,22.67,43073.0,0.0,0.0,0.0
sh600610,1.85,125060.0,0.0,0.0,0.0
sz300363,9.3,930.0,0.0,0.0,0.0
sz000014,9.5,33250.0,0.0,0.0,0.0
sh600653,1.93,12545.0,0.0,0.0,0.0
sz002603,10.57,194488.0,0.0,0.0,0.0
sh603268,16.49,159953.0,0.0,0.0,0.0
sh601008,3.04,2736.0,0.0,0.0,0.0
sz002363,0,0,0,0,0
sz300214,5.52,10488.0,0.0,0.0,0.0
sz002107,0,0,0,0,0
sz002256,3.07,261564.0,0.0,0.0,0.0
sz002515,4.18,135014.0,0.0,0.0,0.0
sz300746,20.34,1840770.0,0.0,0.0,0.0
sh600837,8.73,1428228.0,0.0,0.0,0.0
sz002386,0,0,0,0,0
sh600781,12.68,219364.0,0.0,0.0,0.0
sz300216,4.17,359037.0,0.0,0.0,0.0
sz300482,26.73,120285.0,0.0,0.0,0.0
sh600480,7.73,149962.0,0.0,0.0,0.0
sh600648,13.68,826272.0,0.0,0.0,0.0
sz300083,2.5,83500.0,0.0,0.0,0.0
sz002236,11.9,649740.0,0.0,0.0,0.0
sh603355,21.77,19593.0,0.0,0.0,0.0
sh603098,13.8,201480.0,0.0,0.0,0.0
sh600475,0,0,0,0,0
sz002906,10.1,15150.0,0.0,0.0,0.0
sz300511,0,0,0,0,0
sh603165,15.32,78132.0,0.0,0.0,0.0
sh603008,9.37,59031.0,0.0,0.0,0.0
sz002187,8.05,598115.0,0.0,0.0,0.0
sz002856,20.94,855608.0,0.0,0.0,0.0
sh600460,8.49,491571.0,0.0,0.0,0.0
sz002888,18.9,94500.0,0.0,0.0,0.0
sz002862,22.88,4825392.0,0.0,0.0,0.0
sz002111,9.72,19440.0,0.0,0.0,0.0
sh600012,5.6,560.0,0.0,0.0,0.0
sz002248,8.87,36367.0,0.0,0.0,0.0
sz002567,5.75,152375.0,0.0,0.0,0.0
sh600171,9.67,544421.0,0.0,0.0,0.0
sh600679,10.51,35734.0,0.0,0.0,0.0
sz002149,5.52,48576.0,0.0,0.0,0.0
sh603721,14.96,2992.0,0.0,0.0,0.0
sh600259,22.68,43092.0,0.0,0.0,0.0
sz002507,22.24,213504.0,0.0,0.0,0.0
sz300487,25.32,12660.0,0.0,0.0,0.0
sh600161,21.18,76248.0,0.0,0.0,0.0
sh600317,2.27,4540.0,0.0,0.0,0.0
sh600711,4.75,909150.0,0.0,0.0,0.0
sz300620,44.35,399150.0,0.0,0.0,0.0
sz002029,0,0,0,0,0
sz000513,26.17,39255.0,0.0,0.0,0.0
sz300616,62.44,156100.0,0.0,0.0,0.0
sz300651,42.62,4262.0,0.0,0.0,0.0
sh603577,9.69,1699626.0,245.06666666666666,0.0,0.20482238
sz300740,21.4,1795460.0,0.0,0.0,0.0
sh601298,0,0,0,0,0
sz300497,17.33,3466.0,0.0,0.0,0.0
sh600378,9.3,129270.0,0.0,0.0,0.0
sz000028,41.2,24720.0,0.0,0.0,0.0
sz000812,3.57,36771.0,0.0,0.0,0.0
sz300404,12.02,80534.0,0.0,0.0,0.0
sz300643,10.18,455046.0,0.0,0.0,0.0
sz002602,20.27,4054.0,0.0,0.0,0.0
sh600415,3.43,12348.0,0.0,0.0,0.0
sh603889,0,0,0,0,0
sz300506,15.43,32403.0,0.0,0.0,0.0
sz002361,0,0,0,0,0
sh600510,5.89,4123.0,0.0,0.0,0.0
sz002447,2.99,433849.0,0.0,0.0,0.0
sh600936,3.77,23751.0,0.0,0.0,0.0
sz300569,13.3,238070.0,0.0,0.0,0.0
sh600688,5.02,46184.0,0.0,0.0,0.0
sh601088,18.39,147120.0,0.0,0.0,0.0
sh600126,4.44,6660.0,0.0,0.0,0.0
sh600773,6.12,84456.0,0.0,0.0,0.0
