,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.65,1183914.0,0.0,0.0,0.0,0.0,7.706030131782306
sz300139,7.74,719046.0,0.0,0.0,0.0,0.0,7.868934354434531
sh600728,9.75,3597750.0,0.0,0.0,0.0,0.0,9.933208522585291
sz300294,48.26,3547110.0,0.0,0.0,0.0,0.0,48.20615119661172
sh601658,5.12,14854656.0,0.0,0.0,0.0,0.0,5.165851344809798
sz300801,22.2,830280.0,0.0,0.0,0.0,0.0,22.639633935730586
sh600543,6.31,559066.0,0.0,0.0,0.0,0.0,6.354043484191859
sz002041,13.33,2463384.0,0.0,0.0,0.0,0.0,13.508603874512916
sh600337,5.07,31980039.0,0.0,0.0,0.0,0.0,4.841887369661847
sz300236,76.0,67548800.0,0.0,0.0,0.0,0.0,73.87010798950892
sz002473,8.62,985266.0,0.0,0.0,0.0,0.0,8.614827223162248
sz002748,7.28,133224.0,0.0,0.0,0.0,0.0,7.573335422245011
sz002087,3.82,604706.0,0.0,0.0,0.0,0.0,3.8729396762203936
sz002112,8.37,108810.0,0.0,0.0,0.0,0.0,8.374813945107705
sz002420,3.83,39449.0,0.0,0.0,0.0,0.0,3.832848261122984
sz002830,0.0,0.0,0.0,0.0,0.0,0.0,12.700465940054496
sh603666,94.8,255960.0,0.0,0.0,0.0,0.0,94.92901876554374
sz002236,20.07,8011944.0,0.0,0.0,0.0,0.0,20.179821685900063
sh600161,43.2,3490560.0,0.0,0.0,0.0,0.0,43.099951189688696
sh600458,7.0,275800.0,0.0,0.0,0.0,0.0,7.1252322967887505
sz002282,8.72,417688.0,0.0,0.0,0.0,0.0,8.852698586840111
sz002479,6.17,123400.0,0.0,0.0,0.0,0.0,6.199191428293442
sh603515,27.8,717240.0,0.0,0.0,0.0,0.0,27.735614169810688
sh600847,0.0,0.0,0.0,0.0,0.0,0.0,11.210546900462813
sz002059,5.69,15728298.0,77.51666666666667,0.0,0.54656425,0.45104061,5.562736769455152
sh600623,5.66,487326.0,0.0,0.0,0.0,0.0,5.683902281125433
sh603355,25.0,406625.0,0.0,0.0,0.0,0.0,25.09723459392981
sz002128,10.7,19038510.0,0.0,0.0,0.0,0.0,11.235780285288483
sh600706,7.67,110448.0,0.0,0.0,0.0,0.0,7.645561184912248
sh603131,19.61,184334.0,0.0,0.0,0.0,0.0,19.933891978741812
sz002760,22.79,549239.0,0.0,0.0,0.0,0.0,22.934744119231457
sz300260,22.0,6380000.0,0.0,0.0,0.0,0.0,22.213872576776502
sz002522,7.12,615880.0,0.0,0.0,0.0,0.0,7.110790489650516
sh603823,17.44,275552.0,0.0,0.0,0.0,0.0,17.428707633264164
sz300130,14.75,603275.0,0.0,0.0,0.0,0.0,14.940070031553107
sz002645,8.61,406392.0,0.0,0.0,0.0,0.0,8.736290528749432
sz000633,3.77,87841.0,0.0,0.0,0.0,0.0,3.816822275524982
sh603676,11.14,228370.0,0.0,0.0,0.0,0.0,11.211243948892944
sz002853,23.41,970883.0,0.0,0.0,0.0,0.0,23.201552917294624
sz002700,3.82,126824.0,0.0,0.0,0.0,0.0,3.8506434316353886
sz300826,38.72,329120.0,0.0,0.0,0.0,0.0,39.3665105227427
sz300719,12.43,128029.0,0.0,0.0,0.0,0.0,13.07786537714785
sz300105,0.0,0.0,0.0,0.0,0.0,0.0,4.241593907355409
sz300404,16.38,34398.0,0.0,0.0,0.0,0.0,16.30693036339629
sh600081,10.86,100998.0,0.0,0.0,0.0,0.0,10.891651980095377
sz002908,14.4,624960.0,0.0,0.0,0.0,0.0,14.565078293039663
sz300632,18.05,552330.0,0.0,0.0,0.0,0.0,18.280040659463072
sh601882,8.36,76076.0,0.0,0.0,0.0,0.0,8.426507169125243
sz000848,7.55,817665.0,0.0,0.0,0.0,0.0,7.65258565484385
sh603569,9.48,9480.0,0.0,0.0,0.0,0.0,9.457573618789946
sz002166,8.28,584568.0,0.0,0.0,0.0,0.0,8.473577860551975
sz002017,12.61,539708.0,0.0,0.0,0.0,0.0,12.945789355028815
sz002089,2.62,593430.0,0.0,0.0,0.0,0.0,2.657303964593176
sh600152,7.45,5851230.0,0.0,0.0,0.0,0.0,7.26788369383628
sz300050,5.48,357844.0,0.0,0.0,0.0,0.0,5.51559242535987
sz300367,4.18,1463418.0,0.0,0.0,0.0,0.0,4.108308726611251
sh600252,3.4,1187280.0,0.0,0.0,0.0,0.0,3.4293307692632093
sh603256,12.64,477792.0,0.0,0.0,0.0,0.0,13.125824760014583
sz300527,9.89,2339974.0,0.0,0.0,0.0,0.0,10.137998488039571
sh601038,9.92,244032.0,0.0,0.0,0.0,0.0,10.02383795282797
sz300604,33.93,6786000.0,0.0,0.0,0.0,0.0,33.96850606100301
sh600107,7.89,1798131.0,9.516666666666667,0.25141127,0.32784077,0.0756198,8.156333573557506
sz300111,2.6,466960.0,0.0,0.0,0.0,0.0,2.590362672858118
sh603466,20.23,619038.0,0.0,0.0,0.0,0.0,20.2306151098816
sh600188,9.49,3120331.0,0.0,0.0,0.0,0.0,9.654568100601352
sz002903,14.26,375038.0,0.0,0.0,0.0,0.0,14.524994009987308
sz002062,4.79,1189357.0,131.68333333333334,0.19284707,1.24613088,0.36248352,5.141892941587129
sz002012,5.92,971472.0,0.0,0.0,0.0,0.0,5.965752309906675
sz002149,7.37,408298.0,0.0,0.0,0.0,0.0,7.6007200513667215
sz300830,16.63,1031060.0,0.0,0.0,0.0,0.0,17.59154913490571
sz001896,3.47,199178.0,0.0,0.0,0.0,0.0,3.5322893382248384
sz002045,0,0,0,0,0,0,0
sz002610,1.69,2609867.0,0.0,0.0,0.0,0.0,1.7102748271608406
sz002801,32.67,405108.0,0.0,0.0,0.0,0.0,32.95721713464013
sz000533,2.84,263836.0,0.0,0.0,0.0,0.0,2.887374097991887
sz002155,8.53,2368790.0,0.0,0.0,0.0,0.0,8.575791333855259
sh600084,2.44,181048.0,0.0,0.0,0.0,0.0,2.4780086284225367
sz002728,14.75,26550.0,0.0,0.0,0.0,0.0,14.709290346565329
sh603767,7.97,214393.0,0.0,0.0,0.0,0.0,8.037060392455706
sh600121,2.05,95940.0,0.0,0.0,0.0,0.0,2.076355130093699
sh600746,6.98,244998.0,0.0,0.0,0.0,0.0,7.087669701943483
sz000006,7.55,6424295.0,0.0,0.0,0.0,0.0,7.498635399027642
sh600196,35.47,10814803.0,0.0,0.0,0.0,0.0,35.34559907521604
sz300489,35.8,669460.0,0.0,0.0,0.0,0.0,37.371348320559456
sh600808,2.88,3468672.0,0.0,0.0,0.0,0.0,2.921472415938298
sz300092,7.94,547860.0,0.0,0.0,0.0,0.0,8.290156212957632
