,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.23,41934.0,0.0,0.0,0.0,0.0,7.327710881277283
sz300139,11.8,826000.0,0.0,0.0,0.0,0.0,11.68645229250984
sh600728,8.7,102660.0,0.0,0.0,0.0,0.0,8.661278799315399
sz300294,37.65,161104.0,0.0,0.0,0.0,0.0,37.281951247229955
sh601658,5.06,5226034.0,0.0,0.0,0.0,0.0,5.118802655587093
sz300801,24.21,254205.0,0.0,0.0,0.0,0.0,24.10504954841947
sh600543,8.55,1559529.0,0.0,0.0,0.0,0.0,8.285074358805877
sz002041,17.22,838614.0,0.0,0.0,0.0,0.0,17.25471737219984
sh600337,4.76,14756.0,0.0,0.0,0.0,0.0,4.777747119839285
sz300236,51.53,2385839.0,0.0,0.0,0.0,0.0,51.68340740023246
sz002473,0.0,0.0,0.0,0.0,0.0,0.0,6.014762931034483
sz300873,49.27,206934.0,0.0,0.0,0.0,0.0,48.98919029390774
sz002748,7.07,32522.0,0.0,0.0,0.0,0.0,7.031304725503821
sz002087,4.03,109213.0,0.0,0.0,0.0,0.0,3.980465499828588
sz002112,0.0,0.0,0.0,0.0,0.0,0.0,8.39626010751231
sz002420,4.29,5577.0,0.0,0.0,0.0,0.0,4.272363793422595
sz002830,12.07,31382.0,0.0,0.0,0.0,0.0,12.023290816326531
sh603666,78.89,7889.0,0.0,0.0,0.0,0.0,79.93373835190938
sz002236,21.16,1585942.0,0.0,0.0,0.0,0.0,20.965667552829863
sh600161,38.09,757229.0,0.0,0.0,0.0,0.0,39.010367661023146
sh600458,7.88,245068.0,0.0,0.0,0.0,0.0,7.98301524961663
sz002282,11.19,275274.0,0.0,0.0,0.0,0.0,10.719456776876132
sz002479,6.66,73926.0,0.0,0.0,0.0,0.0,6.567411263451139
sh603515,32.58,381186.0,0.0,0.0,0.0,0.0,32.45535251120018
sh600847,10.22,49056.0,0.0,0.0,0.0,0.0,10.314043779440286
sz002059,4.93,16762.0,0.0,0.0,0.0,0.0,4.863501693664688
sh600623,6.13,66204.0,0.0,0.0,0.0,0.0,6.135347755480802
sh603355,32.5,3874000.0,0.0,0.0,0.0,0.0,32.37775712234565
sz002128,11.7,2833740.0,0.0,0.0,0.0,0.0,11.395087960777746
sh600706,7.56,58666.0,0.0,0.0,0.0,0.0,7.582751796370723
sh603131,24.8,173600.0,0.0,0.0,0.0,0.0,24.66792927477898
sz002760,19.39,87255.0,0.0,0.0,0.0,0.0,19.283954871169385
sz300260,19.77,100827.0,0.0,0.0,0.0,0.0,19.48124841552929
sz002522,7.1,342220.0,0.0,0.0,0.0,0.0,7.082654720795835
sh603823,0.0,0.0,0.0,0.0,0.0,0.0,15.240587962533619
sz300130,13.37,129689.0,0.0,0.0,0.0,0.0,13.009333615273079
