,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,25.32,96216.0,0.0,0.0,0.0,0.0
sz300240,7.64,31324.0,0.0,0.0,0.0,0.0
sz000893,4.71,152133.0,0.0,0.0,0.0,0.0
sh600185,4.75,243200.0,0.0,0.0,0.0,0.0
sz002468,21.54,639738.0,0.0,0.0,0.0,0.0
sh601225,9.04,2923536.0,0.0,0.0,0.0,0.0
sz000966,4.16,443872.0,0.0,0.0,0.0,0.0
sz002424,10.19,218066.0,0.0,0.0,0.0,0.0
sz002305,3.32,535516.0,0.0,0.0,0.0,0.0
sh600157,2.11,4583131.0,0.0,0.0,0.0,0.0
sh603918,13.61,80299.0,0.0,0.0,0.0,0.0
sz300701,35.7,35700.0,0.0,0.0,0.0,0.0
sz000403,28.2,73320.0,0.0,0.0,0.0,0.0
sz300717,16.23,264549.0,0.0,0.0,0.0,0.0
sh600536,28.93,1165879.0,0.0,0.0,0.0,0.0
sh603477,8.42,117038.0,0.0,0.0,0.0,0.0
sz000996,12.83,7603058.0,0.0,0.0,0.0,0.0
sz002524,4.99,175149.0,0.0,0.0,0.0,0.0
sh600896,4.71,29202.0,0.0,0.0,0.0,0.0
sz002606,6.99,1347672.0,0.0,0.0,0.0,0.0
sh600487,21.81,7160179.0,0.0,0.0,0.0,0.0
sz300094,6.71,45762.0,0.0,0.0,0.0,0.0
sz000766,7.7,78540.0,0.0,0.0,0.0,0.0
sz002791,13.24,144316.0,0.0,0.0,0.0,0.0
sh600313,2.76,414828.0,0.0,0.0,0.0,0.0
sh600186,2.17,409479.0,0.0,0.0,0.0,0.0
sh600196,29.27,9550801.0,0.0,0.0,0.0,0.0
sh600137,14.49,89838.0,0.0,0.0,0.0,0.0
sz000528,7.32,709886.0,0.0,0.0,0.0,0.0
sh600612,40.98,795012.0,0.0,0.0,0.0,0.0
sh600814,5.82,8148.0,0.0,0.0,0.0,0.0
sz000639,8.57,124265.0,0.0,0.0,0.0,0.0
sz002845,19.48,434404.0,0.0,0.0,0.0,0.0
sh603818,7.99,39950.0,0.0,0.0,0.0,0.0
sh600520,14.16,107616.0,0.0,0.0,0.0,0.0
sz002680,1.5,409593.0,0.0,0.0,0.0,0.0
sz000564,3.48,1248624.0,0.0,0.0,0.0,0.0
sh601969,5.29,242811.0,0.0,0.0,0.0,0.0
sh603518,15.56,84024.0,0.0,0.0,0.0,0.0
sz002877,15.77,26809.0,0.0,0.0,0.0,0.0
sz002299,26.58,1390134.0,0.0,0.0,0.0,0.0
sz000998,15.72,317544.0,0.0,0.0,0.0,0.0
sz300347,57.7,1280940.0,0.0,0.0,0.0,0.0
sh600826,11.09,350444.0,0.0,0.0,0.0,0.0
sh601633,7.88,524832.0,0.0,0.0,0.0,0.0
sh603900,13.38,239502.0,0.0,0.0,0.0,0.0
sz300508,26.2,393000.0,0.0,0.0,0.0,0.0
sz300384,16.42,390796.0,0.0,0.0,0.0,0.0
sz002640,11.88,2001780.0,0.0,0.0,0.0,0.0
sz002415,35.2,31328000.0,0.0,0.0,0.0,0.0
sh600645,20.03,1684523.0,0.0,0.0,0.0,0.0
sz002469,4.46,35680.0,0.0,0.0,0.0,0.0
sz002827,15.6,187200.0,0.0,0.0,0.0,0.0
sz300636,19.45,27230.0,0.0,0.0,0.0,0.0
sz000890,6.14,366558.0,0.0,0.0,0.0,0.0
sh603026,24.36,21924.0,0.0,0.0,0.0,0.0
sh600539,0,0,0,0,0,0
sz000925,7.23,95436.0,0.0,0.0,0.0,0.0
sz002459,12.29,337975.0,0.0,0.0,0.0,0.0
sh603388,11.62,6972.0,0.0,0.0,0.0,0.0
sz300221,6.73,131235.0,0.0,0.0,0.0,0.0
sz000970,9.23,250133.0,0.0,0.0,0.0,0.0
sz002775,6.92,71276.0,0.0,0.0,0.0,0.0
sz300463,19.55,203320.0,0.0,0.0,0.0,0.0
sh603110,12.97,92087.0,0.0,0.0,0.0,0.0
sz000089,9.6,968640.0,0.0,0.0,0.0,0.0
sh603116,8.33,30821.0,0.0,0.0,0.0,0.0
sh603500,12.6,181440.0,0.0,0.0,0.0,0.0
sh600854,4.28,23540.0,0.0,0.0,0.0,0.0
sh600009,57.3,2758250.0,0.0,0.0,0.0,0.0
sz000936,7.52,8814192.0,0.0,0.0,0.0,0.0
sz300243,9.65,92640.0,0.0,0.0,0.0,0.0
sh600962,8.99,453096.0,0.0,0.0,0.0,0.0
sh600893,25.34,1069348.0,0.0,0.0,0.0,0.0
sh603556,15.64,1564.0,0.0,0.0,0.0,0.0
sz300545,31.41,4447656.0,0.0,0.0,0.0,0.0
sz002037,9.49,47450.0,0.0,0.0,0.0,0.0
sh603021,0,0,0,0,0,0
sh600619,9.23,89531.0,0.0,0.0,0.0,0.0
sh600096,6.46,825588.0,0.0,0.0,0.0,0.0
sz002537,10.86,70590.0,0.0,0.0,0.0,0.0
sh600059,7.45,163907.0,0.0,0.0,0.0,0.0
sz000957,7.78,2396240.0,0.0,0.0,0.0,0.0
sh600217,4.9,59290.0,0.0,0.0,0.0,0.0
sh600023,4.8,761280.0,0.0,0.0,0.0,0.0
sz300543,18.1,164710.0,0.0,0.0,0.0,0.0
sh600222,4.35,252735.0,0.0,0.0,0.0,0.0
sz300627,19.11,141414.0,0.0,0.0,0.0,0.0
sh603933,19.95,115710.0,0.0,0.0,0.0,0.0
sh601222,5.59,527696.0,0.0,0.0,0.0,0.0
sh603028,8.68,267344.0,0.0,0.0,0.0,0.0
sh600083,0,0,0,0,0,0
sz300392,8.24,341136.0,0.0,0.0,0.0,0.0
sz002732,17.36,50344.0,0.0,0.0,0.0,0.0
sh601330,13.69,1608575.0,0.0,0.0,0.0,0.0
sz002905,14.82,140197.0,0.0,0.0,0.0,0.0
sz002750,8.76,3604740.0,245.0,0.0,0.21753428,0.10502364
sz300641,5.76,1152.0,0.0,0.0,0.0,0.0
sz300393,20.89,729061.0,0.0,0.0,0.0,0.0
sh603977,0,0,0,0,0,0
sz300521,11.15,139375.0,0.0,0.0,0.0,0.0
sh601966,16.55,1779522.0,0.0,0.0,0.0,0.0
sh600668,13.45,496305.0,0.0,0.0,0.0,0.0
sh601015,6.08,331360.0,0.0,0.0,0.0,0.0
sz300012,8.15,959255.0,0.0,0.0,0.0,0.0
sh601398,5.77,12446363.0,0.0,0.0,0.0,0.0
sz300583,35.5,852000.0,0.0,0.0,0.0,0.0
sz002056,6.94,310218.0,0.0,0.0,0.0,0.0
sz002499,8.11,139492.0,0.0,0.0,0.0,0.0
sz000628,10.88,424320.0,0.0,0.0,0.0,0.0
sz300026,3.41,270754.0,0.0,0.0,0.0,0.0
sh600302,5.19,10899.0,0.0,0.0,0.0,0.0
sh603035,13.37,132363.0,0.0,0.0,0.0,0.0
sz300578,18.64,868624.0,0.0,0.0,0.0,0.0
sz000895,24.23,7254583.0,0.0,0.0,0.0,0.0
sz300481,16.37,1127893.0,0.0,0.0,0.0,0.0
sh600891,5.63,4553172.0,0.0,0.0,0.0,0.0
sz300626,8.8,29920.0,0.0,0.0,0.0,0.0
sz000703,13.92,174000.0,0.0,0.0,0.0,0.0
sz300596,30.9,182310.0,0.0,0.0,0.0,0.0
sh603399,11.51,96684.0,0.0,0.0,0.0,0.0
sz000090,5.93,59419.0,0.0,0.0,0.0,0.0
sh600136,9.01,193715.0,0.0,0.0,0.0,0.0
sh603196,9.5,487350.0,0.0,0.0,0.0,0.0
sz300676,81.5,8337450.0,0.0,0.0,0.0,0.0
sz002687,6.36,125928.0,0.0,0.0,0.0,0.0
sz300122,45.02,5798576.0,0.0,0.0,0.0,0.0
sh603803,11.47,4588.0,0.0,0.0,0.0,0.0
sh600240,2.92,2949784.0,84.63333333333334,0.84306287,0.30543574,0.04343136
sh601949,5.23,244764.0,0.0,0.0,0.0,0.0
sh601333,3.86,265568.0,0.0,0.0,0.0,0.0
sh600868,3.49,871802.0,0.0,0.0,0.0,0.0
sz002668,4.94,6174852.0,190.3,0.37193331,0.92991761,0.25758987
sh603183,17.49,19239.0,0.0,0.0,0.0,0.0
sh600791,4.52,16724.0,0.0,0.0,0.0,0.0
sh600348,5.9,1030730.0,0.0,0.0,0.0,0.0
sh603129,19.15,112985.0,0.0,0.0,0.0,0.0
sz002267,8.22,449634.0,0.0,0.0,0.0,0.0
sz300106,6.15,137145.0,0.0,0.0,0.0,0.0
sz002380,12.12,76356.0,0.0,0.0,0.0,0.0
sz002195,5.0,18126500.0,0.0,0.0,0.0,0.0
sz000539,4.42,415480.0,0.0,0.0,0.0,0.0
sh603676,12.1,81070.0,0.0,0.0,0.0,0.0
sz002221,8.77,209603.0,0.0,0.0,0.0,0.0
sh600526,5.26,1053578.0,0.0,0.0,0.0,0.0
sz300518,24.24,77568.0,0.0,0.0,0.0,0.0
sh603991,0,0,0,0,0,0
sz000803,0,0,0,0,0,0
sz000068,6.05,11775466.0,0.0,0.0,0.0,0.0
sh603536,9.09,105444.0,0.0,0.0,0.0,0.0
sh600219,2.56,900736.0,0.0,0.0,0.0,0.0
sh601999,6.26,3130.0,0.0,0.0,0.0,0.0
sz300017,10.3,9465700.0,0.0,0.0,0.0,0.0
