,kaipan_price,kaipan_money
sz300877,71.09,8502364.0
sz300867,39.98,1407296.0
sh605123,81.2,974400.0
sh605255,17.46,17460.000000000004
sz300873,55.94,3417933.9999999995
sz300876,58.02,4461738.0
sz300865,58.14,279072.0
sz300871,50.98,214116.0
sz300878,68.81,2201920.0
sz300862,54.2,1609740.0000000002
sz300106,13.65,614250.0
sz300857,37.76,2699840.0
sz300446,7.95,30210.000000000004
sz300176,8.9,298150.0
sz300368,20.24,1240712.0
sz300313,22.85,1805150.0
sz300116,3.77,2330991.0
sz300269,5.34,213066.0
sz300152,4.28,253376.00000000003
sz300064,6.94,6116222.0
sz300801,28.7,287000.0
sz300261,8.69,669999.0
sz300869,145.46,3811052.0000000005
sz300870,84.0,982800.0
sz300135,3.54,415596.0
sz300386,26.72,633264.0
sz300131,7.95,4195215.0
sz300868,52.84,708056.0
sz300240,8.12,548912.0
sz300185,5.06,3011206.0
sz300051,6.98,90042.0
sz300343,3.54,455598.00000000006
sz300350,6.29,788137.0
sz300798,17.96,2368924.0
sz300875,116.07,429459.0
sz300861,54.89,373252.0
sz300071,3.71,341691.0
sz300526,97.7,0.0
sz300866,152.03,1003398.0
sz300248,13.68,172368.0
sz300475,12.32,188496.0
sz300301,5.65,1792745.0
sz300791,109.9,142870.0
sz300588,13.98,1898484.0
sh600823,6.24,834288.0000000001
sz002537,7.1,260000.0
sh600321,2.04,30804.000000000004
sh600189,6.78,354594.0
sh603683,16.01,70444.0
sh603161,17.02,319976.0
sh605333,16.83,452726.99999999994
sz002885,16.67,180000.0
sh603663,15.75,119700.0
sh600976,24.8,89280.0
sh603688,21.59,36703.0
sh603709,25.14,70392.0
sz002903,14.8,90000.0
sz300654,11.2,91840.0
sz000881,9.65,130000.0
sh603826,33.99,5757906.000000001
sh603931,48.08,288480.0
sh603226,10.5,9450.0
sh603595,26.93,140036.0
sh605008,20.9,501600.0
sz002855,11.3,20000.0
sz002677,17.96,780000.0
sz000755,3.76,30000.0
sh605388,20.67,316251.0
sz002993,85.5,2380000.0
sh603787,32.49,786258.0000000001
sh600158,12.5,702500.0
sz002534,9.73,480000.0
sh603848,15.25,535275.0
sz000897,2.59,80000.0
sz002429,6.61,3480000.0
sz002327,7.99,540000.0
sz300317,9.08,5562408.0
sz300178,5.84,472455.99999999994
sz300280,52.8,337920.0
sz300108,5.06,1054504.0
sz300237,3.5,773850.0
sz300076,6.21,37260.0
sz300145,3.8,997119.9999999999
sz300325,3.76,1212224.0
sz300459,4.56,2421815.9999999995
sz300266,3.87,219429.0
sz002862,21.63,2163.0
sz300230,5.63,507826.0
sz300033,157.03,2748025.0
sh603167,10.39,758470.0000000001
sh603728,21.53,559780.0
sz300111,4.12,206000.0
sz300579,51.99,306741.00000000006
sz000568,149.4,2180000.0
sh603238,38.75,42625.0
sz002858,15.93,10000.0
sz300210,5.7,506160.00000000006
sz300423,14.57,134044.0
sz300247,3.67,218732.00000000003
sz300410,10.11,962471.9999999999
sz002722,12.73,29279.000000000004
sz002861,24.45,30000.0
sz300847,34.34,3437434.0000000005
sh603995,32.1,324210.00000000006
sz300840,25.4,7747000.0
sz300418,25.45,2919115.0
sz300007,18.37,721941.0000000001
sz300561,22.95,275400.0
sz300193,8.52,91164.0
sz300658,38.02,4729688.0
sz300872,54.07,1562623.0
sz300843,31.25,37500.0
sz300471,15.15,5196450.0
sz300367,3.72,961248.0000000001
sz002691,5.24,1572.0
sz300510,6.51,763623.0
sz300592,18.25,27375.0
sz300091,6.68,3388764.0
sz300077,9.6,9040320.0
sz300153,7.27,442016.0
sz300385,9.4,360020.0
sz300541,24.43,2443000.0
sz300085,25.5,2664750.0
sz300370,3.58,1270542.0
sz300800,36.35,72700.0
sz002198,5.7,370000.0
sz002213,16.09,600000.0
sz300824,32.38,728550.0000000001
sz300278,7.34,784646.0
sz300117,5.1,7358279.999999999
sz000785,8.88,20000.0
sh603268,17.12,51360.0
sh600543,6.96,588120.0
sz300329,8.4,1124760.0
sh603655,55.0,16500.0
sz002875,10.7,10000.0
sz002312,6.51,220000.0
sz300065,14.01,218556.0
sz300312,8.36,1812448.0
sz300128,4.89,2711505.0
sz300630,45.5,318500.0
sz300810,57.85,277680.0
sz300217,4.78,3750866.0000000005
sz300848,48.77,648641.0000000001
sh603819,14.4,339840.0
sz002803,41.24,760000.0
sz300333,11.22,714714.0
sz300595,63.75,1045500.0
sz300849,26.61,0.0
sz300364,7.15,60060.0
sh600726,2.31,11781.0
sz300838,24.0,9600.0
sz000301,6.48,150000.0
sz300304,6.99,6119046.0
sh603535,50.0,350000.0
sh601216,7.77,4760000.0
sh603589,53.18,861516.0
sz300202,12.19,412022.0
sz300700,23.45,1149050.0
sz300747,67.0,462300.0
sz300827,65.8,565880.0
sz300239,6.95,328735.0
sz300013,8.66,1421972.0
sz300556,26.33,4315487.0
sz300061,6.82,291214.00000000006
sz002927,16.03,60000.0
sz300163,5.07,475059.0
sz300803,50.0,1465000.0
sz300094,4.73,691526.0
sz300048,5.3,196100.0
sh603665,27.45,21960.0
sz300344,6.89,5746949.0
sz300328,10.71,221697.00000000003
sz300287,5.91,29558865.000000004
sz300052,12.21,164835.0
sz300465,17.85,1319115.0000000002
sz300105,5.3,8480.0
sz300032,5.0,693000.0
sz300197,3.95,306915.0
sz002843,7.9,60000.0
sz300442,28.37,0.0
sz300411,14.15,1368305.0
sz300022,5.86,103136.00000000001
sz300200,14.9,1695620.0
sz300099,9.03,1524264.0
sz002335,21.27,6950000.0
sz300262,5.41,3370971.0
sz300507,15.9,5692200.0
sz300139,14.41,2768161.0
sz300058,7.33,1107563.0
sz002616,10.13,30000.0
sh600145,1.59,22737.0
sz300860,146.5,1069450.0
sz300400,16.71,299109.0
sz300141,10.59,734946.0
sz300044,8.58,461604.0
sz002390,6.72,230000.0
sz002931,20.86,270000.0
sz300062,13.28,8827215.999999998
sz002076,2.14,50000.0
sz300486,18.0,0.0
sz300452,20.7,734850.0
sh603901,9.63,157932.00000000003
sz002716,2.38,4280000.0
sz002970,52.85,26425.0
sz300864,122.12,427420.0
sh600746,6.12,0.0
sz300499,11.78,267406.0
sz300297,7.0,78542800.0
sz300201,4.75,180975.0
sz300167,6.5,1191450.0
sz300323,11.1,311910.0
sz300025,5.5,1143450.0
sz300586,10.87,234791.99999999997
sz300171,20.2,975660.0
sh600568,1.71,73872.0
sz002857,13.47,20000.0
sz300539,9.95,115419.99999999999
sz300043,4.41,782334.0
sz300432,10.52,448151.99999999994
sz300309,4.15,400890.00000000006
sh600306,5.05,481770.0
sh600809,207.69,3030000.0
sz300256,8.2,583840.0
sz300098,5.27,788391.9999999999
sz002173,6.57,657.0
sh600146,1.66,180276.0
sz300675,26.9,2472110.0
sz300079,5.49,612135.0
sz300219,10.42,17714.0
sz300281,7.55,98150.0
sz300506,5.76,2093759.9999999998
sh600816,1.96,58996.0
sz002089,2.55,150000.0
sz300515,14.49,117369.0
sz300468,27.91,4331632.0
sz300221,6.98,1415544.0
sz300029,5.2,5720.0
sz300835,53.78,96804.0
sz300335,8.08,12829424.0
sz300310,6.36,1106004.0
sh600346,20.19,3565554.0
sz300687,27.25,1258950.0
sz002210,2.12,1050000.0
sz000587,1.45,130000.0
sz300500,18.3,164700.0
sz300187,7.68,135936.0
sz000858,236.0,17130000.0
sh600226,1.69,523730.99999999994
sz300688,24.69,167892.0
sz300557,34.33,37763.0
sz300765,22.48,26976.0
sz300606,28.11,210825.0
sz300554,23.97,982769.9999999999
sh603926,13.24,0.0
sz300272,6.23,139552.0
sz300228,7.99,2617524.0
sz300795,23.84,114432.0
sz300311,7.99,3306262.0000000005
sh600841,8.69,18248.999999999996
sz300235,16.17,22638.000000000004
sz300622,15.28,65704.0
sz300670,9.1,407680.0
sz300366,13.2,278520.0
sz300047,9.81,1125207.0
sz002519,5.06,220000.0
sh603028,14.18,738778.0
sz300008,9.06,18926340.000000004
sh600176,14.72,788992.0
sz002781,20.26,40000.0
sh603076,37.02,373902.00000000006
sz300444,6.38,1134364.0
sz300437,13.27,849279.9999999999
sh603303,13.9,23630.0
sh603256,10.69,0.0
sh600255,1.36,13600.0
sz300743,23.0,591100.0
sz300635,22.66,18128.0
sz300067,5.99,3495764.0
sz300211,8.58,30030.0
sz300149,21.21,271488.0
sz000692,3.27,1370000.0
sz300074,5.33,318201.0
sz002370,4.93,20000.0
sz300140,10.99,119791.00000000001
sh600565,2.93,2930.0
sz000799,99.58,2910000.0
sz000560,4.22,670000.0
sz300466,8.08,465408.0
sz002969,7.25,200000.0
sz300822,49.0,171500.0
sz300785,114.3,662940.0
sz000911,9.23,360000.0
sh603605,156.55,626200.0
sz300339,13.05,846945.0000000001
sz002367,11.64,320000.0
sz300324,6.82,287122.0
sz300282,6.66,489510.00000000006
sz300264,5.59,1324271.0
sz300375,5.78,1305702.0
sh600249,4.39,25461.999999999996
sz002064,8.3,690000.0
sz002472,6.5,30000.0
sz300063,7.29,1888839.0
sz300647,12.9,1092630.0
sz300716,11.62,237048.0
sz300730,20.58,1494107.9999999998
sh603882,112.5,888750.0
sz300828,33.61,315934.0
sz300267,5.51,1941173.0
sz300830,16.97,271520.0
sz002980,56.1,530000.0
sz300464,19.49,286503.0
sz300160,8.9,531330.0
sz300303,6.39,1768112.9999999998
sz300057,7.02,464021.99999999994
sz000596,206.95,1450000.0
sz300359,8.2,967600.0
sz300129,9.06,2994330.0000000005
sh600570,96.0,1228800.0
sz002281,34.12,6750000.0
sz300836,57.0,142500.0
sz002785,22.4,100000.0
sz300322,16.65,469529.99999999994
sz002282,10.44,260000.0
sh603317,68.01,734508.0000000001
sz002431,3.66,30000.0
sz300469,14.3,161590.0
sz300819,47.0,28040200.0
sz300419,9.9,46455750.0
sz300102,9.42,4275738.0
sz300356,6.39,72207.0
sh600835,18.27,51156.0
sz300762,37.5,210000.0
sz300739,26.18,596904.0
sz002724,7.12,40000.0
sz300242,6.83,941174.0
sz300134,13.45,465370.0
sh603955,16.99,0.0
sz300164,4.73,255893.00000000003
sz300089,4.76,116144.0
sz000572,2.74,150000.0
sz300039,6.05,249865.0
