,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,0.0,0.0,0.0,0.0,0.0,0.0
sz300240,9.35,2050922.0,0.0,0.0,0.0,0.0
sz000893,8.18,450718.0,0.0,0.0,0.0,0.0
sh600185,5.72,814642.0,0.0,0.0,0.0,0.0
sz002468,24.24,424200.0,0.0,0.0,0.0,0.0
sh601225,9.42,1282062.0,0.0,0.0,0.0,0.0
sz000966,5.59,2865434.0,8.0,0.48119637,0.0548638,0.0169818
sz002424,13.51,7152194.0,0.0,0.0,0.0,0.0
sz002305,3.54,822455.0,0.0,0.0,0.0,0.0
sh600157,2.28,17008344.0,0.0,0.0,0.0,0.0
sh603918,15.53,4659.0,0.0,0.0,0.0,0.0
sz300701,39.0,105300.0,0.0,0.0,0.0,0.0
sz000403,28.65,45840.0,0.0,0.0,0.0,0.0
sz300717,17.9,80550.0,0.0,0.0,0.0,0.0
sh600536,55.48,1403644.0,0.0,0.0,0.0,0.0
sh603477,9.24,87780.0,0.0,0.0,0.0,0.0
sz000996,16.45,3490690.0,0.0,0.0,0.0,0.0
sz002524,6.0,414000.0,0.0,0.0,0.0,0.0
sh600896,6.29,233195.0,0.0,0.0,0.0,0.0
sz002606,7.52,834720.0,0.0,0.0,0.0,0.0
sh600487,22.01,2804074.0,0.0,0.0,0.0,0.0
sz300094,6.43,295780.0,0.0,0.0,0.0,0.0
sz000766,10.98,3826530.0,0.0,0.0,0.0,0.0
sz002791,14.95,13455.0,0.0,0.0,0.0,0.0
sh600313,3.12,240240.0,0.0,0.0,0.0,0.0
sh600186,2.11,139260.0,0.0,0.0,0.0,0.0
sh600196,29.95,2473870.0,0.0,0.0,0.0,0.0
sh600137,16.96,1696.0,0.0,0.0,0.0,0.0
sz000528,8.05,357420.0,0.0,0.0,0.0,0.0
sh600612,46.47,37176.0,0.0,0.0,0.0,0.0
sh600814,6.34,254234.0,0.0,0.0,0.0,0.0
sz000639,9.9,166320.0,0.0,0.0,0.0,0.0
sz002845,21.02,147140.0,0.0,0.0,0.0,0.0
sh603818,8.84,30940.0,0.0,0.0,0.0,0.0
sh600520,15.05,36120.0,0.0,0.0,0.0,0.0
sz002680,0.0,0.0,0.0,0.0,0.0,0.0
sz000564,3.8,462460.0,0.0,0.0,0.0,0.0
sh601969,5.8,458200.0,0.0,0.0,0.0,0.0
sh603518,17.8,58740.0,0.0,0.0,0.0,0.0
sz002877,16.68,90072.0,0.0,0.0,0.0,0.0
sz002299,26.88,4115328.0,0.0,0.0,0.0,0.0
sz000998,15.41,104788.0,0.0,0.0,0.0,0.0
sz300347,64.66,103456.0,0.0,0.0,0.0,0.0
sh600826,12.84,204156.0,0.0,0.0,0.0,0.0
sh601633,11.0,12228700.0,0.0,0.0,0.0,0.0
sh603900,15.97,33537.0,0.0,0.0,0.0,0.0
sz300508,29.56,348808.0,0.0,0.0,0.0,0.0
sz300384,18.11,374877.0,0.0,0.0,0.0,0.0
sz002640,13.5,16541550.0,0.0,0.0,0.0,0.0
sz002415,34.6,3307760.0,0.0,0.0,0.0,0.0
sh600645,21.77,1578325.0,0.0,0.0,0.0,0.0
sz002469,5.04,525672.0,214.75,0.05884394,0.86548551,0.23323937
sz002827,17.94,53820.0,0.0,0.0,0.0,0.0
sz300636,21.24,180540.0,0.0,0.0,0.0,0.0
sz000890,7.12,200784.0,0.0,0.0,0.0,0.0
