,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,24.38,24380.0,0.0,0.0,0.0,0.0
sz300240,6.9,1455210.0,0.0,0.0,0.0,0.0
sz000893,0,0,0,0,0,0
sh600185,4.77,6201.0,0.0,0.0,0.0,0.0
sz002468,29.83,2556431.0,0.0,0.0,0.0,0.0
sh601225,9.07,491594.0,0.0,0.0,0.0,0.0
sz000966,5.23,1304885.0,0.0,0.0,0.0,0.0
sz002424,9.0,521100.0,0.0,0.0,0.0,0.0
sz002305,2.46,82164.0,0.0,0.0,0.0,0.0
sh600157,1.6,2130928.0,0.0,0.0,0.0,0.0
sh603918,11.31,3242577.0,0.0,0.0,0.0,0.0
sz300701,23.02,80570.0,0.0,0.0,0.0,0.0
sz000403,28.13,53447.0,0.0,0.0,0.0,0.0
sz300717,17.4,1468560.0,0.0,0.0,0.0,0.0
sh600536,49.84,4361000.0,0.0,0.0,0.0,0.0
sh603477,7.35,13965.0,0.0,0.0,0.0,0.0
sz000996,12.98,514008.0,0.0,0.0,0.0,0.0
sz002524,5.0,255000.0,0.0,0.0,0.0,0.0
sh600896,4.43,30124.0,0.0,0.0,0.0,0.0
sz002606,5.85,8763.0,0.0,0.0,0.0,0.0
sh600487,16.11,557406.0,0.0,0.0,0.0,0.0
sz300094,4.25,2975.0,0.0,0.0,0.0,0.0
sz000766,6.36,835068.0,0.0,0.0,0.0,0.0
sz002791,17.36,244776.0,0.0,0.0,0.0,0.0
sh600313,3.23,509694.0,0.0,0.0,0.0,0.0
sh600186,1.67,9519.0,0.0,0.0,0.0,0.0
sh600196,27.01,915639.0,0.0,0.0,0.0,0.0
sh600137,0,0,0,0,0,0
sz000528,7.0,3322200.0,0.0,0.0,0.0,0.0
sh600612,45.46,345496.0,0.0,0.0,0.0,0.0
sh600814,5.14,25186.0,0.0,0.0,0.0,0.0
sz000639,5.49,341478.0,0.0,0.0,0.0,0.0
sz002845,17.24,627536.0,0.0,0.0,0.0,0.0
sh603818,0,0,0,0,0,0
sh600520,0,0,0,0,0,0
sz002680,0,0,0,0,0,0
sz000564,2.4,172080.0,0.0,0.0,0.0,0.0
sh601969,6.16,151536.0,0.0,0.0,0.0,0.0
sh603518,8.3,59760.0,0.0,0.0,0.0,0.0
sz002877,8.5,3400.0,1.65,0.03205776,0.11281728,0.02529923
sz002299,26.89,3463432.0,0.0,0.0,0.0,0.0
sz000998,13.57,337893.0,0.0,0.0,0.0,0.0
sz300347,52.25,1400300.0,0.0,0.0,0.0,0.0
sh600826,11.91,409704.0,0.0,0.0,0.0,0.0
sh601633,8.45,416585.0,0.0,0.0,0.0,0.0
sh603900,0,0,0,0,0,0
sz300508,32.63,3866655.0,0.0,0.0,0.0,0.0
sz300384,16.33,186162.0,0.0,0.0,0.0,0.0
sz002640,7.07,1294941.0,0.0,0.0,0.0,0.0
sz002415,30.8,10746120.0,0.0,0.0,0.0,0.0
sh600645,16.6,740360.0,73.36666666666666,0.11652562,0.20278892,0.02792672
sz002469,4.15,2075.0,0.0,0.0,0.0,0.0
sz002827,10.79,1013181.0,0.0,0.0,0.0,0.0
sz300636,20.3,10150.0,0.0,0.0,0.0,0.0
sz000890,4.68,702000.0,228.06666666666666,0.06429771,0.41995599,0.03236144
sh603026,30.82,708860.0,0.0,0.0,0.0,0.0
sh600539,0,0,0,0,0,0
sz000925,6.84,100548.0,0.0,0.0,0.0,0.0
sz002459,11.39,20502.0,0.0,0.0,0.0,0.0
sh603388,7.4,4292.0,0.0,0.0,0.0,0.0
sz300221,6.03,297882.0,0.0,0.0,0.0,0.0
sz000970,10.1,188870.0,0.0,0.0,0.0,0.0
sz002775,6.01,27646.0,0.0,0.0,0.0,0.0
sz300463,24.31,153153.0,0.0,0.0,0.0,0.0
sh603110,15.29,79508.0,0.0,0.0,0.0,0.0
sz000089,9.01,755038.0,0.0,0.0,0.0,0.0
sh603116,0,0,0,0,0,0
sh603500,12.45,4980.0,0.0,0.0,0.0,0.0
sh600854,3.93,6288.0,0.0,0.0,0.0,0.0
sh600009,85.05,2304005.0,0.0,0.0,0.0,0.0
sz000936,8.36,1058376.0,0.0,0.0,0.0,0.0
sz300243,8.29,17409.0,0.0,0.0,0.0,0.0
sh600962,8.87,887.0,0.0,0.0,0.0,0.0
sh600893,23.43,402996.0,0.0,0.0,0.0,0.0
sh603556,14.23,1423.0,0.0,0.0,0.0,0.0
sz300545,27.3,1283100.0,0.0,0.0,0.0,0.0
sz002037,7.66,29108.0,0.0,0.0,0.0,0.0
sh603021,6.05,177870.0,0.0,0.0,0.0,0.0
sh600619,9.1,52798.0,0.0,0.0,0.0,0.0
sh600096,5.98,215280.0,0.0,0.0,0.0,0.0
sz002537,6.76,125736.0,0.0,0.0,0.0,0.0
sh600059,8.8,88880.0,0.0,0.0,0.0,0.0
sz000957,7.08,9204.0,0.0,0.0,0.0,0.0
sh600217,5.67,160461.0,0.0,0.0,0.0,0.0
sh600023,4.31,159901.0,0.0,0.0,0.0,0.0
sz300543,23.28,649512.0,0.0,0.0,0.0,0.0
sh600222,4.45,68085.0,0.0,0.0,0.0,0.0
sz300627,18.79,25009.0,0.0,0.0,0.0,0.0
sh603933,15.76,370360.0,0.0,0.0,0.0,0.0
sh601222,4.38,127458.0,0.0,0.0,0.0,0.0
sh603028,9.35,62645.0,0.0,0.0,0.0,0.0
sh600083,12.34,194972.0,0.0,0.0,0.0,0.0
sz300786,54.86,752569.0,245.0,0.0,0.03138979,0.0
sz300392,7.05,26790.0,0.0,0.0,0.0,0.0
sz002732,20.95,1277950.0,0.0,0.0,0.0,0.0
sh601330,12.12,470256.0,0.0,0.0,0.0,0.0
sz002905,15.14,652837.0,0.0,0.0,0.0,0.0
sz002750,10.4,624000.0,0.0,0.0,0.0,0.0
sz300641,5.77,16733.0,0.0,0.0,0.0,0.0
sz300393,12.82,129482.0,0.0,0.0,0.0,0.0
sh603977,8.45,81120.0,0.0,0.0,0.0,0.0
sz300521,0,0,0,0,0,0
sh601966,18.8,173656.0,0.0,0.0,0.0,0.0
sh600668,0,0,0,0,0,0
sh601015,3.69,144427.0,0.0,0.0,0.0,0.0
sz300012,11.42,1390956.0,0.0,0.0,0.0,0.0
sh601398,5.69,7310512.0,0.0,0.0,0.0,0.0
sz300583,0,0,0,0,0,0
sz002056,6.83,244514.0,0.0,0.0,0.0,0.0
sz002499,0,0,0,0,0,0
sz000628,9.51,34236.0,0.0,0.0,0.0,0.0
sz300026,3.42,31806.0,0.0,0.0,0.0,0.0
sh600302,4.99,8483.0,0.0,0.0,0.0,0.0
sh603035,8.65,48440.0,0.0,0.0,0.0,0.0
sz300578,25.24,247352.0,0.0,0.0,0.0,0.0
sz000895,24.47,1059551.0,0.0,0.0,0.0,0.0
sz300481,14.71,247128.0,0.0,0.0,0.0,0.0
