,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,0.0,0.0,0.0,0.0,0.0,0.0
sz300240,6.55,343875.0,0.0,0.0,0.0,0.0
sz000893,0.0,0.0,0.0,0.0,0.0,0.0
sh600185,0.0,0.0,0.0,0.0,0.0,0.0
sz002468,26.5,549636.0,0.0,0.0,0.0,0.0
sh601225,8.83,847786.0,0.0,0.0,0.0,0.0
sz000966,5.09,1061840.0,0.0,0.0,0.0,0.0
sz002424,9.14,87744.0,0.0,0.0,0.0,0.0
sz002305,2.59,5180.0,0.0,0.0,0.0,0.0
sh600157,1.63,1804410.0,0.0,0.0,0.0,0.0
sh603918,0.0,0.0,0.0,0.0,0.0,0.0
sz300701,23.88,105072.0,0.0,0.0,0.0,0.0
sz000403,27.95,13975.0,0.0,0.0,0.0,0.0
sz300717,17.82,1154736.0,0.0,0.0,0.0,0.0
sh600536,50.71,1871199.0,0.0,0.0,0.0,0.0
sh603477,7.59,148005.0,0.0,0.0,0.0,0.0
sz000996,13.13,145743.0,0.0,0.0,0.0,0.0
sz002524,5.08,22860.0,0.0,0.0,0.0,0.0
sh600896,0.0,0.0,0.0,0.0,0.0,0.0
sz002606,5.75,194350.0,0.0,0.0,0.0,0.0
sh600487,15.78,2471148.0,0.0,0.0,0.0,0.0
sz300094,0.0,0.0,0.0,0.0,0.0,0.0
sz000766,0.0,0.0,0.0,0.0,0.0,0.0
sz002791,0.0,0.0,0.0,0.0,0.0,0.0
sh600313,3.61,1261695.0,0.0,0.0,0.0,0.0
sh600186,1.69,507.0,0.0,0.0,0.0,0.0
sh600196,26.61,2307087.0,0.0,0.0,0.0,0.0
sh600137,16.21,3242.0,0.0,0.0,0.0,0.0
sz000528,6.68,279892.0,0.0,0.0,0.0,0.0
sh600612,43.63,440663.0,0.0,0.0,0.0,0.0
sh600814,5.15,13905.0,0.0,0.0,0.0,0.0
sz000639,5.61,136884.0,0.0,0.0,0.0,0.0
sz002845,16.03,104195.0,0.0,0.0,0.0,0.0
sh603818,7.27,727.0,0.0,0.0,0.0,0.0
sh600520,0.0,0.0,0.0,0.0,0.0,0.0
sz002680,0.0,0.0,0.0,0.0,0.0,0.0
sz000564,2.42,413336.0,0.0,0.0,0.0,0.0
sh601969,6.05,288585.0,0.0,0.0,0.0,0.0
sh603518,8.62,43100.0,0.0,0.0,0.0,0.0
sz002877,8.78,10536.0,0.0,0.0,0.0,0.0
sz002299,26.91,570761.0,0.0,0.0,0.0,0.0
sz000998,13.66,1398784.0,0.0,0.0,0.0,0.0
sz300347,51.93,1300846.0,0.0,0.0,0.0,0.0
sh600826,11.58,455094.0,0.0,0.0,0.0,0.0
sh601633,8.28,283176.0,0.0,0.0,0.0,0.0
sh603900,11.6,163560.0,0.0,0.0,0.0,0.0
sz300508,30.11,90330.0,0.0,0.0,0.0,0.0
sz300384,16.34,326293.0,0.0,0.0,0.0,0.0
sz002640,8.12,99876.0,0.0,0.0,0.0,0.0
sz002415,26.21,2589233.0,0.0,0.0,0.0,0.0
sh600645,16.85,38755.0,0.0,0.0,0.0,0.0
sz002469,4.16,44512.0,0.0,0.0,0.0,0.0
sz002827,9.95,25870.0,0.0,0.0,0.0,0.0
sz300636,20.01,148074.0,0.0,0.0,0.0,0.0
sz000890,4.69,476504.0,0.0,0.0,0.0,0.0
sh603026,31.88,95640.0,0.0,0.0,0.0,0.0
