,kaipan_price,kaipan_money
sh600000,10.58,7049453.999999999
sh600004,12.75,270300.0
sh600006,6.19,950000.0
sh600007,12.26,20000.0
sh600008,3.09,533642.9999999999
sh600009,56.4,1562280.0
sh600010,1.58,6660000.0
sh600011,4.16,203424.0
sh600012,7.38,300000.0
sh600015,6.27,431375.99999999994
sh600016,4.94,3312764.0
sh600017,2.83,28017.0
sh600018,4.61,370644.0
sh600019,8.26,2567208.0
sh600020,3.3,2310.0
sh600021,7.49,382739.00000000006
sh600022,1.77,5910000.0
sh600023,3.73,287956.0
sh600025,6.18,3820000.0
sh600026,6.41,424342.0
sh600027,3.49,593998.0
sh600028,4.39,10040000.0
sh600029,6.71,1070000.0
sh600030,23.5,8093400.0
sh600031,31.34,10486364.0
sh600033,2.66,21280.0
sh600035,2.85,40000.0
sh600036,49.65,17039880.0
sh600037,9.2,715760.0
sh600038,50.85,244080.00000000003
sh600039,6.7,1306500.0
sh600048,14.34,2080000.0
sh600050,4.14,1203912.0
sh600051,7.98,31920.000000000004
sh600052,3.28,750000.0
sh600053,17.2,225319.99999999997
sh600054,11.0,1818300.0
sh600055,12.78,269658.0
sh600056,12.99,702759.0
sh600057,6.63,2170000.0
sh600058,8.25,370000.0
sh600059,11.1,1157730.0
sh600060,11.7,735929.9999999999
sh600061,12.75,952425.0
sh600062,11.61,361071.0
sh600063,4.28,380064.00000000006
sh600064,9.71,249547.00000000003
sh600066,14.5,305950.0
sh600067,3.37,271285.0
sh600068,7.38,650000.0
sh600070,6.4,130000.0
sh600071,13.72,12348.0
sh600072,11.43,122301.0
sh600073,8.25,290000.0
sh600075,7.18,500000.0
sh600076,4.32,70000.0
sh600077,2.59,11136.999999999998
sh600078,3.12,64272.0
sh600079,33.98,3330039.9999999995
sh600080,6.1,0.0
sh600081,10.88,270000.0
sh600082,2.93,49517.0
sh600083,6.28,0.0
sh600084,2.52,52920.00000000001
sh600085,28.96,567616.0
sh600086,0.16,0.0
sh600088,11.64,442320.0
sh600089,10.99,5770000.0
sh600090,1.78,71556.0
sh600091,1.84,0.0
sh600093,8.24,214240.0
sh600094,3.64,160000.0
sh600095,8.34,230000.0
sh600096,8.09,934395.0000000001
sh600097,10.36,4410000.0
sh600098,6.14,156569.99999999997
sh600099,6.37,22932.0
sh600100,5.77,15579.0
sh600101,5.67,160000.0
sh600103,2.15,223815.0
sh600104,19.9,2493469.9999999995
sh600105,3.13,119565.99999999999
sh600106,2.66,18886.0
sh600107,7.93,11894.999999999998
sh600108,2.77,550000.0
sh600109,12.59,2266200.0
sh600110,6.9,836280.0000000001
sh600111,18.61,8400000.0
sh600112,1.4,120000.0
sh600113,6.21,255852.0
sh600114,7.5,71250.0
sh600115,5.52,581256.0
sh600116,8.9,145960.0
sh600117,4.3,3073210.0
sh600118,32.2,3358460.0000000005
sh600119,6.56,0.0
sh600120,5.72,210000.0
sh600121,5.61,1189320.0
sh600122,1.23,67527.0
sh600123,5.51,290377.0
sh600125,5.19,41520.00000000001
sh600126,6.12,1400000.0
sh600127,9.04,70000.0
sh600128,6.5,60000.0
sh600129,14.56,135408.00000000003
sh600130,3.37,34037.0
sh600131,14.63,71687.0
sh600132,122.99,1426684.0
sh600133,5.77,260000.0
sh600135,6.02,107156.0
sh600136,6.05,9075.0
sh600137,13.4,76380.0
sh600138,12.9,1290000.0
sh600139,2.76,75899.99999999999
sh600141,14.0,3417400.0
sh600143,20.2,7760000.0
sh600145,1.44,0.0
sh600146,1.33,219051.00000000003
sh600148,13.11,30000.0
sh600149,5.29,0.0
sh600150,16.07,1639140.0000000002
sh600151,7.1,120000.0
sh600152,6.18,43260.0
sh600153,8.31,244314.00000000003
sh600155,10.14,306228.0
sh600156,3.8,10000.0
sh600157,1.58,1458972.0
sh600158,11.68,300000.0
sh600159,2.43,14580.000000000002
sh600160,8.7,480000.0
sh600161,36.0,1472400.0
sh600162,1.89,220000.0
sh600163,4.73,570000.0
sh600165,5.59,3912.9999999999995
sh600166,4.06,3671051.9999999995
sh600167,9.76,548512.0
sh600168,7.15,270000.0
sh600169,2.33,230000.0
sh600170,2.96,184112.0
sh600171,15.98,13880000.0
sh600172,3.28,244687.99999999997
sh600173,4.79,91489.0
sh600176,18.68,1318808.0
sh600177,7.87,760000.0
sh600178,6.82,15004.000000000002
sh600179,4.6,367999.99999999994
sh600180,5.23,0.0
sh600182,14.59,0.0
sh600183,24.0,4778400.0
sh600184,10.04,245979.99999999997
sh600185,6.21,3050352.0
sh600186,2.73,165984.0
sh600187,2.48,715480.0
sh600188,13.48,1345304.0
sh600189,11.3,113000.0
sh600190,2.92,584.0
sh600191,3.24,219024.00000000003
sh600192,4.15,22825.000000000004
sh600193,6.29,1660000.0
sh600195,11.53,114147.0
sh600196,40.74,2745876.0
sh600197,21.69,1720000.0
sh600198,6.19,139275.0
sh600199,12.69,1067229.0
