,kaipan_price,kaipan_money
sh600000,10.7,9909270.0
sh600004,11.95,1908414.9999999998
sh600006,6.25,1056875.0
sh600007,11.44,11440.0
sh600008,2.73,168441.0
sh600009,55.43,14816438.999999998
sh600010,1.13,6669034.0
sh600011,3.8,1532540.0
sh600012,5.81,307349.0
sh600015,6.41,3451144.0
sh600016,5.16,2228088.0
sh600017,2.63,0.0
sh600018,4.34,351106.0
sh600019,6.8,6445720.0
sh600020,3.08,31416.000000000004
sh600021,6.63,330837.0
sh600022,1.3,197990.0
sh600023,3.44,239080.00000000003
sh600025,4.48,462784.0
sh600026,6.1,192150.0
sh600027,3.03,161499.0
sh600028,4.0,3288000.0
sh600029,6.18,2095637.9999999998
sh600030,27.33,12241107.0
sh600031,45.29,57580000.0
sh600033,2.53,52117.99999999999
sh600035,2.61,30276.0
sh600036,55.38,27756456.0
sh600037,8.02,55338.0
sh600038,53.7,703470.0000000001
sh600039,4.91,349101.0
sh600048,13.95,7512075.0
sh600050,4.06,1783557.9999999998
sh600051,7.48,7480.000000000001
sh600052,2.45,1225.0
sh600053,16.17,95403.00000000001
sh600054,9.49,132860.0
sh600055,13.57,13529290.0
sh600056,13.09,304997.0
sh600057,5.29,430606.00000000006
sh600058,6.44,0.0
sh600059,11.2,862400.0
sh600060,12.5,1997500.0
sh600061,12.18,1175370.0
sh600062,11.15,56865.0
sh600063,3.78,184086.0
sh600064,9.56,135752.0
sh600066,12.8,817920.0000000001
sh600067,3.33,2331.0
sh600068,6.66,12275046.0
sh600070,6.35,33654.99999999999
sh600071,13.75,57750.0
sh600072,10.73,45066.0
sh600073,8.38,462576.0
sh600075,6.12,976140.0
sh600076,3.17,22824.0
sh600077,2.41,2169.0
sh600078,3.17,51671.0
sh600079,27.03,1824525.0
sh600080,5.23,0.0
sh600081,11.06,34286.0
sh600082,2.63,0.0
sh600083,5.86,545566.0
sh600084,2.32,51040.0
sh600085,25.26,3273696.0000000005
sh600086,0.2,18515680.0
sh600088,9.26,32409.999999999996
sh600089,13.1,52837540.0
sh600090,1.37,466896.0
sh600091,1.54,283360.0
sh600093,6.97,2290342.0
sh600094,3.69,64943.99999999999
sh600095,8.98,3762620.0000000005
sh600096,7.1,2547480.0
sh600097,8.58,54054.0
sh600098,5.41,1623.0
sh600099,5.51,22591.0
sh600100,5.1,165749.99999999997
sh600101,4.9,33320.00000000001
sh600103,1.89,50841.0
sh600104,21.3,20337240.0
sh600105,2.84,877560.0
sh600106,2.46,62729.99999999999
sh600107,8.0,240000.0
sh600108,2.49,37848.0
sh600109,11.96,23404524.000000004
sh600110,8.6,1189380.0
sh600111,16.79,19818916.0
sh600112,0.96,96576.0
sh600113,5.75,31050.0
sh600114,7.55,21140.0
sh600115,4.82,1445036.0
sh600116,8.85,271695.0
sh600117,3.08,58520.00000000001
sh600118,30.99,1128035.9999999998
sh600119,7.16,0.0
sh600120,5.23,167883.00000000003
sh600121,4.8,1325280.0
sh600122,0.95,69350.0
sh600123,4.65,111600.0
sh600125,4.85,5820.0
sh600126,5.01,345689.99999999994
sh600127,8.35,191215.0
sh600128,5.56,50596.0
sh600129,12.96,14256.0
sh600130,2.91,16005.000000000002
sh600131,13.53,82533.0
sh600132,148.0,2856400.0
sh600133,5.45,70305.0
sh600135,5.35,24074.999999999996
sh600136,5.18,112924.0
sh600137,11.65,0.0
sh600138,10.18,3016334.0
sh600139,2.76,143519.99999999997
sh600141,13.5,8401050.0
sh600143,26.98,17124206.0
sh600145,1.02,2828154.0
sh600146,1.01,191395.0
sh600148,11.98,0.0
sh600149,4.05,4455.0
sh600150,14.47,189557.00000000003
sh600151,7.95,867345.0000000001
sh600152,5.97,119997.0
sh600153,7.98,133266.0
sh600155,11.41,2660812.0
sh600156,3.35,26800.0
sh600157,1.3,490000.0
sh600158,10.35,536130.0
sh600159,2.19,0.0
sh600160,8.9,1047530.0000000001
sh600161,42.3,3392460.0
sh600162,1.7,170.0
sh600163,3.99,32718.0
sh600165,5.53,17696.0
sh600166,3.4,5417220.0
sh600167,9.91,101082.0
sh600168,6.16,8624.0
sh600169,2.18,1273120.0
sh600170,2.86,97526.0
sh600171,13.95,228779.99999999997
sh600172,2.48,47864.0
sh600173,4.27,853.9999999999999
sh600176,26.7,9475830.0
sh600177,7.95,1432590.0
sh600178,6.03,10251.0
sh600179,3.88,2328.0
sh600180,4.99,76347.0
sh600182,13.88,13880.000000000002
sh600183,22.48,2277224.0
sh600184,10.0,160000.0
sh600185,6.36,1355952.0
sh600186,2.62,3144.0
sh600187,2.08,96304.00000000001
sh600188,8.67,191607.0
sh600189,12.28,1161688.0
sh600190,2.74,4658.000000000001
sh600191,2.62,1830000.0
sh600192,3.53,4589.0
sh600193,5.0,500.0
sh600195,13.25,792350.0
sh600196,46.68,4303896.0
sh600197,20.0,5694000.0
sh600198,4.83,733194.0
sh600199,12.65,3319360.0
sh600200,4.7,18800.0
sh600201,23.13,2377764.0
sh600202,3.24,0.0
sh600203,7.93,0.0
sh600206,11.08,388908.0
sh600207,6.01,309515.0
sh600208,2.97,2458863.0
sh600209,4.01,168820.99999999997
sh600210,4.7,655650.0
sh600211,50.53,343604.0
sh600212,3.4,0.0
sh600213,5.82,75660.0
sh600215,4.86,972.0000000000001
sh600216,12.63,424368.0
sh600217,4.58,3970000.0
sh600218,8.55,171000.00000000003
sh600219,4.0,10550400.0
sh600220,2.11,50007.0
sh600221,1.3,434590.00000000006
sh600222,4.9,150000.0
sh600223,12.02,11193024.0
sh600225,1.58,1904216.0
sh600226,1.79,64440.0
sh600227,2.6,5720.0
sh600228,10.17,0.0
sh600229,5.74,28700.0
sh600230,10.53,2274480.0
sh600231,2.28,430008.0
sh600232,4.47,0.0
sh600233,11.43,227457.00000000003
sh600234,9.07,0.0
sh600235,4.9,253820.00000000003
sh600236,4.47,3576.0
sh600237,4.6,166060.0
sh600238,7.51,289135.0
sh600239,2.1,79170.0
sh600241,2.72,0.0
sh600242,2.2,29700.0
sh600243,2.7,0.0
sh600246,7.0,256200.0
sh600247,0.88,546216.0
sh600248,3.74,1122.0
sh600249,4.92,869364.0
sh600250,4.14,0.0
sh600251,5.5,202950.0
sh600252,2.61,26100.0
sh600255,1.74,32189.999999999996
sh600256,2.47,312208.00000000006
sh600257,4.34,156674.0
sh600258,24.48,1806624.0000000002
sh600259,32.3,1970300.0
sh600260,8.42,72412.0
sh600261,3.55,8164.999999999999
sh600262,15.34,0.0
sh600265,16.52,0.0
sh600266,4.63,67135.0
sh600267,16.16,2294720.0
sh600268,5.65,113000.0
sh600269,3.23,87210.0
sh600271,10.48,285056.0
sh600272,6.39,0.0
sh600273,8.12,52779.99999999999
sh600275,2.44,0.0
sh600276,107.75,22487425.0
sh600277,2.53,87032.0
sh600278,8.65,3460.0
sh600279,3.21,0.0
sh600280,2.55,0.0
sh600281,3.22,0.0
sh600282,3.16,365296.0
sh600283,10.18,293184.0
sh600284,5.39,59290.0
sh600285,8.5,220150.0
sh600287,5.09,998658.0
sh600288,9.3,50220.00000000001
sh600289,3.69,0.0
sh600290,2.89,161840.0
sh600291,2.98,237506.0
sh600292,6.1,447739.99999999994
sh600293,1.86,37944.0
sh600295,12.38,5098084.0
sh600297,2.32,541952.0
sh600298,59.98,3664778.0
sh600299,12.84,567528.0
sh600300,3.56,199360.0
sh600301,5.9,6097650.000000001
sh600302,3.94,69344.0
sh600303,3.45,28635.000000000004
sh600305,24.94,3436732.0
sh600306,4.76,0.0
sh600307,1.44,440208.0
sh600308,5.47,1170000.0
sh600309,133.29,54009107.99999999
sh600310,3.67,0.0
sh600311,1.27,9525.0
sh600312,6.21,6210.0
sh600313,4.82,701792.0
sh600315,48.5,2827550.0
sh600316,39.1,5200300.0
sh600317,2.6,0.0
sh600318,6.6,54779.99999999999
sh600319,5.26,1970000.0
sh600320,3.03,104837.99999999999
sh600321,1.77,19116.0
sh600322,1.84,12144.000000000002
sh600323,21.63,60564.0
sh600325,6.05,192390.0
sh600326,6.26,8138.0
sh600327,3.79,0.0
sh600328,6.4,81280.0
sh600329,17.08,34160.0
sh600330,9.08,359568.0
sh600331,1.6,24160.000000000004
sh600332,28.2,465300.0
sh600333,4.4,183480.00000000003
sh600335,4.71,1549590.0
sh600336,6.64,836640.0
sh600337,5.81,296310.0
sh600338,8.69,548339.0
sh600339,2.54,365506.0
sh600340,9.45,0.0
sh600343,9.0,164700.0
sh600345,13.33,31992.0
sh600346,42.0,18862200.0
sh600348,4.59,66555.0
sh600350,5.64,122387.99999999999
sh600351,4.58,4580.0
sh600352,15.45,32327580.0
sh600353,4.32,0.0
sh600354,4.0,121600.0
sh600355,1.83,119499.0
sh600356,7.6,2267080.0
sh600358,2.73,88998.0
sh600359,7.11,63279.00000000001
sh600360,6.05,174845.0
sh600361,3.46,2768.0
sh600362,20.31,10833354.0
sh600363,19.8,617760.0
sh600365,1.86,14694.0
sh600366,5.96,203832.0
sh600367,6.23,42987.0
sh600368,3.2,32320.000000000004
sh600369,4.64,167040.0
sh600370,3.18,41022.0
sh600371,11.5,52900.0
sh600372,16.6,893080.0000000001
sh600373,9.22,338374.0
sh600375,7.16,65156.00000000001
sh600376,5.59,30745.0
sh600377,8.93,89300.0
sh600378,19.75,69125.0
sh600379,7.14,1047437.9999999999
sh600380,12.0,792000.0
sh600381,5.03,104121.0
sh600382,5.75,207575.0
sh600383,11.78,4267893.999999999
sh600385,4.2,0.0
sh600386,3.13,0.0
sh600387,5.1,72930.0
sh600388,8.17,18791.0
sh600389,19.47,1947.0
sh600390,6.11,65377.0
sh600391,17.41,47007.0
sh600392,16.98,22121544.0
sh600393,1.54,22946.0
sh600395,6.8,246160.0
sh600396,1.98,4554.0
sh600397,2.13,52611.0
sh600398,6.98,484412.0
sh600399,14.64,282552.0
sh600400,2.96,74888.0
sh600403,3.05,217769.99999999997
sh600405,4.67,389478.0
sh600406,31.18,5403494.0
sh600408,2.68,372520.0
sh600409,13.11,1540425.0
sh600410,6.7,164150.0
sh600415,4.9,784980.0
sh600416,17.95,50260.0
sh600418,8.93,2678107.0
sh600419,14.75,169625.0
sh600420,8.55,20520.0
sh600421,9.83,0.0
sh600422,7.82,50830.0
sh600423,2.34,79326.0
sh600425,3.24,71280.0
sh600426,47.3,3802919.9999999995
sh600428,3.69,1024344.0
sh600429,4.05,27539.999999999996
sh600433,5.01,546090.0
sh600435,7.74,219816.0
sh600436,383.8,33352220.0
sh600438,46.68,29319708.0
sh600439,2.41,50851.00000000001
sh600444,7.94,0.0
sh600446,14.41,378983.0
sh600448,3.05,914.9999999999999
sh600449,13.17,777030.0
sh600452,16.14,58104.0
sh600455,16.68,26688.0
sh600456,43.13,2346272.0
sh600458,7.15,106535.00000000001
sh600459,20.22,210288.0
sh600460,23.55,10004040.0
sh600461,5.84,114463.99999999999
sh600462,2.05,0.0
sh600463,5.2,0.0
sh600466,4.15,1241265.0000000002
sh600467,2.5,76000.0
sh600468,3.82,243716.0
sh600469,4.94,2326740.0
sh600470,3.85,0.0
sh600475,10.65,34080.0
sh600476,8.56,25680.0
sh600477,3.6,6840.000000000001
sh600478,3.46,37368.0
sh600479,8.42,32838.0
sh600480,7.9,0.0
sh600481,3.94,2764304.0
sh600482,16.57,182270.0
sh600483,7.76,48888.0
sh600485,1.39,0.0
sh600486,157.04,549640.0
sh600487,11.74,455512.0
sh600488,4.94,2964.0
sh600489,8.02,1064254.0
sh600490,3.54,69738.0
sh600491,4.94,3458.0000000000005
sh600493,4.13,0.0
sh600495,3.67,97989.0
sh600496,4.91,558267.0
sh600497,4.54,415864.00000000006
sh600498,18.2,549640.0
sh600499,8.35,748160.0
sh600500,5.0,530000.0
sh600501,8.42,82516.0
sh600502,3.49,90391.00000000001
sh600503,3.39,186450.0
sh600505,5.18,38850.0
sh600506,6.65,21945.0
sh600507,6.64,479408.0
sh600508,8.26,13216.0
sh600509,4.2,266280.0
sh600510,5.9,37170.00000000001
sh600511,36.87,693156.0
sh600512,2.49,98355.0
sh600513,7.92,792.0
sh600515,7.38,838368.0
sh600516,6.26,2008207.9999999998
sh600517,5.6,292320.0
sh600518,1.68,591024.0
sh600519,2368.8,98068320.0
sh600520,6.04,304416.0
sh600521,25.8,1424160.0
sh600522,9.49,780078.0
sh600523,13.52,14872.0
sh600525,5.87,69266.0
sh600526,3.8,5320.0
sh600527,2.44,6344.0
sh600528,8.42,54729.99999999999
sh600529,41.25,11756250.0
sh600530,2.4,131280.0
sh600531,5.22,778824.0
sh600532,14.0,211400.0
sh600533,2.87,184828.0
sh600535,13.17,160674.0
sh600536,51.97,2151558.0
sh600537,3.47,148516.0
sh600538,6.37,318500.0
sh600539,5.57,0.0
sh600540,4.02,420491.99999999994
sh600543,6.23,226149.00000000003
sh600545,2.95,954915.0000000001
sh600546,5.73,1073802.0
sh600547,21.38,1676191.9999999998
sh600548,8.29,1657.9999999999998
sh600549,18.35,26838710.000000004
sh600550,3.82,23684.0
sh600551,6.48,0.0
sh600552,6.5,138450.0
sh600555,1.42,118711.99999999999
sh600556,11.22,44880.0
sh600557,8.88,2090352.0
sh600558,2.66,28196.000000000004
sh600559,23.99,5230000.0
sh600560,7.56,19656.0
sh600561,3.64,16744.0
sh600562,13.63,242614.00000000003
sh600563,96.8,2274800.0
sh600565,2.31,33957.0
sh600566,19.18,264684.0
sh600567,3.03,371174.99999999994
sh600568,1.49,14900.0
sh600569,2.19,354999.0
sh600570,103.08,5422008.0
sh600571,6.89,486434.0
sh600572,4.03,350610.00000000006
sh600573,7.19,131577.0
sh600575,1.96,137592.0
sh600576,3.67,4107464.0
sh600577,2.82,105467.99999999999
sh600578,2.79,58590.0
sh600579,4.02,55073.99999999999
sh600580,11.62,1540812.0
sh600581,3.26,58679.99999999999
sh600582,2.81,58729.0
sh600583,4.74,715266.0000000001
sh600584,40.79,8370108.0
sh600585,51.39,8232678.0
sh600586,6.99,3875256.0
sh600587,12.3,49200.0
sh600588,40.0,4108000.0
sh600589,2.39,155828.0
sh600590,4.38,22776.0
sh600592,9.35,28050.0
sh600593,20.48,180224.0
sh600594,4.82,44826.00000000001
sh600595,2.45,980.0000000000001
sh600596,11.25,6561000.0
sh600597,18.24,2752415.9999999995
sh600598,15.55,511595.0
sh600599,4.44,247308.00000000003
sh600600,93.0,2362200.0
sh600601,3.42,191178.0
sh600602,4.95,148005.0
sh600603,4.4,0.0
sh600604,5.24,23056.0
sh600605,11.38,14794.0
sh600606,5.18,762495.9999999999
sh600608,3.36,0.0
sh600609,4.1,124230.0
sh600610,4.23,423.00000000000006
sh600611,3.43,0.0
sh600612,48.3,284970.0
sh600613,3.97,0.0
sh600614,0.74,0.0
sh600615,5.7,0.0
sh600616,6.38,703714.0
sh600617,3.49,9423.0
sh600618,7.11,200502.0
sh600619,6.37,0.0
sh600620,5.91,591.0
sh600621,17.6,2029280.0000000002
sh600622,3.06,0.0
sh600623,6.6,1053359.9999999998
sh600624,6.59,27019.0
sh600626,3.3,21450.0
sh600628,7.77,43512.0
sh600629,6.68,12024.0
sh600630,4.5,170100.0
sh600633,6.94,25678.000000000004
sh600634,0.82,0.0
sh600635,3.43,65513.0
sh600636,11.09,37706.0
sh600637,8.36,503271.99999999994
sh600638,5.42,0.0
sh600639,10.98,0.0
sh600640,9.65,76235.0
sh600641,13.95,75330.0
sh600642,4.99,72355.0
sh600643,6.52,4564.0
sh600644,4.75,47500.0
sh600645,16.52,807828.0
sh600647,8.89,0.0
sh600648,13.64,62744.00000000001
sh600649,4.77,19557.0
sh600650,8.78,57069.99999999999
sh600651,3.06,209304.0
sh600652,1.36,58072.0
sh600653,1.55,30845.0
sh600654,1.4,210279.99999999997
sh600655,9.96,1291812.0
sh600657,3.74,85272.0
sh600658,4.71,1324923.0
sh600660,58.4,6961280.0
sh600661,14.3,14300.0
sh600662,7.96,32636.0
sh600663,10.01,16016.0
sh600664,2.43,110322.0
sh600665,2.99,0.0
sh600666,1.09,56244.00000000001
sh600667,7.68,172032.0
sh600668,12.62,26502.0
sh600671,8.29,13263.999999999998
sh600673,4.45,226505.00000000003
sh600674,10.8,780840.0
sh600675,3.33,22311.0
sh600676,3.97,0.0
sh600677,3.01,0.0
sh600678,5.02,5522.0
sh600679,11.1,5550.0
sh600681,5.09,0.0
sh600682,8.58,26598.0
sh600683,4.05,0.0
sh600684,2.58,1290.0
sh600685,23.75,515375.0
sh600686,6.01,71519.0
sh600687,0.29,10613.999999999998
sh600688,3.59,751746.0
sh600689,5.55,0.0
sh600690,34.69,9080000.0
sh600691,2.45,784735.0
sh600692,6.02,0.0
sh600693,4.2,78120.0
sh600694,18.18,76356.0
sh600695,3.25,1210625.0
sh600696,12.33,81378.0
sh600697,13.05,10440.0
sh600698,2.2,6380.0
sh600699,25.0,1630000.0
sh600701,1.17,0.0
sh600702,88.5,2734650.0
sh600703,27.99,7890381.0
sh600704,4.45,3224025.0
sh600705,3.95,378015.0
sh600706,5.96,15496.0
sh600707,6.84,2055420.0
sh600708,2.29,229.0
sh600710,4.66,3728.0
sh600711,7.29,8640837.0
sh600712,3.53,353.0
sh600713,4.08,62016.0
sh600714,4.74,262596.0
sh600715,2.06,234428.00000000003
sh600716,3.8,11780.0
sh600717,4.5,108450.0
sh600718,9.09,59993.99999999999
sh600719,2.79,2790.0
sh600720,12.94,1582562.0
sh600721,3.0,0.0
sh600722,4.69,21609175.000000004
sh600723,8.9,1414210.0
sh600724,3.01,0.0
sh600725,1.61,0.0
sh600726,1.75,1750.0
sh600727,6.46,33592.0
sh600728,6.29,96866.0
sh600729,25.85,100815.00000000001
sh600730,3.9,19110.0
sh600731,8.55,220590.0
sh600732,14.88,495504.0
sh600733,8.76,1262316.0
sh600734,1.16,1746959.9999999998
sh600735,4.56,19608.0
sh600736,4.09,40900.0
sh600737,8.67,937227.0
sh600738,6.45,7740.000000000001
sh600739,22.4,481600.0
sh600740,5.75,576725.0
sh600741,29.95,2288180.0
sh600742,8.6,451500.0
sh600743,1.93,13124.0
sh600744,2.37,85557.0
sh600745,109.8,37661400.0
sh600746,8.8,7445680.0
sh600748,4.41,52920.00000000001
sh600749,9.0,58500.0
sh600750,10.49,189869.0
sh600751,1.8,352080.0
sh600753,17.76,3552.0000000000005
sh600754,56.2,5091720.0
sh600755,6.22,24258.0
sh600756,12.42,28566.000000000004
sh600757,5.02,501.99999999999994
sh600758,2.6,41600.0
sh600759,1.59,281748.0
sh600760,75.87,6577929.000000001
sh600761,13.1,387760.0
sh600763,351.2,8534160.0
sh600764,25.67,141185.0
sh600765,17.73,934371.0000000001
sh600766,3.17,331265.0
sh600767,2.76,3036.0
sh600768,7.12,0.0
sh600769,3.77,84825.0
sh600770,4.84,56628.0
sh600771,16.57,1751449.0000000002
sh600773,8.05,1393455.0
sh600774,14.12,0.0
sh600775,6.24,888576.0
sh600776,10.94,49229.99999999999
sh600777,1.4,630140.0
sh600778,3.09,21012.0
sh600779,90.5,1294150.0
sh600780,3.02,5738.0
sh600781,2.5,2250.0
sh600782,3.97,113542.0
sh600783,13.52,375856.0
sh600784,4.99,341815.0
sh600785,10.06,0.0
sh600787,4.4,72600.00000000001
sh600789,7.17,150570.0
sh600790,3.34,0.0
sh600791,3.33,666.0
sh600792,3.64,1196468.0
sh600793,12.16,8662784.0
sh600794,3.38,113906.0
sh600795,2.06,274392.0
sh600796,3.7,0.0
sh600797,5.99,648717.0
sh600798,3.59,372283.0
sh600800,5.0,1543500.0
sh600801,19.47,430287.0
sh600802,6.77,127953.0
sh600803,16.09,646818.0
sh600804,5.66,120558.0
sh600805,3.43,355348.0
sh600807,3.16,105228.0
sh600808,2.54,14224.0
sh600809,399.9,5478630.0
sh600810,10.37,483242.0
sh600811,3.02,225594.0
sh600812,9.09,69993.0
sh600814,4.52,0.0
sh600815,2.14,0.0
sh600816,1.83,893040.0
sh600817,14.89,195059.0
sh600818,6.67,10672.0
sh600819,4.44,39072.0
sh600820,5.07,306735.00000000006
sh600821,4.1,4100.0
sh600822,8.69,30414.999999999996
sh600823,4.44,96348.00000000001
sh600824,3.29,13160.0
sh600825,3.86,12738.0
sh600826,7.0,0.0
sh600827,16.76,2059804.0
sh600828,3.39,678.0
