,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,22.25,91225.0,0.0,0.0,0.0,0.0
sz300240,6.84,22572.0,0.0,0.0,0.0,0.0
sz000893,0,0,0,0,0,0
sh600185,4.13,182959.0,0.0,0.0,0.0,0.0
sz002468,18.95,837590.0,0.0,0.0,0.0,0.0
sh601225,8.39,1409520.0,0.0,0.0,0.0,0.0
sz000966,3.57,43911.0,0.0,0.0,0.0,0.0
sz002424,8.48,22896.0,0.0,0.0,0.0,0.0
sz002305,2.88,429408.0,0.0,0.0,0.0,0.0
sh600157,1.64,4428164.0,0.0,0.0,0.0,0.0
sh603918,11.36,13632.0,0.0,0.0,0.0,0.0
sz300701,30.68,18408.0,0.0,0.0,0.0,0.0
sz000403,25.73,5146.0,0.0,0.0,0.0,0.0
sz300717,13.27,17251.0,0.0,0.0,0.0,0.0
sh600536,21.45,2078505.0,0.0,0.0,0.0,0.0
sh603477,6.86,184534.0,0.0,0.0,0.0,0.0
sz000996,9.84,713400.0,0.0,0.0,0.0,0.0
sz002524,4.39,6585.0,0.0,0.0,0.0,0.0
sh600896,4.02,402.0,0.0,0.0,0.0,0.0
sz002606,5.9,3108710.0,0.0,0.0,0.0,0.0
sh600487,17.75,4761970.0,0.0,0.0,0.0,0.0
sz300094,5.7,210330.0,0.0,0.0,0.0,0.0
sz000766,6.33,87987.0,0.0,0.0,0.0,0.0
sz002791,11.11,82214.0,0.0,0.0,0.0,0.0
sh600313,2.34,366912.0,0.0,0.0,0.0,0.0
sh600186,1.74,118355.0,0.0,0.0,0.0,0.0
sh600196,23.84,4446160.0,0.0,0.0,0.0,0.0
sh600137,0,0,0,0,0,0
sz000528,6.4,1205728.0,0.0,0.0,0.0,0.0
sh600612,42.4,118720.0,0.0,0.0,0.0,0.0
sh600814,5.21,82318.0,0.0,0.0,0.0,0.0
sz000639,7.42,55650.0,0.0,0.0,0.0,0.0
sz002845,14.3,78650.0,0.0,0.0,0.0,0.0
sh603818,0,0,0,0,0,0
sh600520,11.96,22724.0,0.0,0.0,0.0,0.0
sz002680,1.92,471936.0,0.0,0.0,0.0,0.0
sz000564,2.62,328286.0,0.0,0.0,0.0,0.0
sh601969,4.77,5658651.0,220.78333333333333,0.09991835,1.09343848,0.72612548
sh603518,13.98,36348.0,0.0,0.0,0.0,0.0
sz002877,13.73,30206.0,0.0,0.0,0.0,0.0
sz002299,20.52,931218.0,0.0,0.0,0.0,0.0
sz000998,12.82,123072.0,0.0,0.0,0.0,0.0
sz300347,45.08,748328.0,0.0,0.0,0.0,0.0
sh600826,9.37,114314.0,0.0,0.0,0.0,0.0
sh601633,6.89,1201382.0,0.0,0.0,0.0,0.0
sh603900,12.12,282396.0,0.0,0.0,0.0,0.0
sz300508,20.49,51225.0,0.0,0.0,0.0,0.0
sz300384,13.0,644800.0,0.0,0.0,0.0,0.0
sz002640,11.05,231509.0,0.0,0.0,0.0,0.0
sz002415,31.6,12569753.0,0.0,0.0,0.0,0.0
sh600645,16.56,568008.0,0.0,0.0,0.0,0.0
sz002469,3.91,43401.0,0.0,0.0,0.0,0.0
sz002827,14.0,39200.0,0.0,0.0,0.0,0.0
sz300636,0,0,0,0,0,0
sz000890,4.66,182206.0,0.0,0.0,0.0,0.0
sh603026,20.15,14105.0,0.0,0.0,0.0,0.0
sh600539,6.27,627.0,0.0,0.0,0.0,0.0
sz000925,6.19,706898.0,0.0,0.0,0.0,0.0
sz002459,10.79,1828905.0,0.0,0.0,0.0,0.0
sh603388,9.96,20916.0,0.0,0.0,0.0,0.0
sz300221,5.3,30210.0,0.0,0.0,0.0,0.0
sz000970,7.69,38450.0,0.0,0.0,0.0,0.0
sz002775,5.89,26505.0,0.0,0.0,0.0,0.0
sz300463,14.99,377748.0,0.0,0.0,0.0,0.0
sh603110,10.41,55173.0,0.0,0.0,0.0,0.0
sz000089,8.11,70557.0,0.0,0.0,0.0,0.0
sh603116,7.21,13699.0,0.0,0.0,0.0,0.0
sh603500,11.11,142208.0,0.0,0.0,0.0,0.0
sh600854,3.78,33264.0,0.0,0.0,0.0,0.0
sh600009,49.0,1019200.0,0.0,0.0,0.0,0.0
sz000936,6.11,1383304.0,0.0,0.0,0.0,0.0
sz300243,0,0,0,0,0,0
sh600962,7.74,63468.0,0.0,0.0,0.0,0.0
sh600893,22.35,572160.0,0.0,0.0,0.0,0.0
sh603556,13.13,174629.0,0.0,0.0,0.0,0.0
sz300545,19.66,129756.0,0.0,0.0,0.0,0.0
sz002037,8.65,41520.0,0.0,0.0,0.0,0.0
sh603021,5.49,10980.0,0.0,0.0,0.0,0.0
sh600619,8.22,34524.0,0.0,0.0,0.0,0.0
sh600096,5.6,466480.0,0.0,0.0,0.0,0.0
sz002537,10.5,38850.0,0.0,0.0,0.0,0.0
sh600059,6.75,35100.0,0.0,0.0,0.0,0.0
sz000957,5.37,2376762.0,179.66666666666666,0.13794713,0.17458531,0.05846781
sh600217,4.06,12180.0,0.0,0.0,0.0,0.0
sh600023,4.5,157950.0,0.0,0.0,0.0,0.0
sz300543,15.42,64764.0,0.0,0.0,0.0,0.0
sh600222,3.6,169560.0,0.0,0.0,0.0,0.0
sz300627,16.45,106925.0,0.0,0.0,0.0,0.0
sh603933,0,0,0,0,0,0
sh601222,5.48,4451952.0,0.0,0.0,0.0,0.0
sh603028,0,0,0,0,0,0
sh600083,0,0,0,0,0,0
sz300392,6.39,83709.0,20.7,0.0352171,0.1978587,0.04280796
sz002732,0,0,0,0,0,0
sh601330,11.42,300346.0,0.0,0.0,0.0,0.0
sz002905,14.11,3169106.0,0.0,0.0,0.0,0.0
sz002750,0,0,0,0,0,0
sz300641,0,0,0,0,0,0
sz300393,0,0,0,0,0,0
sh603977,6.71,3355.0,0.0,0.0,0.0,0.0
sz300521,0,0,0,0,0,0
sh601966,14.87,53532.0,0.0,0.0,0.0,0.0
sh600668,11.76,346920.0,0.0,0.0,0.0,0.0
sh601015,5.31,75933.0,0.0,0.0,0.0,0.0
sz300012,7.23,395481.0,0.0,0.0,0.0,0.0
sh601398,5.62,8560204.0,0.0,0.0,0.0,0.0
sz300583,31.45,94350.0,0.0,0.0,0.0,0.0
sz002056,6.02,721196.0,0.0,0.0,0.0,0.0
