,kaipan_price,kaipan_money
sh600000,10.23,1295118.0
sh600004,11.57,704613.0
sh600006,7.13,1505143.0
sh600007,21.91,2035439.0
sh600008,2.96,2286008.0
sh600009,49.48,4977688.0
sh600010,1.62,9292806.000000002
sh600011,4.21,590242.0
sh600012,6.8,138040.0
sh600015,6.4,949120.0000000001
sh600016,4.72,3260103.9999999995
sh600017,2.75,110550.0
sh600018,4.69,888286.0
sh600019,7.78,11867612.000000002
sh600020,3.37,53920.00000000001
sh600021,6.95,437850.0
sh600022,1.74,2815842.0
sh600023,3.64,967148.0
sh600025,5.44,703392.0
sh600026,6.09,193053.0
sh600027,3.44,210527.99999999997
sh600028,4.42,3898440.0
sh600029,6.33,738711.0
sh600030,25.99,9047118.999999998
sh600031,30.12,21343032.0
sh600033,2.8,130759.99999999999
sh600035,3.01,229362.0
sh600036,57.7,12872870.000000002
sh600037,10.15,781550.0
sh600038,54.0,1620000.0
sh600039,7.29,3300912.0000000005
sh600048,13.55,1212725.0
sh600050,4.35,880004.9999999999
sh600051,7.16,195468.0
sh600052,3.28,4591.999999999999
sh600053,17.14,82272.0
sh600054,9.6,83520.0
sh600055,15.66,6547446.0
sh600056,13.05,1721295.0
sh600057,6.3,571410.0
sh600058,8.77,416575.0
sh600059,13.83,3855804.0
sh600060,12.3,522750.0
sh600061,13.81,1006749.0
sh600062,12.12,1667712.0
sh600063,4.25,507875.0
sh600064,10.3,6059490.0
sh600066,13.26,372606.0
sh600067,3.48,2924244.0
sh600068,7.08,705876.0
sh600070,7.29,354294.0
sh600071,15.3,512550.0
sh600072,11.67,354768.0
sh600073,8.88,542568.0
sh600075,7.38,530622.0
sh600076,5.27,21991709.999999996
sh600077,2.86,1126840.0
sh600078,2.5,2647750.0
sh600079,28.65,4549620.0
sh600080,6.51,193998.0
sh600081,13.89,2011272.0
sh600082,2.88,159840.0
sh600083,5.25,0.0
sh600084,3.64,344708.0
sh600085,42.36,6315876.0
sh600086,0.16,0.0
sh600088,14.54,1529608.0
sh600089,11.85,5964105.0
sh600090,1.41,1705677.0
sh600091,2.64,201168.0
sh600093,5.93,0.0
sh600094,3.66,277794.0
sh600095,14.14,18817512.0
sh600096,10.51,3938097.0
sh600097,9.99,382617.0
sh600098,5.99,230615.0
sh600099,6.37,32487.0
sh600100,6.08,538080.0
sh600101,5.78,69360.0
sh600103,2.85,8593320.0
sh600104,20.26,1553942.0000000002
sh600105,3.44,342968.0
sh600106,2.62,43754.0
sh600107,6.92,25604.000000000004
sh600108,2.81,2060292.0000000002
sh600109,13.2,12202079.999999998
sh600110,8.77,4552507.0
sh600111,21.71,35951760.0
sh600112,2.07,459746.99999999994
sh600113,6.2,6820.0
sh600114,7.92,89496.0
sh600115,5.41,527475.0
sh600116,8.52,224075.99999999997
sh600117,3.89,99195.0
sh600118,30.6,1425960.0
sh600119,7.98,0.0
sh600120,5.8,248240.0
sh600121,5.66,563170.0
sh600122,1.7,2101370.0
sh600123,7.26,3295314.0
sh600125,5.12,197120.0
sh600126,5.41,177989.0
sh600127,9.2,182160.0
sh600128,6.66,1998.0
sh600129,18.26,1228898.0000000002
sh600130,3.44,92536.0
sh600131,14.04,122148.0
sh600132,171.95,1891450.0
sh600133,5.93,110890.99999999999
sh600135,6.25,96875.0
sh600136,7.57,0.0
sh600137,15.36,933887.9999999999
sh600138,11.18,705458.0
sh600139,1.91,120138.99999999999
sh600141,18.24,3140928.0
sh600143,22.35,9733425.0
sh600145,1.32,1439328.0
sh600146,1.57,1349729.0
