,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,25.05,1482960.0,0.0,0.0,0.0,0.0
sz300240,8.0,525600.0,0.0,0.0,0.0,0.0
sz000893,0,0,0,0,0,0
sh600185,4.9,393176.0,0.0,0.0,0.0,0.0
sz002468,25.5,2515498.0,0.0,0.0,0.0,0.0
sh601225,9.32,2535972.0,0.0,0.0,0.0,0.0
sz000966,5.76,631872.0,0.0,0.0,0.0,0.0
sz002424,10.09,505509.0,0.0,0.0,0.0,0.0
sz002305,2.58,162798.0,0.0,0.0,0.0,0.0
sh600157,1.7,6971360.0,0.0,0.0,0.0,0.0
sh603918,11.09,119772.0,0.0,0.0,0.0,0.0
sz300701,24.63,2024586.0,0.0,0.0,0.0,0.0
sz000403,27.5,495000.0,0.0,0.0,0.0,0.0
sz300717,15.77,111967.0,0.0,0.0,0.0,0.0
sh600536,55.0,15048000.0,0.0,0.0,0.0,0.0
sh603477,7.79,171380.0,0.0,0.0,0.0,0.0
sz000996,14.05,2785441.0,0.0,0.0,0.0,0.0
sz002524,5.35,224700.0,0.0,0.0,0.0,0.0
sh600896,5.13,51300.0,0.0,0.0,0.0,0.0
sz002606,5.88,506856.0,0.0,0.0,0.0,0.0
sh600487,17.29,14967953.0,0.0,0.0,0.0,0.0
sz300094,4.57,373826.0,0.0,0.0,0.0,0.0
sz000766,6.91,1228598.0,0.0,0.0,0.0,0.0
sz002791,16.16,324816.0,0.0,0.0,0.0,0.0
sh600313,3.9,4311450.0,0.0,0.0,0.0,0.0
sh600186,1.86,2430462.0,0.0,0.0,0.0,0.0
sh600196,25.91,14747972.0,0.0,0.0,0.0,0.0
sh600137,14.84,115752.0,0.0,0.0,0.0,0.0
sz000528,6.77,1202487.0,0.0,0.0,0.0,0.0
sh600612,44.3,1847310.0,0.0,0.0,0.0,0.0
sh600814,5.32,293132.0,0.0,0.0,0.0,0.0
sz000639,8.65,187705.0,0.0,0.0,0.0,0.0
sz002845,17.22,2644992.0,115.95,0.18491161,0.15176633,0.02387632
sh603818,7.65,158355.0,0.0,0.0,0.0,0.0
sh600520,13.12,133824.0,0.0,0.0,0.0,0.0
sz002680,0,0,0,0,0,0
sz000564,2.65,1222710.0,0.0,0.0,0.0,0.0
sh601969,6.04,1311888.0,0.0,0.0,0.0,0.0
sh603518,9.41,23525.0,0.0,0.0,0.0,0.0
sz002877,9.43,301760.0,0.0,0.0,0.0,0.0
sz002299,25.7,4857300.0,0.0,0.0,0.0,0.0
sz000998,14.51,7699006.0,0.0,0.0,0.0,0.0
sz300347,52.0,2771600.0,0.0,0.0,0.0,0.0
sh600826,11.51,3606083.0,0.0,0.0,0.0,0.0
sh601633,8.39,1592422.0,0.0,0.0,0.0,0.0
sh603900,12.47,133429.0,0.0,0.0,0.0,0.0
sz300508,31.87,290017.0,0.0,0.0,0.0,0.0
sz300384,19.1,456490.0,0.0,0.0,0.0,0.0
sz002640,8.52,2755368.0,39.28333333333333,0.47931099,0.55570911,0.20082384
sz002415,29.3,125884520.0,0.0,0.0,0.0,0.0
sh600645,17.74,855068.0,0.0,0.0,0.0,0.0
sz002469,4.33,175798.0,60.56666666666667,0.11490294,0.27463938,0.05339565
sz002827,16.8,168000.0,0.0,0.0,0.0,0.0
sz300636,22.39,6163967.0,0.0,0.0,0.0,0.0
sz000890,5.75,178825.0,0.0,0.0,0.0,0.0
sh603026,30.6,2518380.0,0.0,0.0,0.0,0.0
sh600539,0,0,0,0,0,0
sz000925,7.33,1574191.0,0.0,0.0,0.0,0.0
sz002459,12.79,335098.0,0.0,0.0,0.0,0.0
sh603388,8.47,258335.0,0.0,0.0,0.0,0.0
sz300221,6.54,410058.0,0.0,0.0,0.0,0.0
