,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,23.4,42120.0,0.0,0.0,0.0,0.0
sz300240,7.49,7490.0,0.0,0.0,0.0,0.0
sz000893,7.6,30400.0,0.0,0.0,0.0,0.0
sh600185,4.56,3671.0,0.0,0.0,0.0,0.0
sz002468,22.65,187995.0,0.0,0.0,0.0,0.0
sh601225,8.84,119534.0,0.0,0.0,0.0,0.0
sz000966,4.75,192850.0,0.0,0.0,0.0,0.0
sz002424,11.89,951200.0,0.0,0.0,0.0,0.0
sz002305,2.79,100719.0,0.0,0.0,0.0,0.0
sh600157,1.83,816180.0,0.0,0.0,0.0,0.0
sh603918,0,0,0,0,0,0
sz300701,33.39,13356.0,0.0,0.0,0.0,0.0
sz000403,29.9,8970.0,0.0,0.0,0.0,0.0
sz300717,17.6,973280.0,0.0,0.0,0.0,0.0
sh600536,51.22,26076102.0,0.0,0.0,0.0,0.0
sh603477,7.42,14840.0,0.0,0.0,0.0,0.0
sz000996,13.26,839358.0,0.0,0.0,0.0,0.0
sz002524,5.31,18054.0,0.0,0.0,0.0,0.0
sh600896,5.2,9360.0,0.0,0.0,0.0,0.0
sz002606,5.79,89745.0,0.0,0.0,0.0,0.0
sh600487,15.7,2185440.0,0.0,0.0,0.0,0.0
sz300094,4.84,298628.0,0.0,0.0,0.0,0.0
sz000766,7.81,477972.0,0.0,0.0,0.0,0.0
sz002791,16.59,8295.0,0.0,0.0,0.0,0.0
sh600313,4.12,14874436.0,0.0,0.0,0.0,0.0
sh600186,1.62,88776.0,0.0,0.0,0.0,0.0
sh600196,25.36,565984.0,0.0,0.0,0.0,0.0
sh600137,14.12,25416.0,0.0,0.0,0.0,0.0
sz000528,6.64,100928.0,0.0,0.0,0.0,0.0
sh600612,40.5,129600.0,0.0,0.0,0.0,0.0
sh600814,5.46,110838.0,0.0,0.0,0.0,0.0
sz000639,8.46,47376.0,0.0,0.0,0.0,0.0
sz002845,17.17,221493.0,0.0,0.0,0.0,0.0
sh603818,0,0,0,0,0,0
sh600520,13.62,1075381.0,0.0,0.0,0.0,0.0
sz002680,0,0,0,0,0,0
sz000564,2.79,482949.0,0.0,0.0,0.0,0.0
sh601969,5.35,69015.0,0.0,0.0,0.0,0.0
sh603518,13.37,17381.0,0.0,0.0,0.0,0.0
sz002877,15.75,64575.0,0.0,0.0,0.0,0.0
sz002299,26.78,2640508.0,0.0,0.0,0.0,0.0
sz000998,13.8,3288540.0,0.0,0.0,0.0,0.0
sz300347,67.87,176462.0,0.0,0.0,0.0,0.0
sh600826,11.03,43017.0,0.0,0.0,0.0,0.0
sh601633,8.25,206250.0,0.0,0.0,0.0,0.0
sh603900,0,0,0,0,0,0
sz300508,34.0,377400.0,0.0,0.0,0.0,0.0
sz300384,15.26,6104.0,0.0,0.0,0.0,0.0
sz002640,8.93,380418.0,0.0,0.0,0.0,0.0
sz002415,26.79,10036097.0,0.0,0.0,0.0,0.0
sh600645,17.5,406000.0,0.0,0.0,0.0,0.0
sz002469,4.11,822.0,0.0,0.0,0.0,0.0
sz002827,0,0,0,0,0,0
sz300636,18.45,25830.0,0.0,0.0,0.0,0.0
sz000890,5.9,489110.0,0.0,0.0,0.0,0.0
sh603026,38.89,2971196.0,0.0,0.0,0.0,0.0
sh600539,6.7,5360.0,0.0,0.0,0.0,0.0
sz000925,6.9,33120.0,0.0,0.0,0.0,0.0
sz002459,11.27,30429.0,0.0,0.0,0.0,0.0
sh603388,0,0,0,0,0,0
sz300221,7.29,174960.0,0.0,0.0,0.0,0.0
sz000970,11.11,28249397.0,0.48333333333333334,1.0975375,0.0,0.0
sz002775,6.48,104328.0,0.0,0.0,0.0,0.0
sz300463,21.99,215326.0,0.0,0.0,0.0,0.0
sh603110,13.45,322800.0,14.05,0.12276352,0.30843771,0.13392995
sz000089,8.52,291384.0,0.0,0.0,0.0,0.0
sh603116,7.6,158840.0,0.0,0.0,0.0,0.0
sh603500,12.08,9664.0,0.0,0.0,0.0,0.0
sh600854,0,0,0,0,0,0
sh600009,69.3,2350517.0,0.0,0.0,0.0,0.0
sz000936,8.3,379310.0,0.0,0.0,0.0,0.0
sz300243,8.75,17500.0,0.0,0.0,0.0,0.0
sh600962,8.74,20976.0,0.0,0.0,0.0,0.0
sh600893,23.43,241329.0,0.0,0.0,0.0,0.0
sh603556,0,0,0,0,0,0
sz300545,25.91,391241.0,0.0,0.0,0.0,0.0
sz002037,7.76,365496.0,0.0,0.0,0.0,0.0
sh603021,6.14,33770.0,0.0,0.0,0.0,0.0
sh600619,8.91,17820.0,0.0,0.0,0.0,0.0
sh600096,6.05,147620.0,0.0,0.0,0.0,0.0
sz002537,9.11,84723.0,0.0,0.0,0.0,0.0
sh600059,8.91,968517.0,169.75,0.35714496,0.41607219,0.07531875
sz000957,8.39,464806.0,0.0,0.0,0.0,0.0
sh600217,6.18,63036.0,0.0,0.0,0.0,0.0
sh600023,4.57,35669.0,0.0,0.0,0.0,0.0
sz300543,17.83,76669.0,0.0,0.0,0.0,0.0
sh600222,4.88,147864.0,0.0,0.0,0.0,0.0
sz300627,20.4,636480.0,0.0,0.0,0.0,0.0
sh603933,17.2,60200.0,0.0,0.0,0.0,0.0
sh601222,4.7,41360.0,0.0,0.0,0.0,0.0
sh603028,11.13,229278.0,0.0,0.0,0.0,0.0
sh600083,16.0,8000.0,0.0,0.0,0.0,0.0
sz300392,9.56,407256.0,0.0,0.0,0.0,0.0
sz002732,0,0,0,0,0,0
sh601330,10.2,64260.0,0.0,0.0,0.0,0.0
sz002905,24.35,97400.0,36.68333333333333,0.16665694,0.72734271,0.07185314
sz002750,14.51,1719435.0,0.0,0.0,0.0,0.0
sz300641,5.13,41040.0,0.0,0.0,0.0,0.0
sz300393,16.89,5067.0,0.0,0.0,0.0,0.0
sh603977,0,0,0,0,0,0
sz300521,10.18,28504.0,0.0,0.0,0.0,0.0
sh601966,16.63,412424.0,0.0,0.0,0.0,0.0
sh600668,12.72,43248.0,0.0,0.0,0.0,0.0
sh601015,4.17,124266.0,0.0,0.0,0.0,0.0
sz300012,9.53,1204592.0,0.0,0.0,0.0,0.0
sh601398,5.61,1357194.0,0.0,0.0,0.0,0.0
sz300583,0,0,0,0,0,0
sz002056,7.7,14905660.0,0.0,0.0,0.0,0.0
sz002499,4.73,200552.0,0.0,0.0,0.0,0.0
sz000628,9.96,11454.0,0.0,0.0,0.0,0.0
sz300026,3.36,52416.0,0.0,0.0,0.0,0.0
sh600302,5.73,100275.0,0.0,0.0,0.0,0.0
sh603035,9.76,49776.0,0.0,0.0,0.0,0.0
sz300578,26.54,817432.0,0.0,0.0,0.0,0.0
sz000895,24.85,675920.0,0.0,0.0,0.0,0.0
sz300481,14.0,133000.0,0.0,0.0,0.0,0.0
sh600891,1.89,1400256.0,0.0,0.0,0.0,0.0
sz300626,8.3,194220.0,0.0,0.0,0.0,0.0
sz000703,12.97,125809.0,0.0,0.0,0.0,0.0
sz300596,32.98,46172.0,0.0,0.0,0.0,0.0
sh603399,12.75,191250.0,0.0,0.0,0.0,0.0
sz000090,6.62,12578.0,0.0,0.0,0.0,0.0
sh600136,11.94,573120.0,0.0,0.0,0.0,0.0
sh603196,8.65,34600.0,0.0,0.0,0.0,0.0
sz300676,61.96,601012.0,0.0,0.0,0.0,0.0
sz002687,6.46,255170.0,0.0,0.0,0.0,0.0
