,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,21.55,21550.0,0.0,0.0,0.0,0.0
sz300240,0,0,0,0,0,0
sz000893,3.94,1576.0,0.0,0.0,0.0,0.0
sh600185,4.11,24660.0,0.0,0.0,0.0,0.0
sz002468,18.85,54665.0,0.0,0.0,0.0,0.0
sh601225,8.42,714858.0,0.0,0.0,0.0,0.0
sz000966,3.58,61218.0,0.0,0.0,0.0,0.0
sz002424,8.25,6600.0,0.0,0.0,0.0,0.0
sz002305,2.79,53847.0,0.0,0.0,0.0,0.0
sh600157,1.61,2735390.0,0.0,0.0,0.0,0.0
sh603918,0,0,0,0,0,0
sz300701,29.57,147850.0,0.0,0.0,0.0,0.0
sz000403,0,0,0,0,0,0
sz300717,0,0,0,0,0,0
sh600536,20.66,165280.0,0.0,0.0,0.0,0.0
sh603477,6.62,13902.0,0.0,0.0,0.0,0.0
sz000996,9.62,407888.0,0.0,0.0,0.0,0.0
sz002524,4.31,40514.0,0.0,0.0,0.0,0.0
sh600896,3.95,5925.0,0.0,0.0,0.0,0.0
sz002606,5.85,2336490.0,0.0,0.0,0.0,0.0
sh600487,17.4,568284.0,0.0,0.0,0.0,0.0
sz300094,5.55,54945.0,0.0,0.0,0.0,0.0
sz000766,6.06,119382.0,0.0,0.0,0.0,0.0
sz002791,0,0,0,0,0,0
sh600313,2.27,46989.0,0.0,0.0,0.0,0.0
sh600186,1.65,95040.0,0.0,0.0,0.0,0.0
sh600196,23.5,1560236.0,0.0,0.0,0.0,0.0
sh600137,0,0,0,0,0,0
sz000528,6.23,472234.0,0.0,0.0,0.0,0.0
sh600612,42.62,59668.0,0.0,0.0,0.0,0.0
sh600814,5.08,167640.0,0.0,0.0,0.0,0.0
sz000639,7.36,51520.0,0.0,0.0,0.0,0.0
sz002845,14.13,162495.0,0.0,0.0,0.0,0.0
sh603818,6.68,25384.0,0.0,0.0,0.0,0.0
sh600520,11.43,28575.0,0.0,0.0,0.0,0.0
sz002680,2.02,77972.0,0.0,0.0,0.0,0.0
sz000564,2.54,195580.0,0.0,0.0,0.0,0.0
sh601969,4.42,777920.0,0.0,0.0,0.0,0.0
sh603518,13.91,11128.0,0.0,0.0,0.0,0.0
