,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,6.9,84180.0,0.0,0.0,0.0,0.0,6.992119042749028
sz300139,7.1,247080.0,0.0,0.0,0.0,0.0,7.016655335756888
sh600728,9.15,765855.0,0.0,0.0,0.0,0.0,9.166607090455072
sz300294,37.3,2906192.0,0.0,0.0,0.0,0.0,37.47672201914398
sh601658,4.7,4747940.0,0.0,0.0,0.0,0.0,4.660015230216199
sz300801,20.0,1100000.0,0.0,0.0,0.0,0.0,20.587249079822005
sh600543,5.77,1456348.0,0.0,0.0,0.0,0.0,5.724186470977985
sz002041,11.62,844774.0,0.0,0.0,0.0,0.0,11.76581081998832
sh600337,5.08,1121156.0,0.0,0.0,0.0,0.0,4.787206787805977
sz300236,57.96,5059908.0,0.0,0.0,0.0,0.0,58.14687881595984
sz002473,8.15,110025.0,0.0,0.0,0.0,0.0,7.980931481559183
sz002748,6.7,14740.0,0.0,0.0,0.0,0.0,6.759659445566366
sz002087,3.67,2625151.0,0.0,0.0,0.0,0.0,3.705245714590997
sz002112,6.7,160800.0,0.0,0.0,0.0,0.0,6.793034093642705
sz002420,3.86,27020.0,0.0,0.0,0.0,0.0,3.873829021467587
sz002830,11.8,33040.0,0.0,0.0,0.0,0.0,12.234678449558142
sh603666,103.12,175304.0,0.0,0.0,0.0,0.0,108.5532123655914
sz002236,17.8,6885040.0,0.0,0.0,0.0,0.0,17.703264230298966
sh600161,42.53,2288114.0,0.0,0.0,0.0,0.0,42.280503519378485
sh600458,6.46,202198.0,0.0,0.0,0.0,0.0,6.42144774366717
sz002282,0.0,0.0,0.0,0.0,0.0,0.0,8.25623618739903
sz002479,6.29,124542.0,0.0,0.0,0.0,0.0,6.244022693390757
sh603515,27.57,341868.0,0.0,0.0,0.0,0.0,27.310641746829543
sh600847,0.0,0.0,0.0,0.0,0.0,0.0,11.021692815854667
sz002059,4.51,2723589.0,0.0,0.0,0.0,0.0,4.5087158813812644
sh600623,5.16,149640.0,0.0,0.0,0.0,0.0,5.182055615050913
sh603355,21.9,148920.0,0.0,0.0,0.0,0.0,21.744261903339503
sz002128,7.9,577490.0,0.0,0.0,0.0,0.0,7.930647223091553
sh600706,7.24,199100.0,0.0,0.0,0.0,0.0,7.2568025644498615
sh603131,17.9,1369350.0,0.0,0.0,0.0,0.0,17.54668146854446
sz002760,23.0,273700.0,0.0,0.0,0.0,0.0,22.998138376254296
sz300260,16.99,603145.0,0.0,0.0,0.0,0.0,17.653763600828444
sz002522,6.94,3080666.0,3.8,0.3531824,0.62185517,0.08005572,7.248913530827814
sh603823,17.92,762675.0,0.0,0.0,0.0,0.0,18.721770502618234
sz300130,12.74,205114.0,0.0,0.0,0.0,0.0,12.971429842582534
sz002645,9.41,574951.0,0.0,0.0,0.0,0.0,8.919232085922921
sz000633,3.58,1074.0,0.0,0.0,0.0,0.0,3.6067810363985315
sh603676,10.49,120635.0,0.0,0.0,0.0,0.0,10.648700355813332
sz002853,21.11,1135718.0,0.0,0.0,0.0,0.0,20.951702285392916
sz002700,3.73,39911.0,0.0,0.0,0.0,0.0,3.7055027285639532
sz300826,37.45,44940.0,0.0,0.0,0.0,0.0,38.09307666974049
sz300719,10.52,34716.0,0.0,0.0,0.0,0.0,10.61220476393665
sz300105,4.22,145168.0,0.0,0.0,0.0,0.0,4.261150980438536
sz300404,15.0,531900.0,0.0,0.0,0.0,0.0,15.389740492170022
sh600081,10.57,170177.0,0.0,0.0,0.0,0.0,10.48087334996362
sz002908,12.96,430272.0,0.0,0.0,0.0,0.0,13.574968555434296
sz300632,14.64,58999.0,0.0,0.0,0.0,0.0,15.02991528536102
sh601882,7.89,8679.0,0.0,0.0,0.0,0.0,7.821875676325598
sz000848,6.8,277440.0,0.0,0.0,0.0,0.0,6.940798145152169
sh603569,9.1,5460.0,0.0,0.0,0.0,0.0,9.10488480469159
sz002166,7.69,1682710.0,0.0,0.0,0.0,0.0,7.860233107097666
sz002017,11.63,59313.0,0.0,0.0,0.0,0.0,11.603690645033188
sz002089,2.47,494494.0,0.0,0.0,0.0,0.0,2.4844206983112733
sh600152,5.93,87764.0,0.0,0.0,0.0,0.0,5.972801260724918
sz300050,4.96,5456.0,0.0,0.0,0.0,0.0,5.024732293940607
sz300367,3.7,2490322.0,0.0,0.0,0.0,0.0,3.6526570609202476
sh600252,3.15,757260.0,0.0,0.0,0.0,0.0,3.2425133710460456
sh603256,11.45,95035.0,0.0,0.0,0.0,0.0,11.414664332241427
sz300527,8.38,77934.0,0.0,0.0,0.0,0.0,8.386217994589405
sh601038,9.1,300300.0,0.0,0.0,0.0,0.0,9.050209319828154
sz300604,28.44,1939608.0,0.0,0.0,0.0,0.0,28.07840141554448
sh600107,6.98,1104236.0,0.0,0.0,0.0,0.0,6.988644463353896
