,kaipan_price,kaipan_money
sh600000,10.61,1284871.0
sh600004,13.54,1104864.0
sh600006,7.11,1106316.0
sh600007,12.15,6075.0
sh600008,2.94,484805.99999999994
sh600009,61.1,18812690.0
sh600010,1.8,136634760.0
sh600011,4.07,1221814.0000000002
sh600012,6.29,103784.99999999999
sh600015,6.26,4939766.0
sh600016,5.18,2757832.0
sh600017,2.76,185471.99999999997
sh600018,4.84,1372140.0
sh600019,8.19,28191618.0
sh600020,3.26,9780.0
sh600021,6.8,143480.0
sh600022,1.56,14175876.0
sh600023,3.51,89856.0
sh600025,4.44,723720.0000000001
sh600026,6.36,626460.0
sh600027,3.21,199983.0
sh600028,4.51,11316040.999999998
sh600029,6.22,2897898.0
sh600030,25.62,39203724.0
sh600031,44.78,43651544.0
sh600033,2.63,6575.0
sh600035,2.74,19454.000000000004
sh600036,50.85,35472960.0
sh600037,8.37,1089774.0
sh600038,53.53,2697912.0
sh600039,5.24,783904.0
sh600048,16.06,15997365.999999998
sh600050,4.46,4550000.0
sh600051,8.3,136950.00000000003
sh600052,2.8,12319.999999999998
sh600053,17.36,168391.99999999997
sh600054,10.96,579784.0
sh600055,12.53,2034871.9999999998
sh600056,13.88,238736.0
sh600057,6.13,200451.0
sh600058,8.24,2179480.0
sh600059,11.75,1032825.0
sh600060,13.4,5034380.0
sh600061,12.33,1070244.0
sh600062,11.72,209788.0
sh600063,4.61,1870738.0
sh600064,10.06,198182.00000000003
sh600066,15.89,2184875.0
sh600067,3.7,75110.0
sh600068,6.82,390786.0
sh600070,7.34,27892.0
sh600071,15.99,116727.0
sh600072,11.6,276080.0
sh600073,8.78,82532.0
sh600075,7.67,15780257.999999998
sh600076,3.54,64782.00000000001
sh600077,2.72,276080.0
sh600078,3.8,216219.99999999997
sh600079,29.3,495170.0
sh600080,5.42,5420.0
sh600081,12.14,88622.0
sh600082,2.87,11767.0
sh600083,5.86,12306.0
sh600084,2.41,1446.0
sh600085,26.95,1913450.0
sh600086,0.19,190703.0
sh600088,9.98,100798.0
sh600089,12.8,31898880.000000004
sh600090,1.63,89323.99999999999
sh600091,1.74,37584.0
sh600093,8.27,725279.0
sh600094,3.9,381810.0
sh600095,9.57,1777149.0000000002
sh600096,8.98,3258842.0
sh600097,9.41,56460.0
sh600098,5.75,36800.0
sh600099,6.07,91050.0
sh600100,5.86,1791988.0
sh600101,5.28,89232.0
sh600103,2.15,2835419.9999999995
sh600104,21.25,4536875.0
sh600105,3.41,1169971.0
sh600106,2.61,125018.99999999999
sh600107,8.12,118552.0
sh600108,2.85,130530.0
sh600109,12.98,2310000.0
sh600110,9.03,1384299.0
sh600111,23.0,143547600.0
sh600112,1.37,458676.0
sh600113,6.76,0.0
sh600114,8.78,388076.0
sh600115,4.81,718614.0
sh600116,9.08,103512.00000000001
sh600117,3.55,667754.9999999999
sh600118,32.38,2328122.0
sh600119,7.03,10545.0
sh600120,5.71,58241.99999999999
sh600121,4.6,1560780.0
sh600122,1.15,1109865.0
sh600123,5.21,57830.99999999999
sh600125,5.2,314600.0
sh600126,5.49,987651.0
sh600127,9.2,529000.0
sh600128,6.13,11034.0
sh600129,14.84,215180.00000000003
sh600130,3.36,266448.0
sh600131,14.19,207173.99999999997
sh600132,119.87,1786063.0
sh600133,5.78,352002.0
sh600135,5.96,194296.0
sh600136,6.4,48640.0
sh600137,12.8,0.0
sh600138,11.81,1889600.0
sh600139,3.19,134299.0
sh600141,13.63,3467472.0
sh600143,26.69,12968671.0
sh600145,1.2,19920.0
sh600146,1.41,2011787.9999999998
sh600148,13.1,13100.0
sh600149,4.4,50160.0
sh600150,15.71,279638.0
sh600151,9.68,1573000.0
sh600152,6.83,76496.0
sh600153,8.32,578240.0
sh600155,11.4,340860.0
sh600156,3.8,10000.0
sh600157,1.38,840143.9999999999
sh600158,11.77,204798.0
sh600159,2.41,38801.00000000001
sh600160,8.91,1115532.0
sh600161,34.98,1990362.0
sh600162,1.84,220248.0
sh600163,4.51,1050379.0
sh600165,6.36,450288.0
sh600166,3.77,3877822.0
sh600167,10.03,536604.9999999999
sh600168,6.58,51982.00000000001
sh600169,2.38,2119390.0
sh600170,2.96,267584.0
sh600171,15.15,1646805.0
sh600172,2.87,170765.0
sh600173,4.49,3592.0
sh600176,23.9,6082550.0
sh600177,8.15,566425.0
sh600178,6.49,35046.0
sh600179,3.9,5460.0
sh600180,5.27,36890.0
sh600182,14.11,87482.0
sh600183,26.34,5573544.0
sh600184,10.92,188916.0
sh600185,6.63,3059082.0
sh600186,2.71,41463.0
sh600187,2.29,243198.0
sh600188,10.98,32601816.000000004
sh600189,11.0,1256200.0
sh600190,2.88,88128.0
sh600191,3.6,388440.0
sh600192,3.95,53720.00000000001
sh600193,6.38,1096722.0
sh600195,13.98,2937198.0
sh600196,46.23,6532299.0
sh600197,20.25,652050.0
sh600198,6.69,2178933.0
sh600199,12.18,3164364.0
sh600200,5.02,1139540.0
sh600201,21.48,2062080.0
sh600202,3.71,10017.0
sh600203,8.36,63535.99999999999
sh600206,12.87,1440153.0
sh600207,6.2,200880.0
sh600208,3.15,374220.0
sh600209,4.05,0.0
sh600210,4.99,408182.0
sh600211,52.7,453220.0
sh600212,3.84,151296.0
sh600213,6.48,239112.00000000003
sh600215,5.14,51400.0
sh600216,15.11,1220888.0
sh600217,5.35,364335.0
sh600218,9.06,110532.00000000001
sh600219,4.14,5453207.999999999
sh600220,2.41,248230.00000000003
sh600221,1.46,2528720.0
sh600222,5.33,22919.0
sh600223,12.92,4242928.0
sh600225,2.14,1192408.0
sh600226,2.05,128739.99999999999
sh600227,2.87,492492.0
sh600228,10.64,239400.0
sh600229,6.16,272888.0
sh600230,16.28,14787124.000000002
sh600231,2.46,440093.99999999994
sh600232,5.02,6525.999999999999
sh600233,11.72,302376.0
sh600234,9.1,0.0
sh600235,5.65,789305.0
sh600236,4.62,130746.0
sh600237,5.8,4959000.0
sh600238,8.1,299700.0
sh600239,2.41,652387.0000000001
sh600241,2.89,5780.0
sh600242,2.44,58804.0
sh600243,2.98,0.0
sh600246,6.68,30059.999999999996
sh600247,0.65,0.0
sh600248,3.94,54766.0
sh600249,5.1,607410.0
sh600250,4.71,942.0
sh600251,6.43,190970.99999999997
sh600252,2.85,10260.0
sh600255,2.19,7419500.999999999
sh600256,2.76,515291.99999999994
sh600257,5.11,2034291.0
sh600258,25.3,3377550.0
sh600259,41.0,33263300.0
sh600260,9.28,532671.9999999999
sh600261,3.79,225884.0
sh600262,16.31,0.0
sh600265,16.41,0.0
sh600266,4.79,543665.0
sh600267,17.16,526812.0
sh600268,6.24,287664.0
sh600269,3.4,90780.0
sh600271,11.55,235620.00000000003
sh600272,6.93,9702.0
sh600273,9.33,511284.0
sh600275,2.52,3024.0
sh600276,100.31,19289613.0
sh600277,3.13,6075643.0
sh600278,8.88,111888.00000000001
sh600279,3.51,20358.0
sh600280,3.3,54450.0
sh600281,4.32,14249520.000000002
sh600282,3.51,952614.0
sh600283,10.87,135875.0
sh600284,5.9,41890.0
sh600285,8.64,82944.0
sh600287,5.38,33356.0
sh600288,9.8,11760.0
sh600289,3.87,7740.000000000001
sh600290,3.0,4046700.0
sh600291,3.59,930000.0
sh600292,8.28,13520000.0
sh600293,2.24,73024.00000000001
sh600295,22.9,95717420.0
sh600297,2.64,655512.0
sh600298,54.8,1293280.0
sh600299,14.5,2842000.0
sh600300,3.9,239850.0
sh600301,6.38,196504.0
sh600302,4.33,47630.0
sh600303,3.8,30400.0
sh600305,21.2,1244440.0
sh600306,4.89,0.0
sh600307,1.67,3765349.0
sh600308,6.29,1815923.0
sh600309,132.0,31960000.0
sh600310,3.96,792.0
sh600311,1.4,79100.0
sh600312,6.48,1150200.0
sh600313,5.63,1052810.0
sh600315,47.37,2254812.0
sh600316,46.5,17423550.0
sh600317,2.6,0.0
sh600318,8.22,154536.0
sh600319,5.24,85412.0
sh600320,3.26,396089.99999999994
sh600321,2.08,2747888.0
sh600322,2.07,195615.0
sh600323,27.21,2696511.0
sh600325,6.32,1161616.0
sh600326,7.15,74360.0
sh600327,4.0,7600.0
sh600328,8.72,5979304.0
sh600329,17.5,133000.0
sh600330,9.8,744800.0000000001
sh600331,2.11,1257559.9999999998
sh600332,29.42,1594564.0000000002
sh600333,4.66,352762.0
sh600335,5.01,284067.0
sh600336,6.9,207690.0
sh600337,5.64,967259.9999999999
sh600338,10.66,10617360.0
sh600339,2.76,392747.99999999994
sh600340,7.95,7988955.0
sh600343,11.14,954698.0000000001
sh600345,15.1,34730.0
sh600346,37.4,10340000.0
sh600348,4.97,395612.0
sh600350,6.22,352674.0
sh600351,4.9,39690.0
sh600352,16.85,13951800.0
sh600353,4.78,7170.0
sh600354,4.21,261019.99999999997
sh600355,2.2,46640.0
sh600356,8.1,134460.0
sh600358,3.07,1841.9999999999998
sh600359,8.5,579700.0
sh600360,6.96,1047479.9999999999
sh600361,3.84,85248.0
sh600362,27.41,29273880.0
sh600363,22.5,733500.0
sh600365,2.1,425880.0
sh600366,7.55,4986775.0
sh600367,7.7,1155770.0
sh600368,3.48,100224.0
sh600369,4.77,381599.99999999994
sh600370,3.48,19836.0
sh600371,13.08,4889304.0
sh600372,17.35,1695095.0
sh600373,10.06,93558.0
sh600375,7.65,29835.000000000004
sh600376,5.7,65550.0
sh600377,9.25,347800.0
sh600378,21.31,1056976.0
sh600379,7.2,729360.0
sh600380,13.32,1954043.9999999998
sh600381,5.45,281765.0
sh600382,6.33,755802.0
sh600383,12.94,952384.0
sh600385,4.6,45079.99999999999
sh600386,3.36,0.0
sh600387,6.07,10926.0
sh600388,9.19,386899.0
sh600389,21.8,222360.0
sh600390,6.58,247408.0
sh600391,20.73,447768.0
sh600392,23.11,54733724.0
sh600393,1.81,55386.0
sh600395,7.41,384579.0
sh600396,2.21,67184.0
sh600397,2.5,916250.0
sh600398,6.92,312092.0
sh600399,13.73,1160185.0
sh600400,3.15,58275.0
sh600403,3.59,208938.0
sh600405,5.08,114808.0
sh600406,30.2,12146440.0
sh600408,3.23,50711.0
sh600409,13.76,2875840.0
sh600410,7.78,5549474.000000001
sh600415,5.1,1301520.0
sh600416,19.64,170868.0
sh600418,9.07,1582715.0
sh600419,15.3,218790.0
sh600420,8.85,8850.0
sh600421,9.98,1996.0
sh600422,8.23,90530.0
sh600423,2.64,0.0
sh600425,3.78,141372.0
sh600426,44.82,2039309.9999999998
sh600428,4.03,435643.0
sh600429,4.33,329513.0
sh600433,5.8,1522500.0
sh600435,8.13,375606.00000000006
sh600436,305.2,18556160.0
sh600438,48.34,36660000.0
sh600439,2.55,46410.0
sh600444,8.88,16872.000000000004
sh600446,15.63,481404.0
sh600448,3.36,179424.0
sh600449,14.63,7114569.0
sh600452,16.57,1599005.0
sh600455,19.09,26726.0
sh600456,45.0,1476000.0
sh600458,7.96,79600.0
sh600459,22.83,595862.9999999999
sh600460,29.73,24880000.0
sh600461,6.36,358068.0
sh600462,2.11,6330.0
sh600463,5.94,23166.000000000004
sh600466,4.47,1690107.0
sh600467,2.68,262640.0
sh600468,4.24,223024.00000000003
sh600469,5.34,58205.99999999999
sh600470,4.6,1540080.0
sh600475,11.62,169652.0
sh600476,9.64,64588.0
sh600477,4.22,381487.99999999994
sh600478,4.0,648400.0
sh600479,8.73,187695.0
sh600480,8.1,210600.0
sh600481,4.62,1714020.0
sh600482,17.04,259008.0
sh600483,8.19,60000.0
sh600485,1.39,0.0
sh600486,137.72,1501148.0
sh600487,13.26,1017042.0
sh600488,4.98,96114.00000000001
sh600489,9.33,9153663.0
sh600490,4.3,723690.0
sh600491,5.32,220000.0
sh600493,4.65,5580.0
sh600495,4.02,803195.9999999999
sh600496,5.2,915200.0
sh600497,5.47,2028275.9999999998
sh600498,19.6,1054480.0
sh600499,8.68,1213464.0
sh600500,5.19,710511.0
sh600501,9.12,58367.99999999999
sh600502,3.81,86106.0
sh600503,3.71,654073.0
sh600505,5.87,15262.0
sh600506,8.49,2850000.0
sh600507,7.39,951093.0
sh600508,9.06,456624.00000000006
sh600509,4.58,454335.99999999994
sh600510,6.49,35046.0
sh600511,38.34,893322.0000000001
sh600512,2.76,318504.0
sh600513,8.8,264880.0
sh600515,8.2,9804740.0
sh600516,8.48,25465440.000000004
sh600517,6.4,9290880.0
sh600518,2.08,1693120.0
sh600519,2180.0,180940000.0
sh600520,7.06,52950.0
sh600521,28.95,752700.0
sh600522,11.07,2426544.0
sh600523,14.73,44190.0
sh600525,5.62,172534.0
sh600526,4.4,157520.0
sh600527,2.77,649842.0
sh600528,8.93,392027.0
sh600529,38.48,4278975.999999999
sh600530,2.66,86184.0
sh600531,6.2,4431760.0
sh600532,15.25,192150.0
sh600533,3.07,18727.0
sh600535,14.05,279595.0
sh600536,59.94,2235762.0
sh600537,4.13,27670.999999999996
sh600538,6.65,252035.0
sh600539,6.47,145575.0
sh600540,5.02,2620440.0
sh600543,7.08,425508.0
sh600545,3.25,59800.0
sh600546,6.69,1064379.0
sh600547,22.1,4019990.0
sh600548,8.62,34479.99999999999
sh600549,20.55,15426885.0
sh600550,4.18,217777.99999999997
sh600551,7.01,112159.99999999999
sh600552,7.89,7056027.0
sh600555,1.45,59015.0
sh600556,12.78,633888.0
sh600557,10.56,278784.0
sh600558,2.91,180000.0
sh600559,21.57,3019800.0
sh600560,8.45,23659.999999999996
sh600561,4.11,28770.000000000004
sh600562,15.0,189000.0
sh600563,90.07,819636.9999999999
sh600565,2.6,138580.0
sh600566,20.36,484568.0
sh600567,3.89,8735773.0
sh600568,1.56,9672.0
sh600569,2.44,342820.0
sh600570,91.55,16204350.0
sh600571,7.41,29639.999999999996
sh600572,4.35,782565.0
sh600573,8.16,115056.0
sh600575,2.09,104290.99999999999
sh600576,3.77,536471.0
sh600577,3.56,302956.0
sh600578,2.89,534361.0
sh600579,4.64,89087.99999999999
sh600580,12.25,1125775.0
sh600581,3.76,517375.99999999994
sh600582,3.19,586960.0
sh600583,4.88,658312.0
sh600584,41.17,21358996.000000004
sh600585,53.03,9221917.0
sh600586,7.28,3443440.0
sh600587,12.6,27720.0
sh600588,37.68,4555512.0
sh600589,3.35,4773415.0
sh600590,4.8,98880.0
sh600592,9.43,0.0
sh600593,25.39,1165401.0
sh600594,5.23,91525.00000000001
sh600595,2.83,40469.0
