,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.35,88200.0,0.0,0.0,0.0,0.0,7.328439409171758
sz300139,12.47,2237118.0,0.0,0.0,0.0,0.0,12.429085319822303
sh600728,9.05,1280575.0,0.0,0.0,0.0,0.0,9.010475226847769
sz300294,40.1,1696230.0,0.0,0.0,0.0,0.0,39.628001118689895
sh601658,4.99,2925637.0,0.0,0.0,0.0,0.0,4.914627034394946
sz300801,23.56,35340.0,0.0,0.0,0.0,0.0,23.40820796314577
sh600543,10.01,15946931.0,3.466666666666667,0.17570152,1.25557662,0.1470114,10.258631637306367
sz002041,17.78,689864.0,0.0,0.0,0.0,0.0,18.032567188514737
sh600337,4.96,1984.0,0.0,0.0,0.0,0.0,5.021597940876776
sz300236,54.99,2199600.0,0.0,0.0,0.0,0.0,54.94615645899703
sz002473,0.0,0.0,0.0,0.0,0.0,0.0,5.731714932126697
sz300873,49.07,211001.0,0.0,0.0,0.0,0.0,48.45720620130131
sz002748,7.1,27690.0,0.0,0.0,0.0,0.0,7.019311659192825
sz002087,4.06,574490.0,0.0,0.0,0.0,0.0,4.118300244449988
sz002112,9.14,420440.0,0.0,0.0,0.0,0.0,8.95493716827155
sz002420,4.25,12325.0,0.0,0.0,0.0,0.0,4.26726217940019
sz002830,12.38,29712.0,0.0,0.0,0.0,0.0,12.540395794068049
sh603666,86.2,258600.0,0.0,0.0,0.0,0.0,86.57564783491205
sz002236,21.47,2518431.0,0.0,0.0,0.0,0.0,21.033347885680957
sh600161,42.35,2274195.0,0.0,0.0,0.0,0.0,42.342533938485225
sh600458,7.8,184080.0,0.0,0.0,0.0,0.0,7.766435799997275
sz002282,10.93,40441.0,0.0,0.0,0.0,0.0,10.77042022522863
sz002479,6.25,1328125.0,0.0,0.0,0.0,0.0,6.168326180257511
sh603515,32.79,540117.0,0.0,0.0,0.0,0.0,32.584596220659265
sh600847,10.5,51450.0,0.0,0.0,0.0,0.0,10.84138473960436
sz002059,4.95,50985.0,0.0,0.0,0.0,0.0,4.927340590227383
sh600623,6.48,1435320.0,0.0,0.0,0.0,0.0,6.532944323918748
sh603355,32.91,108603.0,0.0,0.0,0.0,0.0,32.62113418530351
sz002128,11.31,2364921.0,0.0,0.0,0.0,0.0,11.145447983324472
sh600706,7.88,6462.0,0.0,0.0,0.0,0.0,7.741260635110845
sh603131,27.42,669048.0,0.0,0.0,0.0,0.0,27.4470035274886
sz002760,19.49,9745.0,0.0,0.0,0.0,0.0,19.331097959183673
sz300260,20.18,700246.0,0.0,0.0,0.0,0.0,20.20516087851393
sz002522,7.55,1397505.0,0.0,0.0,0.0,0.0,7.4783996788106375
sh603823,15.08,1508.0,0.0,0.0,0.0,0.0,14.890486869625843
sz300130,13.07,192129.0,0.0,0.0,0.0,0.0,13.055958212831259
sz002645,9.56,10675652.0,0.0,0.0,0.0,0.0,9.501700952502265
sz000633,4.86,12579143.0,128.88333333333333,0.13320769,0.92371074,0.2704626,5.061913754466887
sh603676,10.6,111300.0,0.0,0.0,0.0,0.0,10.489948643410854
sz002853,23.62,380282.0,0.0,0.0,0.0,0.0,23.19600510064669
sz002700,4.19,31425.0,0.0,0.0,0.0,0.0,4.138764820592823
sz300826,37.15,33435.0,0.0,0.0,0.0,0.0,37.19864592336503
sz300719,21.46,1882042.0,0.0,0.0,0.0,0.0,21.367773379922337
sz300105,4.84,51788.0,0.0,0.0,0.0,0.0,4.880567694135737
sz300404,12.82,37178.0,0.0,0.0,0.0,0.0,12.830931651328713
sh600081,15.0,22788000.0,0.0,0.0,0.0,0.0,13.905735541105036
sz002908,13.97,41910.0,0.0,0.0,0.0,0.0,13.947661030965728
sz300632,21.9,286890.0,0.0,0.0,0.0,0.0,21.816373807223094
sh601882,12.31,173571.0,0.0,0.0,0.0,0.0,12.867835024791356
sz000848,7.24,414852.0,0.0,0.0,0.0,0.0,7.203857413398564
sh603569,8.72,29648.0,0.0,0.0,0.0,0.0,8.689480673033197
sz002166,8.78,692742.0,0.0,0.0,0.0,0.0,8.637780142817906
sz002017,11.08,588348.0,0.0,0.0,0.0,0.0,10.916080942781827
sz002089,2.22,7104.0,0.0,0.0,0.0,0.0,2.1558216308140046
sh600152,6.94,526746.0,0.0,0.0,0.0,0.0,6.960650208094943
sz300050,6.41,1456993.0,0.0,0.0,0.0,0.0,6.319834970905275
sz300367,3.67,82208.0,0.0,0.0,0.0,0.0,3.6744192627824015
sh600252,3.23,236759.0,0.0,0.0,0.0,0.0,3.2061957291251018
sh603256,10.69,224490.0,0.0,0.0,0.0,0.0,10.800583754807839
sz300527,11.17,285952.0,0.0,0.0,0.0,0.0,11.191513201422778
sh601038,11.26,95710.0,0.0,0.0,0.0,0.0,11.301966086402718
sz300604,25.91,2736096.0,0.0,0.0,0.0,0.0,27.739237005840405
sh600107,8.44,290336.0,0.0,0.0,0.0,0.0,8.43632667599542
sz300111,3.41,43648.0,0.0,0.0,0.0,0.0,3.3512256903444255
sh603466,25.0,588725.0,0.0,0.0,0.0,0.0,24.444711523889932
sh600188,11.17,2411603.0,0.0,0.0,0.0,0.0,11.215816767183153
sz002903,14.87,138291.0,0.0,0.0,0.0,0.0,14.67170066402331
sz002062,4.3,183180.0,0.0,0.0,0.0,0.0,4.30585247660267
sz002012,5.95,548590.0,0.0,0.0,0.0,0.0,5.932012036008141
sz002149,11.61,8039925.0,0.0,0.0,0.0,0.0,12.131499061294383
sz300830,15.11,403437.0,0.0,0.0,0.0,0.0,14.941330281516404
sz001896,4.0,543600.0,0.0,0.0,0.0,0.0,3.9967360953605
sz002045,8.76,127020.0,0.0,0.0,0.0,0.0,8.647938871880026
sz002610,2.31,11536833.0,91.05,1.61751402,1.59965159,0.41315865,2.469364966962899
sz002801,35.27,215147.0,0.0,0.0,0.0,0.0,35.30656452176954
sz000533,3.1,29450.0,0.0,0.0,0.0,0.0,3.067653419732327
sz002155,8.65,449800.0,0.0,0.0,0.0,0.0,8.604913780709545
sh600084,2.25,29025.0,0.0,0.0,0.0,0.0,2.2668877893950707
sz002728,13.32,46620.0,0.0,0.0,0.0,0.0,13.243877648558229
sh603767,8.24,39552.0,0.0,0.0,0.0,0.0,8.057676514143722
sh600121,4.25,42287500.0,0.0,0.0,0.0,0.0,4.434326117145331
sh600746,7.98,13815910.0,116.18333333333334,0.32905108,0.15643247,0.0,8.211214833337609
sz000006,5.76,183168.0,0.0,0.0,0.0,0.0,5.701785754727664
sh600196,54.5,15326545.0,0.0,0.0,0.0,0.0,54.2823261855382
sz300489,35.7,14280.0,0.0,0.0,0.0,0.0,34.48317141089108
sh600808,2.78,1028878.0,0.0,0.0,0.0,0.0,2.752818486055777
sz300092,10.64,56392.0,0.0,0.0,0.0,0.0,10.433044944509167
sz300550,20.65,12390.0,0.0,0.0,0.0,0.0,20.657830106905518
sz300767,70.5,500550.0,0.0,0.0,0.0,0.0,71.80970377165058
sh600829,7.27,114866.0,0.0,0.0,0.0,0.0,7.2283466745144205
sh600691,2.32,191632.0,0.0,0.0,0.0,0.0,2.331283490112073
sz300278,5.53,236684.0,0.0,0.0,0.0,0.0,5.504655395218609
sz000520,3.51,2808.0,0.0,0.0,0.0,0.0,3.4921804163899397
sz002840,12.21,13031880.0,0.0,0.0,0.0,0.0,12.381314611436077
sz002960,40.52,441668.0,0.0,0.0,0.0,0.0,41.083925116099074
sz000868,4.38,193158.0,0.0,0.0,0.0,0.0,4.311083779342948
sh600567,3.24,1326456.0,0.0,0.0,0.0,0.0,3.249436407667727
sz000778,3.82,212010.0,0.0,0.0,0.0,0.0,3.7879203721392147
sz000786,39.13,849121.0,0.0,0.0,0.0,0.0,39.41319484610935
sh603118,12.12,146652.0,0.0,0.0,0.0,0.0,11.976883139767722
sh600023,3.65,720510.0,0.0,0.0,0.0,0.0,3.628143687246699
sz000590,10.0,60000.0,0.0,0.0,0.0,0.0,10.08951837250818
sz002580,6.09,70035.0,0.0,0.0,0.0,0.0,6.07787504398483
sz002266,4.57,670876.0,0.0,0.0,0.0,0.0,4.515577336108908
sh600880,4.0,19200.0,0.0,0.0,0.0,0.0,3.958890390897826
sh601965,15.94,714112.0,0.0,0.0,0.0,0.0,15.89108372822238
sz300175,5.82,4220082.0,0.0,0.0,0.0,0.0,5.863168825518344
sz000559,6.28,714915.0,0.0,0.0,0.0,0.0,6.301277040138651
sh600517,6.32,1384080.0,0.0,0.0,0.0,0.0,6.23496041292435
sh603819,12.37,35873.0,0.0,0.0,0.0,0.0,12.318140150907048
sz000612,7.3,942379.0,0.0,0.0,0.0,0.0,7.313929924731294
sz000851,7.82,3160844.0,0.0,0.0,0.0,0.0,7.51747072513881
sh600926,14.89,6922167.0,0.0,0.0,0.0,0.0,14.479569698832616
sh603662,28.47,56940.0,0.0,0.0,0.0,0.0,28.161592571208622
sz002797,10.74,5997216.0,0.0,0.0,0.0,0.0,10.715282917784682
sz000982,1.15,282785.0,0.0,0.0,0.0,0.0,1.1487286649603348
sh603871,24.24,21816.0,0.0,0.0,0.0,0.0,23.96846876525134
sz002538,6.44,1975148.0,0.0,0.0,0.0,0.0,6.575137736828791
sz300667,28.14,87234.0,0.0,0.0,0.0,0.0,28.879755182366832
sh600421,0.0,0.0,0.0,0.0,0.0,0.0,10.803549205501401
sh601163,17.5,243250.0,0.0,0.0,0.0,0.0,17.089762333347974
sz300097,12.35,753350.0,0.0,0.0,0.0,0.0,12.497948664872697
sh600168,7.26,41382.0,0.0,0.0,0.0,0.0,7.196250343500961
sh600153,9.29,325354.0,0.0,0.0,0.0,0.0,9.266414010752097
sz300044,7.15,406835.0,0.0,0.0,0.0,0.0,7.156310046487603
sh600331,3.0,20763600.0,0.0,0.0,0.0,0.0,2.860193649923192
sh603868,54.28,293112.0,0.0,0.0,0.0,0.0,54.19266921872281
sz002409,59.43,1212372.0,0.0,0.0,0.0,0.0,61.68245862396302
sz002328,5.84,1047112.0,0.0,0.0,0.0,0.0,5.720711366056401
sz002146,7.29,259524.0,0.0,0.0,0.0,0.0,7.21345738045738
sh603703,12.28,167008.0,0.0,0.0,0.0,0.0,12.34197479995223
sh603718,14.56,1154608.0,0.0,0.0,0.0,0.0,14.416354944484123
sz300024,13.8,765900.0,0.0,0.0,0.0,0.0,13.572172452604551
sh600978,1.1,166100.0,0.0,0.0,0.0,0.0,1.1130630381795539
sh600757,5.7,116850.0,0.0,0.0,0.0,0.0,5.595445008523632
sz002501,2.54,951992.0,0.0,0.0,0.0,0.0,2.54
sz300048,5.25,328650.0,0.0,0.0,0.0,0.0,5.247964419356885
sz000068,3.07,22104.0,0.0,0.0,0.0,0.0,3.095833838193637
sh603429,41.24,2160976.0,0.0,0.0,0.0,0.0,40.8522307279076
sz300135,3.07,412301.0,0.0,0.0,0.0,0.0,3.041964182181279
sz002512,5.42,57994.0,0.0,0.0,0.0,0.0,5.393519468707635
sh600016,5.35,3079995.0,0.0,0.0,0.0,0.0,5.298463605617422
sh603489,178.58,678604.0,0.0,0.0,0.0,0.0,174.64336458907889
sz002121,3.6,36360.0,0.0,0.0,0.0,0.0,3.5776129076742738
sh603963,8.85,885.0,0.0,0.0,0.0,0.0,8.622698680146026
sz300409,14.54,945100.0,0.0,0.0,0.0,0.0,14.813057887808494
sz002799,17.56,112384.0,0.0,0.0,0.0,0.0,17.57539269781639
sz000639,5.94,228096.0,0.0,0.0,0.0,0.0,6.052963071674624
