,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell
sh601966,16.64,1436032.0,0.05,0.00984177,0.00247461
sh600668,13.9,1262120.0,0.11666666666666667,0.00655882,0.01375604
sh601015,6.09,601692.0,4.866666666666666,0.00134925,0.02490074
sz300012,8.6,1014800.0,0.05,0.00127633,0.00309487
sh601398,5.63,11119813.0,0.18333333333333332,0.24803161,0.13187965000000001
sz300583,37.65,75300.0,0.35,0.0017956,0.0037465
sz002056,7.57,1466309.0,0.0,0.00399618,0.00024642
sz002499,8.76,110376.0,0.0,0.01839115,0.00179476
sz000628,11.01,429390.0,0.0,0.00503921,0.00101593
sz300026,3.66,626226.0,3.0166666666666666,0.0342132,0.06978269
sh600302,5.98,196144.0,0.0,0.00194543,0.00184166
sh603035,13.63,308038.0,0.1,0.00788956,0.00559203
sz300578,23.68,416768.0,0.0,0.0006965,0.00099401
sz000895,24.31,3591681.0,0.0,0.36490225,0.00421918
sz300481,19.85,4499995.0,0.0,0.01238855,0.00259966
sh600891,5.69,1296751.0,0.6166666666666667,0.00630739,0.01002449
sz300626,9.68,142296.0,3.4,0.0023396800000000002,0.00748045
sz000703,13.58,172466.0,0.1,0.00246,0.00423024
sz300596,33.7,613340.0,0.0,0.00155583,0.00034636
sh603399,13.3,618450.0,0.0,0.00224796,0.00224796
sz000090,6.04,169724.0,0.6166666666666667,0.01060458,0.00971708
sh600136,12.21,1771671.0,62.13333333333333,0.11668012,0.30022885
sh603196,9.91,777935.0,0.0,0.00084803,0.00015525
sz300676,79.98,6814296.0,0.0,0.00666694,0.00374182
sz002687,6.73,366785.0,0.0,0.00463721,0.00362535
sz300122,47.1,3335386.0,0.06666666666666667,0.01395369,0.002697
sh603803,14.32,2391440.0,0.0,0.02163895,0.00384659
sh600240,3.5,2051350.0,0.6,0.00739054,0.0329172
sh601949,5.91,674331.0,0.2,0.01491847,0.01511409
sh601333,3.89,712648.0,0.95,0.02648541,0.04096026
sh600868,4.37,2696290.0,0.05,0.05674748,0.02791561
sz002668,7.05,5822595.0,0.0,0.03354072,0.02749589
sh603183,17.84,267600.0,0.0,0.00051204,0.00149943
sh600791,5.46,26789490.0,10.316666666666666,0.0,0.65121027
sh600348,5.96,1921587.0,0.03333333333333333,0.00231398,0.00507658
sh603129,20.64,61920.0,0.0,0.00505946,0.00436014
sz002267,8.21,1183882.0,0.05,0.01783154,0.00737874
sz300106,6.85,854195.0,0.0,0.02068653,0.01462476
sz002380,16.7,2999337.0,232.14999999999998,0.0001002,0.17539775999999999
sz002195,5.39,16503641.0,0.23333333333333334,0.02036141,0.12938822
sz000539,4.51,514140.0,0.0,0.00120084,0.00791332
sh603676,12.6,144900.0,0.0,0.00115194,0.00060228
sz002221,9.3,765390.0,0.0,0.00299617,0.00132092
sh600526,6.19,124419.0,0.0,0.00334426,0.0134844
sz300518,27.23,46291.0,0.0,0.00326763,0.00326763
sh603991,21.5,253700.0,0.4166666666666667,0.0024476,0.001627
sz000803,0,0,0,0,0
sz000068,6.6,1554960.0,0.06666666666666667,0.0350288,0.03467358
sh603536,9.68,335896.0,0.0,0.00655742,0.00039305
sh600219,2.8,2377704.0,0.05,0.05660113,0.04079652
sh601999,6.53,229856.0,177.7,0.034695380000000005,0.6108173400000001
sz300017,14.1,1423619218.0,0.06666666666666667,0.02543928,0.03091363
sh600628,7.44,799056.0,0.0,0.02033691,0.00046552
sh600332,37.27,2210111.0,0.0,0.00557239,0.0001883
sh600075,5.49,258030.0,1.3333333333333333,0.0083149,0.00823023
sz002915,23.98,920832.0,0.0,0.00031765,0.00031765
sz002724,7.25,326975.0,0.0,0.0,0.00326975
sh600000,11.59,6570371.0,0.11666666666666667,0.02899418,0.04164632
sh600608,4.83,20286.0,0.0,0.0038219100000000004,0.00139294
sz300313,6.92,429732.0,195.08333333333334,0.05080064,0.6032136100000001
sz300329,8.86,399586.0,0.9500000000000001,0.001261,0.00767464
sh600373,15.99,3901560.0,219.45,0.0033477199999999998,3.4255847900000003
sh603017,15.8,2316280.0,0.0,1.629e-05,1.629e-05
sh601588,3.44,511872.0,5.983333333333333,0.00204046,0.02788858
sz002650,4.2,845468.0,0.55,0.00815922,0.0275729
sh600971,7.26,529980.0,0.0,0.01446863,0.00105485
sz300282,14.53,396669.0,0.0,0.00084683,0.00084683
sh600680,0,0,0,0,0
sh600444,11.27,91287.0,0.0,0.00189868,0.00025498
sz000806,5.84,3721832.0,0.31666666666666665,0.02233442,0.08262393
sz300706,32.45,3517580.0,0.0,0.07328308,0.06737664
sh601199,4.29,523809.0,0.3,0.00753647,0.0010925
sh600589,6.26,3576338.0,0.0,0.00205508,0.00205508
sh601958,7.04,221056.0,0.25,0.00038404,0.00794992
sz300410,23.99,618942.0,0.2,0.00014688,0.02549775
sz002467,7.0,2110500.0,0.06666666666666667,0.02246895,0.00516337
sz300259,4.63,5691011.0,237.63333333333333,0.00012501,0.19377252
sz300189,3.9,241410.0,0.0,0.00117213,0.00039528
sz002918,19.82,840368.0,0.0,0.00933434,0.00068976
sz300499,16.86,1008228.0,0.0,0.0,0.01008228
sz002857,15.25,4369872.0,244.0,0.00010675,0.16826377
sh600139,4.95,3321945.0,0.23333333333333334,0.01632138,0.02260284
sz300257,13.8,82800.0,0.0,0.00260451,0.00242062
sz300247,3.99,350721.0,0.13333333333333333,0.01032929,0.01677306
sh601169,6.35,4765040.0,0.48333333333333334,0.11165802,0.02936898
sh600678,7.13,1907275.0,0.35,0.0007571,0.0114473
sz000630,2.83,5279648.0,1.2333333333333334,0.11680765,0.19519862999999998
sz000929,7.69,72286.0,0.0,0.00083672,0.00044772
sh600558,4.12,212592.0,90.31666666666666,0.03406141,0.74590139
sz002033,6.7,852106.0,0.15,0.01726678,0.00153407
sh600722,5.63,1011148.0,0.0,0.02814442,0.0036726299999999996
sz000156,11.05,534820.0,0.1,0.00780047,0.01398201
sz002737,16.57,1501242.0,0.23333333333333334,0.00219392,0.01230307
sz300319,8.36,504108.0,0.0,0.00827671,0.00174537
sh600237,4.78,1824526.0,0.0,0.01774679,0.0012349
sh601669,5.8,1927920.0,0.11666666666666667,0.04421102,0.0242172
sh603012,8.54,58926.0,0.55,0.00381928,0.0005214
sz300748,28.69,1265229.0,0.0,0.02601755,0.00529555
sz002761,18.02,800088.0,0.15,0.01947326,0.02189656
sz002843,14.52,58080.0,2.7166666666666663,0.01844717,0.010639679999999999
sz300351,11.79,1945350.0,0.0,0.00430485,0.00430485
sz002143,4.21,10979427.0,0.7666666666666667,0.00567696,0.02653516
sz002441,8.78,1932478.0,5.0,0.0,0.02598328
sz000415,4.71,911385.0,0.4,0.02980427,0.01910829
sh600853,4.46,286778.0,0.11666666666666667,0.00183076,0.00737084
sh600275,3.07,41752.0,0.15,0.00585224,0.00760494
sz300251,8.9,1336237.0,0.2,0.04286738,0.04537987
sh601003,7.81,704462.0,0.2833333333333333,0.04428375,0.02539744
sh601007,9.63,84744.0,3.75,0.00111686,0.00645127
sz002572,21.45,834405.0,0.0,0.00611146,0.00297941
sz300136,30.95,37168350.0,0.0,0.0165723,0.0165723
sh603626,11.36,1235968.0,0.05,0.0005031,0.00577308
sh600665,4.19,96370.0,0.1,0.00740062,0.000731
sh600883,7.69,105353.0,0.35,0.00943664,0.00073226
sz000993,6.02,151102.0,0.0,0.02228238,0.00082769
sh601339,5.35,163175.0,0.35,0.00202507,0.00061045
sz000158,7.3,5339950.0,0.0,0.01697283,0.00994386
sz002751,30.88,4687584.0,0.0,0.00590027,0.00179324
sz300162,6.55,538410.0,0.0,0.0028249,0.00197211
sh600016,6.46,10564077.0,0.0,0.05684602,0.00318887
sh600449,8.86,95688.0,0.11666666666666667,0.00042488,0.01090227
sz002819,26.28,70956.0,0.05,0.00114884,0.00221922
sh603336,18.0,1967400.0,0.0,0.00831218,0.0136452
sh600393,3.0,1351200.0,4.133333333333334,0.01494529,0.04780204
sz000507,7.85,771655.0,0.0,0.00543764,0.00163974
sz300516,36.6,223260.0,0.1,0.00277318,0.00228696
sz000881,9.43,196144.0,0.2,0.00764092,0.00203963
sz300183,19.0,25832400.0,0.0,0.00504101,0.0079485
sh603822,30.9,169950.0,2.05,0.00012552,0.00172584
sz000738,15.42,2416314.0,0.05,0.02362622,0.01259641
sh603010,16.94,1006236.0,0.21666666666666667,0.00781597,0.01465468
sz300339,14.62,2845052.0,0.0,0.01260978,0.01037661
sz002619,4.66,3020612.0,0.0,0.02218477,0.00382942
sh600817,8.03,11242.0,0.15,0.01093676,0.00341941
sz002902,25.63,346005.0,0.0,0.00305883,0.0024581
sz300470,25.76,484288.0,0.0,0.00369071,0.00314224
sh603959,20.24,242880.0,0.0,0.00148675,0.0010194
sz002498,3.45,26026420.0,243.8,0.00108675,0.61853221
sz000930,9.08,438564.0,0.0,0.02025717,0.0108309
sz300399,14.79,1016073.0,0.0,0.00401209,0.00237199
sh603023,6.1,231800.0,0.21666666666666667,0.00201152,0.00135292
sh603225,22.5,2247750.0,0.0,0.00353932,0.00201171
sz002243,20.2,2926980.0,0.0,0.0122351,0.00625028
sz002201,7.8,627510.0,0.0,0.00159475,0.00022009
sz002494,6.33,646926.0,0.0,0.00940901,0.00192865
sz000523,5.18,206682.0,3.9,0.0044613,0.01097209
sh601066,26.3,55364130.0,0.0,0.29359868,0.05763995
sh600620,6.97,158219.0,0.0,0.00340956,0.0003337
sh603338,72.0,640800.0,0.06666666666666667,7.53e-05,0.00135533
sz002708,10.36,1033928.0,0.05,0.00341266,0.00299604
sz300015,32.19,1802640.0,0.03333333333333333,0.00246682,0.00616809
sh603456,9.5,9061860.0,0.85,0.11060713,0.25002947
sz002673,10.84,2440648.0,0.16666666666666666,0.01886506,0.04798704
sh603969,5.26,484446.0,0.0,0.0088755,0.00126226
sh603922,18.45,245385.0,0.0,0.00352877,5.579e-05
sz300587,24.45,987780.0,0.0,0.0,0.0098778
sh600540,4.8,242400.0,1.2666666666666666,0.01157029,0.00489393
sh600037,11.6,387440.0,0.1,0.01422241,0.00882197
sh600179,8.25,749100.0,0.25,0.00516978,0.01445675
sz300285,20.04,1244484.0,0.0,0.00731541,0.00483767
sh600513,7.85,157785.0,0.0,0.00357374,0.00078918
sz300699,48.8,2381440.0,0.0,0.00330511,0.00185314
sh600797,11.03,4156104.0,0.0,0.00903566,0.00903566
sz300201,5.64,11790984.0,0.2,0.00809311,0.01966083
sh603128,7.33,9258523.0,0.05,0.00970221,0.015682810000000002
sz002349,6.99,343908.0,0.0,0.00596536,0.0047432
sh600127,3.61,119491.0,1.8166666666666667,0.00322246,0.00592412
sz002432,6.9,515430.0,0.15000000000000002,0.01472532,0.00161619
sz000667,2.85,111150.0,11.016666666666666,0.02822333,0.0686224
sz002230,39.51,23444128.0,0.05,0.03389894,0.06787039
sz002182,8.12,453908.0,0.11666666666666667,0.02037995,0.01244912
sz000420,2.59,1280755.0,0.8666666666666667,0.0009955,0.01291071
sh601519,11.68,29026552.0,156.8,1.1702211,10.817757949999999
sz000731,7.08,904116.0,0.0,0.00041702,0.0025734
sz000785,12.15,755742.0,0.0,0.03908936,0.00757207
sh600986,6.6,2675640.0,0.05,0.01424786,0.0126809
sz300420,6.44,658168.0,0.0,0.00959047,0.00542649
sz300036,19.65,3482511.0,0.05,0.00965514,0.00969718
sz000877,10.42,1551955.0,0.0,0.00747821,0.00747821
sh600975,9.01,107774683.0,0.0,0.00896493,0.00637474
sz002118,8.1,2601720.0,0.03333333333333333,0.0186181,0.00437844
sh603639,30.45,51156.0,0.0,0.00592322,0.00411693
sz000861,3.06,337824.0,5.133333333333334,0.01910018,0.02112105
sh603360,19.0,3257360.0,45.233333333333334,0.037200989999999996,0.5066027399999999
sz000757,5.72,249392.0,0.8,0.00254616,0.00578919
sh600708,4.99,3068351.0,0.0,0.0147534,0.00723609
sz002219,4.07,598290.0,0.03333333333333333,0.01220058,0.00706303
sz002355,8.96,262528.0,0.11666666666666667,0.00560751,0.0025281
sz000552,3.24,686556.0,0.05,0.03165926,0.00054902
sz300484,13.8,1218540.0,0.25,0.00304281,0.00153796
sz002656,6.91,964636.0,0.7166666666666667,0.01658592,0.02204139
sh601899,3.63,4200999.0,0.0,0.06481092,0.01508967
sz000030,4.96,394320.0,0.05,0.00760172,0.00214183
sz300317,6.78,5394975.0,0.1,0.00182931,0.02004249
sh600452,23.43,3502926.0,2.1166666666666667,0.00908076,0.09589282
sz000737,4.18,134178.0,0.0,0.00208544,0.00604924
sz300011,7.63,379211.0,0.05,0.00023763,0.03920127
sz002562,5.56,2814472.0,0.0,0.00730526,0.0026396
sz002102,2.09,419881.0,0.85,0.00847151,0.02231271
sh603618,7.3,5674115.0,0.0,0.01287353,0.00545383
sz000702,6.85,1445350.0,0.2,0.11153977,0.1124569
sh600054,10.83,516591.0,0.15,0.01244421,0.00620373
sz300280,34.51,7067648.0,0.05,0.01326963,0.02573127
sh603223,11.83,261443.0,0.2833333333333333,0.00216954,0.00171031
sz000972,3.96,1159884.0,36.36666666666667,0.00144856,0.09367276
sz002028,14.9,38699770.0,0.0,0.01745306,0.01745306
sz300045,11.45,14813369.0,243.51666666666665,0.00273655,0.50469803
sz300610,14.31,394956.0,0.0,0.00166404,0.00166404
sh603416,29.99,761746.0,0.0,0.0,0.00761746
sz002026,6.76,169676.0,0.0,0.00103461,2.728e-05
sz002799,14.01,72852.0,0.05,0.00458397,0.00634858
sz300765,0,0,0,0,0
sh600654,2.34,544284.0,0.03333333333333333,0.00649258,0.0012899
sz002082,9.25,566100.0,0.0,0.00228153,0.00188589
sz300708,13.61,970393.0,0.15,0.00378314,0.00455373
sh600370,3.46,238394.0,0.16666666666666666,0.01826536,0.00176546
sh600512,2.86,632349.0,2.1833333333333336,0.01595476,0.03166009
sh600019,7.51,7615080.0,0.05,0.03427654,0.01212007
sz000899,5.39,241472.0,0.0,0.01882151,0.01882151
sh603885,12.97,2632534.0,0.26666666666666666,0.00727398,0.01269366
sz002344,5.64,304757.0,0.0,0.00359897,0.00323161
sz002171,6.91,743516.0,0.13333333333333333,0.02804102,0.03296422
sz300693,19.75,926275.0,0.0,0.00416778,0.00362988
sh600331,3.74,1234200.0,0.0,0.03218097,0.00054734
sh603861,13.1,1612610.0,0.0,0.00471414,0.0020557
sz002785,10.64,119168.0,0.36666666666666664,0.00447285,0.00382487
sh600759,3.27,1876980.0,0.0,0.00195441,0.00063105
sz002738,17.34,251430.0,0.0,0.00140081,0.00099274
sh600123,7.76,1246256.0,0.6833333333333333,0.00666102,0.0171512
sz000719,8.98,723797.0,0.0,0.00169079,0.00033445
sz002756,15.79,369486.0,0.0,0.01532019,0.00138598
sz002351,6.57,308790.0,0.0,0.01135036,0.00285753
sz300673,46.18,849712.0,0.05,0.01043141,0.00139738
sz300225,6.06,482982.0,0.2,0.0019355,0.00477739
sh600587,15.14,32854.0,0.1,0.00152838,0.00226951
sz300396,0.0,0.0,0.0,0.00725861,0.00016536
sz000903,3.19,2372722.0,0.15,0.01399422,0.01057483
sz000426,6.88,3055408.0,0.0,0.01098744,0.00219272
sh603108,10.8,1104840.0,0.55,0.00322177,0.00913178
sh600249,5.25,2122575.0,0.05,0.00324292,0.01155567
sh600776,33.5,29845150.0,0.0,0.80009979,0.34364971
sz002793,12.18,233856.0,0.0,0.00308084,0.00154304
sz300489,15.39,726408.0,0.0,0.00417742,0.00417742
sh603808,17.67,97185.0,0.16666666666666666,0.00250432,0.00109617
sh600834,7.81,233519.0,0.0,0.00712196,0.00068941
sh603025,12.5,291250.0,4.916666666666667,0.0,0.00419926
sh603067,9.72,645408.0,0.16666666666666666,0.00169528,0.00685912
sz300173,5.96,1476292.0,0.0,0.00570775,0.00570775
sz000035,5.42,487800.0,0.0,0.01418878,0.01187659
sz300551,15.2,115520.0,0.0,0.00115656,0.00081322
sh600757,7.25,911289.0,0.0,0.01684126,0.0167084
sz002684,7.9,13554030.0,0.0,0.0,0.1355403
sz000850,4.08,344352.0,0.1,0.00443102,0.00041258
sz002390,5.28,420816.0,0.45,0.00275564,0.00498058
sh601068,7.91,2848391.0,0.25,0.00680113,0.0251924
sh600103,3.26,354362.0,1.9500000000000002,0.00933608,0.01372153
sz000938,47.87,7075186.0,0.0,0.02569043,0.00498144
sz002137,8.26,1065540.0,0.0,0.00217087,0.01603004
sz002357,6.49,462737.0,0.3,0.00804184,0.00227686
sh603602,32.66,2874080.0,0.0,0.0,0.0287408
sz300200,8.95,631870.0,0.0,0.0024281,0.00295841
sz002520,8.42,496780.0,0.1,0.00981302,0.00222286
sh603828,10.68,509436.0,0.36666666666666664,0.00110432,0.00530995
sh600695,6.0,1227600.0,0.0,0.00827175,0.00667604
sh601211,20.38,13673757.0,0.13333333333333333,0.01434301,0.18468926
sz002278,7.66,115666.0,0.3333333333333333,0.00573886,0.00467994
sz300041,7.63,111398.0,1.4333333333333333,0.00776386,0.01208983
sh600225,3.87,490716.0,0.0,0.02022108,0.00061192
sz002455,6.11,1099189.0,0.18333333333333332,0.00825289,0.01711688
sh600233,14.18,2664422.0,0.0,0.01045195,0.00266007
sz300629,20.7,97290.0,0.05,0.00030472,0.00117504
sh600796,6.07,322317.0,0.05,0.00016202,0.00065424
sz002543,15.08,557960.0,0.23333333333333334,0.0008006,0.00684412
sh600561,6.76,73008.0,0.0,0.00831451,0.00831451
sh600995,8.6,3321320.0,0.0,0.0,0.0332132
sz300595,53.0,1431000.0,0.0,0.0,0.01431
sz002878,29.81,199727.0,0.05,0.00044014,0.00106914
sh600789,9.4,1017080.0,0.0,0.07654832,0.00333257
sz300453,15.04,852768.0,0.0,0.00261518,0.00047176
sz000612,4.99,149201.0,0.35,0.00508039,0.00565842
sh600693,6.26,371218.0,0.2833333333333333,6.29e-05,0.00797782
sz002544,14.65,417525.0,0.0,0.00220943,0.00220943
sh603083,34.1,4920630.0,0.0,0.00835325,0.009188
sh601515,11.2,1532160.0,0.05,0.00245201,0.01550893
sh603506,25.75,355350.0,0.6333333333333333,0.00232415,0.00364428
sh600242,15.43,3178580.0,0.0,0.0,0.0317858
sh603559,26.45,1272245.0,0.0,0.04070233,0.00683563
sz300281,6.83,306667.0,0.5166666666666667,0.00221223,0.00867217
sz002310,8.35,8625550.0,0.11666666666666667,0.17920389,0.10826599
sz000906,5.83,171402.0,0.0,0.00460092,0.00060688
sz002156,11.01,18871140.0,0.0,0.03092157,0.02196526
sh601611,9.1,1535170.0,0.05,0.00634582,0.00728694
sh601918,3.64,4260256.0,0.0,0.01867285,5.968e-05
sh600223,3.79,431681.0,0.3,0.00305646,0.00308525
sz002011,5.8,1512089.0,0.15,0.01362544,0.01801293
sz300009,15.68,763616.0,0.15,0.02904334,0.02765653
sz300331,18.7,2423520.0,0.55,0.01985099,0.16824229
sz300492,26.4,1290960.0,0.0,0.00161148,0.00161148
sz300683,31.49,170046.0,0.0,0.00592097,0.00383264
sz300417,17.85,17850.0,0.3,0.00102205,0.00027543
sz000709,3.61,16452575.0,0.0,0.0,0.16452575
sz300532,14.93,171695.0,0.1,0.07597924,0.05707214
sh600381,7.15,127270.0,0.0,0.03293481,0.00295631
sz300116,2.47,2992652.0,0.0,0.00615356,0.00138874
sh600162,2.83,694482.0,0.5166666666666667,0.02580421,0.00696106
sz000985,14.53,212138.0,0.5,0.01201857,0.00589216
sh603600,9.79,46013.0,0.0,0.00343512,0.000199
sz002557,23.08,2878076.0,0.0,0.00908392,0.00503621
sh603937,13.43,1343.0,0.6166666666666667,0.01729504,0.0039043
sz300405,9.14,19194.0,0.0,0.00027892,0.00027892
sh600664,4.85,1300770.0,1.3166666666666667,0.0115216,0.03068745
sh601168,6.68,1692044.0,0.08333333333333334,0.02656684,0.01963728
sz002555,16.75,28625767.0,175.83333333333331,0.0810054,4.83661216
sh601678,5.35,171735.0,0.0,0.01145053,0.01717695
sz002635,16.09,1406266.0,0.0,0.00311235,0.00115396
sz002122,2.51,797176.0,212.15,0.00010542,0.68831981
sz300295,16.2,727380.0,0.05,0.00560891,0.00237824
sz300115,13.98,2012896.0,0.0,0.01077629,0.01857807
sh603499,30.0,3846000.0,0.0,0.00065719,0.00065719
sh600339,4.44,1205904.0,0.8,0.01018331,0.01268616
sz300245,12.4,1156920.0,0.0,0.0,0.02528803
sh603169,6.09,8590554.0,0.0,0.02920823,0.00329627
sz002140,8.37,445284.0,0.1,0.00651716,0.00856371
sz002067,4.13,466690.0,0.05,0.00093464,0.00122874
sh600636,14.6,819060.0,0.0,0.00219689,0.00219689
sz002297,8.44,6566320.0,239.45,0.04730216,0.63907318
sz300047,17.07,1613115.0,0.25,0.00866979,0.03068442
sz002608,9.93,10607226.0,0.0,0.10971436,0.10971436
sz000529,6.7,564810.0,0.1,0.08919827,0.0479871
sz300770,0,0,0,0,0
sz002292,8.95,6978315.0,0.0,0.0,0.06978315
sz002573,9.17,905996.0,120.05,0.33349813,1.30472147
sz300218,7.92,6336.0,0.3,0.00609909,0.0005576
sz300078,11.65,1950210.0,0.0,0.08065294,0.01748241
sz300196,10.33,51650.0,0.0,0.00023694,0.00046311
sz300599,12.06,441396.0,0.0,0.00588102,0.00119057
sh600980,12.45,73455.0,0.9166666666666666,0.00367482,0.00701226
sh603303,13.8,205620.0,0.0,0.00920387,0.0040906499999999995
sh603898,18.29,34751.0,0.08333333333333333,0.00718857,0.00166036
sh603197,30.0,486000.0,0.0,0.0020236,0.0001616
