,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.36,464416.0,0.0,0.0,0.0,0.0,7.331191500344116
sz300139,8.49,805701.0,0.0,0.0,0.0,0.0,8.241824354097536
sh600728,6.69,93660.0,0.0,0.0,0.0,0.0,6.574997020311543
sz300294,28.49,1193731.0,0.0,0.0,0.0,0.0,28.93395670919207
sh601658,6.0,944400.0,0.0,0.0,0.0,0.0,5.972525871631821
sz300801,0,0,0,0,0,0,0
sh600543,6.87,395025.0,0.0,0.0,0.0,0.0,6.985807269175821
sz002041,16.99,647319.0,0.0,0.0,0.0,0.0,16.71129552075012
sh600337,0,0,0,0,0,0,0
sz300236,42.06,660342.0,0.0,0.0,0.0,0.0,41.63136990615356
sz002473,5.27,187085.0,0.0,0.0,0.0,0.0,5.314224664224665
sz300873,39.78,334152.0,0.0,0.0,0.0,0.0,39.62869444740488
sz002748,0.0,0.0,0.0,0.0,0.0,0.0,5.615292843691149
sz002087,0,0,0,0,0,0,0
sz002112,7.39,25126.0,0.0,0.0,0.0,0.0,7.355368919950195
sz002420,4.87,1347889.0,0.0,0.0,0.0,0.0,4.952486024150269
sz002830,9.4,24440.0,0.0,0.0,0.0,0.0,9.367544093178036
sh603666,88.08,264240.0,0.0,0.0,0.0,0.0,88.47541234221598
sz002236,21.16,1206120.0,0.0,0.0,0.0,0.0,21.109225503367973
sh600161,32.66,545422.0,0.0,0.0,0.0,0.0,32.81829427418663
sh600458,0,0,0,0,0,0,0
sz002282,0,0,0,0,0,0,0
sz002479,6.2,308760.0,0.0,0.0,0.0,0.0,6.5630544177324825
sh603515,28.0,176400.0,0.0,0.0,0.0,0.0,27.947233377533625
sh600847,8.77,11401.0,0.0,0.0,0.0,0.0,8.68927503052503
sz002059,5.86,381486.0,0.0,0.0,0.0,0.0,5.839185968106268
sh600623,7.69,556756.0,2.4833333333333334,0.66746888,0.47741598,0.23668068,8.186123193153902
sh603355,29.45,82460.0,0.0,0.0,0.0,0.0,29.75296288743882
sz002128,10.72,792208.0,0.0,0.0,0.0,0.0,10.726408024609219
sh600706,7.14,162792.0,0.0,0.0,0.0,0.0,7.09912817551963
sh603131,19.08,32341.0,0.0,0.0,0.0,0.0,19.170591112498702
sz002760,18.0,1611000.0,0.0,0.0,0.0,0.0,17.214250908313744
sz300260,0,0,0,0,0,0,0
sz002522,6.36,302100.0,0.0,0.0,0.0,0.0,6.348458772358906
sh603823,14.99,8095.0,0.0,0.0,0.0,0.0,15.194901960784314
sz300130,9.3,403620.0,0.0,0.0,0.0,0.0,9.233220829722933
sz002645,12.57,2559252.0,0.0,0.0,0.0,0.0,12.583076738267026
sz000633,6.57,1932237.0,0.0,0.0,0.0,0.0,6.486417105761112
sh603676,0,0,0,0,0,0,0
sz002853,23.91,136287.0,0.0,0.0,0.0,0.0,23.4653043367184
sz002700,3.68,3680.0,0.0,0.0,0.0,0.0,3.6925552891020517
sz300826,27.99,75573.0,0.0,0.0,0.0,0.0,27.971705315733143
sz300719,15.46,329298.0,0.0,0.0,0.0,0.0,15.512587586157638
sz300105,4.68,547560.0,0.0,0.0,0.0,0.0,4.668221940908487
sz300404,11.0,84700.0,0.0,0.0,0.0,0.0,10.836668745063808
sh600081,12.12,294516.0,0.0,0.0,0.0,0.0,12.111824796805642
sz002908,0,0,0,0,0,0,0
sz300632,0,0,0,0,0,0,0
sh601882,13.3,138320.0,0.0,0.0,0.0,0.0,13.79888511914155
sz000848,6.39,153999.0,0.0,0.0,0.0,0.0,6.369245716405347
sh603569,7.22,7942.0,0.0,0.0,0.0,0.0,7.214402205122315
sz002166,7.78,26452.0,0.0,0.0,0.0,0.0,7.956207445375819
sz002017,10.16,208280.0,0.0,0.0,0.0,0.0,10.115927200806343
sz002089,1.8,90540.0,0.0,0.0,0.0,0.0,1.7906349332847582
sh600152,6.87,158697.0,0.0,0.0,0.0,0.0,6.866609707198806
sz300050,5.1,51510.0,0.0,0.0,0.0,0.0,5.075259074103005
sz300367,0,0,0,0,0,0,0
sh600252,2.84,58220.0,0.0,0.0,0.0,0.0,2.8354110894107563
sz003004,28.67,215025.0,0.0,0.0,0.0,0.0,28.828449094046594
sh603256,10.08,196560.0,0.0,0.0,0.0,0.0,9.988986284221413
sz300527,8.28,606096.0,0.0,0.0,0.0,0.0,8.318616781212098
