,kaipan_price,kaipan_money
sh600000,9.92,1220000.0
sh600004,11.65,3287630.0000000005
sh600006,6.65,4297895.0
sh600007,15.84,980000.0
sh600008,2.94,355446.0
sh600009,44.16,3784511.9999999995
sh600010,1.81,108985711.00000001
sh600011,4.27,530000.0
sh600012,7.21,130000.0
sh600015,6.24,736944.0
sh600016,4.6,1718559.9999999998
sh600017,2.77,146810.0
sh600018,4.7,441800.0
sh600019,8.9,25400000.0
sh600020,3.54,2219226.0
sh600021,7.25,830000.0
sh600022,2.0,15834800.0
sh600023,3.64,443352.00000000006
sh600025,6.05,700000.0
sh600026,6.37,1370000.0
sh600027,3.45,1134360.0
sh600028,4.46,9746884.0
sh600029,6.09,2170000.0
sh600030,23.53,6277804.0
sh600031,29.25,30554550.0
sh600033,2.78,51707.99999999999
sh600035,3.07,126177.0
sh600036,53.42,11800478.0
sh600037,8.96,170000.0
sh600038,47.04,1470000.0
sh600039,6.73,1479927.0
sh600048,13.64,2228776.0
sh600050,4.33,1000000.0
sh600051,6.8,138040.0
sh600052,3.39,27798.0
sh600053,16.88,33760.0
sh600054,9.66,107226.0
sh600055,13.24,945336.0
sh600056,12.97,1840000.0
sh600057,6.7,551410.0
sh600058,8.03,3753221.9999999995
sh600059,11.53,400091.0
sh600060,10.91,1542674.0
sh600061,12.64,1880000.0
sh600062,11.7,450450.0
sh600063,4.1,3086890.0
sh600064,9.71,200000.0
sh600066,13.51,1263185.0
sh600067,3.31,30120.999999999996
sh600068,7.32,510204.0
sh600070,7.04,363264.0
sh600071,12.99,60000.0
sh600072,11.28,355320.0
sh600073,8.26,170982.0
sh600075,8.0,2474400.0
sh600076,3.66,475068.0
sh600077,2.74,218652.0
sh600078,2.32,5051335.999999999
sh600079,30.29,799656.0
sh600080,6.67,0.0
sh600081,11.5,251850.0
sh600082,2.79,45198.0
sh600083,5.06,0.0
sh600084,3.36,6760000.0
sh600085,28.71,921591.0
sh600086,0.16,0.0
sh600088,12.79,1940243.0
sh600089,12.45,5073375.0
sh600090,1.32,158796.0
sh600091,2.01,150000.0
sh600093,5.93,0.0
sh600094,3.59,160000.0
sh600095,7.42,303478.0
sh600096,9.05,3454385.0000000005
sh600097,9.17,38514.0
sh600098,6.05,218404.99999999997
sh600099,6.17,40000.0
sh600100,5.98,205114.00000000003
sh600101,5.55,99900.0
sh600103,2.36,2271500.0
sh600104,20.11,3860000.0
sh600105,3.57,3030000.0
sh600106,2.64,80000.0
sh600107,6.8,29920.0
sh600108,2.87,941073.0
sh600109,11.29,1610000.0
sh600110,7.38,820000.0
sh600111,21.67,29260000.0
sh600112,1.32,63756.00000000001
sh600113,6.1,7319.999999999999
sh600114,7.63,46543.0
sh600115,5.09,1310000.0
sh600116,8.79,55377.0
sh600117,4.37,1679828.0
sh600118,28.82,730000.0
sh600119,7.61,0.0
sh600120,5.58,70000.0
sh600121,5.9,8143770.000000001
sh600122,1.32,1062204.0
sh600123,7.0,11026400.0
sh600125,5.12,82944.0
sh600126,6.12,4390000.0
sh600127,9.4,1253020.0
sh600128,6.38,25520.0
sh600129,14.9,117710.00000000001
sh600130,3.26,10000.0
sh600131,14.05,40000.0
sh600132,155.0,4541500.0
sh600133,5.49,80703.00000000001
sh600135,6.25,64375.0
sh600136,6.97,27183.0
sh600137,12.75,10000.0
sh600138,11.42,320902.0
sh600139,2.1,880000.0
sh600141,15.33,17776668.0
sh600143,21.9,5670000.0
sh600145,1.35,38610.0
sh600146,1.46,1940000.0
sh600148,12.87,14157.0
sh600149,5.51,148770.0
sh600150,17.67,3083415.0
sh600151,8.72,140000.0
sh600152,7.38,581544.0
sh600153,8.07,363957.0
sh600155,8.8,590000.0
sh600156,3.53,2118.0
sh600157,1.76,11657008.0
sh600158,11.0,1823800.0
sh600159,2.48,4712.0
sh600160,9.23,476268.0
sh600161,33.75,1110000.0
sh600162,1.93,100360.0
sh600163,4.59,232713.0
sh600165,5.5,26950.0
sh600166,3.77,1780000.0
sh600167,8.89,48895.00000000001
sh600168,6.75,16875.0
sh600169,2.35,492325.0
sh600170,2.89,447083.0
sh600171,16.05,3514950.0
sh600172,5.91,26014638.0
sh600173,4.95,70000.0
sh600176,18.72,7450559.999999999
sh600177,7.27,210829.99999999997
sh600178,7.32,100000.0
sh600179,4.53,280000.0
sh600180,5.95,240000.0
sh600182,12.97,50000.0
sh600183,23.7,2059530.0
sh600184,10.5,185850.0
sh600185,6.47,460000.0
sh600186,2.69,20000.0
sh600187,2.31,35574.0
sh600188,14.93,6830000.0
sh600189,10.85,272335.0
sh600190,2.91,98940.00000000001
sh600191,2.42,1562352.0
sh600192,4.12,6180.0
sh600193,6.3,528570.0
sh600195,11.19,400000.0
sh600196,64.0,276454400.0
sh600197,24.0,2217600.0
sh600198,6.1,0.0
sh600199,13.25,1330000.0
sh600200,8.03,8294989.999999999
sh600201,20.04,830000.0
sh600202,3.85,100000.0
sh600203,7.96,8756.0
sh600206,11.92,797448.0
sh600207,6.21,401166.0
sh600208,3.12,584064.0
sh600209,4.18,0.0
sh600210,4.74,110000.0
sh600211,54.22,4100000.0
sh600212,3.65,30000.0
sh600213,6.28,101108.0
sh600215,6.45,65145.00000000001
sh600216,17.15,4486439.999999999
sh600217,5.34,943578.0000000001
sh600218,8.83,332008.0
sh600219,4.14,13910000.0
sh600220,2.21,80000.0
sh600221,1.61,1100000.0
sh600222,6.08,134976.0
sh600223,13.5,3462750.0
sh600225,1.72,0.0
sh600226,2.87,770000.0
sh600227,3.12,610584.0
sh600228,9.68,40000.0
sh600229,6.57,110000.0
sh600230,11.55,2130000.0
sh600231,3.47,4568949.000000001
sh600232,5.0,500.0
sh600233,11.29,160000.0
sh600234,10.8,820800.0
sh600235,5.49,529236.0
sh600236,5.32,302176.0
sh600237,5.65,1330010.0
sh600238,17.0,7711200.0
sh600239,1.79,2369244.0
sh600241,4.38,4417230.0
sh600242,2.58,400000.0
sh600243,3.5,350000.0
sh600246,7.33,1427884.0
sh600247,0.65,0.0
sh600248,4.25,142800.0
sh600249,4.68,488124.0
sh600250,4.7,161210.0
sh600251,7.16,734616.0
sh600252,2.95,315945.0
sh600255,2.35,1749340.0000000002
sh600256,3.28,3296400.0
sh600257,6.01,5516579.0
sh600258,23.7,1919700.0
sh600259,35.65,2174650.0
sh600260,8.05,111090.00000000001
sh600261,4.12,56444.00000000001
sh600262,15.3,22950.0
sh600265,15.4,77000.0
sh600266,4.8,60960.0
sh600267,13.91,447902.00000000006
sh600268,6.27,20000.0
sh600269,3.67,240017.99999999997
sh600271,13.0,11932700.0
sh600272,6.61,27101.0
sh600273,9.21,280000.0
sh600275,2.92,60000.0
sh600276,79.5,13761450.0
sh600277,3.32,118856.0
sh600278,8.49,10000.0
sh600279,3.67,27158.0
sh600280,4.15,0.0
sh600281,3.9,39000.0
sh600282,4.6,6440460.0
sh600283,10.45,10000.0
sh600284,6.08,30000.0
sh600285,9.36,439920.0
sh600287,5.07,7605.000000000001
sh600288,12.05,133755.00000000003
sh600289,3.35,0.0
sh600290,2.85,2100000.0
sh600291,2.1,24920000.0
sh600292,8.66,1410000.0
sh600293,2.97,1200000.0
sh600295,20.5,7326700.0
sh600297,2.98,447893.99999999994
sh600298,57.18,1046394.0
sh600299,11.92,570000.0
sh600300,3.37,1410008.0
sh600301,6.25,5000.0
sh600302,4.22,45576.0
sh600303,3.6,229680.00000000003
sh600305,16.19,403131.00000000006
sh600306,7.93,20000.0
sh600307,2.58,75360000.0
sh600308,6.1,1712880.0
sh600309,102.5,17530000.0
sh600310,4.29,170313.0
sh600311,1.67,500000.0
sh600312,5.96,81652.0
sh600313,4.82,1240000.0
sh600315,56.31,2359389.0
sh600316,29.9,1542840.0
sh600317,2.6,0.0
sh600318,6.64,234392.0
sh600319,4.83,0.0
sh600320,3.19,219471.99999999997
sh600321,2.1,156870.0
