,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.42,98686.0,0.0,0.0,0.0,0.0,7.399175612016373
sz300139,11.7,1943370.0,0.0,0.0,0.0,0.0,12.579062939550226
sh600728,9.02,2964874.0,0.0,0.0,0.0,0.0,8.922421083913802
sz300294,37.7,1809600.0,0.0,0.0,0.0,0.0,38.12724784815714
sh601658,5.22,8654238.0,0.0,0.0,0.0,0.0,5.129258320816707
sz300801,24.4,370880.0,0.0,0.0,0.0,0.0,24.03065723965238
sh600543,9.34,10778360.0,0.0,0.0,0.0,0.0,9.31344324377265
sz002041,17.25,1547325.0,0.0,0.0,0.0,0.0,17.530560039841763
sh600337,4.85,139923.0,0.0,0.0,0.0,0.0,4.836709258591375
sz300236,53.0,1091800.0,0.0,0.0,0.0,0.0,54.075174738680175
sz002473,0.0,0.0,0.0,0.0,0.0,0.0,5.709954980303883
sz300873,50.1,170340.0,0.0,0.0,0.0,0.0,49.76601220687439
sz002748,0.0,0.0,0.0,0.0,0.0,0.0,7.113624825485467
sz002087,4.02,244014.0,0.0,0.0,0.0,0.0,4.00301436257726
sz002112,8.61,43050.0,0.0,0.0,0.0,0.0,8.638446663965844
sz002420,4.23,29618.0,0.0,0.0,0.0,0.0,4.201969369140045
sz002830,12.14,177244.0,0.0,0.0,0.0,0.0,12.213996960486321
sh603666,81.99,262368.0,0.0,0.0,0.0,0.0,81.28845451084888
sz002236,21.4,2137582.0,0.0,0.0,0.0,0.0,21.468649392706936
sh600161,39.45,1108545.0,0.0,0.0,0.0,0.0,39.26828269715382
sh600458,7.93,385398.0,0.0,0.0,0.0,0.0,7.945912997253478
sz002282,10.66,21320.0,0.0,0.0,0.0,0.0,10.631702037650708
sz002479,6.38,157586.0,0.0,0.0,0.0,0.0,6.340638602141493
sh603515,33.26,165136.0,0.0,0.0,0.0,0.0,32.89772716317185
sh600847,10.65,489900.0,0.0,0.0,0.0,0.0,10.576516355024916
sz002059,4.95,99495.0,0.0,0.0,0.0,0.0,5.000054396248535
sh600623,6.12,49572.0,0.0,0.0,0.0,0.0,6.18576196552088
sh603355,32.51,344606.0,0.0,0.0,0.0,0.0,32.51917027156934
sz002128,11.85,3050190.0,0.0,0.0,0.0,0.0,11.884129314817272
sh600706,7.76,105536.0,0.0,0.0,0.0,0.0,7.806133089412303
sh603131,28.09,2213492.0,0.0,0.0,0.0,0.0,28.148060806142034
sz002760,19.29,165894.0,0.0,0.0,0.0,0.0,19.423294726802016
sz300260,19.69,169334.0,0.0,0.0,0.0,0.0,19.862288111800854
sz002522,7.5,4161000.0,0.0,0.0,0.0,0.0,7.52498797949067
sh603823,15.34,1534.0,0.0,0.0,0.0,0.0,15.109678331565924
sz300130,13.19,550023.0,0.0,0.0,0.0,0.0,13.172054352695236
sz002645,9.15,466650.0,0.0,0.0,0.0,0.0,9.240633811076448
sz000633,4.25,97325.0,0.0,0.0,0.0,0.0,4.36531999905094
sh603676,0.0,0.0,0.0,0.0,0.0,0.0,10.41684123198175
sz002853,24.01,93639.0,0.0,0.0,0.0,0.0,23.648560493985975
sz002700,4.16,8320.0,0.0,0.0,0.0,0.0,4.159781257413997
sz300826,37.39,11217.0,0.0,0.0,0.0,0.0,37.44638350938967
sz300719,21.87,846369.0,0.0,0.0,0.0,0.0,21.267262133609133
sz300105,5.08,183388.0,0.0,0.0,0.0,0.0,4.985040149372336
sz300404,12.62,78244.0,0.0,0.0,0.0,0.0,12.549821617936676
sh600081,12.78,545706.0,0.0,0.0,0.0,0.0,13.02521965989374
sz002908,13.84,55360.0,0.0,0.0,0.0,0.0,13.724685497470489
sz300632,21.74,545674.0,0.0,0.0,0.0,0.0,22.06804323001631
sh601882,11.82,183210.0,0.0,0.0,0.0,0.0,11.728616868285256
sz000848,7.32,1152168.0,0.0,0.0,0.0,0.0,7.3310880622573364
sh603569,8.66,21650.0,0.0,0.0,0.0,0.0,8.638674823113208
sz002166,8.51,345506.0,0.0,0.0,0.0,0.0,8.520370961600422
sz002017,10.8,63720.0,0.0,0.0,0.0,0.0,10.988284860061455
sz002089,2.27,113500.0,0.0,0.0,0.0,0.0,2.2396799975595623
sh600152,6.96,394632.0,0.0,0.0,0.0,0.0,6.8444645813152185
sz300050,6.08,159904.0,0.0,0.0,0.0,0.0,6.036837612550248
sz300367,3.82,281152.0,0.0,0.0,0.0,0.0,3.786986943885535
sh600252,3.24,41148.0,0.0,0.0,0.0,0.0,3.2304330943153956
sh603256,10.46,48116.0,0.0,0.0,0.0,0.0,10.442027509116855
sz300527,11.68,832784.0,0.0,0.0,0.0,0.0,11.472927361943308
sh601038,11.06,91798.0,0.0,0.0,0.0,0.0,11.056872824415121
sz300604,23.53,336479.0,0.0,0.0,0.0,0.0,23.8662625158583
sh600107,8.5,1092250.0,0.0,0.0,0.0,0.0,8.7660424351704
sz300111,3.45,76245.0,0.0,0.0,0.0,0.0,3.4051822570028527
sh603466,23.6,357516.0,0.0,0.0,0.0,0.0,23.8302730865972
sh600188,11.53,3265296.0,0.0,0.0,0.0,0.0,11.598621496491043
sz002903,14.62,43860.0,0.0,0.0,0.0,0.0,14.517438390509385
sz002062,4.28,21400.0,0.0,0.0,0.0,0.0,4.331164934749361
sz002012,6.07,315640.0,0.0,0.0,0.0,0.0,6.032025661885098
sz002149,10.48,1108784.0,0.0,0.0,0.0,0.0,10.478099893428674
sz300830,15.18,444774.0,0.0,0.0,0.0,0.0,15.235832030842971
sz001896,4.04,291688.0,0.0,0.0,0.0,0.0,4.040319640053429
sz002045,8.79,94932.0,0.0,0.0,0.0,0.0,8.797727988219764
sz002610,2.12,1408952.0,0.0,0.0,0.0,0.0,2.1382974056736246
sz002801,34.29,195453.0,0.0,0.0,0.0,0.0,34.628502652651
sz000533,3.15,5985.0,0.0,0.0,0.0,0.0,3.1353800359328847
sz002155,8.81,2132901.0,0.0,0.0,0.0,0.0,8.800567661318736
sh600084,2.25,33975.0,0.0,0.0,0.0,0.0,2.249852964730756
sz002728,13.2,18480.0,0.0,0.0,0.0,0.0,13.182674348089751
sh603767,8.32,2496.0,0.0,0.0,0.0,0.0,8.283264934389056
sh600121,4.12,37335547.0,205.0,0.39006551,1.21789893,0.6750627,4.362692252463548
sh600746,6.77,8124.0,219.33333333333334,0.08015553,0.51261399,0.1479816,7.286584824445947
sz000006,5.79,394299.0,0.0,0.0,0.0,0.0,5.813739722053744
sh600196,53.03,30198835.0,0.0,0.0,0.0,0.0,52.407971637766735
sz300489,36.85,235840.0,0.0,0.0,0.0,0.0,36.01750742721331
sh600808,2.84,752884.0,0.0,0.0,0.0,0.0,2.8362897416635366
sz300092,0.0,0.0,0.0,0.0,0.0,0.0,10.535579958819492
sz300550,0.0,0.0,0.0,0.0,0.0,0.0,20.40699036777583
sz300767,73.0,591300.0,0.0,0.0,0.0,0.0,70.63444895942014
sh600829,7.28,3728816.0,0.0,0.0,0.0,0.0,7.311946657429859
sh600691,2.37,704838.0,0.0,0.0,0.0,0.0,2.33843107168068
sz300278,5.73,25212.0,0.0,0.0,0.0,0.0,5.593587800238655
sz000520,3.51,24570.0,0.0,0.0,0.0,0.0,3.5539621124117593
sz002840,12.1,119124.0,0.0,0.0,0.0,0.0,12.21659872611465
sz002960,40.43,210236.0,0.0,0.0,0.0,0.0,40.47292566882459
sz000868,4.26,335688.0,0.0,0.0,0.0,0.0,4.370407391901693
sh600567,3.32,713800.0,0.0,0.0,0.0,0.0,3.315576977769236
sz000778,3.88,722068.0,0.0,0.0,0.0,0.0,3.885044502757993
sz000786,40.79,772277.0,0.0,0.0,0.0,0.0,39.85597755489137
sh603118,12.12,550248.0,0.0,0.0,0.0,0.0,12.24707511116937
sh600023,3.73,1157423.0,0.0,0.0,0.0,0.0,3.715480962980081
sz000590,9.8,196000.0,0.0,0.0,0.0,0.0,9.817085402184707
sz002580,6.1,18910.0,0.0,0.0,0.0,0.0,6.087995953367376
sz002266,4.54,225638.0,0.0,0.0,0.0,0.0,4.499923134820459
sh600880,3.98,158404.0,0.0,0.0,0.0,0.0,3.960490811334129
sh601965,17.45,5086675.0,0.0,0.0,0.0,0.0,17.72223783646407
sz300175,5.43,822102.0,0.0,0.0,0.0,0.0,5.376170237172104
sz000559,6.4,1166080.0,0.0,0.0,0.0,0.0,6.349170662666202
sh600517,6.14,1855508.0,0.0,0.0,0.0,0.0,6.117486135600639
sh603819,12.79,2558.0,0.0,0.0,0.0,0.0,12.69495244905256
sz000612,7.83,2316897.0,0.0,0.0,0.0,0.0,7.905794700934511
sz000851,8.1,4502790.0,0.0,0.0,0.0,0.0,7.952836632881561
sh600926,15.07,2962762.0,0.0,0.0,0.0,0.0,14.919444089681772
sh603662,28.54,25686.0,0.0,0.0,0.0,0.0,28.74154343233503
sz002797,10.77,8614923.0,0.0,0.0,0.0,0.0,10.868285592461136
sz000982,1.16,922316.0,0.0,0.0,0.0,0.0,1.1508875741902014
sh603871,23.72,199248.0,0.0,0.0,0.0,0.0,24.38456879210703
sz002538,6.13,47201.0,0.0,0.0,0.0,0.0,6.177341517101253
sz300667,29.94,329340.0,0.0,0.0,0.0,0.0,29.220960418966005
sh600421,11.37,17055.0,0.0,0.0,0.0,0.0,10.910617088607594
sh601163,17.56,853416.0,0.0,0.0,0.0,0.0,17.58412952011063
sz300097,12.61,306423.0,0.0,0.0,0.0,0.0,12.793281090723752
sh600168,7.23,132309.0,0.0,0.0,0.0,0.0,7.219192497158014
sh600153,9.28,238171.0,0.0,0.0,0.0,0.0,9.284594580214947
sz300044,7.19,364533.0,0.0,0.0,0.0,0.0,7.153007859542372
sh600331,2.55,1554480.0,91.83333333333333,0.45416426,1.95394979,0.51442068,2.7512043280562044
sh603868,52.29,751773.0,0.0,0.0,0.0,0.0,51.56944145222421
sz002409,58.44,525960.0,0.0,0.0,0.0,0.0,59.72298243781419
sz002328,5.95,3559290.0,0.0,0.0,0.0,0.0,5.917203761639422
sz002146,7.39,1531208.0,0.0,0.0,0.0,0.0,7.435791193837158
sh603703,11.98,147354.0,0.0,0.0,0.0,0.0,11.941954166666667
sh603718,14.74,686884.0,0.0,0.0,0.0,0.0,14.77380385913174
sz300024,13.9,368350.0,0.0,0.0,0.0,0.0,13.766856454463763
sh600978,1.08,467640.0,0.0,0.0,0.0,0.0,1.0731514247200156
sh600757,5.69,1044115.0,0.0,0.0,0.0,0.0,5.68949195335839
sz002501,2.19,6163536.0,0.0,0.0,0.0,0.0,2.1855270865917813
sz300048,5.33,67158.0,0.0,0.0,0.0,0.0,5.2759768360832195
sz000068,3.08,2156.0,0.0,0.0,0.0,0.0,3.0712478693181815
sh603429,39.66,206232.0,0.0,0.0,0.0,0.0,39.258238583411
sz300135,3.1,295430.0,0.0,0.0,0.0,0.0,3.094097065296055
sz002512,5.29,155526.0,0.0,0.0,0.0,0.0,5.3710422257080745
sh600016,5.42,7933796.0,0.0,0.0,0.0,0.0,5.390199200857801
sh603489,173.45,121415.0,0.0,0.0,0.0,0.0,168.9400221637346
sz002121,3.61,923077.0,0.0,0.0,0.0,0.0,3.621045368979155
sh603963,8.59,8590.0,0.0,0.0,0.0,0.0,8.551257166257166
sz300409,14.1,401850.0,0.0,0.0,0.0,0.0,14.903633185042512
sz002799,17.05,76725.0,0.0,0.0,0.0,0.0,17.07712751930684
sz000639,5.92,78144.0,0.0,0.0,0.0,0.0,5.974036286578251
sh601003,5.07,99372.0,0.0,0.0,0.0,0.0,5.125044252351208
sh603579,0.0,0.0,0.0,0.0,0.0,0.0,35.614922969187674
sh600615,0.0,0.0,0.0,0.0,0.0,0.0,8.225275779376497
sz300203,12.85,557690.0,0.0,0.0,0.0,0.0,12.931807334620107
sh600242,2.87,4305.0,0.0,0.0,0.0,0.0,2.851985737660879
sz002099,8.96,85120.0,0.0,0.0,0.0,0.0,8.903887447940596
sz002889,26.99,75572.0,0.0,0.0,0.0,0.0,26.815962407373938
sz000558,0,0,0,0,0,0,0
sh600320,3.11,77377.0,0.0,0.0,0.0,0.0,3.166686891979534
sz300211,7.48,8228.0,0.0,0.0,0.0,0.0,7.629608976693373
sh603931,46.88,351600.0,0.0,0.0,0.0,0.0,48.89458829858777
sh600959,3.68,652096.0,0.0,0.0,0.0,0.0,3.6615346927531855
sz300045,12.2,1472540.0,0.0,0.0,0.0,0.0,12.222181065978136
