,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,23.1,152460.0,0.0,0.0,0.0,0.0
sz300240,7.1,14200.0,0.0,0.0,0.0,0.0
sz000893,0,0,0,0,0,0
sh600185,4.42,218790.0,0.0,0.0,0.0,0.0
sz002468,20.3,481110.0,0.0,0.0,0.0,0.0
sh601225,8.36,158840.0,0.0,0.0,0.0,0.0
sz000966,3.72,11160.0,0.0,0.0,0.0,0.0
sz002424,8.97,26013.0,0.0,0.0,0.0,0.0
sz002305,3.0,39000.0,0.0,0.0,0.0,0.0
sh600157,1.87,3259597.0,0.0,0.0,0.0,0.0
sh603918,12.27,95706.0,0.0,0.0,0.0,0.0
sz300701,0,0,0,0,0,0
sz000403,26.42,68692.0,0.0,0.0,0.0,0.0
sz300717,14.07,16884.0,0.0,0.0,0.0,0.0
sh600536,23.9,1818790.0,0.0,0.0,0.0,0.0
sh603477,7.76,707712.0,0.0,0.0,0.0,0.0
sz000996,10.49,627302.0,0.0,0.0,0.0,0.0
sz002524,4.64,21808.0,0.0,0.0,0.0,0.0
sh600896,4.2,57540.0,0.0,0.0,0.0,0.0
sz002606,6.48,1248696.0,0.0,0.0,0.0,0.0
sh600487,19.43,2113984.0,0.0,0.0,0.0,0.0
sz300094,5.87,18784.0,0.0,0.0,0.0,0.0
sz000766,6.65,95760.0,0.0,0.0,0.0,0.0
sz002791,11.33,120098.0,0.0,0.0,0.0,0.0
sh600313,2.49,470859.0,0.0,0.0,0.0,0.0
sh600186,1.83,163602.0,0.0,0.0,0.0,0.0
sh600196,26.0,1248000.0,0.0,0.0,0.0,0.0
sh600137,13.29,251181.0,0.0,0.0,0.0,0.0
sz000528,6.61,477903.0,0.0,0.0,0.0,0.0
sh600612,44.51,885749.0,0.0,0.0,0.0,0.0
sh600814,0,0,0,0,0,0
sz000639,7.9,86110.0,0.0,0.0,0.0,0.0
sz002845,19.0,14274700.0,0.0,0.0,0.0,0.0
sh603818,7.04,74624.0,0.0,0.0,0.0,0.0
sh600520,12.92,3876.0,0.0,0.0,0.0,0.0
sz002680,1.72,1405412.0,0.0,0.0,0.0,0.0
sz000564,2.79,179118.0,0.0,0.0,0.0,0.0
sh601969,4.79,189689.0,0.0,0.0,0.0,0.0
sh603518,0,0,0,0,0,0
sz002877,14.51,11608.0,0.0,0.0,0.0,0.0
sz002299,20.95,1265380.0,0.0,0.0,0.0,0.0
sz000998,13.51,59444.0,0.0,0.0,0.0,0.0
sz300347,47.69,166915.0,0.0,0.0,0.0,0.0
sh600826,10.12,61732.0,0.0,0.0,0.0,0.0
sh601633,7.23,911703.0,0.0,0.0,0.0,0.0
sh603900,12.55,91615.0,0.0,0.0,0.0,0.0
sz300508,22.2,348540.0,0.0,0.0,0.0,0.0
sz300384,13.64,4081088.0,0.0,0.0,0.0,0.0
sz002640,11.8,90860.0,0.0,0.0,0.0,0.0
sz002415,32.79,9469752.0,0.0,0.0,0.0,0.0
sh600645,17.14,197110.0,0.0,0.0,0.0,0.0
sz002469,4.12,8240.0,0.0,0.0,0.0,0.0
sz002827,14.49,20286.0,0.0,0.0,0.0,0.0
