,kaipan_price,kaipan_money
sh600000,10.8,9977040.0
sh600004,13.53,780681.0
sh600006,6.9,4670000.0
sh600007,12.16,57152.0
sh600008,2.96,421504.0
sh600009,59.7,10895250.0
sh600010,1.92,124160000.0
sh600011,4.12,1767892.0000000002
sh600012,6.34,112852.0
sh600015,6.35,6221095.0
sh600016,5.2,7835360.000000001
sh600017,2.77,455942.0
sh600018,4.76,829192.0
sh600019,8.58,46133802.0
sh600020,3.24,2916.0000000000005
sh600021,7.35,803354.9999999999
sh600022,1.55,6819535.000000001
sh600023,3.51,1733939.9999999998
sh600025,4.52,1181528.0
sh600026,6.35,606425.0
sh600027,3.24,315900.0
sh600028,4.46,17422990.0
sh600029,6.28,2184184.0
sh600030,25.18,17490000.0
sh600031,42.92,46290000.0
sh600033,2.63,263.0
sh600035,2.74,21646.0
sh600036,52.19,32750000.0
sh600037,8.63,6033233.000000001
sh600038,52.06,2368730.0
sh600039,5.39,3210000.0
sh600048,15.98,4447234.0
sh600050,4.41,2974986.0
sh600051,8.29,66320.0
sh600052,2.79,29853.000000000004
sh600053,17.31,309849.0
sh600054,10.95,394199.99999999994
sh600055,12.75,339150.0
sh600056,13.74,250067.99999999997
sh600057,6.37,1149785.0
sh600058,8.09,1919757.0
sh600059,11.68,977616.0
sh600060,13.32,965700.0
sh600061,12.35,1141140.0
sh600062,11.68,219584.0
sh600063,4.61,990000.0
sh600064,10.16,1069848.0
sh600066,16.02,3386628.0
sh600067,3.51,467883.0
sh600068,6.82,870000.0
sh600070,7.18,39490.0
sh600071,15.05,388290.0
sh600072,11.5,494500.0
sh600073,8.71,436371.0
sh600075,7.88,15210000.0
sh600076,3.79,979715.0
sh600077,2.68,7504.000000000001
sh600078,3.8,359480.0
sh600079,28.43,861428.9999999999
sh600080,5.36,2144.0
sh600081,12.28,147360.0
sh600082,2.95,6195.0
sh600083,5.99,12579.0
sh600084,2.46,309960.0
sh600085,26.5,2730000.0
sh600086,0.18,3302261.9999999995
sh600088,9.9,163350.0
sh600089,12.1,19622570.0
sh600090,1.64,887732.0
sh600091,1.83,196908.00000000003
sh600093,8.19,416871.0
sh600094,3.89,224453.00000000003
sh600095,9.54,722178.0
sh600096,8.37,3161349.0
sh600097,9.32,229272.00000000003
sh600098,5.85,670995.0
sh600099,6.15,340710.00000000006
sh600100,5.8,526640.0
sh600101,5.39,172480.0
sh600103,2.18,4064392.0000000005
sh600104,21.0,8480000.0
sh600105,3.31,542178.0
sh600106,2.61,140679.0
sh600107,8.1,25110.0
sh600108,2.87,437388.0
sh600109,12.71,2951262.0000000005
sh600110,8.7,912629.9999999999
sh600111,23.1,60710000.0
sh600112,1.51,740000.0
sh600113,6.15,16605.0
sh600114,8.57,268241.00000000006
sh600115,4.88,1200000.0
sh600116,9.02,187616.0
sh600117,3.65,1152305.0
sh600118,31.8,1427820.0
sh600119,7.15,83655.0
sh600120,5.69,526894.0
sh600121,4.76,3470000.0
sh600122,1.17,773487.0
sh600123,5.33,940745.0000000001
sh600125,5.25,204750.0
sh600126,5.56,1426140.0
sh600127,10.14,25770000.0
sh600128,6.1,32329.999999999996
sh600129,14.5,33350.0
sh600130,3.34,249498.0
sh600131,15.18,649704.0
sh600132,114.99,1299387.0
sh600133,5.82,163542.0
sh600135,6.07,3642.0
sh600136,6.22,197174.0
sh600137,13.3,31920.000000000004
sh600138,11.8,927480.0000000001
sh600139,3.14,662540.0
sh600141,14.45,12286835.0
sh600143,26.02,6286432.0
sh600145,1.3,399230.0
sh600146,1.59,537897.0
sh600148,13.11,53751.0
