,kaipan_price,kaipan_money
sh600000,9.67,3543087.9999999995
sh600004,13.27,1064254.0
sh600006,6.87,1261332.0
sh600007,12.07,22933.0
sh600008,2.83,357995.0
sh600009,72.05,7284255.0
sh600010,1.17,12213629.999999998
sh600011,4.28,439984.0
sh600012,5.65,311315.0
sh600015,6.08,448704.0
sh600016,5.14,1525038.0
sh600017,2.75,46475.0
sh600018,4.49,176906.00000000003
sh600019,7.05,7840000.0
sh600020,3.13,19406.0
sh600021,7.01,5608.0
sh600022,1.36,331160.00000000006
sh600023,3.53,142612.0
sh600025,4.35,162255.0
sh600026,7.1,2954310.0
sh600027,3.24,258552.0
sh600028,4.03,2741609.0
sh600029,5.65,777440.0
sh600030,28.76,17825448.0
sh600031,41.0,31844700.0
sh600033,2.57,26984.999999999996
sh600035,2.73,219765.0
sh600036,51.2,18862080.0
sh600037,9.14,1862732.0
sh600038,57.86,729036.0
sh600039,4.42,238238.0
sh600048,14.61,5518197.0
sh600050,4.33,2892007.0
sh600051,8.13,37398.0
sh600052,2.75,2750.0
sh600053,18.56,85376.0
sh600054,9.11,10021.0
sh600055,9.76,15616.0
sh600056,13.88,369208.00000000006
sh600057,5.41,97380.0
sh600058,7.09,416892.0
sh600059,13.0,5005000.0
sh600060,12.78,10362024.0
sh600061,13.12,701920.0
sh600062,11.83,198744.0
sh600063,3.91,7418834.0
sh600064,9.75,217425.0
sh600066,13.8,251160.0
sh600067,3.38,32109.999999999996
sh600068,6.47,810044.0
sh600070,7.73,9276.0
sh600071,14.8,193880.00000000003
sh600072,12.23,852431.0
sh600073,9.33,418917.0
sh600075,6.3,5889870.0
sh600076,3.26,32600.0
sh600077,2.67,85974.0
sh600078,3.39,1356.0
sh600079,30.62,924724.0
sh600080,5.4,216000.0
sh600081,12.41,1329111.0
sh600082,2.76,88320.0
sh600083,5.37,0.0
sh600084,2.28,9804.0
sh600085,24.25,632925.0
sh600086,0.56,0.0
sh600088,11.18,0.0
sh600089,13.46,19413358.0
sh600090,1.19,165172.0
sh600091,1.51,0.0
sh600093,7.48,172040.0
sh600094,3.85,91630.0
sh600095,13.32,484848.00000000006
sh600096,6.89,2767712.9999999995
sh600097,9.4,3760.0
sh600098,5.91,562041.0
sh600099,5.6,0.0
sh600100,5.64,564000.0
sh600101,5.26,0.0
sh600103,1.94,112326.0
sh600104,22.94,11944858.0
sh600105,2.92,321492.0
sh600106,2.56,94208.0
sh600107,10.12,201388.0
sh600108,3.01,284445.0
sh600109,14.32,7032552.0
sh600110,11.1,581640.0
sh600111,18.4,49926560.0
sh600112,1.15,12994.999999999998
sh600113,5.82,57036.0
sh600114,8.3,371840.00000000006
sh600115,4.52,710000.0
sh600116,8.63,149299.00000000003
sh600117,3.3,54450.0
sh600118,34.1,6799540.000000001
sh600119,7.09,0.0
sh600120,5.6,82880.0
sh600121,6.1,25946349.999999996
sh600122,0.93,79422.0
sh600123,5.05,55550.0
sh600125,5.28,208560.0
sh600126,5.43,32037.0
sh600127,10.23,199485.0
sh600128,6.03,762192.0
sh600129,13.25,9275.0
sh600130,3.25,0.0
sh600131,13.99,956916.0
sh600132,132.0,871200.0
sh600133,5.48,290988.0
sh600135,6.1,4880.0
sh600136,5.58,95418.0
sh600137,11.85,0.0
sh600138,9.85,515155.0
sh600139,3.2,623360.0
sh600141,13.19,1266240.0
sh600143,25.9,38091130.0
sh600145,0.95,1377120.0
sh600146,1.08,1136160.0
sh600148,12.49,127398.0
sh600149,4.22,422.0
sh600150,17.11,410639.99999999994
sh600151,7.83,97875.0
sh600152,6.29,153476.0
sh600153,7.92,175032.0
sh600155,10.66,260104.0
sh600156,3.69,21771.0
sh600157,1.37,911461.0
sh600158,11.9,337960.0
sh600159,2.35,40000.0
sh600160,8.9,1470280.0
sh600161,39.42,1706886.0
sh600162,1.81,12670.0
sh600163,4.17,197658.0
sh600165,6.18,1594440.0
sh600166,2.82,131412.0
sh600167,10.02,268535.99999999994
sh600168,6.4,32640.000000000004
sh600169,2.25,3122100.0
sh600170,2.93,169354.00000000003
sh600171,14.91,475629.0
sh600172,2.87,33292.0
sh600173,4.65,0.0
sh600176,23.95,608330.0
sh600177,7.13,268088.0
sh600178,6.68,91516.0
sh600179,4.39,272618.99999999994
sh600180,5.02,22589.999999999996
sh600182,13.86,120582.0
sh600183,25.83,1441314.0
