,kaipan_price,kaipan_money
sh600000,10.28,2970000.0
sh600004,12.14,1120522.0
sh600006,6.39,942525.0
sh600007,12.33,0.0
sh600008,2.98,938402.0
sh600009,48.99,21080397.0
sh600010,1.51,7950000.0
sh600011,4.16,1977664.0
sh600012,7.25,190000.0
sh600015,6.17,1129727.0
sh600016,4.68,3299400.0
sh600017,2.75,147400.0
sh600018,4.49,540000.0
sh600019,8.81,13492515.0
sh600020,3.36,220000.0
sh600021,7.05,193170.0
sh600022,1.75,9001825.0
sh600023,3.68,1133808.0
sh600025,5.94,3520000.0
sh600026,6.28,99224.0
sh600027,3.42,1450000.0
sh600028,4.27,16790493.999999996
sh600029,6.43,2390000.0
sh600030,23.0,20520000.0
sh600031,31.6,22660360.0
sh600033,2.66,320000.0
sh600035,2.91,1375557.0000000002
sh600036,52.0,22290000.0
sh600037,9.22,334686.0
sh600038,51.0,450000.0
sh600039,6.75,3310000.0
sh600048,14.17,2126917.0
sh600050,4.28,4117788.0000000005
sh600051,7.06,62128.0
sh600052,3.6,140000.0
sh600053,16.62,16620.0
sh600054,10.91,682966.0
sh600055,12.77,780000.0
sh600056,12.79,740000.0
sh600057,6.73,420000.0
sh600058,7.23,50000.0
sh600059,13.0,13500000.0
sh600060,11.38,788634.0
sh600061,12.94,450000.0
sh600062,11.97,180000.0
sh600063,3.93,300000.0
sh600064,9.59,200000.0
sh600066,13.85,412730.0
sh600067,3.31,19529.0
sh600068,7.15,453310.00000000006
sh600070,6.31,198765.0
sh600071,14.0,60000.0
sh600072,11.74,390000.0
sh600073,8.16,150000.0
sh600075,7.4,1260000.0
sh600076,3.61,11860000.0
sh600077,2.78,1239601.9999999998
sh600078,2.9,21170.0
sh600079,32.08,1408312.0
sh600080,6.31,117997.0
sh600081,12.45,1879950.0
sh600082,2.89,289.0
sh600083,5.49,149328.0
sh600084,2.63,3270000.0
sh600085,28.6,709280.0
sh600086,0.16,0.0
sh600088,11.43,302895.0
sh600089,12.5,17230000.0
sh600090,1.43,2590000.0
sh600091,1.74,0.0
sh600093,6.59,3322678.0
sh600094,3.54,70000.0
sh600095,7.69,99970.0
sh600096,7.61,215363.0
sh600097,9.06,70668.0
sh600098,5.9,61360.0
sh600099,6.21,26702.999999999996
sh600100,6.02,86085.99999999999
sh600101,5.31,24957.0
sh600103,2.19,496910.99999999994
sh600104,19.45,3016694.9999999995
sh600105,3.38,886911.9999999999
sh600106,2.62,260000.0
sh600107,6.81,110000.0
sh600108,2.67,340000.0
sh600109,12.2,5020000.0
sh600110,7.6,660000.0
sh600111,20.78,71540000.0
sh600112,1.33,270000.0
sh600113,6.04,0.0
sh600114,7.38,27306.0
sh600115,5.35,1047529.9999999999
sh600116,8.8,530640.0
sh600117,3.93,528585.0
sh600118,30.26,1040000.0
sh600119,7.08,6372.0
sh600120,5.64,50000.0
sh600121,5.17,689678.0
sh600122,1.21,1365968.9999999998
sh600123,5.92,899248.0
sh600125,5.11,700000.0
sh600126,5.72,1490000.0
sh600127,9.21,500103.00000000006
sh600128,6.22,227029.99999999997
sh600129,15.05,19565.0
sh600130,3.29,5593.0
sh600131,14.2,319500.0
sh600132,144.51,8208167.999999999
sh600133,5.76,54143.99999999999
sh600135,6.03,14472.0
sh600136,6.88,195392.0
sh600137,13.42,90000.0
sh600138,11.93,410000.0
sh600139,2.65,60000.0
sh600141,13.4,1618720.0
sh600143,22.28,10260000.0
sh600145,1.42,142.0
sh600146,1.33,380000.0
sh600148,13.4,10000.0
sh600149,5.66,530000.0
sh600150,15.92,893112.0000000001
sh600151,8.5,2029800.0
sh600152,6.95,1649235.0000000002
sh600153,8.3,199200.00000000003
sh600155,9.28,740000.0
sh600156,3.43,250000.0
sh600157,1.73,0.0
sh600158,12.19,410000.0
