,kaipan_price,kaipan_money
sh600000,8.56,470000.0
sh600004,11.7,540000.0
sh600006,6.89,191541.99999999997
sh600007,14.13,241623.0
sh600008,3.4,650000.0
sh600009,46.0,2150000.0
sh600010,2.77,10430000.0
sh600011,9.77,5337350.999999999
sh600012,6.94,40000.0
sh600015,5.59,145899.0
sh600016,3.9,591630.0
sh600017,2.79,65844.0
sh600018,5.41,303501.0
sh600019,7.21,920000.0
sh600020,3.24,151308.00000000003
sh600021,15.5,7182700.0
sh600022,1.81,434581.00000000006
sh600023,4.13,408457.0
sh600025,6.53,2200000.0
sh600026,5.71,60000.0
sh600027,5.24,2470000.0
sh600028,4.26,6430000.0
sh600029,6.53,730000.0
sh600030,26.1,7340000.0
sh600031,23.58,5540000.0
sh600032,15.65,1478925.0
sh600033,2.8,43120.0
sh600035,3.13,97030.0
sh600036,49.33,9600000.0
sh600037,8.29,214710.99999999997
sh600038,77.1,408630.0
sh600039,11.32,240000.0
sh600048,15.19,7874495.999999999
sh600050,3.94,1334084.0
sh600051,7.5,60000.0
sh600052,4.9,71540.00000000001
sh600053,15.19,0.0
sh600054,9.52,55216.0
sh600055,22.22,1210000.0
sh600056,11.79,887786.9999999999
sh600057,8.06,1380000.0
sh600058,9.03,27089.999999999996
sh600059,12.52,990332.0
sh600060,13.62,307812.0
sh600061,8.13,550000.0
sh600062,13.2,10270000.0
sh600063,6.05,117370.0
sh600064,9.37,80000.0
sh600066,10.95,600000.0
sh600067,3.98,56914.0
sh600068,9.93,0.0
sh600070,7.39,874236.9999999999
sh600071,52.2,1650000.0
sh600072,14.43,1170000.0
sh600073,8.07,774720.0000000001
sh600075,8.0,460000.0
sh600076,3.77,165880.0
sh600077,2.73,655473.0
sh600078,10.54,6860000.0
sh600079,22.12,1639092.0000000002
sh600080,7.81,300000.0
sh600081,13.2,64679.99999999999
sh600082,2.99,7475.0
sh600083,5.81,11619.999999999998
sh600084,3.93,60000.0
sh600085,43.51,4140000.0
sh600088,10.91,103645.0
sh600089,20.51,8763923.000000002
sh600090,1.18,800000.0
sh600091,2.83,8207.0
sh600093,2.66,290000.0
sh600094,3.56,263796.0
sh600095,9.95,102484.99999999999
sh600096,19.0,3148300.0
sh600097,11.12,214616.0
sh600098,8.5,470000.0
sh600099,8.23,249369.0
sh600100,5.71,140000.0
sh600101,7.43,568395.0
sh600103,2.84,120000.0
sh600104,20.84,2200000.0
sh600105,5.58,880000.0
sh600106,4.36,650000.0
sh600107,5.84,40000.0
sh600108,3.52,1201024.0
sh600109,11.28,1500000.0
sh600110,15.77,730151.0
sh600111,44.0,11092400.0
sh600112,3.4,483820.0
sh600113,6.61,460000.0
sh600114,12.5,145000.0
sh600115,4.8,163680.0
sh600116,10.94,3210000.0
sh600117,4.23,40000.0
sh600118,25.17,400000.0
sh600119,7.56,130000.0
sh600120,4.4,60720.00000000001
sh600121,4.88,90000.0
sh600122,2.13,2410521.0
sh600123,9.75,640000.0
sh600125,5.2,30000.0
sh600126,5.13,180000.0
sh600127,8.55,6550000.0
sh600128,7.36,16510000.0
sh600129,21.3,5271750.0
sh600130,3.98,26268.0
sh600131,23.26,6836114.0
sh600132,153.11,321531.00000000006
sh600133,5.38,43040.0
sh600135,7.62,117348.0
sh600136,6.01,250000.0
sh600137,14.37,80000.0
sh600138,10.12,589995.9999999999
sh600139,2.45,2200000.0
sh600141,37.74,3170000.0
sh600143,12.48,520000.0
sh600145,1.31,1084549.0
sh600146,2.9,19560000.0
sh600148,16.58,190669.99999999997
sh600149,5.18,827245.9999999999
sh600150,23.0,5270000.0
sh600151,12.57,165924.0
sh600152,8.6,90000.0
sh600153,8.89,210000.0
sh600155,9.8,160000.0
sh600156,4.13,178003.0
sh600157,1.86,580000.0
sh600158,13.5,2597400.0
sh600159,3.26,4316892.0
sh600160,11.92,522096.0
sh600161,28.61,1361836.0
sh600162,2.12,378208.00000000006
sh600163,8.88,1918968.0
sh600165,12.5,1311250.0
sh600166,3.52,470000.0
sh600167,9.19,1900000.0
sh600168,6.84,110124.0
sh600169,2.83,515626.0
sh600170,3.58,1161352.0
sh600171,24.71,271810.0
sh600172,10.49,2160000.0
