,kaipan_price,kaipan_money
sh600000,9.83,1570000.0
sh600004,13.53,1587068.9999999998
sh600006,8.42,2280000.0
sh600007,12.63,20000.0
sh600008,2.83,586093.0
sh600009,77.66,11493679.999999998
sh600010,1.17,2310000.0
sh600011,4.4,1230000.0
sh600012,6.3,1010000.0
sh600015,6.27,705374.9999999999
sh600016,5.21,3290000.0
sh600017,2.89,120000.0
sh600018,4.63,1460000.0
sh600019,6.02,12750000.0
sh600020,3.35,100000.0
sh600021,7.16,270000.0
sh600022,1.4,370000.0
sh600023,3.6,630000.0
sh600025,4.44,740000.0
sh600026,6.67,720000.0
sh600027,3.34,1120000.0
sh600028,4.11,8710000.0
sh600029,5.76,2590000.0
sh600030,29.7,28770000.0
sh600031,37.42,15035356.0
sh600033,2.66,30000.0
sh600035,2.9,100000.0
sh600036,44.29,29460000.0
sh600037,9.0,180000.0
sh600038,66.5,2740000.0
sh600039,4.48,90000.0
sh600048,15.24,12670000.0
sh600050,4.3,31380000.0
sh600051,8.63,50000.0
sh600052,2.89,70000.0
sh600053,18.61,190000.0
sh600054,8.56,90000.0
sh600055,10.53,80000.0
sh600056,14.46,200000.0
sh600057,5.98,250000.0
sh600058,7.16,60000.0
sh600059,17.03,7300000.0
sh600060,11.15,1550000.0
sh600061,13.82,2160000.0
sh600062,12.12,70000.0
sh600063,3.72,260000.0
sh600064,10.08,640000.0
sh600066,15.43,498389.00000000006
sh600067,3.76,80000.0
sh600068,6.69,2450000.0
sh600070,8.21,620000.0
sh600071,13.08,4270000.0
sh600072,14.28,2310000.0
sh600073,11.0,1700000.0
sh600075,5.87,410000.0
sh600076,3.53,180000.0
sh600077,3.07,30000.0
sh600078,3.68,20000.0
sh600079,31.78,1340000.0
sh600080,5.59,11739.0
sh600081,16.52,1340000.0
sh600082,2.89,61268.00000000001
sh600083,5.29,1587.0
sh600084,2.36,20000.0
sh600085,25.24,2738540.0
sh600086,0.86,0.0
sh600088,11.6,32480.0
sh600089,10.36,8450000.0
sh600090,1.33,110000.0
sh600091,1.63,120000.0
sh600093,7.79,133209.0
sh600094,3.7,270000.0
sh600095,14.46,1900000.0
sh600096,5.98,410000.0
sh600097,11.94,5050000.0
sh600098,6.58,1350000.0
sh600099,6.06,10000.0
sh600100,6.11,229125.0
sh600101,5.78,60000.0
sh600103,2.15,29193989.999999996
sh600104,23.05,6460000.0
sh600105,3.27,990000.0
sh600106,2.65,149990.0
sh600107,8.96,47488.00000000001
sh600108,3.66,550000.0
sh600109,16.86,8360000.0
sh600110,10.25,1500000.0
sh600111,13.35,3170000.0
sh600112,1.22,10000.0
sh600113,6.41,13461.000000000002
sh600114,7.64,40000.0
sh600115,4.58,790000.0
sh600116,8.67,70227.0
sh600117,3.71,516060.99999999994
sh600118,35.7,16940000.0
sh600119,7.09,4254.0
sh600120,5.94,310000.0
sh600121,8.45,9754679.999999998
sh600122,1.04,80600.0
sh600123,5.54,240436.0
sh600125,5.82,1320000.0
sh600126,5.04,60000.0
sh600127,11.65,11960000.0
sh600128,6.25,20000.0
sh600129,13.4,50000.0
sh600130,3.67,20000.0
sh600131,14.07,70000.0
sh600132,131.0,760000.0
sh600133,5.49,549.0
sh600135,7.16,150000.0
sh600136,6.25,80000.0
sh600137,13.26,5304.0
sh600138,9.96,820000.0
sh600139,3.5,510000.0
sh600141,11.1,74370.0
sh600143,18.6,19690000.0
sh600145,1.12,140000.0
sh600146,0.86,710000.0
sh600148,14.38,10000.0
sh600149,4.62,70000.0
sh600150,18.4,1540000.0
sh600151,9.7,2060000.0
sh600152,7.08,274704.0
sh600153,8.11,869392.0
sh600155,12.64,2250000.0
sh600156,3.97,40000.0
sh600157,1.38,2289971.9999999995
sh600158,11.88,660000.0
sh600159,2.51,50000.0
sh600160,7.94,1580000.0
sh600161,41.43,1510000.0
sh600162,1.89,30000.0
sh600163,4.07,180000.0
sh600165,7.03,500000.0
sh600166,2.93,670000.0
sh600167,10.78,102409.99999999999
sh600168,6.8,20000.0
sh600169,2.17,100000.0
sh600170,3.03,690000.0
sh600171,13.94,200000.0
sh600172,3.07,140000.0
sh600173,4.81,28378.999999999996
sh600176,20.12,2720000.0
sh600177,7.29,890000.0
sh600178,7.44,260000.0
sh600179,3.99,1180000.0
sh600180,5.23,130000.0
sh600182,14.47,40000.0
sh600183,27.77,4000000.0
sh600184,12.67,760200.0
sh600185,5.61,1110000.0
sh600186,2.97,1370000.0
sh600187,2.35,47235.0
sh600188,10.04,770000.0
sh600189,14.58,12643776.0
sh600190,3.05,560000.0
sh600191,6.49,2566795.0
sh600192,5.06,113850.0
sh600193,4.71,11775.0
sh600195,13.25,620000.0
sh600196,53.67,8240000.0
sh600197,29.81,4490000.0
sh600198,10.35,290000.0
sh600199,19.25,6530000.0
sh600200,5.32,61180.00000000001
sh600201,20.92,2640000.0
sh600202,4.06,2436.0
sh600203,9.49,50000.0
sh600206,13.25,340000.0
sh600207,6.7,1420000.0
sh600208,3.06,430000.0
sh600209,4.01,80000.0
sh600210,4.46,120000.0
sh600211,70.15,3040000.0
sh600212,3.35,430000.0
sh600213,8.42,190000.0
sh600215,5.18,16576.0
sh600216,14.4,1477440.0
sh600217,5.87,1125279.0
sh600218,8.7,270000.0
