,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,6.97,11152.0,0.0,0.0,0.0,0.0,6.948056436926196
sz300139,10.97,259989.0,0.0,0.0,0.0,0.0,10.925533342437612
sh600728,8.12,112868.0,0.0,0.0,0.0,0.0,8.127274010972476
sz300294,35.93,237138.0,0.0,0.0,0.0,0.0,35.586567481864385
sh601658,4.81,694083.0,0.0,0.0,0.0,0.0,4.829973822875647
sz300801,22.31,339112.0,0.0,0.0,0.0,0.0,22.668498804580345
sh600543,9.84,7912344.0,0.0,0.0,0.0,0.0,9.792521424694073
sz002041,19.0,2116524.0,0.0,0.0,0.0,0.0,18.47703600928715
sh600337,4.89,2445.0,0.0,0.0,0.0,0.0,4.909989887603197
sz300236,46.79,865615.0,0.0,0.0,0.0,0.0,48.1985353508795
sz002473,5.98,40066.0,0.0,0.0,0.0,0.0,5.899650035893754
sz300873,44.57,222850.0,0.0,0.0,0.0,0.0,44.023987680574905
sz002748,6.7,670.0,0.0,0.0,0.0,0.0,6.585366030092592
sz002087,3.96,113652.0,0.0,0.0,0.0,0.0,3.9733986042290144
sz002112,9.25,282125.0,0.0,0.0,0.0,0.0,9.290797661435668
sz002420,0.0,0.0,0.0,0.0,0.0,0.0,3.863088004190676
sz002830,10.81,166474.0,0.0,0.0,0.0,0.0,10.940533651499539
sh603666,89.13,62391.0,0.0,0.0,0.0,0.0,88.89782185107863
sz002236,20.25,3274425.0,0.0,0.0,0.0,0.0,20.035027373908193
sh600161,41.37,1344525.0,0.0,0.0,0.0,0.0,41.216275163126475
sh600458,8.05,305900.0,0.0,0.0,0.0,0.0,8.145745743713759
sz002282,9.43,47150.0,0.0,0.0,0.0,0.0,9.552063314711358
sz002479,6.01,81135.0,0.0,0.0,0.0,0.0,5.9408276913419735
sh603515,30.72,337920.0,0.0,0.0,0.0,0.0,30.56408450195171
sh600847,11.3,106220.0,0.0,0.0,0.0,0.0,10.77414931367425
sz002059,4.76,23800.0,0.0,0.0,0.0,0.0,4.7546305546305545
sh600623,5.95,509320.0,0.0,0.0,0.0,0.0,5.980642099434129
sh603355,32.27,80675.0,0.0,0.0,0.0,0.0,32.31359906093702
sz002128,10.36,1330224.0,0.0,0.0,0.0,0.0,10.57507122013233
sh600706,7.39,317179.0,0.0,0.0,0.0,0.0,7.442808891096485
sh603131,26.69,157471.0,0.0,0.0,0.0,0.0,26.032951050482612
sz002760,18.13,5439.0,0.0,0.0,0.0,0.0,17.998307955843163
sz300260,18.5,386650.0,0.0,0.0,0.0,0.0,18.557238027206658
sz002522,6.56,105616.0,0.0,0.0,0.0,0.0,6.621919730496111
sh603823,13.91,5564.0,0.0,0.0,0.0,0.0,14.171749198717949
sz300130,11.87,97334.0,0.0,0.0,0.0,0.0,11.911730675281694
sz002645,9.94,1763356.0,0.0,0.0,0.0,0.0,10.121669747954128
sz000633,4.33,350297.0,0.0,0.0,0.0,0.0,4.318370706562299
sh603676,10.62,8496.0,0.0,0.0,0.0,0.0,10.593890824622532
sz002853,0.0,0.0,0.0,0.0,0.0,0.0,22.476411632551173
sz002700,0.0,0.0,0.0,0.0,0.0,0.0,3.8631231135822075
