,kaipan_price,kaipan_money
sh600000,9.75,1470000.0
sh600004,13.96,1516056.0000000002
sh600006,10.3,78135800.0
sh600007,12.88,30912.0
sh600008,2.9,198650.0
sh600009,73.1,8377259.999999999
sh600010,1.19,4041240.0
sh600011,4.62,683298.0
sh600012,5.99,450000.0
sh600015,6.23,216181.0
sh600016,5.17,1417097.0
sh600017,2.82,142691.99999999997
sh600018,4.5,1167300.0
sh600019,6.23,3846402.0000000005
sh600020,3.37,175240.0
sh600021,7.24,29684.000000000004
sh600022,1.46,580058.0
sh600023,3.7,159100.0
sh600025,4.48,330000.0
sh600026,6.66,535464.0
sh600027,3.4,209779.99999999997
sh600028,4.04,6365828.0
sh600029,6.05,2150000.0
sh600030,28.96,8750000.0
sh600031,31.0,8084800.0
sh600033,2.65,111300.0
sh600035,2.9,0.0
sh600036,42.99,14044833.000000002
sh600037,9.91,596582.0
sh600038,56.68,1120000.0
sh600039,4.55,257985.0
sh600048,15.88,2132684.0
sh600050,4.62,2497572.0
sh600051,9.03,102038.99999999999
sh600052,3.05,34160.0
sh600053,19.94,107676.0
sh600054,8.73,310000.0
sh600055,10.71,12852.000000000002
sh600056,14.81,280000.0
sh600057,6.2,1454520.0
sh600058,7.08,249924.00000000003
sh600059,16.3,52526750.0
sh600060,11.3,2821610.0
sh600061,13.91,3280000.0
sh600062,12.1,216590.0
sh600063,3.73,135026.0
sh600064,10.25,1020000.0
sh600066,17.33,1956557.0
sh600067,3.79,148568.0
sh600068,6.55,527275.0
sh600070,8.85,403560.0
sh600071,11.4,100000.0
sh600072,13.1,1206510.0
sh600073,10.56,993696.0000000001
sh600075,5.72,252823.99999999997
sh600076,3.67,456180.99999999994
sh600077,3.23,323.0
sh600078,4.21,82937.0
sh600079,33.85,570000.0
sh600080,5.57,3342.0
sh600081,14.9,6788440.000000001
sh600082,3.06,77418.0
sh600083,6.4,0.0
sh600084,2.33,290000.0
sh600085,24.93,595827.0
sh600086,0.86,613438.0
sh600088,11.91,1039743.0
sh600089,9.69,12170000.0
sh600090,1.46,166586.0
sh600091,1.81,3439.0
sh600093,8.56,190032.00000000003
sh600094,4.28,163496.0
sh600095,14.75,4488425.0
sh600096,5.97,889529.9999999999
sh600097,11.03,330900.0
sh600098,6.44,2297148.0000000005
sh600099,6.35,29209.999999999996
sh600100,6.34,84322.0
sh600101,5.83,33814.0
sh600103,1.97,446401.99999999994
sh600104,24.38,12490000.0
sh600105,3.49,498721.0
sh600106,2.66,50000.0
sh600107,8.53,50000.0
sh600108,3.56,2479184.0
sh600109,16.77,3750000.0
sh600110,9.05,30280000.0
sh600111,12.49,3875647.0
sh600112,1.3,4030.0000000000005
sh600113,6.54,8502.0
sh600114,8.16,109344.0
sh600115,4.63,2862729.0
sh600116,8.27,151341.0
sh600117,4.18,1639814.0
sh600118,31.04,1100000.0
sh600119,7.85,0.0
sh600120,6.29,305065.0
sh600121,5.4,24573780.0
sh600122,1.05,226485.0
sh600123,5.8,608420.0
sh600125,5.09,59553.0
sh600126,5.37,620000.0
sh600127,11.11,5210000.0
sh600128,6.68,245823.99999999997
sh600129,14.04,4212.0
sh600130,3.87,6966.0
sh600131,14.8,1219520.0
sh600132,115.22,587622.0
sh600133,5.73,93972.0
sh600135,6.99,788472.0
sh600136,7.03,380323.0
sh600137,14.23,80000.0
sh600138,10.63,411381.00000000006
sh600139,3.27,490000.0
sh600141,12.19,969104.9999999999
sh600143,17.2,2320000.0
sh600145,1.38,224112.0
sh600146,1.19,280000.0
sh600148,14.3,128700.0
sh600149,4.75,14250.0
sh600150,17.97,803258.9999999999
sh600151,7.9,1154980.0
sh600152,6.9,703800.0
sh600153,8.77,162244.99999999997
sh600155,12.5,2100000.0
sh600156,4.2,21420.0
sh600157,1.36,2579920.0
sh600158,14.1,2270000.0
sh600159,2.55,48449.99999999999
sh600160,8.15,1320300.0
sh600161,41.2,390000.0
sh600162,1.96,5880.0
sh600163,3.86,303396.0
sh600165,7.5,4966500.0
sh600166,3.43,7390000.0
sh600167,12.25,128625.0
sh600168,6.86,26754.000000000004
sh600169,2.03,353220.0
sh600170,3.03,211191.0
sh600171,14.53,970000.0
sh600172,3.23,75582.0
sh600173,4.83,0.0
sh600176,17.49,1435929.0
sh600177,7.05,4691775.0
sh600178,8.54,930006.0
sh600179,4.29,150579.0
sh600180,5.84,10000.0
sh600182,15.77,120000.0
sh600183,26.9,2190000.0
sh600184,10.69,102624.0
sh600185,7.56,1030000.0
sh600186,2.88,30000.0
sh600187,2.4,56640.0
sh600188,10.54,1300000.0
sh600189,10.98,15420312.0
sh600190,2.95,48970.00000000001
sh600191,6.21,1032102.0
sh600192,4.9,3920.0000000000005
sh600193,5.0,2000.0
sh600195,12.69,267758.99999999994
sh600196,55.99,14949330.000000002
sh600197,29.51,13981838.0
sh600198,11.62,1788318.0
sh600199,18.0,53690000.0
sh600200,5.3,49290.0
sh600201,21.69,843741.0
sh600202,4.23,423.00000000000006
sh600203,9.39,445086.00000000006
sh600206,14.13,601938.0
sh600207,6.36,1543572.0
sh600208,3.16,509076.0
sh600209,4.77,20000.0
sh600210,4.35,111794.99999999999
sh600211,69.59,4766915.0
sh600212,3.08,4620.0
sh600213,8.61,1636760.9999999998
sh600215,5.39,37729.99999999999
sh600216,14.0,565600.0
sh600217,5.88,271068.0
sh600218,9.8,3317300.0
sh600219,2.78,1560000.0
sh600220,3.13,285456.0
sh600221,1.52,850000.0
sh600222,5.2,39000.0
sh600223,11.19,2504321.9999999995
sh600225,1.38,445325.99999999994
sh600226,1.76,37664.0
sh600227,2.8,5880.0
sh600228,12.88,860000.0
sh600229,6.93,11781.0
sh600230,9.3,101370.0
sh600231,2.64,8429520.0
sh600232,5.73,40110.0
sh600233,12.27,1520000.0
sh600234,9.1,0.0
sh600235,5.55,954600.0
sh600236,4.46,10704.0
sh600237,4.45,348880.0
sh600238,7.31,1132318.9999999998
sh600239,2.6,86060.0
sh600241,3.25,325.0
sh600242,2.54,40000.0
sh600243,2.51,0.0
sh600246,6.91,91903.0
sh600247,1.23,110454.0
sh600248,4.54,0.0
sh600249,5.2,375960.0
sh600250,5.46,27300.0
sh600251,7.25,788800.0
sh600252,3.12,177216.0
sh600255,2.05,714835.0
sh600256,3.0,298500.0
sh600257,5.82,2690586.0
sh600258,22.9,2427400.0
sh600259,31.3,2140920.0
sh600260,11.15,299935.0
sh600261,3.86,105378.0
sh600262,17.35,0.0
sh600265,16.8,0.0
sh600266,5.34,93450.0
sh600267,16.96,4948928.000000001
sh600268,6.88,460000.0
sh600269,3.42,244188.0
sh600271,12.57,553080.0
sh600272,7.36,39008.00000000001
sh600273,9.85,590000.0
sh600275,2.63,526.0
sh600276,107.5,29218500.0
sh600277,3.07,149202.0
sh600278,8.89,10000.0
sh600279,3.75,27750.0
sh600280,2.39,478.0
sh600281,3.83,20682.0
sh600282,3.31,1868826.0000000002
sh600283,10.15,18270.0
sh600284,6.25,60625.0
sh600285,9.04,301935.99999999994
sh600287,6.16,44968.0
sh600288,10.81,155664.0
sh600289,4.75,226100.0
sh600290,2.34,966887.9999999999
sh600291,5.52,80000.0
sh600292,6.19,23710000.0
sh600293,2.65,1496720.0
sh600295,10.65,1404735.0
sh600297,3.06,841806.0
sh600298,48.44,2141048.0
sh600299,12.44,950000.0
sh600300,4.6,4264200.0
sh600301,6.53,0.0
sh600302,4.48,25088.000000000004
sh600303,4.75,767600.0
sh600305,22.75,1178450.0
sh600306,6.1,9150.0
sh600307,1.75,1520000.0
sh600308,5.35,463845.0
sh600309,87.85,2810000.0
sh600310,4.06,146566.0
sh600311,1.63,6150000.0
sh600312,7.2,377280.0
sh600313,6.1,45150000.0
sh600315,37.72,260267.99999999997
sh600316,39.58,2378758.0
sh600317,2.56,94208.0
sh600318,10.19,226217.99999999997
sh600319,5.23,5230.0
sh600320,2.99,33488.0
sh600321,2.14,166920.0
sh600322,2.39,100000.0
sh600323,22.94,252340.0
sh600325,6.24,161616.0
sh600326,7.48,109956.00000000001
sh600327,4.52,530000.0
sh600328,6.82,60000.0
sh600329,18.3,215940.0
sh600330,9.69,1467066.0
sh600331,2.45,415765.00000000006
sh600332,29.9,589029.9999999999
sh600333,5.72,1720000.0
sh600335,6.35,753110.0
sh600336,9.74,2210000.0
sh600337,4.71,321222.0
sh600338,10.34,4536158.0
sh600339,2.98,330780.0
sh600340,13.56,382392.0
sh600343,9.15,332145.0
sh600345,18.37,124916.00000000001
sh600346,24.99,1290000.0
sh600348,5.83,4020000.0
sh600350,6.29,140000.0
sh600351,5.16,154800.0
sh600352,14.18,2977800.0
sh600353,5.4,65880.0
sh600354,4.08,4150000.0
sh600355,2.64,15048.000000000002
sh600356,8.27,1654.0
sh600358,2.99,299.0
sh600359,8.98,1243730.0
sh600360,8.6,6980000.0
sh600361,4.14,50000.0
sh600362,21.35,18750000.0
sh600363,24.18,1274286.0
sh600365,2.74,1982664.0000000002
sh600366,6.3,140000.0
sh600367,7.23,366561.0
sh600368,3.61,229596.0
sh600369,5.18,378139.99999999994
sh600370,3.16,3476.0000000000005
