,kaipan_price,kaipan_money
sh600000,10.47,2990000.0
sh600004,13.18,1534152.0
sh600006,6.8,37025320.0
sh600007,12.34,4936.0
sh600008,3.04,700000.0
sh600009,56.2,7845520.0
sh600010,1.59,27471066.000000004
sh600011,4.16,309088.0
sh600012,7.33,120000.0
sh600015,6.26,426305.99999999994
sh600016,4.94,1401478.0
sh600017,2.84,70000.0
sh600018,4.62,407946.0
sh600019,8.36,9293812.0
sh600020,3.32,65404.0
sh600021,7.29,479682.0
sh600022,1.73,4749369.0
sh600023,3.69,218079.0
sh600025,5.85,1390000.0
sh600026,6.42,313296.0
sh600027,3.49,449163.0
sh600028,4.37,12257850.0
sh600029,6.81,6850000.0
sh600030,23.63,13460000.0
sh600031,31.99,19650000.0
sh600033,2.68,34840.0
sh600035,2.88,128735.99999999999
sh600036,52.06,36665858.0
sh600037,9.93,898665.0
sh600038,50.52,570000.0
sh600039,6.72,879648.0
sh600048,14.11,3605104.9999999995
sh600050,4.18,1907752.0
sh600051,8.04,25727.999999999996
sh600052,3.71,166950.0
sh600053,17.72,152391.99999999997
sh600054,11.3,422620.0
sh600055,13.08,346620.0
sh600056,13.04,180000.0
sh600057,6.57,498006.00000000006
sh600058,7.52,8060687.999999999
sh600059,12.6,6865739.999999999
sh600060,11.77,349569.0
sh600061,12.91,780000.0
sh600062,11.72,83212.0
sh600063,4.35,6904320.0
sh600064,9.85,240000.0
sh600066,14.61,594627.0
sh600067,3.38,110000.0
sh600068,7.33,1352385.0
sh600070,6.62,92018.0
sh600071,14.05,60000.0
sh600072,12.39,794199.0000000001
sh600073,8.4,393960.00000000006
sh600075,7.04,934208.0
sh600076,4.22,411028.0
sh600077,2.64,52008.00000000001
sh600078,3.12,516672.0
sh600079,31.33,1121614.0
sh600080,6.07,13961.000000000002
sh600081,12.01,12932368.0
sh600082,2.94,52038.0
sh600083,6.81,52437.0
sh600084,2.51,10000.0
sh600085,29.4,660000.0
sh600086,0.16,0.0
sh600088,13.66,2417820.0
sh600089,11.57,3330000.0
sh600090,1.69,318396.0
sh600091,1.78,33642.0
sh600093,8.33,301546.0
sh600094,3.7,41810.0
sh600095,8.31,902466.0
sh600096,7.85,1913045.0
sh600097,9.72,422820.00000000006
sh600098,6.06,93930.0
sh600099,6.55,55019.99999999999
sh600100,6.06,230000.0
sh600101,5.67,89586.0
sh600103,2.14,313938.0
sh600104,20.34,11551086.0
sh600105,3.26,5334012.0
sh600106,2.68,20000.0
sh600107,7.08,480000.0
sh600108,2.77,345142.0
sh600109,12.68,2200000.0
sh600110,7.21,340000.0
sh600111,20.4,15387719.999999998
sh600112,1.37,37949.0
sh600113,6.24,15600.0
sh600114,7.6,205960.0
sh600115,5.68,1789200.0
sh600116,9.06,451188.0
sh600117,4.03,1740960.0000000002
sh600118,31.36,1820000.0
sh600119,6.64,0.0
sh600120,5.76,249983.99999999997
sh600121,5.7,1350000.0
sh600122,1.22,294874.0
sh600123,5.7,25650.0
sh600125,5.27,45322.0
sh600126,5.87,160000.0
sh600127,9.05,339375.00000000006
sh600128,6.5,118950.0
sh600129,14.9,257770.00000000003
sh600130,3.44,44720.0
sh600131,15.1,812380.0
sh600132,124.0,1488000.0
sh600133,5.83,65296.0
sh600135,6.13,20000.0
sh600136,6.6,359039.99999999994
sh600137,13.62,20000.0
sh600138,12.65,1848165.0000000002
sh600139,2.85,30000.0
sh600141,13.65,1302210.0
sh600143,20.33,3910000.0
sh600145,1.41,0.0
sh600146,1.37,440000.0
sh600148,13.27,59715.0
sh600149,6.13,13861156.0
sh600150,17.02,1593072.0
sh600151,7.77,530691.0
sh600152,6.47,322853.0
sh600153,8.36,421343.99999999994
sh600155,10.3,510000.0
sh600156,3.87,19350.0
sh600157,1.67,6959391.0
sh600158,11.75,492325.0
sh600159,2.45,0.0
sh600160,9.0,2014200.0
sh600161,35.39,600000.0
sh600162,1.89,26838.0
sh600163,4.76,183736.0
sh600165,5.74,291592.0
sh600166,4.18,5890000.0
sh600167,9.84,240096.0
sh600168,6.95,14595.000000000002
sh600169,2.36,118000.0
sh600170,2.96,188848.0
sh600171,16.87,4387887.0
sh600172,3.4,190000.0
sh600173,4.81,31264.999999999996
sh600176,18.45,2960000.0
sh600177,7.79,522709.0
sh600178,8.44,13610000.0
sh600179,4.5,787050.0
sh600180,5.42,10000.0
sh600182,14.9,30000.0
sh600183,24.76,9156248.000000002
sh600184,10.3,58710.0
sh600185,6.82,2040000.0
sh600186,2.84,260000.0
sh600187,2.45,34790.0
sh600188,13.94,1610000.0
sh600189,12.43,9725232.0
sh600190,2.94,14700.0
sh600191,3.27,333540.0
sh600192,4.2,30000.0
sh600193,7.07,0.0
sh600195,11.8,378780.0
sh600196,44.11,8874932.0
sh600197,27.05,20049460.0
sh600198,6.17,448559.0
sh600199,14.49,13770000.0
sh600200,5.7,3576180.0000000005
sh600201,20.36,447920.0
sh600202,4.36,1972464.0000000002
sh600203,8.55,56430.00000000001
sh600206,11.46,303690.0
sh600207,5.56,16680.0
sh600208,3.1,123380.0
sh600209,4.17,417.0
sh600210,4.73,46354.0
sh600211,48.4,1839200.0
sh600212,4.17,1440000.0
sh600213,6.82,1602700.0
sh600215,6.98,292462.00000000006
sh600216,13.87,321783.99999999994
sh600217,5.22,72558.0
sh600218,9.31,1093925.0
sh600219,3.79,2229657.0
sh600220,2.4,120000.0
sh600221,1.7,1220000.0
sh600222,6.02,70433.99999999999
sh600223,13.95,25580000.0
sh600225,1.65,494.99999999999994
sh600226,2.49,463389.00000000006
sh600227,2.77,4709.0
sh600228,11.83,90000.0
sh600229,6.39,420000.0
sh600230,10.88,3322752.0000000005
sh600231,3.04,684608.0
sh600232,5.21,2605.0
sh600233,10.57,1087653.0
sh600234,9.95,0.0
sh600235,5.58,275094.0
sh600236,5.28,399168.0
sh600237,6.31,3533600.0
sh600238,10.43,907410.0
sh600239,2.17,71610.0
sh600241,3.43,1029.0
sh600242,2.92,100000.0
sh600243,3.35,1506495.0
sh600246,7.72,66392.0
sh600247,0.65,0.0
sh600248,4.28,159644.0
sh600249,5.37,716358.0
sh600250,5.21,89612.0
sh600251,6.8,342720.0
sh600252,2.83,112633.99999999999
sh600255,2.35,200690.0
sh600256,3.09,1153497.0
sh600257,6.7,30359710.000000004
sh600258,25.41,4009698.0000000005
sh600259,36.45,2883195.0
sh600260,8.82,320166.00000000006
sh600261,4.15,516260.00000000006
sh600262,15.7,17270.0
sh600265,16.0,0.0
sh600266,4.99,117265.00000000001
sh600267,14.6,229219.99999999997
sh600268,6.72,70000.0
sh600269,3.69,135054.0
sh600271,12.44,338368.0
sh600272,6.85,126039.99999999999
sh600273,9.41,740000.0
sh600275,3.0,10000.0
sh600276,80.19,56678292.00000001
sh600277,3.38,426218.0
sh600278,8.8,10000.0
sh600279,3.72,69936.0
sh600280,4.18,220704.0
sh600281,3.93,78207.0
sh600282,4.31,1815371.9999999998
sh600283,11.12,10000.0
sh600284,6.25,168125.0
sh600285,9.01,61267.99999999999
sh600287,5.67,82215.0
sh600288,12.24,200736.0
sh600289,3.8,760.0
sh600290,3.42,772578.0
sh600291,2.97,260000.0
sh600292,9.24,28390000.0
sh600293,2.33,60347.0
sh600295,17.61,1819113.0
sh600297,3.16,4580000.0
sh600298,61.21,1934236.0
sh600299,11.91,170000.0
sh600300,3.91,1666442.0000000002
sh600301,6.24,0.0
sh600302,4.96,180544.0
sh600303,3.91,480000.0
sh600305,19.21,1550247.0
sh600306,7.0,35000.0
sh600307,1.94,890000.0
sh600308,5.69,591191.0000000001
sh600309,109.93,17630000.0
sh600310,4.5,932850.0
sh600311,1.55,6665.000000000001
sh600312,6.6,153119.99999999997
sh600313,4.76,180000.0
sh600315,44.94,453893.99999999994
sh600316,34.0,2359600.0
sh600317,2.6,0.0
sh600318,7.05,444855.0
sh600319,4.63,203720.0
sh600320,3.29,741237.0
sh600321,1.98,97614.0
sh600322,2.09,50000.0
sh600323,25.95,965340.0
