,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,6.85,141795.0,0.0,0.0,0.0,0.0,6.891521872676129
sz300139,6.98,117962.0,0.0,0.0,0.0,0.0,6.94636716407779
sh600728,6.2,513484.0,0.0,0.0,0.0,0.0,6.281334140870345
sz300294,25.49,1412146.0,0.0,0.0,0.0,0.0,25.75048057669203
sh601658,0,0,0,0,0,0,0
sz300801,19.9,89550.0,0.0,0.0,0.0,0.0,19.736870186136073
sh600543,6.48,469800.0,0.0,0.0,0.0,0.0,6.2689666364170185
sz002041,17.01,1107351.0,0.0,0.0,0.0,0.0,16.937674585763595
sh600337,5.95,215985.0,0.0,0.0,0.0,0.0,5.9355130313835005
sz300236,0,0,0,0,0,0,0
sz002473,0.0,0.0,0.0,0.0,0.0,0.0,4.157091549295775
sz300873,0,0,0,0,0,0,0
sz002748,4.86,2430.0,0.0,0.0,0.0,0.0,4.787815608655523
sz002087,3.25,73158.0,0.0,0.0,0.0,0.0,3.2449913331355313
sz002112,6.62,65538.0,0.0,0.0,0.0,0.0,6.44793868571699
sz002420,0,0,0,0,0,0,0
sz002830,8.32,118144.0,0.0,0.0,0.0,0.0,8.187042665108123
sh603666,79.03,47418.0,0.0,0.0,0.0,0.0,79.58716599190282
sz002236,22.5,4722750.0,0.0,0.0,0.0,0.0,22.24262281336315
sh600161,39.5,1955250.0,0.0,0.0,0.0,0.0,41.507320006565564
sh600458,7.37,170984.0,0.0,0.0,0.0,0.0,7.157612721050372
sz002282,9.47,225386.0,0.0,0.0,0.0,0.0,9.624516056716919
sz002479,4.72,336064.0,0.0,0.0,0.0,0.0,4.634084779837207
sh603515,0,0,0,0,0,0,0
sh600847,0,0,0,0,0,0,0
sz002059,4.65,79515.0,0.0,0.0,0.0,0.0,4.74631644787412
sh600623,6.35,920115.0,0.0,0.0,0.0,0.0,6.595077245371847
sh603355,28.99,194233.0,0.0,0.0,0.0,0.0,29.46463266384778
sz002128,8.43,512544.0,0.0,0.0,0.0,0.0,8.645069262974515
sh600706,0,0,0,0,0,0,0
