,kaipan_price,kaipan_money
sz300877,76.65,2912700.0000000005
sz300867,42.89,6399188.0
sh605123,83.5,100200.0
sh605255,17.57,161644.0
sz300873,59.97,9781107.0
sz300876,60.02,3595198.0000000005
sz300865,61.0,2891400.0
sz300871,53.89,765238.0
sz300878,71.68,1576960.0000000002
sz300862,58.17,1884708.0000000002
sz300106,14.04,445067.99999999994
sz300857,40.01,7625906.0
sz300446,8.11,258708.99999999997
sz300176,9.03,325983.0
sz300368,20.95,1577535.0
sz300313,23.56,3112276.0
sz300116,3.88,2610852.0
sz300269,5.71,1362977.0
sz300152,4.41,1662129.0
sz300064,8.3,21521900.000000004
sz300801,30.53,686925.0
sz300261,8.55,777195.0000000001
sz300869,166.99,9217848.000000002
sz300870,88.0,5253600.0
sz300135,3.72,693036.0
sz300386,26.99,148444.99999999997
sz300131,8.36,6235724.0
sz300868,58.17,6951315.000000001
sz300240,8.3,1577830.0
sz300185,5.08,4450080.0
sz300051,7.21,328776.0
sz300343,3.69,1819539.0
sz300350,6.83,5585574.0
sz300798,17.8,1872560.0000000002
sz300875,120.58,1410786.0
sz300861,59.5,5325250.0
sz300071,3.89,126814.00000000001
sz300526,78.16,1367800.0
sz300866,152.0,1398400.0
sz300248,13.85,461205.0
sz300475,12.82,48716.0
sz300301,6.01,10888918.0
sz300791,110.0,77000.0
sz300588,13.78,388596.0
sh600823,6.5,640250.0
sz002537,7.22,530000.0
sh600321,2.08,126464.00000000001
sh600189,6.75,143100.0
sh603683,15.99,49569.0
sh603161,17.33,303274.99999999994
sh605333,17.4,762120.0
sz002885,17.05,100000.0
sh603663,15.86,91988.0
sh600976,27.8,2910660.0
sh603688,22.39,143296.0
sh603709,25.79,1635085.9999999998
sz002903,15.04,40000.0
sz300654,11.4,84360.0
sz000881,9.75,20000.0
sh603826,36.1,4082910.0
sh603931,48.95,450340.00000000006
sh603226,10.67,44814.0
sh603595,27.48,38472.0
sh605008,20.46,327360.00000000006
sz002855,11.58,12738.0
sz002677,18.38,580000.0
sz000755,3.77,240526.00000000003
sh605388,21.23,244145.00000000003
sz002993,85.05,2300000.0
sh603787,31.98,575640.0
sh600158,12.9,1306770.0
sz002534,9.53,230000.0
sh603848,15.0,202500.0
sz000897,2.6,100000.0
sz002429,6.55,1780000.0
sz002327,8.3,480000.0
sz300317,9.6,10718400.0
sz300178,5.83,856427.0
sz300280,54.0,345600.0
sz300108,5.04,882504.0000000001
sz300237,4.14,15710057.999999998
sz300076,6.33,1162821.0
sz300145,4.08,4635288.0
sz300325,3.78,893592.0
sz300459,4.89,4964328.0
sz300266,4.11,3158535.0
sz002862,21.51,8604.0
sz300230,7.03,31261004.000000004
sz300033,158.86,1890434.0
sh603167,10.49,474148.00000000006
sh603728,21.95,504850.0
sz300111,4.31,1093447.0
sz300579,52.55,131375.0
sz000568,156.78,7340000.0
sh603238,39.15,54810.0
sz002858,16.58,40000.0
sz300210,5.95,236810.0
sz300423,15.2,1389280.0
sz300247,3.85,594825.0
sz300410,10.78,1629935.9999999998
sz002722,12.8,40000.0
sz002861,24.88,120000.0
sz300847,35.71,814188.0
sh603995,32.1,356310.00000000006
sz300840,26.66,8168624.000000001
sz300418,25.95,1050975.0
sz300007,18.6,900240.0000000001
sz300561,23.97,1126590.0
sz300193,8.79,1005575.9999999999
sz300658,39.5,1212650.0
sz300872,58.73,3976021.0
sz300843,32.01,435335.99999999994
sz300471,15.39,1566702.0
sz300367,3.81,858393.0
sz002691,5.36,150000.0
sz300510,6.7,288770.0
sz300592,18.2,131039.99999999999
sz300091,6.8,1742159.9999999998
sz300077,10.31,5051900.0
sz300153,7.58,465412.0
sz300385,9.5,260300.0
sz300541,25.8,5312220.0
sz300085,25.85,2662550.0
sz300370,3.73,963832.0
sz300800,37.5,735000.0
sz002198,5.67,290000.0
sz002213,16.33,163299.99999999997
sz300824,33.6,1764000.0
sz300278,7.3,713940.0
sz300117,5.5,6845300.0
sz000785,8.98,270000.0
sh603268,17.17,116756.00000000001
sh600543,7.14,296310.0
sz300329,8.35,197060.0
sh603655,56.0,170000.0
sz002875,10.8,10000.0
