,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,0.0,0.0,0.0,0.0,0.0,0.0
sz300240,7.4,183520.0,0.0,0.0,0.0,0.0
sz000893,7.76,7760.0,0.0,0.0,0.0,0.0
sh600185,4.61,2305.0,0.0,0.0,0.0,0.0
sz002468,21.71,703404.0,0.0,0.0,0.0,0.0
sh601225,8.84,713388.0,0.0,0.0,0.0,0.0
sz000966,4.94,111150.0,0.0,0.0,0.0,0.0
sz002424,11.36,199936.0,0.0,0.0,0.0,0.0
sz002305,2.78,47538.0,0.0,0.0,0.0,0.0
sh600157,1.91,1339483.0,0.0,0.0,0.0,0.0
sh603918,0.0,0.0,0.0,0.0,0.0,0.0
sz300701,0.0,0.0,0.0,0.0,0.0,0.0
sz000403,29.56,56164.0,0.0,0.0,0.0,0.0
sz300717,18.18,647208.0,0.0,0.0,0.0,0.0
sh600536,54.0,78429600.0,0.0,0.0,0.0,0.0
sh603477,7.54,181714.0,0.0,0.0,0.0,0.0
sz000996,13.39,1929499.0,0.0,0.0,0.0,0.0
sz002524,5.23,541828.0,0.0,0.0,0.0,0.0
sh600896,5.23,515155.0,0.0,0.0,0.0,0.0
sz002606,5.88,68796.0,0.0,0.0,0.0,0.0
sh600487,16.15,6650570.0,0.0,0.0,0.0,0.0
sz300094,5.09,328305.0,0.0,0.0,0.0,0.0
sz000766,8.17,670757.0,0.0,0.0,0.0,0.0
sz002791,16.66,33320.0,0.0,0.0,0.0,0.0
sh600313,4.66,16324688.0,7.8,0.0,1.25950615,0.38404924
sh600186,1.71,139505.0,0.0,0.0,0.0,0.0
sh600196,25.78,518178.0,0.0,0.0,0.0,0.0
sh600137,14.2,31240.0,0.0,0.0,0.0,0.0
sz000528,6.68,295924.0,0.0,0.0,0.0,0.0
sh600612,41.32,148752.0,0.0,0.0,0.0,0.0
sh600814,5.53,4424.0,0.0,0.0,0.0,0.0
sz000639,9.03,152607.0,0.0,0.0,0.0,0.0
sz002845,17.13,918168.0,0.0,0.0,0.0,0.0
sh603818,7.57,4542.0,0.0,0.0,0.0,0.0
sh600520,13.65,376740.0,0.0,0.0,0.0,0.0
sz002680,0.0,0.0,0.0,0.0,0.0,0.0
sz000564,3.0,1207200.0,0.0,0.0,0.0,0.0
sh601969,5.65,572345.0,0.0,0.0,0.0,0.0
sh603518,13.5,41850.0,0.0,0.0,0.0,0.0
sz002877,15.81,243474.0,0.0,0.0,0.0,0.0
sz002299,27.6,4239360.0,0.0,0.0,0.0,0.0
sz000998,15.49,6628171.0,0.0,0.0,0.0,0.0
sz300347,69.86,335328.0,0.0,0.0,0.0,0.0
sh600826,11.1,114330.0,0.0,0.0,0.0,0.0
sh601633,8.42,385434.0,0.0,0.0,0.0,0.0
sh603900,12.39,28497.0,0.0,0.0,0.0,0.0
sz300508,34.64,543848.0,0.0,0.0,0.0,0.0
sz300384,15.6,471120.0,0.0,0.0,0.0,0.0
sz002640,9.06,504642.0,0.0,0.0,0.0,0.0
sz002415,28.1,20147925.0,0.0,0.0,0.0,0.0
sh600645,18.01,118866.0,0.0,0.0,0.0,0.0
sz002469,4.11,37812.0,0.0,0.0,0.0,0.0
sz002827,14.7,76440.0,0.0,0.0,0.0,0.0
sz300636,18.61,9305.0,0.0,0.0,0.0,0.0
sz000890,5.59,2241031.0,0.0,0.0,0.0,0.0
sh603026,36.08,2651880.0,0.0,0.0,0.0,0.0
sh600539,0.0,0.0,0.0,0.0,0.0,0.0
sz000925,6.68,111556.0,0.0,0.0,0.0,0.0
sz002459,11.48,171052.0,0.0,0.0,0.0,0.0
sh603388,0.0,0.0,0.0,0.0,0.0,0.0
sz300221,7.43,691733.0,0.0,0.0,0.0,0.0
sz000970,9.71,3469383.0,42.9,0.50042275,1.03936766,0.48442155
sz002775,6.5,69550.0,0.0,0.0,0.0,0.0
sz300463,21.65,376710.0,0.0,0.0,0.0,0.0
sh603110,12.98,1183776.0,0.0,0.0,0.0,0.0
sz000089,8.71,627120.0,0.0,0.0,0.0,0.0
sh603116,7.66,24512.0,0.0,0.0,0.0,0.0
sh603500,11.9,60690.0,0.0,0.0,0.0,0.0
sh600854,4.07,59422.0,0.0,0.0,0.0,0.0
sh600009,70.81,2699702.0,0.0,0.0,0.0,0.0
sz000936,8.4,598920.0,0.0,0.0,0.0,0.0
sz300243,8.91,85536.0,0.0,0.0,0.0,0.0
sh600962,8.92,220324.0,0.0,0.0,0.0,0.0
sh600893,23.2,248588.0,0.0,0.0,0.0,0.0
sh603556,13.98,25164.0,0.0,0.0,0.0,0.0
sz300545,24.3,648810.0,0.0,0.0,0.0,0.0
sz002037,7.74,82044.0,0.0,0.0,0.0,0.0
sh603021,6.23,32396.0,0.0,0.0,0.0,0.0
sh600619,0.0,0.0,0.0,0.0,0.0,0.0
sh600096,6.22,384396.0,0.0,0.0,0.0,0.0
sz002537,9.02,129888.0,0.0,0.0,0.0,0.0
sh600059,8.99,844161.0,0.0,0.0,0.0,0.0
sz000957,8.73,3430017.0,0.0,0.0,0.0,0.0
sh600217,6.08,438976.0,0.0,0.0,0.0,0.0
sh600023,4.57,191954.0,0.0,0.0,0.0,0.0
sz300543,17.49,613899.0,0.0,0.0,0.0,0.0
sh600222,4.83,809991.0,0.0,0.0,0.0,0.0
sz300627,20.05,290725.0,0.0,0.0,0.0,0.0
sh603933,16.37,37651.0,0.0,0.0,0.0,0.0
sh601222,4.7,580920.0,0.0,0.0,0.0,0.0
sh603028,10.48,934816.0,0.0,0.0,0.0,0.0
sh600083,16.08,70752.0,0.0,0.0,0.0,0.0
sz300392,9.61,165292.0,0.0,0.0,0.0,0.0
sz002732,0.0,0.0,0.0,0.0,0.0,0.0
sh601330,10.31,400028.0,0.0,0.0,0.0,0.0
sz002905,24.42,148962.0,0.0,0.0,0.0,0.0
sz002750,15.25,483425.0,0.0,0.0,0.0,0.0
sz300641,5.29,414736.0,0.0,0.0,0.0,0.0
