,kaipan_price,kaipan_money
sh600000,10.1,434300.0
sh600004,12.03,346464.0
sh600006,6.85,2370000.0
sh600007,26.48,16221648.000000002
sh600008,3.0,618600.0
sh600009,47.86,1536306.0
sh600010,1.59,10130000.0
sh600011,4.22,320298.0
sh600012,6.9,211140.0
sh600015,6.42,1298766.0
sh600016,4.68,1789632.0
sh600017,2.75,415525.0
sh600018,4.77,307187.99999999994
sh600019,7.73,4658871.0
sh600020,3.47,153027.0
sh600021,7.19,954113.0000000001
sh600022,1.78,504274.0
sh600023,3.62,974504.0000000001
sh600025,5.48,2149256.0
sh600026,6.18,20394.0
sh600027,3.49,466613.0
sh600028,4.42,6839508.0
sh600029,6.67,671669.0
sh600030,25.23,18718137.0
sh600031,29.55,26300000.0
sh600033,2.79,59706.00000000001
sh600035,3.07,77978.0
sh600036,54.19,13141075.0
sh600037,10.88,5760000.0
sh600038,51.6,1527360.0
sh600039,7.64,1211704.0
sh600048,13.07,1866396.0
sh600050,4.36,643100.0000000001
sh600051,6.83,1366.0
sh600052,3.31,96983.0
sh600053,16.65,3329.9999999999995
sh600054,9.64,95436.0
sh600055,13.64,306900.0
sh600056,12.87,182754.0
sh600057,6.55,403480.0
sh600058,8.72,757768.0
sh600059,12.92,7089203.999999999
sh600060,12.05,310000.0
sh600061,13.25,706225.0
sh600062,11.98,57504.0
sh600063,4.13,234584.0
sh600064,9.91,17838.0
sh600066,13.15,306395.0
sh600067,3.33,99900.0
sh600068,7.08,631536.0
sh600070,7.38,518814.00000000006
sh600071,13.9,425340.00000000006
sh600072,11.33,123497.0
sh600073,8.79,1960000.0
sh600075,7.2,303840.0
sh600076,4.4,24320000.0
sh600077,2.92,57231.99999999999
sh600078,2.21,12978888.0
sh600079,29.0,3132000.0
sh600080,6.3,115920.0
sh600081,13.13,380770.0
sh600082,2.84,2840.0
sh600083,5.33,0.0
sh600084,3.65,1784120.0
sh600085,36.26,6146070.0
sh600086,0.16,0.0
sh600088,15.23,1219923.0
sh600089,11.77,2714162.0
sh600090,1.38,681858.0
sh600091,2.36,244967.99999999997
sh600093,5.93,0.0
sh600094,3.63,92565.0
sh600095,10.99,33486530.0
sh600096,9.35,7635209.999999999
