,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,0.0,0.0,0.0,0.0,0.0,0.0,7.038563889582812
sz300139,11.4,141360.0,0.0,0.0,0.0,0.0,11.50089094927596
sh600728,8.4,1413720.0,0.0,0.0,0.0,0.0,8.322368191625204
sz300294,36.59,515919.0,0.0,0.0,0.0,0.0,36.14018788980474
sh601658,4.93,1705287.0,0.0,0.0,0.0,0.0,4.854958238796687
sz300801,0.0,0.0,0.0,0.0,0.0,0.0,22.379622492401214
sh600543,9.45,1848420.0,0.0,0.0,0.0,0.0,9.81085129288559
sz002041,18.9,3483270.0,0.0,0.0,0.0,0.0,19.360381203191192
sh600337,4.88,17080.0,0.0,0.0,0.0,0.0,4.947311989627013
sz300236,49.28,689920.0,0.0,0.0,0.0,0.0,49.736260153099984
sz002473,6.11,68432.0,0.0,0.0,0.0,0.0,6.34217679662703
sz300873,46.5,162750.0,0.0,0.0,0.0,0.0,46.019619958318
sz002748,6.71,31537.0,0.0,0.0,0.0,0.0,6.774247372675829
sz002087,3.88,477628.0,0.0,0.0,0.0,0.0,3.8931429005295053
sz002112,8.83,197792.0,0.0,0.0,0.0,0.0,9.024493652175998
sz002420,4.03,23777.0,0.0,0.0,0.0,0.0,4.057446303291958
sz002830,11.46,207426.0,0.0,0.0,0.0,0.0,11.225896702303869
sh603666,86.44,17288.0,0.0,0.0,0.0,0.0,87.88969981552908
sz002236,20.57,1221097.0,0.0,0.0,0.0,0.0,20.605239754478024
sh600161,39.09,2533032.0,0.0,0.0,0.0,0.0,40.08607272510418
sh600458,7.53,226653.0,0.0,0.0,0.0,0.0,7.89301271870794
sz002282,10.01,47047.0,0.0,0.0,0.0,0.0,9.94778964721398
sz002479,5.83,420343.0,0.0,0.0,0.0,0.0,5.891022485449837
sh603515,31.71,190260.0,0.0,0.0,0.0,0.0,31.50623604001861
sh600847,10.76,41964.0,0.0,0.0,0.0,0.0,11.426665008262407
sz002059,4.67,62111.0,0.0,0.0,0.0,0.0,4.709527048402404
sh600623,6.27,699105.0,0.0,0.0,0.0,0.0,6.181507155610492
sh603355,31.3,372470.0,0.0,0.0,0.0,0.0,32.050189404934684
sz002128,10.74,6174426.0,0.0,0.0,0.0,0.0,10.51250169903883
sh600706,7.3,27156.0,0.0,0.0,0.0,0.0,7.511502942942944
sh603131,26.45,253920.0,0.0,0.0,0.0,0.0,27.235026892623488
sz002760,18.7,7480.0,0.0,0.0,0.0,0.0,18.569365994236314
sz300260,18.37,130427.0,0.0,0.0,0.0,0.0,19.278970273523708
sz002522,6.64,134792.0,0.0,0.0,0.0,0.0,6.500032413470256
sh603823,14.57,2914.0,0.0,0.0,0.0,0.0,14.273906554672267
sz300130,11.96,25116.0,0.0,0.0,0.0,0.0,12.10072926282474
sz002645,9.18,937278.0,0.0,0.0,0.0,0.0,9.547811132023046
sz000633,4.48,2192960.0,0.0,0.0,0.0,0.0,4.499899701381112
sh603676,0.0,0.0,0.0,0.0,0.0,0.0,10.375569811320755
sz002853,21.71,13026.0,0.0,0.0,0.0,0.0,22.00951225873761
sz002700,3.8,226100.0,0.0,0.0,0.0,0.0,3.8562910274291027
sz300826,36.11,158884.0,0.0,0.0,0.0,0.0,36.08107373086221
sz300719,19.89,1270971.0,0.0,0.0,0.0,0.0,20.640479986044575
sz300105,4.5,116550.0,0.0,0.0,0.0,0.0,4.5491696169938844
sz300404,12.45,214140.0,0.0,0.0,0.0,0.0,12.389261712318515
sh600081,11.87,606557.0,0.0,0.0,0.0,0.0,12.329333876442634
sz002908,13.36,24048.0,0.0,0.0,0.0,0.0,13.324733512436085
sz300632,21.91,646345.0,0.0,0.0,0.0,0.0,21.92330247565907
sh601882,12.08,31408.0,0.0,0.0,0.0,0.0,12.002248088245246
