,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell
sz300243,8.37,497178.0,0.0,0.0,0.0
sh600962,0,0,0,0,0
sh600893,21.85,613985.0,0.0,0.0,0.0
sh603556,13.51,385035.0,0.0,0.0,0.0
sz300545,17.44,1301024.0,225.45,0.0492733,0.61998063
sz002037,0,0,0,0,0
sh603021,5.98,98670.0,0.0,0.0,0.0
sh600619,8.83,98896.0,0.0,0.0,0.0
sh600096,4.96,199888.0,0.0,0.0,0.0
sz002537,10.4,297440.0,0.0,0.0,0.0
sh600059,6.62,68848.0,0.0,0.0,0.0
sz000957,4.59,47277.0,0.0,0.0,0.0
sh600217,4.18,57684.0,0.0,0.0,0.0
sh600023,4.67,445518.0,0.0,0.0,0.0
sz300543,18.46,804856.0,0.0,0.0,0.0
sh600222,3.53,91780.0,0.0,0.0,0.0
sz300627,17.29,240331.0,0.0,0.0,0.0
sh603933,19.32,732228.0,0.0,0.0,0.0
sh601222,4.95,600435.0,0.0,0.0,0.0
sh603028,7.8,48360.0,0.0,0.0,0.0
sh600083,16.96,3392.0,0.0,0.0,0.0
sz300392,7.94,2641638.0,0.0,0.0,0.0
sz002732,17.59,913730.0,0.0,0.0,0.0
sh601330,13.57,911904.0,0.0,0.0,0.0
sz002905,14.24,2806704.0,0.0,0.0,0.0
sz002750,0,0,0,0,0
sz300641,0,0,0,0,0
sz300393,15.57,344097.0,0.0,0.0,0.0
sh603977,7.19,20851.0,0.0,0.0,0.0
sz300521,9.2,38640.0,0.0,0.0,0.0
sh601966,13.77,278154.0,0.0,0.0,0.0
sh600668,12.18,276060.0,0.0,0.0,0.0
sh601015,5.46,199836.0,0.0,0.0,0.0
sz300012,6.45,413445.0,0.0,0.0,0.0
sh601398,5.3,16927140.0,0.0,0.0,0.0
sz300583,33.39,243747.0,0.0,0.0,0.0
sz002056,5.63,699043.0,0.0,0.0,0.0
sz002499,7.79,144115.0,0.0,0.0,0.0
sz000628,10.3,1220550.0,0.0,0.0,0.0
sz300026,3.13,250713.0,0.0,0.0,0.0
sh600302,4.51,20295.0,0.0,0.0,0.0
sh603035,12.42,105570.0,0.0,0.0,0.0
sz300578,16.08,1767192.0,0.15,0.18115445,0.05529228
sz000895,24.1,983280.0,0.0,0.0,0.0
sz300481,11.34,229068.0,0.0,0.0,0.0
sh600891,6.68,548428.0,0.0,0.0,0.0
sz300626,8.88,3552.0,0.0,0.0,0.0
sz000703,11.89,1173543.0,0.0,0.0,0.0
sz300596,29.8,199660.0,0.0,0.0,0.0
sh603399,9.56,115676.0,0.0,0.0,0.0
sz000090,4.8,363686.0,0.0,0.0,0.0
sh600136,8.53,30026.0,0.0,0.0,0.0
sh603196,10.28,65837232.0,219.88333333333333,0.65837232,0.9983964
sz300676,55.95,4134705.0,0.0,0.0,0.0
sz002687,6.55,1602130.0,0.0,0.0,0.0
sz300122,39.9,4197480.0,0.0,0.0,0.0
sh603803,10.93,1325809.0,0.0,0.0,0.0
sh600240,2.73,1448538.0,0.0,0.0,0.0
sh601949,4.49,117638.0,0.0,0.0,0.0
sh601333,3.18,463326.0,0.0,0.0,0.0
sh600868,2.86,626340.0,0.0,0.0,0.0
sz002668,5.32,1784860.0,0.0,0.0,0.0
sh603183,18.67,145626.0,0.0,0.0,0.0
sh600791,3.78,90720.0,0.0,0.0,0.0
sh600348,5.19,839104.0,0.0,0.0,0.0
sh603129,16.6,23240.0,0.0,0.0,0.0
sz002267,7.71,1008468.0,0.0,0.0,0.0
sz300106,5.43,823188.0,0.0,0.0,0.0
sz002380,10.82,70330.0,0.0,0.0,0.0
sz002195,3.83,3988715.0,0.0,0.0,0.0
sz000539,4.41,89082.0,0.0,0.0,0.0
sh603676,11.63,11630.0,0.0,0.0,0.0
sz002221,8.08,419352.0,0.0,0.0,0.0
sh600526,4.6,125120.0,0.0,0.0,0.0
sz300518,23.31,671328.0,0.0,0.0,0.0
sh603991,19.13,130084.0,0.0,0.0,0.0
sz000803,13.08,70475.0,0.0,0.0,0.0
sz000068,4.53,3667035.0,0.0,0.0,0.0
sh603536,8.47,58443.0,0.0,0.0,0.0
sh600219,2.15,1489950.0,0.0,0.0,0.0
sh601999,5.21,180266.0,0.0,0.0,0.0
sz300017,7.75,6339500.0,0.0,0.0,0.0
sh600628,6.5,6500.0,0.0,0.0,0.0
sh600332,35.16,2220706.0,0.0,0.0,0.0
sh600075,4.55,151970.0,0.0,0.0,0.0
sz002915,23.38,292250.0,0.0,0.0,0.0
sz002724,5.38,64452.0,0.0,0.0,0.0
sh600000,9.77,4565521.0,0.0,0.0,0.0
sh600608,4.26,20448.0,0.0,0.0,0.0
sz300313,6.3,840420.0,0.5833333333333334,0.04577298,0.01913904
sz300329,7.18,40208.0,0.0,0.0,0.0
sh600373,13.15,1476745.0,0.0,0.0,0.0
sh603017,10.27,613119.0,0.0,0.0,0.0
sh601588,2.75,83875.0,0.0,0.0,0.0
sz002650,3.76,483912.0,0.0,0.0,0.0
sh600971,5.81,249011.0,0.0,0.0,0.0
sz300282,11.83,89908.0,0.0,0.0,0.0
sh600680,0,0,0,0,0
sh600444,10.66,83148.0,0.0,0.0,0.0
sz000806,4.21,336379.0,0.0,0.0,0.0
sz300706,26.0,390000.0,0.0,0.0,0.0
sh601199,3.66,60024.0,0.0,0.0,0.0
sh600589,4.1,53300.0,0.0,0.0,0.0
sh601958,6.08,184832.0,0.0,0.0,0.0
sz300410,22.79,943506.0,0.0,0.0,0.0
sz002467,5.24,240516.0,0.0,0.0,0.0
sz300259,2.9,1699980.0,0.0,0.0,0.0
sz300189,2.58,122808.0,0.0,0.0,0.0
sz002918,17.23,80981.0,0.0,0.0,0.0
sz300499,16.26,1432506.0,0.0,0.0,0.0
sz002857,12.01,204170.0,0.0,0.0,0.0
sh600139,3.09,315180.0,0.0,0.0,0.0
sz300257,10.3,14420.0,0.0,0.0,0.0
sz300247,3.58,93080.0,0.0,0.0,0.0
sh601169,5.62,2105252.0,0.0,0.0,0.0
sh600678,6.0,482400.0,0.0,0.0,0.0
sz000630,1.99,1265441.0,0.0,0.0,0.0
sz000929,0,0,0,0,0
sh600558,3.23,22287.0,0.0,0.0,0.0
sz002033,5.8,24360.0,0.0,0.0,0.0
sh600722,4.78,171124.0,0.0,0.0,0.0
sz000156,8.18,1365242.0,0.0,0.0,0.0
sz002737,15.65,203450.0,0.0,0.0,0.0
sz300319,6.24,3415776.0,0.0,0.0,0.0
sh600237,3.44,61232.0,0.0,0.0,0.0
sh601669,4.8,451200.0,0.0,0.0,0.0
sh603012,8.06,95914.0,0.0,0.0,0.0
sz300748,25.18,8951616.0,0.0,0.0,0.0
sz002761,16.07,2028034.0,113.9,0.3143069,0.67031912
sz002843,12.79,141969.0,0.0,0.0,0.0
sz300351,8.47,304073.0,0.0,0.0,0.0
sz002143,3.12,600912.0,0.0,0.0,0.0
sz002441,6.92,206216.0,0.0,0.0,0.0
sz000415,3.67,390855.0,0.0,0.0,0.0
sh600853,3.51,381888.0,0.0,0.0,0.0
sh600275,2.88,46944.0,0.0,0.0,0.0
sz300251,8.01,3596490.0,0.0,0.0,0.0
sh601003,6.7,454260.0,0.0,0.0,0.0
sh601007,8.12,9744.0,0.0,0.0,0.0
sz002572,17.48,430008.0,0.0,0.0,0.0
sz300136,23.05,15219915.0,0.0,0.0,0.0
sh603626,8.25,141075.0,0.0,0.0,0.0
sh600665,3.53,31064.0,0.0,0.0,0.0
sh600883,6.24,53040.0,0.0,0.0,0.0
sz000993,4.71,22608.0,0.0,0.0,0.0
sh601339,5.56,14456.0,0.0,0.0,0.0
sz000158,5.08,272796.0,0.0,0.0,0.0
sz002751,23.5,2030400.0,0.0,0.0,0.0
sz300162,5.06,345598.0,0.0,0.0,0.0
sh600016,5.7,7504620.0,0.0,0.0,0.0
sh600449,7.5,192000.0,0.0,0.0,0.0
sz002819,0,0,0,0,0
sh603336,16.23,313239.0,0.0,0.0,0.0
sh600393,2.21,1369758.0,0.0,0.0,0.0
sz000507,6.9,645150.0,0.0,0.0,0.0
sz300516,28.49,31339.0,0.0,0.0,0.0
sz000881,6.92,83732.0,0.0,0.0,0.0
sz300183,12.56,820168.0,0.0,0.0,0.0
sh603822,23.15,38707.0,0.0,0.0,0.0
sz000738,12.3,89790.0,0.0,0.0,0.0
sh603010,14.57,176297.0,0.0,0.0,0.0
sz300339,9.67,167291.0,0.0,0.0,0.0
sz002619,3.59,774722.0,0.0,0.0,0.0
sh600817,7.36,44896.0,0.0,0.0,0.0
sz002902,24.85,1093400.0,0.0,0.0,0.0
sz300470,21.4,53072.0,0.0,0.0,0.0
sh603959,15.75,236250.0,0.0,0.0,0.0
sz002498,2.08,153398.0,0.0,0.0,0.0
sz000930,7.98,685482.0,0.0,0.0,0.0
sz300399,9.02,125378.0,0.0,0.0,0.0
sh603023,0,0,0,0,0
sh603225,18.99,218385.0,0.0,0.0,0.0
sz002243,15.2,20343680.0,0.0,0.0,0.0
sz002201,0,0,0,0,0
sz002494,6.25,1108125.0,0.0,0.0,0.0
sz000523,4.11,83844.0,0.0,0.0,0.0
sh601066,8.87,10317584.0,0.0,0.0,0.0
sh600620,5.53,70231.0,0.0,0.0,0.0
sh603338,57.6,449280.0,0.0,0.0,0.0
sz002708,8.16,14509296.0,0.0,0.0,0.0
sz300015,26.65,3696355.0,0.0,0.0,0.0
sh603456,6.34,84322.0,0.0,0.0,0.0
sz002673,7.86,2219114.0,0.0,0.0,0.0
sh603969,4.87,434277.0,0.0,0.0,0.0
sh603922,16.73,123802.0,0.0,0.0,0.0
sz300587,0,0,0,0,0
sh600540,3.66,286944.0,0.0,0.0,0.0
sh600037,8.78,513630.0,0.0,0.0,0.0
sh600179,6.82,530596.0,0.0,0.0,0.0
sz300285,17.49,1460415.0,0.0,0.0,0.0
sh600513,6.12,2069.0,0.0,0.0,0.0
sz300699,35.85,279630.0,0.0,0.0,0.0
sh600797,7.57,507145.0,0.0,0.0,0.0
sz300201,4.18,507034.0,0.0,0.0,0.0
sh603128,5.55,380730.0,0.0,0.0,0.0
sz002349,5.85,6435.0,0.0,0.0,0.0
sh600127,2.88,81216.0,0.0,0.0,0.0
sz002432,5.37,18795.0,0.0,0.0,0.0
sz000667,2.5,614250.0,0.0,0.0,0.0
sz002230,24.49,6323318.0,0.0,0.0,0.0
sz002182,6.59,232627.0,0.0,0.0,0.0
sz000420,1.91,114409.0,0.0,0.0,0.0
sh601519,3.38,122356.0,0.0,0.0,0.0
sz000731,5.08,147828.0,0.0,0.0,0.0
sz000785,6.5,31850.0,0.0,0.0,0.0
sh600986,4.32,732240.0,0.0,0.0,0.0
sz300420,5.07,236769.0,0.0,0.0,0.0
sz300036,18.72,803088.0,0.0,0.0,0.0
sz000877,7.21,418180.0,0.0,0.0,0.0
sh600975,3.45,37950.0,0.0,0.0,0.0
sz002118,4.5,668583.0,0.0,0.0,0.0
sh603639,27.69,155064.0,0.0,0.0,0.0
sz000861,2.49,29880.0,0.0,0.0,0.0
sh603360,12.51,131355.0,0.0,0.0,0.0
sz000757,0,0,0,0,0
sh600708,3.56,689049.0,0.0,0.0,0.0
sz002219,3.52,204160.0,0.0,0.0,0.0
sz002355,7.63,35098.0,0.0,0.0,0.0
sz000552,2.63,410806.0,0.0,0.0,0.0
sz300484,11.02,372476.0,0.0,0.0,0.0
sz002656,6.56,2972336.0,0.0,0.0,0.0
sh601899,3.38,2977104.0,0.0,0.0,0.0
sz000030,3.8,12540.0,0.0,0.0,0.0
sz300317,4.9,562030.0,0.0,0.0,0.0
sh600452,16.28,193732.0,0.0,0.0,0.0
sz000737,2.9,57130.0,0.0,0.0,0.0
sz300011,6.49,804111.0,0.0,0.0,0.0
sz002562,4.44,168276.0,0.0,0.0,0.0
sz002102,1.79,806216.0,0.0,0.0,0.0
sh603618,5.76,4663296.0,0.0,0.0,0.0
sz000702,5.2,5200.0,0.0,0.0,0.0
sh600054,9.85,168435.0,0.0,0.0,0.0
sz300280,31.56,640668.0,0.0,0.0,0.0
sh603223,10.76,194756.0,0.0,0.0,0.0
sz000972,0,0,0,0,0
sz002028,10.31,1494888.0,0.0,0.0,0.0
sz300045,0,0,0,0,0
sz300610,12.41,162571.0,0.0,0.0,0.0
sh603416,21.01,25212.0,0.0,0.0,0.0
sz002026,5.83,432586.0,0.0,0.0,0.0
sz002799,12.43,14916.0,0.0,0.0,0.0
sz300765,0,0,0,0,0
sh600654,2.05,263220.0,0.0,0.0,0.0
sz002082,0,0,0,0,0
sz300708,12.08,1011096.0,0.0,0.0,0.0
sh600370,2.88,10656.0,0.0,0.0,0.0
sh600512,2.2,490380.0,0.0,0.0,0.0
sh600019,6.41,2537078.0,0.0,0.0,0.0
sz000899,4.4,7480.0,0.0,0.0,0.0
sh603885,12.35,638495.0,0.0,0.0,0.0
sz002344,4.6,138920.0,0.0,0.0,0.0
sz002171,4.78,82216.0,0.0,0.0,0.0
sz300693,16.82,432274.0,0.0,0.0,0.0
sh600331,2.06,1552622.0,0.0,0.0,0.0
sh603861,12.25,229075.0,0.0,0.0,0.0
sz002785,0,0,0,0,0
sh600759,2.47,2757014.0,0.0,0.0,0.0
sz002738,14.82,38532.0,0.0,0.0,0.0
sh600123,6.69,430836.0,0.0,0.0,0.0
sz000719,7.86,322260.0,0.0,0.0,0.0
sz002756,12.3,55350.0,0.0,0.0,0.0
sz002351,5.11,61831.0,0.0,0.0,0.0
sz300673,43.1,224120.0,0.0,0.0,0.0
sz300225,4.71,328758.0,0.0,0.0,0.0
sh600587,12.98,319308.0,0.0,0.0,0.0
sz300396,12.29,199098.0,0.0,0.0,0.0
sz000903,2.47,262561.0,0.0,0.0,0.0
sz000426,4.85,3294018.0,0.0,0.0,0.0
sh603108,7.6,1123280.0,0.0,0.0,0.0
sh600249,3.74,30668.0,0.0,0.0,0.0
sh600776,9.59,12505360.0,12.45,1.67214772,0.66194947
sz002793,10.27,6162.0,0.0,0.0,0.0
sz300489,12.21,409035.0,0.0,0.0,0.0
sh603808,0,0,0,0,0
sh600834,6.8,89080.0,0.0,0.0,0.0
sh603025,0,0,0,0,0
sh603067,7.9,60040.0,0.0,0.0,0.0
sz300173,4.98,530868.0,0.0,0.0,0.0
sz000035,5.26,68380.0,0.0,0.0,0.0
sz300551,14.0,13220200.0,0.0,0.0,0.0
sh600757,6.77,515197.0,0.0,0.0,0.0
sz002684,6.92,5144328.0,0.0,0.0,0.0
sz000850,3.28,82656.0,0.0,0.0,0.0
sz002390,4.28,255088.0,0.0,0.0,0.0
sh601068,5.65,827160.0,0.0,0.0,0.0
sh600103,2.61,88740.0,0.0,0.0,0.0
sz000938,32.42,1027714.0,0.0,0.0,0.0
sz002137,7.19,496110.0,0.0,0.0,0.0
sz002357,5.71,38257.0,0.0,0.0,0.0
sh603602,26.09,1296673.0,0.0,0.0,0.0
sz300200,7.4,10360.0,0.0,0.0,0.0
sz002520,7.33,24189.0,0.0,0.0,0.0
sh603828,7.52,1504.0,0.0,0.0,0.0
sh600695,5.76,2593728.0,0.0,0.0,0.0
sh601211,15.23,3769425.0,0.0,0.0,0.0
sz002278,6.7,267330.0,0.0,0.0,0.0
sz300041,6.7,1287070.0,0.0,0.0,0.0
sh600225,4.03,10206378.0,0.0,0.0,0.10206378
sz002455,5.28,195888.0,0.0,0.0,0.0
sh600233,10.14,98358.0,0.0,0.0,0.0
sz300629,15.8,77420.0,0.0,0.0,0.0
sh600796,5.45,61585.0,0.0,0.0,0.0
sz002543,12.8,139520.0,0.0,0.0,0.0
sh600561,5.57,34534.0,0.0,0.0,0.0
sh600995,6.64,43160.0,0.0,0.0,0.0
sz300595,38.59,219963.0,0.0,0.0,0.0
sz002878,24.88,104496.0,0.0,0.0,0.0
sh600789,8.68,618884.0,0.0,0.0,0.0
sz300453,11.2,4254880.0,0.0,0.0,0.0
sz000612,4.16,142272.0,0.0,0.0,0.0
sh600693,5.29,132250.0,0.0,0.0,0.0
sz002544,10.87,404364.0,0.0,0.0,0.0
sh603083,24.9,1561230.0,0.0,0.0,0.0
sh601515,7.25,98600.0,0.0,0.0,0.0
sh603506,23.0,545100.0,0.0,0.0,0.0
sh600242,16.14,837666.0,0.0,0.0,0.0
sh603559,23.3,1973510.0,0.0,0.0,0.0
sz300281,4.67,65380.0,0.0,0.0,0.0
sz002310,7.15,6874010.0,0.0,0.0,0.0
sz000906,5.0,119000.0,0.0,0.0,0.0
sz002156,7.43,918348.0,0.0,0.0,0.0
sh601611,6.66,537462.0,0.0,0.0,0.0
sh601918,3.02,839560.0,0.0,0.0,0.0
sh600223,3.22,243754.0,0.0,0.0,0.0
sz002011,4.49,106413.0,0.0,0.0,0.0
sz300009,13.88,506620.0,0.0,0.0,0.0
sz300331,11.8,171100.0,0.0,0.0,0.0
sz300492,19.89,103428.0,0.0,0.0,0.0
sz300683,28.5,128250.0,0.0,0.0,0.0
sz300417,15.5,358050.0,0.0,0.0,0.0
sz000709,2.87,807618.0,0.0,0.0,0.0
sz300532,10.59,167322.0,0.0,0.0,0.0
sh600381,5.94,47520.0,0.0,0.0,0.0
sz300116,1.41,312738.0,0.0,0.0,0.0
sh600162,2.19,202137.0,0.0,0.0,0.0
sz000985,13.02,279930.0,0.0,0.0,0.0
sh603600,0,0,0,0,0
sz002557,18.57,176526.0,0.0,0.0,0.0
sh603937,11.72,169940.0,0.0,0.0,0.0
sz300405,7.88,304168.0,0.0,0.0,0.0
sh600664,4.0,202400.0,0.0,0.0,0.0
sh601168,5.96,837380.0,0.0,0.0,0.0
sz002555,9.98,408471.0,0.0,0.0,0.0
sh601678,4.32,329184.0,0.0,0.0,0.0
sz002635,12.06,695862.0,0.0,0.0,0.0
sz002122,1.67,243486.0,0.0,0.0,0.0
sz300295,12.21,763125.0,0.0,0.0,0.0
sz300115,8.35,370740.0,0.0,0.0,0.0
sh603499,22.3,613250.0,0.0,0.0,0.0
sh600339,3.88,1440644.0,0.0,0.0,0.0
sz300245,8.64,222912.0,0.0,0.0,0.0
sh603169,4.34,2974636.0,240.03333333333333,0.02974636,0.3484293
sz002140,5.98,52624.0,0.0,0.0,0.0
sz002067,3.56,788540.0,0.0,0.0,0.0
sh600636,11.04,158976.0,0.0,0.0,0.0
sz002297,6.19,100897.0,0.0,0.0,0.0
sz300047,11.54,1263630.0,0.0,0.0,0.0
sz002608,7.37,655193.0,0.0,0.0,0.0
sz000529,4.47,16092.0,0.0,0.0,0.0
sz300770,0,0,0,0,0
sz002292,5.9,245440.0,0.0,0.0,0.0
sz002573,7.59,754552.0,0.0,0.0,0.0
sz300218,6.31,119259.0,0.0,0.0,0.0
sz300078,10.17,542061.0,0.0,0.0,0.0
sz300196,8.64,34560.0,0.0,0.0,0.0
sz300599,10.3,10300.0,0.0,0.0,0.0
sh600980,10.1,47470.0,0.0,0.0,0.0
sh603303,11.78,246202.0,0.0,0.0,0.0
sh603898,15.78,316326.0,0.0,0.0,0.0
sh603197,20.83,464509.0,0.0,0.0,0.0
sz002113,4.05,515038.0,0.0,0.0,0.0
sh600517,3.29,1167621.0,0.0,0.0,0.0
sz002503,2.41,163639.0,0.0,0.0,0.0
sz300059,12.34,42549875.0,0.0,0.0,0.0
sz000012,4.1,212790.0,0.0,0.0,0.0
sh603085,8.18,149121.0,0.0,0.0,0.0
sz300096,8.73,123966.0,0.0,0.0,0.0
sz002217,4.97,3886540.0,0.0,0.0,0.0
sz300665,9.94,2982.0,0.0,0.0,0.0
sz002006,4.95,61875.0,139.41666666666666,0.05374667,0.80134479
sz300598,22.71,399696.0,0.0,0.0,0.0
sz000009,4.52,650880.0,0.0,0.0,0.0
sz300504,26.19,3192561.0,0.0,0.0,0.0
sh601113,8.04,360192.0,0.0,0.0,0.0
sz000969,4.68,81432.0,0.0,0.0,0.0
sz000816,1.54,133364.0,0.0,0.0,0.0
sz002163,5.24,472648.0,0.0,0.0,0.0
sz002373,11.8,205320.0,0.0,0.0,0.0
sh600007,13.17,53997.0,0.0,0.0,0.0
sz300431,9.01,1228063.0,0.0,0.0,0.0
sz002758,0,0,0,0,0
sz300486,13.53,78474.0,0.0,0.0,0.0
sh601668,5.67,11980710.0,0.0,0.0,0.0
sz002681,3.88,594804.0,0.0,0.0,0.0
sh603666,49.31,1363915.0,0.0,0.0,0.0
sh601101,6.14,346910.0,0.0,0.0,0.0
sz002325,3.0,162354.0,0.0,0.0,0.0
sz300127,11.15,90315.0,0.0,0.0,0.0
sz000948,9.73,171686.0,0.0,0.0,0.0
sz002762,5.41,7033.0,0.0,0.0,0.0
sz002409,14.77,299831.0,0.0,0.0,0.0
sz300087,0,0,0,0,0
sz002027,5.69,11591099.0,0.0,0.0,0.0
sz002410,22.9,313730.0,0.0,0.0,0.0
sh603113,11.28,655368.0,0.0,0.0,0.0
sz000798,5.35,121980.0,0.0,0.0,0.0
sh600408,2.59,469308.0,0.0,0.0,0.0
sz002362,13.9,208500.0,0.0,0.0,0.0
sh600458,6.99,40542.0,0.0,0.0,0.0
sz000423,40.55,717735.0,0.0,0.0,0.0
sz001965,8.1,25920.0,0.0,0.0,0.0
sz300019,6.07,14568.0,0.0,0.0,0.0
sz002651,4.19,48604.0,0.0,0.0,0.0
sz000413,4.65,1321530.0,0.0,0.0,0.0
sz300260,9.35,183260.0,0.0,0.0,0.0
sh603660,18.96,477792.0,0.0,0.0,0.0
sz300111,2.07,259578.0,0.0,0.0,0.0
sz002623,0,0,0,0,0
sh601838,8.2,1603920.0,0.0,0.0,0.0
sz300733,16.3,645480.0,0.0,0.0,0.0
sh603042,16.41,2244888.0,0.0,0.0,0.0
sh600293,4.06,380016.0,0.0,0.0,0.0
sz002911,17.7,180540.0,0.0,0.0,0.0
sz002702,4.08,298085.0,0.0,0.0,0.0
sz000965,3.94,60282.0,0.0,0.0,0.0
sz002125,6.88,141040.0,0.0,0.0,0.0
sz300557,23.15,30095.0,0.0,0.0,0.0
sh600610,1.94,219220.0,0.0,0.0,0.0
sz300363,0,0,0,0,0
sz000014,9.69,288762.0,0.0,0.0,0.0
sh600653,1.95,262470.0,0.0,0.0,0.0
sz002603,10.74,489744.0,0.0,0.0,0.0
sh603268,16.48,197760.0,0.0,0.0,0.0
sh601008,3.08,41272.0,0.0,0.0,0.0
sz002363,4.88,101992.0,0.0,0.0,0.0
sz300214,0,0,0,0,0
sz002107,7.04,261184.0,0.0,0.0,0.0
sz002256,3.08,656964.0,0.0,0.0,0.0
sz002515,4.16,231296.0,0.0,0.0,0.0
sz300746,21.1,7733150.0,0.0,0.0,0.0
sh600837,8.85,5128575.0,0.0,0.0,0.0
sz002386,5.48,112340.0,0.0,0.0,0.0
sh600781,13.15,449730.0,0.0,0.0,0.0
sz300216,4.14,825516.0,0.0,0.0,0.0
sz300482,26.52,92820.0,0.0,0.0,0.0
sh600480,7.88,206456.0,0.0,0.0,0.0
sh600648,14.08,201344.0,0.0,0.0,0.0
sz300083,2.51,389552.0,0.0,0.0,0.0
sz002236,11.98,5407772.0,0.0,0.0,0.0
sh603355,22.08,154560.0,0.0,0.0,0.0
sh603098,13.7,586360.0,0.0,0.0,0.0
sh600475,8.39,49501.0,0.0,0.0,0.0
sz002906,10.13,212730.0,0.0,0.0,0.0
sz300511,6.16,166936.0,0.0,0.0,0.0
sh603165,15.68,68992.0,0.0,0.0,0.0
sh603008,9.41,154324.0,0.0,0.0,0.0
sz002187,8.12,138040.0,0.0,0.0,0.0
sz002856,21.65,902805.0,0.0,0.0,0.0
sh600460,8.51,1797312.0,0.0,0.0,0.0
sz002888,19.52,548512.0,0.0,0.0,0.0
sz002862,22.6,3837480.0,0.0,0.0,0.0
sz002111,9.75,68250.0,0.0,0.0,0.0
sh600012,5.78,222322.0,0.0,0.0,0.0
sz002248,8.95,65335.0,0.0,0.0,0.0
sz002567,5.8,97440.0,0.0,0.0,0.0
sh600171,9.58,1492564.0,0.0,0.0,0.0
sh600679,10.63,44646.0,0.0,0.0,0.0
sz002149,5.56,187372.0,0.0,0.0,0.0
sh603721,15.24,170688.0,0.0,0.0,0.0
sh600259,23.0,416300.0,0.0,0.0,0.0
