,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sz000719,7.02,51948.0,0.0,0.0,0.0,0.0
sz300139,8.68,78120.0,0.0,0.0,0.0,0.0
sh600728,9.17,596050.0,0.0,0.0,0.0,0.0
sz300294,33.2,1849240.0,0.0,0.0,0.0,0.0
sh601658,5.78,1186258.0,0.0,0.0,0.0,0.0
sz300801,37.45,142310.0,0.0,0.0,0.0,0.0
sh600543,5.74,11480.0,0.0,0.0,0.0,0.0
sz002041,8.36,223212.0,0.0,0.0,0.0,0.0
sh600337,4.37,165186.0,0.0,0.0,0.0,0.0
sz300236,26.6,7650692.0,0.0,0.0,0.0,0.0
sz300104,0,0,0,0,0,0
sz002473,9.15,56730.0,0.0,0.0,0.0,0.0
sz002748,0,0,0,0,0,0
sz002087,3.47,87097.0,0.0,0.0,0.0,0.0
sz002112,0,0,0,0,0,0
sz002420,4.17,96744.0,0.0,0.0,0.0,0.0
sz002830,13.93,23681.0,0.0,0.0,0.0,0.0
sh603666,67.07,241452.0,0.0,0.0,0.0,0.0
sz002236,18.9,5335224.0,0.0,0.0,0.0,0.0
sh600161,26.53,26530.0,0.0,0.0,0.0,0.0
sh600458,6.91,33859.0,0.0,0.0,0.0,0.0
sz002282,8.31,34071.0,0.0,0.0,0.0,0.0
sz002479,7.05,326415.0,0.0,0.0,0.0,0.0
sh603515,27.35,46495.0,0.0,0.0,0.0,0.0
sh600847,10.9,13080.0,0.0,0.0,0.0,0.0
sz002059,5.04,348768.0,0.0,0.0,0.0,0.0
sh600623,6.7,15410.0,0.0,0.0,0.0,0.0
sh603355,23.79,290238.0,0.0,0.0,0.0,0.0
sz002128,8.31,560094.0,0.0,0.0,0.0,0.0
sh600706,8.54,11102.0,0.0,0.0,0.0,0.0
sh603131,13.83,17979.0,0.0,0.0,0.0,0.0
sz002760,17.52,138408.0,0.0,0.0,0.0,0.0
sz300260,0,0,0,0,0,0
sz002522,6.41,153199.0,0.0,0.0,0.0,0.0
sh603823,23.7,590130.0,0.0,0.0,0.0,0.0
sz300130,17.66,164238.0,0.0,0.0,0.0,0.0
sz002645,8.15,230645.0,0.0,0.0,0.0,0.0
sz000633,0,0,0,0,0,0
sh603676,0,0,0,0,0,0
sz002853,17.57,7028.0,0.0,0.0,0.0,0.0
sz002700,7.66,43662.0,0.0,0.0,0.0,0.0
sz300719,11.74,147924.0,0.0,0.0,0.0,0.0
sz300105,0,0,0,0,0,0
sz300404,13.93,192234.0,0.0,0.0,0.0,0.0
sh600081,12.09,447330.0,0.0,0.0,0.0,0.0
sz002908,12.95,532245.0,0.0,0.0,0.0,0.0
sz300632,24.28,840088.0,0.0,0.0,0.0,0.0
sh601882,7.18,13642.0,0.0,0.0,0.0,0.0
sz000848,7.66,44428.0,0.0,0.0,0.0,0.0
sh603569,10.27,41080.0,0.0,0.0,0.0,0.0
sz002166,7.24,37648.0,0.0,0.0,0.0,0.0
sz002017,15.57,235107.0,0.0,0.0,0.0,0.0
sz002089,2.01,1157358.0,0.0,0.0,0.0,0.0
sh600152,6.45,5819190.0,0.0,0.0,0.0,0.0
sz300050,5.68,14200.0,0.0,0.0,0.0,0.0
sz300367,4.43,186060.0,0.0,0.0,0.0,0.0
sh600252,3.23,256785.0,0.0,0.0,0.0,0.0
sh603256,15.35,448220.0,0.0,0.0,0.0,0.0
sz300527,11.01,77797.0,0.0,0.0,0.0,0.0
sh601038,7.25,554625.0,0.0,0.0,0.0,0.0
sz300604,23.55,1735753.0,0.0,0.0,0.0,0.0
sh600107,7.08,1023060.0,0.0,0.0,0.0,0.0
sz300111,2.36,151512.0,0.0,0.0,0.0,0.0
sh603466,14.56,72800.0,0.0,0.0,0.0,0.0
sh600188,9.85,1151465.0,0.0,0.0,0.0,0.0
sz002903,15.13,75650.0,0.0,0.0,0.0,0.0
