,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell
sh600096,6.75,740475.0,1.7,0.00186758,0.02951463
sz002537,12.11,208292.0,0.6333333333333333,0.0009092,0.00286327
sh600059,7.97,214393.0,2.6,0.00102372,0.00592327
sz000957,8.5,5364350.0,0.0,0.00369798,0.00369798
sh600217,5.64,541440.0,1.2,0.00156795,0.00204374
sh600023,4.89,1994142.0,0.0,0.05422556,0.03089054
sz300543,19.99,1049475.0,0.9,0.00493192,0.00197751
sh600222,6.0,10288200.0,118.8,0.0603542,0.67118342
sz300627,20.09,301350.0,0.0,0.01031648,0.0034955100000000003
sh603933,21.4,701920.0,0.45,0.00015331,0.00081132
sh601222,5.89,1643899.0,0.48333333333333334,0.00798773,0.00221447
sh603028,8.94,129630.0,4.25,0.00235659,0.00238949
sh600083,18.31,131832.0,0.21666666666666667,0.01006295,0.0157807
sz300392,8.5,632400.0,0.35,0.00496105,0.00340764
sz002732,18.6,159960.0,0.45,0.00125859,0.00125914
sh601330,13.55,1040640.0,1.4166666666666665,0.00593517,0.01001997
sz002905,17.52,1215888.0,0.0,0.00071746,0.00024878
sz002750,17.78,10065258.0,10.7,0.32198112,1.94454074
sz300641,5.97,416706.0,6.0,0.00189753,0.01097924
sz300393,22.09,1504329.0,0.0,0.00145534,0.00120176
sh603977,8.86,687536.0,0.0,0.00290198,0.00551874
sz300521,0.0,0.0,0.0,0.00094711,0.0005784
sh601966,16.96,488448.0,0.0,0.00208754,0.00030818
sh600668,14.6,2171020.0,0.0,0.00265182,0.03107691
sh601015,6.28,1103396.0,0.6,0.001004,0.00476368
sz300012,8.8,973280.0,0.0,0.00345703,0.00113661
sh601398,5.53,28268254.0,14.383333333333333,0.3229133,1.34364923
sz300583,37.39,415029.0,0.0,0.0017354,0.00169596
sz002056,7.08,1139880.0,0.0,0.01407556,0.00038904
sz002499,9.0,145800.0,0.0,0.00232237,0.00268975
sz000628,11.61,1369980.0,0.16666666666666666,0.00257564,0.00636044
sz300026,3.54,1043592.0,0.43333333333333335,0.00544421,0.00756317
sh600302,5.85,187200.0,1.8,0.00011052,0.00177434
sh603035,13.75,429000.0,0.7,0.01119863,0.00167856
sz300578,23.55,1318800.0,0.0,0.00045132,0.00045132
sz000895,25.2,7234920.0,0.03333333333333333,0.01016555,0.00599248
sz300481,19.04,1943984.0,0.15,0.0049376,0.01164664
sh600891,5.5,2034819.0,1.4166666666666667,0.00031763,0.00209808
sz300626,9.26,290764.0,0.8,0.0023169,0.00148317
sz000703,14.2,4255740.0,0.08333333333333333,0.08567092,0.005978
sz300596,33.8,283920.0,0.0,0.0,0.0028392
sh603399,11.98,845788.0,0.0,0.06004224,0.04653273
sz000090,6.71,325435.0,0.0,0.0030688,8.328e-05
sh600136,13.03,2245069.0,0.0,0.00018701,9.355e-05
sh603196,10.19,901815.0,0.0,0.00035449,0.0001566
sz300676,76.01,4013328.0,0.0,0.00298082,0.0018344
sz002687,6.86,420518.0,0.0,0.01248639,0.00258673
sz300122,48.9,1804410.0,0.0,0.01392934,0.007844
sh603803,13.06,841064.0,0.65,0.001381,0.00844999
sh600240,3.33,2185146.0,1.9,0.00906743,0.01518332
sh601949,6.0,2535000.0,0.11666666666666667,0.00212197,0.00362757
sh601333,3.85,1313235.0,2.1333333333333333,0.01814847,0.02514916
sh600868,4.07,1082217.0,0.05,0.06628174,0.03516727
sz002668,5.99,3310074.0,0.3333333333333333,0.00623822,0.01246452
sh603183,18.4,980352.0,0.05,0.00224194,0.00122463
sh600791,5.07,584571.0,3.0833333333333335,0.00388916,0.0180631
sh600348,5.89,3194147.0,0.1,0.01244446,0.00177446
sh603129,23.0,1991800.0,0.35,0.00503488,0.00133729
sz002267,8.55,1059345.0,0.0,0.0072187,0.00028877
sz300106,6.8,643960.0,2.25,6.9e-05,0.0038778
sz002380,14.6,503700.0,0.0,0.00559846,0.00020804
sz002195,6.01,37066074.0,0.0,0.0253577,0.01459911
sz000539,4.99,1638716.0,0.03333333333333333,0.00654983,0.00342341
sh603676,13.51,386386.0,0.13333333333333333,0.01073644,0.00414892
sz002221,9.67,497038.0,0.0,0.00315093,0.00087042
sh600526,5.56,337492.0,1.7333333333333334,0.0048994,0.00278557
sz300518,27.83,464761.0,0.1,0.00115241,0.00262186
sh603991,22.6,196620.0,0.0,0.0045204,0.00120593
sz000803,15.16,19708.0,0.3666666666666667,0.00381834,0.0007888400000000001
sz000068,6.58,2202326.0,0.0,0.01470354,0.00781661
sh603536,9.92,801536.0,0.35,0.0021593,0.00073496
sh600219,2.69,4901783.0,1.75,0.05095338,0.06774935
sh601999,6.71,484462.0,0.05,0.00748724,0.00137586
sz300017,13.2,16394400.0,0.0,0.10490016,0.0271892
sh600628,7.87,539095.0,0.0,0.00171738,0.00040391
sh600332,38.75,4440750.0,0.18333333333333332,0.00601845,0.01254748
sh600075,6.36,7676138.0,0.0,0.00135455,0.00242551
sz002915,24.0,1159200.0,0.0,0.00716435,0.00028908
sz002724,6.62,83412.0,0.0,0.0004937,0.000343
sh600000,11.28,7700044.0,0.0,0.01901558,0.01278641
sh600608,0.0,0.0,0.21666666666666667,0.00198036,0.00026826
sz300313,7.28,289016.0,1.25,0.00238082,0.0034717
sz300329,9.25,544825.0,0.35,0.00121722,0.00838198
sh600373,16.3,2207020.0,0.0,0.00437152,0.00180232
sh603017,16.01,6642549.0,0.0,0.00257762,0.00099535
sh601588,3.49,869010.0,4.266666666666667,0.00075039,0.0294653
sz002650,4.05,1310580.0,0.0,0.00139306,0.001663
sh600971,7.06,977104.0,0.18333333333333332,0.01150903,0.00481454
sz300282,13.0,3637400.0,0.0,0.00399591,0.00256473
sh600680,0,0,0,0,0
sh600444,11.89,16646.0,0.0,0.00203314,0.0004876
sz000806,6.38,8680628.0,0.05,0.05484271,0.02752792
sz300706,29.0,1934300.0,0.0,0.00681511,0.0002387
sh601199,4.31,186623.0,0.05,0.00382782,0.00158494
sh600589,5.82,1122096.0,0.0,0.00930829,0.00268179
sh601958,6.94,595452.0,0.95,4.206e-05,0.00251463
sz300410,22.73,1593373.0,0.35,0.00254891,0.01601588
sz002467,6.81,590427.0,0.4666666666666667,0.01285289,0.00855096
sz300259,3.99,1062138.0,0.5,0.00395344,0.00089958
sz300189,3.75,2002125.0,0.75,0.06174395,0.08403344
sz002918,20.75,433675.0,0.08333333333333333,0.00359002,0.00869951
sz300499,15.66,414990.0,0.35,0.00133288,0.00043374
sz002857,13.4,227800.0,0.3,0.00413593,0.00555907
sh600139,4.6,1312380.0,0.08333333333333333,0.00170709,0.00027494
sz300257,13.61,133378.0,0.0,0.000343,0.0003156
sz300247,4.3,2991940.0,0.0,0.01401094,9.251e-05
sh601169,6.22,5053128.0,1.5666666666666667,0.0,0.17360179
sh600678,7.08,691716.0,1.15,0.00015785,0.00789711
sz000630,2.61,6746448.0,8.166666666666666,0.01731349,0.08654353
sz000929,8.09,59866.0,0.26666666666666666,0.00486227,0.00490027
sh600558,4.3,498800.0,0.0,0.010258,0.00321595
sz002033,7.02,3276234.0,0.0,0.00434026,0.00036827
sh600722,7.7,39029760.0,0.0,0.03852823,0.00471831
sz000156,13.53,17122215.0,0.0,0.01710274,0.01710274
sz002737,18.99,2014839.0,0.0,0.01424755,0.00111174
sz300319,7.77,760683.0,0.1,0.0001578,0.0014436
sh600237,4.54,508026.0,0.0,0.01169737,0.00888795
sh601669,5.8,2709760.0,1.8333333333333335,0.02817975,0.05167783
sh603012,9.02,305778.0,0.35,0.00017231,0.00040813
sz300748,25.86,1411956.0,0.05,0.00264762,0.00034092
sz002761,16.32,1543872.0,0.08333333333333333,0.00227185,0.0008037
sz002843,15.95,615670.0,0.35,0.00804473,0.02707114
sz300351,10.73,669552.0,0.0,0.0022801,0.00261066
sz002143,4.11,697467.0,2.35,0.00130621,0.00699563
sz002441,8.2,355060.0,0.0,0.01119808,0.00010056
sz000415,4.71,1905195.0,0.2833333333333333,0.00663599,0.00386733
sh600853,4.45,121930.0,1.3333333333333333,0.00580863,0.00534741
sh600275,3.06,361692.0,5.233333333333333,0.00439453,0.00611672
sz300251,8.88,3337104.0,0.1,0.00036736,0.00337734
sh601003,8.04,1603980.0,0.36666666666666664,0.00033295,0.00626753
sh601007,10.22,549836.0,0.0,0.00267536,0.00074287
sz002572,21.8,4595440.0,0.0,0.00344212,0.0051036
sz300136,29.5,14015450.0,0.0,0.07986017,0.00934843
sh603626,10.12,249154.0,0.43333333333333335,0.00562419,0.00058062
sh600665,4.45,239855.0,4.85,0.00185806,0.012134
sh600883,7.88,63040.0,6.7,0.00279175,0.00515912
sz000993,9.85,16213100.0,0.0,0.02722568,0.00096385
sh601339,5.77,1641565.0,0.0,0.00596223,0.0064037
sz000158,6.57,881694.0,0.0,0.01943202,0.01908671
sz002751,26.93,834830.0,0.0,0.01543785,0.00238032
sz300162,6.78,1492278.0,0.0,0.01467084,0.00021513
sh600016,6.38,17901004.0,10.3,0.0,0.39809842
sh600449,9.54,1451034.0,0.0,0.00252228,0.00055139
sz002819,24.71,452193.0,0.0,0.0,0.00452193
sh603336,18.05,1848320.0,0.11666666666666667,0.0006594,0.00278856
sh600393,2.9,1139120.0,1.85,0.01195946,0.01167727
sz000507,7.82,1976740.0,1.75,0.00598089,0.01194527
sz300516,36.08,86592.0,0.0,0.00209167,0.0025658
sz000881,9.24,970200.0,0.0,0.00566064,0.00362131
sz300183,16.78,1585710.0,0.05,0.00280947,0.00690839
sh603822,31.45,717060.0,0.0,0.0,0.0071706
sz000738,15.8,3174741.0,0.05,0.03380883,0.03183248
sh603010,15.11,2824059.0,1.3,0.00053876,0.00147921
sz300339,13.4,3517500.0,0.1,0.0004138,0.01445708
sz002619,4.75,3183450.0,0.2,0.03098101,0.00833923
sh600817,8.8,89760.0,0.15,0.00149232,0.00103375
sz002902,28.18,518512.0,0.0,0.0026227,0.00227314
sz300470,26.2,529240.0,0.0,0.01083521,0.00075246
sh603959,19.03,302577.0,0.0,0.0,0.00302577
sz002498,3.13,724908.0,6.95,0.012686379999999999,0.02866049
sz000930,8.71,1821261.0,0.0,0.01222625,0.00071765
sz300399,13.4,313560.0,0.0,0.00600906,0.00195282
sh603023,6.14,190954.0,0.0,0.0,0.00190954
sh603225,20.9,1450460.0,0.05,0.04137384,0.0106119
sz002243,21.56,12739804.0,0.0,0.07669847,0.00834759
sz002201,8.17,333336.0,0.0,0.00665477,0.00654752
sz002494,7.05,7741605.0,0.0,0.01971978,0.0256272
sz000523,5.87,618111.0,61.9,0.17865193999999998,0.45933579
sh601066,23.93,27672652.0,0.0,0.2992745,0.03651183
sh600620,8.74,5544656.0,0.0,0.00056319,0.0005364
sh603338,79.5,739350.0,0.23333333333333334,0.0047963,0.00381237
sz002708,11.2,4189920.0,0.0,0.0041937,0.00785471
sz300015,31.92,3954888.0,0.0,0.00398922,0.00321756
sh603456,9.68,385264.0,0.1,0.01403523,0.00091683
sz002673,11.62,7557497.0,0.25,0.05552346,0.06482672
sh603969,5.75,2019975.0,0.0,0.01068526,0.00126185
sh603922,22.63,618410.0,0.0,0.00496901,0.0042122
sz300587,22.83,913200.0,0.0,0.0001159,0.0001159
sh600540,5.03,1798225.0,0.05,0.01794774,0.01084035
sh600037,13.0,12897300.0,0.0,0.00195338,0.00195338
sh600179,7.97,1264839.0,0.0,0.01063987,0.00098968
sz300285,21.63,906297.0,0.0,0.00428022,0.00011108
sh600513,7.72,159032.0,0.0,0.00188499,0.00031555
sz300699,51.61,1646359.0,0.1,0.00016599,0.00514506
sh600797,10.79,3174418.0,0.0,0.02695501,0.0183192
sz300201,5.48,388532.0,1.9333333333333333,0.00237002,0.01173113
sh603128,7.5,1662750.0,0.0,0.01387558,0.01387558
sz002349,6.85,595265.0,1.0,0.00599026,0.00203431
sh600127,3.67,130652.0,0.0,0.0003006,1.885e-05
sz002432,7.0,753200.0,0.0,0.01181239,0.00283674
sz000667,2.82,647472.0,17.1,0.01051101,0.07272571
sz002230,35.55,11148480.0,0.05,0.04264489,0.02559503
sz002182,9.08,2278172.0,0.0,0.00203583,0.00018192
sz000420,2.85,489060.0,0.6166666666666667,0.00975026,0.0130748
sh601519,10.31,14162847.0,0.0,0.00709186,0.0070735
sz000731,6.85,413055.0,1.8666666666666667,0.00366647,0.00546858
sz000785,10.79,1109212.0,0.0,0.00846889,0.00234906
sh600986,6.0,2096400.0,0.13333333333333333,0.00237225,0.00574136
sz300420,6.57,147168.0,0.0,0.01056306,0.0015877
sz300036,18.08,1938176.0,0.3333333333333333,0.0003733,0.00737707
sz000877,12.11,9754605.0,0.0,0.03905505,0.03905505
sh600975,9.52,2450448.0,0.0,0.02150996,0.00880819
sz002118,9.0,9998100.0,7.183333333333334,0.5380942400000001,2.48753183
sh603639,31.99,502243.0,0.0,0.01104189,0.01511502
sz000861,3.0,1579200.0,0.75,0.01456673,0.01052145
sh603360,22.2,11193240.0,226.8,0.06999076,0.48187417
sz000757,5.82,614592.0,1.5,0.00401187,0.00362044
sh600708,5.12,377856.0,0.03333333333333333,0.01446252,0.0209693
sz002219,4.1,1919620.0,0.8166666666666667,0.0043931,0.01670791
sz002355,8.6,560720.0,4.433333333333334,0.06140677,0.00528563
sz000552,3.19,965568.0,1.9833333333333334,0.0066622,0.00104279
sz300484,13.17,338469.0,0.1,0.0182396,0.0040432
sz002656,6.65,859180.0,0.55,0.01105636,0.00142422
sh601899,3.57,7184625.0,8.233333333333333,0.0,0.40902881
sz000030,5.2,277680.0,0.05,0.01345029,0.00255863
sz300317,6.55,1188170.0,0.55,0.00514245,0.00373182
sh600452,24.49,291431.0,0.13333333333333333,0.00147752,0.00034634
sz000737,4.72,1660496.0,0.8666666666666667,0.00193727,0.02119528
sz300011,7.93,4582747.0,0.0,0.00533011,0.00354933
sz002562,5.7,1178190.0,0.3,0.00556168,0.00628317
sz002102,2.06,819674.0,0.15,0.01898586,0.01688823
sh603618,6.54,585330.0,14.0,0.01226644,0.39850502
sz000702,6.67,664332.0,0.0,0.008389830000000001,0.00403159
sh600054,11.67,2114604.0,0.0,0.00027786,0.00027786
sz300280,29.7,3267000.0,0.0,0.0,0.03267
sh603223,11.8,143960.0,0.95,0.00088432,0.00818457
sz000972,3.7,32930.0,0.2833333333333333,0.00055647,0.00263679
sz002028,13.0,7655700.0,0.18333333333333332,0.01193237,0.02564045
sz300045,10.14,2045238.0,0.1,0.01255751,0.00266326
sz300610,14.28,117096.0,0.0,0.00136618,0.0004889
sh603416,28.59,31449.0,0.05,0.00164038,0.00190446
sz002026,6.81,527094.0,0.0,0.0011801,0.0011801
sz002799,15.2,150480.0,0.2,0.00046192,0.00129517
sz300765,38.76,69768.0,163.75,3.876e-05,0.00437988
sh600654,2.31,727650.0,172.46666666666667,0.01816844,0.38715455
sz002082,9.22,225890.0,0.0,0.00605408,0.0001866
sz300708,12.26,283206.0,0.7666666666666667,0.00807773,0.00802349
sh600370,3.56,758992.0,0.03333333333333333,0.01811944,0.02021007
sh600512,2.81,1512061.0,1.5,0.02838452,0.01777867
sh600019,7.3,7366182.0,0.3,0.00235528,0.04689543
sz000899,5.68,485072.0,7.183333333333334,0.00014897,0.00736088
sh603885,13.71,1123672.0,0.0,0.00883048,0.000237
sz002344,5.61,679371.0,2.6666666666666665,0.01099061,0.01502188
sz002171,6.85,1086410.0,0.03333333333333333,0.01059637,0.00238551
sz300693,18.65,1663580.0,0.1,0.01057529,0.00322794
sh600331,4.1,19303620.0,1.5,0.04543084,0.23407838
sh603861,12.65,308660.0,0.0,0.00740178,0.00274499
sz002785,11.15,91430.0,0.0,0.01694385,0.01694385
sh600759,3.4,2806360.0,0.0,0.00913691,0.01807689
sz002738,16.82,139606.0,0.6666666666666666,0.00294792,0.00186398
sh600123,7.88,1839192.0,0.05,0.02721929,0.00441397
sz000719,9.18,172584.0,0.2,0.00430732,0.00084388
sz002756,16.5,112200.0,0.0,0.00120291,0.00028101
sz002351,6.33,137652.0,0.15,0.00477719,0.00154558
sz300673,52.0,736268.0,0.0,0.00294175,0.00139084
sz300225,6.08,907744.0,0.0,0.01024149,0.01024149
sh600587,15.76,357752.0,0.0,0.0041878,0.00096361
sz300396,16.12,69316.0,0.0,0.00064284,0.0013176
sz000903,3.1,938990.0,10.283333333333333,0.00770873,0.02686968
sz000426,6.58,3699276.0,1.6,0.08417345,0.05721444
sh603108,11.68,2842468.0,0.0,0.00810172,0.00031034
sh600249,4.86,228906.0,0.0,0.00632999,0.0003168
sh600776,28.35,19329030.0,0.0,0.07017171,0.01575434
sz002793,12.88,222824.0,0.0,0.00211041,0.00139908
sz300489,14.44,294576.0,0.3,0.00137139,0.00231263
sh603808,17.88,248532.0,0.26666666666666666,0.00149094,0.0009171
sh600834,8.15,587615.0,0.0,0.00333212,0.00333212
sh603025,11.76,506856.0,0.15,0.00100079,0.00182499
sh603067,9.65,1228445.0,0.0,0.00451425,0.00303068
sz300173,5.98,508300.0,0.55,0.00929129,0.00570049
sz000035,5.41,338666.0,2.9,0.00132505,0.00420191
sz300551,14.54,472550.0,0.0,0.00013374,0.00103997
sh600757,7.9,16851490.0,0.0,0.01156256,0.01264394
sz002684,7.8,3267420.0,0.0,0.00845882,0.00099854
sz000850,5.0,41562000.0,238.66666666666669,0.26787515,0.8679772400000001
sz002390,5.6,1456000.0,0.1,0.02728747,0.00690402
sh601068,8.03,6822288.0,0.0,0.01291912,0.01291912
sh600103,3.22,471086.0,0.1,0.00585183,0.02694636
sz000938,43.0,3319600.0,0.0,0.02557396,0.02557396
sz002137,8.44,2373328.0,0.03333333333333333,0.00331345,0.00067207
sz002357,6.61,385363.0,0.2833333333333333,0.00302854,0.0033405
sh603602,33.8,20104240.0,0.0,0.03617749,0.0334131
sz300200,0.0,0.0,0.55,0.00196625,0.00240745
sz002520,8.78,1733172.0,126.46666666666667,0.14154252,0.7053044199999999
sh603828,10.03,302906.0,0.15,0.03013044,0.0303451
sh600695,7.56,11848788.0,0.0,0.0249795,0.00081294
sh601211,19.58,12229668.0,0.0,0.01037956,0.00502382
sz002278,7.59,1041348.0,2.933333333333333,0.00254258,0.00199939
sz300041,7.71,785649.0,0.05,0.00829815,0.00109115
sh600225,4.0,444400.0,0.13333333333333333,0.00204923,0.0074925
sz002455,6.06,427836.0,0.0,0.00042891,0.00061281
sh600233,12.87,570141.0,0.0,0.00099614,0.00076371
sz300629,20.25,192375.0,0.0,0.00739007,0.00062509
sh600796,6.19,545339.0,0.05,0.00340779,0.0024436
sz002543,15.75,807975.0,0.5,0.00150164,0.00612222
sh600561,6.87,413574.0,0.0,0.0033132,0.0033695
sh600995,8.25,556875.0,0.0,0.0016488,0.0016488
sz300595,51.47,689698.0,0.1,0.00246251,0.00892085
sz002878,0.0,0.0,0.0,0.00606565,0.00606565
sh600789,10.03,2069189.0,0.0,0.0183483,0.0183483
sz300453,13.9,688036.0,0.0,0.01340322,0.00324254
sz000612,4.9,179830.0,0.0,0.00123979,2.471e-05
sh600693,5.99,243793.0,3.283333333333333,0.00134552,0.00182655
sz002544,14.38,1466760.0,0.15,0.01127209,0.00248011
sh603083,32.05,2567205.0,0.13333333333333333,0.00117615,0.0028929
sh601515,13.87,18207149.0,215.4,0.04457481,1.62246486
sh603506,24.5,171500.0,0.0,0.0,0.001715
sh600242,13.07,1211589.0,0.0,0.00234012,0.00111122
sh603559,25.0,1695000.0,0.0,0.00660207,0.00642588
sz300281,6.9,661710.0,0.0,0.00121368,0.00229677
sz002310,8.15,5223335.0,0.5,0.00723805,0.01208352
sz000906,5.97,825651.0,0.38333333333333336,0.006500519999999999,0.00273594
sz002156,10.8,2439720.0,0.0,0.00083977,0.00083977
sh601611,9.37,5088847.0,0.2833333333333333,0.02199095,0.04940128
sh601918,3.54,1299180.0,0.0,0.00705748,0.00033301
sh600223,3.9,261300.0,0.7666666666666667,0.00192994,0.00474704
sz002011,6.1,2283840.0,0.03333333333333333,0.03116811,0.0001246
sz300009,16.31,572481.0,0.38333333333333336,0.0111735,0.01926913
sz300331,18.0,61200.0,0.0,0.0021795,5.595e-05
sz300492,0,0,0,0,0
sz300683,32.7,304110.0,0.15,0.00786122,0.01076837
sz300417,18.24,20064.0,0.0,0.00116883,5.588e-05
sz000709,3.44,2724136.0,18.433333333333334,0.04171543,0.12613371
sz300532,14.66,249220.0,0.05,0.00212198,0.00031416
sh600381,7.3,522680.0,0.0,0.00259217,4.528e-05
sz300116,2.12,1568164.0,0.13333333333333333,0.01307607,0.00482797
sh600162,2.8,1844080.0,0.75,0.00639337,0.01095833
sz000985,14.68,204052.0,0.08333333333333333,0.00380722,0.00092477
sh603600,9.65,94570.0,0.13333333333333333,0.00014658,0.00336012
sz002557,25.16,788766.0,0.0,0.00737856,0.00118436
sh603937,13.57,525159.0,0.0,0.00206547,0.00044996
sz300405,9.15,51240.0,0.25,0.00050244,0.00041008
sh600664,5.04,4550112.0,0.05,0.03347674,0.04471952
sh601168,6.56,3030064.0,0.23333333333333334,0.01648645,0.00861092
sz002555,14.1,1906320.0,0.0,0.017993,0.00404941
sh601678,5.85,1999530.0,0.03333333333333333,0.02074753,0.01966138
sz002635,14.9,1445300.0,0.4,0.00952288,0.00500429
sz002122,3.55,8876775.0,235.21666666666667,0.11217198,0.23434347
sz300295,15.8,669920.0,0.2,0.00194838,0.00314831
sz300115,13.23,2298170.0,0.0,0.00682835,0.00136949
sh603499,29.76,226176.0,0.05,0.00154248,0.00157278
sh600339,4.7,1399190.0,0.0,0.0005743,0.0005743
sz300245,11.32,1064080.0,0.3,0.01686472,0.00511371
sh603169,7.33,12647915.0,0.2,0.00374921,0.00930222
sz002140,7.94,445434.0,0.0,0.00146602,8.2e-06
sz002067,4.14,2525814.0,0.0,0.17248349,0.04482954
sh600636,15.81,2559639.0,0.08333333333333333,0.00194243,0.00066415
sz002297,8.12,1749048.0,0.0,0.00737953,0.00214818
sz300047,16.82,778766.0,0.0,0.0091907,0.0091907
sz002608,9.64,1608916.0,0.05,0.02465649,0.00660668
sz000529,6.61,589612.0,0.0,0.00291423,6.73e-05
sz300770,0,0,0,0,0
sz002292,8.81,4898501.0,0.0,0.00024313,0.00126179
sz002573,9.68,1165472.0,0.1,0.00410211,0.00112694
sz300218,8.1,104490.0,0.0,0.0012426,0.00166479
sz300078,10.8,2265840.0,0.0,0.02150882,0.02028337
sz300196,10.38,217980.0,0.6,9.42e-05,0.001684
sz300599,12.18,282576.0,0.05,0.00062885,0.00102405
sh600980,12.53,146601.0,0.0,0.00203639,0.00127339
sh603303,15.7,541650.0,0.5666666666666667,0.00842261,0.0104187
sh603898,19.58,458172.0,0.0,0.00261543,4.222e-05
sh603197,27.4,479500.0,0.1,8.436e-05,0.0015466
sz002113,4.43,1340518.0,0.0,0.0,0.01340518
sh600517,0,0,0,0,0
