,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,6.66,267266.0,2.933333333333333,0.04723176,0.0058354,0.0,6.999612278014805
sz300139,6.98,4619364.0,0.0,0.0,0.0,0.0,7.221693524005321
sh600728,7.81,18151221.0,0.0,0.0,0.0,0.0,8.328868540972417
sz300294,28.33,1583647.0,0.0,0.0,0.0,0.0,29.434488677176667
sh601658,5.42,5508005.0,0.0,0.0,0.0,0.0,5.484273663464415
sz300801,32.73,897751.0,97.48333333333333,0.13697185,0.26230884,0.05904942,34.707464834592336
sh600543,4.65,1199700.0,0.0,0.0,0.0,0.0,4.802244643028731
sz002041,8.18,11410282.0,0.0,0.0,0.0,0.0,8.606167615847788
sh600337,3.98,792816.0,0.0,0.0,0.0,0.0,3.989172726838007
sz300236,32.51,38972435.0,12.283333333333333,0.56595855,0.47750495,0.1007335,36.915885149831674
sz300104,0,0,0,0,0,0,0
sz002473,6.33,175341.0,0.0,0.0,0.0,0.0,6.644236798221233
sz002748,6.28,131252.0,0.0,0.0,0.0,0.0,6.460750700280112
sz002087,2.99,1081483.0,0.0,0.0,0.0,0.0,3.0504206229319517
sz002112,5.5,562100.0,0.0,0.0,0.0,0.0,5.671672585534863
sz002420,3.51,262197.0,0.0,0.0,0.0,0.0,3.5100000000000002
sz002830,10.81,1528534.0,0.0,0.0,0.0,0.0,11.036006684221187
sh603666,73.6,1508800.0,0.0,0.0,0.0,0.0,81.4672829079079
sz002236,18.12,7811532.0,0.0,0.0,0.0,0.0,18.901499492914507
sh600161,31.0,4544600.0,0.0,0.0,0.0,0.0,30.51749411851199
sh600458,5.47,5326423.0,0.0,0.0,0.0,0.0,5.707708563277372
sz002282,6.53,1693229.0,0.0,0.0,0.0,0.0,6.818173706127305
sz002479,5.27,4699259.0,0.0,0.0,0.0,0.0,5.5438004101162
sh603515,23.88,722609.0,0.0,0.0,0.0,0.0,24.438662632748827
sh600847,9.23,275977.0,0.0,0.0,0.0,0.0,9.47866159481544
sz002059,3.85,1064525.0,0.0,0.0,0.0,0.0,3.9015771682138336
sh600623,5.67,1561767.0,0.0,0.0,0.0,0.0,5.678621305829198
sh603355,21.47,216847.0,0.0,0.0,0.0,0.0,21.918369201339075
sz002128,6.99,2674374.0,0.0,0.0,0.0,0.0,7.218600883238165
sh600706,6.58,2655425.0,0.0,0.0,0.0,0.0,6.682167464386387
sh603131,12.47,2340370.0,0.0,0.0,0.0,0.0,13.571919325931619
sz002760,15.3,541620.0,0.0,0.0,0.0,0.0,16.4948699993911
sz300260,10.02,1404804.0,0.0,0.0,0.0,0.0,10.773963041974168
sz002522,4.86,2927178.0,0.0,0.0,0.0,0.0,5.088379623371918
sh603823,19.94,3754702.0,0.0,0.0,0.0,0.0,20.701510288506118
sz300130,14.38,7549442.0,0.0,0.0,0.0,0.0,15.061684569700894
sz002645,6.87,2052756.0,0.0,0.0,0.0,0.0,7.121200632556241
sz000633,3.12,1175616.0,0.0,0.0,0.0,0.0,3.2388127410694025
sh603676,9.7,227950.0,0.0,0.0,0.0,0.0,10.282324325417695
sz002853,14.65,862885.0,0.0,0.0,0.0,0.0,14.85017509940539
sz002700,5.48,977632.0,0.0,0.0,0.0,0.0,5.652421307819955
sz300719,9.3,1518225.0,0.0,0.0,0.0,0.0,9.685265438972161
sz300105,3.81,494538.0,0.0,0.0,0.0,0.0,3.9482521776579933
sz300404,15.67,122226.0,234.85,0.01347005,0.09148,0.0,16.733971046770602
sh600081,9.39,5733534.0,0.0,0.0,0.0,0.0,9.898778155765168
sz002908,10.54,2910094.0,0.0,0.0,0.0,0.0,11.013163644152506
sz300632,20.91,6469554.0,0.0,0.0,0.0,0.0,21.8315926624788
sh601882,6.31,206968.0,0.0,0.0,0.0,0.0,6.453131701545515
sz000848,6.4,1365760.0,0.0,0.0,0.0,0.0,6.591622511540392
sh603569,8.22,507667.0,0.0,0.0,0.0,0.0,8.700986354197568
sz002166,12.39,20692539.0,0.0,0.0,0.0,0.0,11.681778304842128
sz002017,11.26,3881322.0,0.0,0.0,0.0,0.0,11.644262793986924
sz002089,1.81,382453.0,0.0,0.0,0.0,0.0,1.8103058513226793
sh600152,5.83,1783397.0,0.0,0.0,0.0,0.0,6.217405086998241
sz300050,4.19,1169848.0,0.0,0.0,0.0,0.0,4.454915918664044
sz300367,3.21,3893332.0,0.0,0.0,0.0,0.0,3.343302129566106
sh600252,2.91,2271255.0,0.0,0.0,0.0,0.0,3.084918609265748
sh603256,11.15,1549850.0,0.0,0.0,0.0,0.0,11.30414973589982
sz300527,9.28,10180160.0,0.0,0.0,0.0,0.0,9.535355953946837
sh601038,5.15,1987900.0,0.0,0.0,0.0,0.0,5.285174494774957
sz300604,27.61,3911260.0,0.0,0.0,0.0,0.0,28.254610952486793
sh600107,5.47,964908.0,0.0,0.0,0.0,0.0,5.5883571552171665
sz300111,1.82,945126.0,0.0,0.0,0.0,0.0,1.9414732138794601
sh603466,12.35,868205.0,0.0,0.0,0.0,0.0,12.775491733006739
sh600188,8.42,2426644.0,0.0,0.0,0.0,0.0,8.7644415238977
sz002903,11.22,1428306.0,0.0,0.0,0.0,0.0,11.595727336913498
sz002062,3.17,93198.0,0.0,0.0,0.0,0.0,3.2072710050688653
sz002012,4.66,8669930.0,0.0,0.0,0.0,0.0,4.939514065172794
sz002149,5.95,3548580.0,0.0,0.0,0.0,0.0,6.235295881372532
sz001896,2.9,481690.0,0.0,0.0,0.0,0.0,3.0060232649695817
sz002045,10.38,4454058.0,0.0,0.0,0.0,0.0,10.726854896857786
sz002610,1.27,6068822.0,0.0,0.0,0.0,0.0,1.3072719633901237
sz002801,33.9,420360.0,0.0,0.0,0.0,0.0,33.55774609142176
sz000533,2.21,3152786.0,0.0,0.0,0.0,0.0,2.304835404138077
sz002155,7.0,1635200.0,0.0,0.0,0.0,0.0,7.092547310173126
sh600084,2.28,147516.0,0.0,0.0,0.0,0.0,2.2833046035663256
sz002728,15.83,155134.0,0.0,0.0,0.0,0.0,16.29954062459505
sh603767,5.97,1531544.0,0.0,0.0,0.0,0.0,6.355204168318514
sh600121,1.84,471850.0,0.0,0.0,0.0,0.0,1.9464730215009773
sh600746,7.6,2343840.0,0.0,0.0,0.0,0.0,7.76403786842236
sz000006,4.21,1456239.0,0.0,0.0,0.0,0.0,4.428831096014552
sh600196,26.68,36647648.0,0.0,0.0,0.0,0.0,26.59159371477873
sz300489,16.04,3658724.0,0.0,0.0,0.0,0.0,16.94824466178504
sh600808,2.58,1295676.0,0.0,0.0,0.0,0.0,2.6579217420060948
sz300092,5.72,1172600.0,0.0,0.0,0.0,0.0,6.120196237534966
sz300550,25.21,650418.0,0.0,0.0,0.0,0.0,26.195760299873943
sz300767,57.0,142500.0,0.0,0.0,0.0,0.0,56.871034053525385
sh600829,8.29,9403347.0,137.43333333333334,0.20014008,0.19520464,0.06438199,8.445110216745825
sh600691,1.62,981882.0,0.0,0.0,0.0,0.0,1.7377726738468182
sz300278,3.31,2701622.0,0.0,0.0,0.0,0.0,3.4259549696219564
sz000520,3.19,849497.0,0.0,0.0,0.0,0.0,3.2302406097600365
sz002840,12.16,3023584.0,0.0,0.0,0.0,0.0,12.610266199490354
sz002960,21.15,4086180.0,0.0,0.0,0.0,0.0,22.286263193164682
sz000868,5.0,671000.0,0.0,0.0,0.0,0.0,5.0
sh600567,2.8,10856440.0,0.0,0.0,0.0,0.0,2.942052251970196
sz000778,3.31,2890739.0,0.0,0.0,0.0,0.0,3.4494109254025744
sz000786,23.48,510361.0,0.0,0.0,0.0,0.0,23.65254360189906
sh603118,10.51,35921004.0,0.0,0.0,0.0,0.0,11.071126008638528
sh600023,3.39,1821067.0,0.0,0.0,0.0,0.0,3.457976218543386
sz000590,9.22,3189198.0,0.0,0.0,0.0,0.0,9.810427825166965
sz002580,4.3,3682520.0,0.0,0.0,0.0,0.0,4.531907977089102
sz002266,3.72,4868699.0,0.0,0.0,0.0,0.0,3.9490184221220272
sh600880,3.2,3592000.0,0.0,0.0,0.0,0.0,3.37991582952138
sh601965,7.03,871066.0,0.0,0.0,0.0,0.0,7.277019024284107
sz300175,5.36,8686427.0,0.0,0.0,0.0,0.0,5.6730263558643745
sz000559,4.78,12608990.0,0.0,0.0,0.0,0.0,5.245790494549955
sh600517,5.99,5316125.0,0.0,0.0,0.0,0.0,6.204936703865925
sh603819,10.51,5627054.0,0.0,0.0,0.0,0.0,11.149210724263916
sz000612,3.28,3063848.0,0.0,0.0,0.0,0.0,3.4136516853932584
sz000851,4.45,5868126.0,0.0,0.0,0.0,0.0,4.757292542116944
sh600926,8.48,4159508.0,0.0,0.0,0.0,0.0,8.667754065551678
sh603662,39.65,9492210.0,0.0,0.0,0.0,0.0,41.86241805323239
sz002797,6.24,65143740.0,0.0,0.0,0.0,0.0,6.625837423609229
sz000688,13.67,235124.0,0.0,0.0,0.0,0.0,14.071697879676426
sz000982,1.39,763805.0,0.0,0.0,0.0,0.0,1.3936899488490229
sh603871,26.57,305555.0,0.0,0.0,0.0,0.0,28.803012086854206
sz002538,3.97,472827.0,0.0,0.0,0.0,0.0,4.097507793403945
sz300667,23.39,6043976.0,0.0,0.0,0.0,0.0,24.96983947096711
sh600421,8.21,51723.0,0.0,0.0,0.0,0.0,8.413015000872145
sh601163,13.1,2040980.0,0.0,0.0,0.0,0.0,13.592985784476578
