,kaipan_price,kaipan_money
sh600000,9.69,5301399.0
sh600004,13.43,1753957.9999999998
sh600006,7.11,6231204.0
sh600007,11.95,14339.999999999998
sh600008,2.83,381201.0
sh600009,76.23,11884257.0
sh600010,1.16,5861480.0
sh600011,4.21,777166.0
sh600012,5.6,90720.0
sh600015,6.08,775200.0
sh600016,5.12,2053632.0
sh600017,2.72,209984.0
sh600018,4.42,358462.0
sh600019,6.8,2338520.0
sh600020,3.13,97343.0
sh600021,6.82,111848.0
sh600022,1.35,17773020.0
sh600023,3.53,53655.99999999999
sh600025,4.47,641892.0
sh600026,6.5,1229800.0
sh600027,3.22,290766.00000000006
sh600028,3.98,3254844.0
sh600029,5.68,1554048.0
sh600030,28.67,14277660.0
sh600031,41.14,31010000.0
sh600033,2.54,6350.0
sh600035,2.69,94957.0
sh600036,52.18,23308806.0
sh600037,8.91,562221.0
sh600038,58.5,1608750.0
sh600039,4.75,4993675.0
sh600048,14.09,5168212.0
sh600050,4.24,1530000.0
sh600051,8.03,6423.999999999999
sh600052,2.8,280.0
sh600053,18.15,0.0
sh600054,9.15,116205.0
sh600055,9.64,97364.00000000001
sh600056,13.69,343619.0
sh600057,5.34,13350.0
sh600058,6.92,531456.0
sh600059,12.6,1134000.0
sh600060,13.05,1635165.0000000002
sh600061,13.04,713287.9999999999
sh600062,11.47,206460.0
sh600063,4.03,8723338.0
sh600064,9.53,150574.0
sh600066,14.52,977195.9999999999
sh600067,3.39,14916.0
sh600068,6.48,686880.0
sh600070,8.13,478857.00000000006
sh600071,15.38,58444.00000000001
sh600072,11.86,111483.99999999999
sh600073,9.18,719712.0
sh600075,5.68,1249600.0
sh600076,3.2,121920.0
sh600077,2.69,83121.0
sh600078,3.39,26103.000000000004
sh600079,28.5,1276800.0
sh600080,5.52,11591.999999999998
sh600081,12.39,298599.0
sh600082,2.77,28531.0
sh600083,5.94,2978910.0
sh600084,2.24,121184.00000000001
sh600085,23.74,686086.0
sh600086,0.45,0.0
sh600088,11.07,299997.0
sh600089,13.37,25893678.999999996
sh600090,1.28,446080.0
sh600091,1.46,384710.0
sh600093,7.73,469211.00000000006
sh600094,3.75,32625.0
sh600095,13.59,3710069.9999999995
sh600096,6.79,1328803.0
sh600097,9.25,46250.0
sh600098,5.7,0.0
sh600099,5.89,209683.99999999997
sh600100,5.7,171000.0
sh600101,5.16,0.0
sh600103,1.95,395460.0
sh600104,22.81,4431982.999999999
sh600105,2.88,470880.0
sh600106,2.52,67284.0
sh600107,9.98,836324.0
sh600108,3.02,146772.0
sh600109,14.66,4911100.0
sh600110,10.4,4650880.0
sh600111,18.4,105476159.99999999
sh600112,1.15,51634.99999999999
sh600113,6.0,75000.0
sh600114,8.16,177072.0
sh600115,4.53,610000.0
sh600116,8.51,82547.0
sh600117,3.25,62075.0
