,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,23.8,69020.0,0.0,0.0,0.0,0.0
sz300240,7.96,2926892.0,0.0,0.0,0.0,0.0
sz000893,7.84,8674176.0,0.0,0.0,0.0,0.0
sh600185,4.69,153363.0,0.0,0.0,0.0,0.0
sz002468,20.55,598005.0,0.0,0.0,0.0,0.0
sh601225,8.71,5625789.0,0.0,0.0,0.0,0.0
sz000966,4.91,585763.0,0.0,0.0,0.0,0.0
sz002424,11.01,505359.0,0.0,0.0,0.0,0.0
sz002305,2.86,128414.0,0.0,0.0,0.0,0.0
sh600157,1.9,2491280.0,0.0,0.0,0.0,0.0
sh603918,13.28,23904.0,0.0,0.0,0.0,0.0
sz300701,33.45,133800.0,0.0,0.0,0.0,0.0
sz000403,29.9,203320.0,0.0,0.0,0.0,0.0
sz300717,16.99,334703.0,1.45,0.05566887,0.1276145,0.03055208
sh600536,50.87,17473845.0,0.0,0.0,0.0,0.0
sh603477,7.97,176934.0,0.0,0.0,0.0,0.0
sz000996,13.92,3241272.0,0.0,0.0,0.0,0.0
sz002524,5.1,149940.0,0.0,0.0,0.0,0.0
sh600896,5.46,3358992.0,0.0,0.0,0.0,0.0
sz002606,6.12,326808.0,0.0,0.0,0.0,0.0
sh600487,14.91,225473523.0,0.0,0.0,0.0,0.0
sz300094,5.07,452954.0,0.0,0.0,0.0,0.0
sz000766,8.28,1926739.0,0.0,0.0,0.0,0.0
sz002791,17.3,449800.0,0.0,0.0,0.0,0.0
sh600313,3.26,2252008.0,0.0,0.0,0.0,0.0
sh600186,1.68,406056.0,0.0,0.0,0.0,0.0
sh600196,25.86,3685050.0,0.0,0.0,0.0,0.0
sh600137,14.5,30436.0,0.0,0.0,0.0,0.0
sz000528,6.73,475138.0,0.0,0.0,0.0,0.0
sh600612,42.35,605605.0,0.0,0.0,0.0,0.0
sh600814,5.65,61585.0,0.0,0.0,0.0,0.0
sz000639,8.6,143620.0,0.0,0.0,0.0,0.0
sz002845,16.2,89100.0,0.0,0.0,0.0,0.0
sh603818,7.71,38550.0,0.0,0.0,0.0,0.0
sh600520,13.2,1702800.0,0.0,0.0,0.0,0.0
sz002680,0,0,0,0,0,0
sz000564,3.06,585072.0,0.0,0.0,0.0,0.0
sh601969,5.18,469826.0,0.0,0.0,0.0,0.0
sh603518,13.7,24660.0,0.0,0.0,0.0,0.0
sz002877,15.41,444609.0,0.0,0.0,0.0,0.0
sz002299,25.8,5719860.0,0.0,0.0,0.0,0.0
sz000998,15.5,21873600.0,0.0,0.0,0.0,0.0
sz300347,64.6,1343680.0,0.0,0.0,0.0,0.0
sh600826,11.13,121317.0,0.0,0.0,0.0,0.0
sh601633,8.24,918760.0,0.0,0.0,0.0,0.0
sh603900,12.9,130290.0,0.0,0.0,0.0,0.0
sz300508,35.45,1974565.0,0.0,0.0,0.0,0.0
sz300384,14.9,752450.0,0.0,0.0,0.0,0.0
sz002640,9.37,4409522.0,0.0,0.0,0.0,0.0
sz002415,27.4,40995332.0,0.0,0.0,0.0,0.0
sh600645,18.2,493220.0,0.0,0.0,0.0,0.0
sz002469,4.16,130624.0,0.0,0.0,0.0,0.0
sz002827,14.79,76908.0,0.0,0.0,0.0,0.0
sz300636,18.36,154224.0,0.0,0.0,0.0,0.0
sz000890,5.78,599964.0,0.0,0.0,0.0,0.0
sh603026,33.67,1629628.0,0.0,0.0,0.0,0.0
sh600539,0,0,0,0,0,0
sz000925,6.82,147994.0,0.0,0.0,0.0,0.0
sz002459,11.07,333207.0,0.0,0.0,0.0,0.0
sh603388,0,0,0,0,0,0
sz300221,7.15,54340.0,0.0,0.0,0.0,0.0
sz000970,9.25,1369925.0,0.0,0.0,0.0,0.0
sz002775,6.43,104166.0,0.0,0.0,0.0,0.0
sz300463,20.64,220848.0,0.0,0.0,0.0,0.0
sh603110,12.69,257607.0,0.0,0.0,0.0,0.0
sz000089,9.0,472500.0,0.0,0.0,0.0,0.0
sh603116,7.52,60912.0,0.0,0.0,0.0,0.0
sh603500,11.98,57504.0,0.0,0.0,0.0,0.0
sh600854,4.16,44096.0,0.0,0.0,0.0,0.0
sh600009,68.65,8358687.0,0.0,0.0,0.0,0.0
sz000936,8.67,1248480.0,0.0,0.0,0.0,0.0
sz300243,8.81,50217.0,0.0,0.0,0.0,0.0
sh600962,9.2,774640.0,0.0,0.0,0.0,0.0
sh600893,23.35,509030.0,0.0,0.0,0.0,0.0
