,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell
sz300012,8.5,419594.0,0.1,0.00853251,0.00399397
sh601398,5.49,10772478.0,4.983333333333333,0.0,0.22169655
sz300583,37.28,212496.0,0.0,0.00038145,0.00026705
sz002056,6.81,241755.0,0.0,0.00389766,0.00138469
sz002499,8.78,114140.0,0.03333333333333333,0.01023426,0.006824
sz000628,10.95,58035.0,1.5166666666666666,0.00235222,0.00307378
sz300026,3.55,1060030.0,0.26666666666666666,0.00493564,0.00546435
sh600302,6.3,1339380.0,4.9,0.0,0.0138033
sh603035,13.52,58136.0,0.2,0.00190684,9.541e-05
sz300578,24.0,2791200.0,119.80000000000001,0.12992497,1.0694300399999999
sz000895,25.19,1979934.0,0.0,0.01672078,0.00289796
sz300481,17.55,222885.0,0.0,0.00367993,0.00221463
sh600891,5.31,93987.0,7.933333333333334,0.0,0.00425843
sz300626,8.93,33041.0,0.0,0.00140904,0.00110474
sz000703,14.89,1149508.0,0.0,0.03447591,0.01473877
sz300596,34.0,173400.0,0.0,0.00680382,0.00129005
sh603399,11.41,300083.0,0.15,0.00105136,0.0050227
sz000090,6.56,243376.0,0.16666666666666666,0.02101728,0.00730522
sh600136,12.88,710976.0,0.31666666666666665,0.00027062,0.00139312
sh603196,9.74,321420.0,3.5166666666666666,0.00137746,0.00700938
sz300676,73.12,1074864.0,0.05,0.00413602,0.01019499
sz002687,6.66,161172.0,0.16666666666666666,0.00444686,0.00067478
sz300122,49.95,3386610.0,0.0,0.0,0.0338661
sh603803,12.16,777024.0,0.0,0.00693357,0.00141879
sh600240,3.14,1293994.0,0.0,0.00576137,0.00613706
sh601949,5.75,426075.0,0.0,0.0,0.00426075
sh601333,3.7,2119360.0,0.0,0.0,0.0211936
sh600868,4.13,282079.0,0.0,0.04544792,0.00420336
sz002668,5.67,924210.0,0.0,0.10456768,0.0307548
sh603183,17.55,31590.0,0.05,0.00285858,0.00506853
sh600791,4.94,48906.0,0.0,0.00358531,0.000502
sh600348,5.86,3535924.0,0.1,0.00724714,0.02396957
sh603129,22.33,69223.0,0.03333333333333333,0.00062614,0.00020241
sz002267,8.35,1316795.0,0.3,0.01356536,0.0074832
sz300106,6.48,230040.0,0.0,0.00447049,8.605e-05
sz002380,14.11,28220.0,0.05,0.00346132,0.00130638
sz002195,5.91,20179104.0,0.36666666666666664,0.21735622,0.16633249
sz000539,4.92,1910534.0,0.0,0.01107294,0.00108098
sh603676,13.63,170375.0,0.0,0.0,0.00170375
sz002221,10.15,3833655.0,0.0,0.0,0.03833655
sh600526,5.1,409581.0,0.1,0.00202665,0.00031543
sz300518,29.84,5374184.0,0.0,0.00825089,0.00825089
sh603991,22.7,18160.0,0.0,0.00028923,0.00086822
sz000803,14.7,452760.0,4.966666666666667,0.00582804,0.00734474
sz000068,6.0,722400.0,0.05,0.00611131,0.0086386
sh603536,10.18,361390.0,0.0,0.00363949,0.00139311
sh600219,2.62,718666.0,4.15,0.02014474,0.02874584
sh601999,6.43,115097.0,0.0,0.001035,0.00066167
sz300017,12.45,16141425.0,0.0,0.06039947,0.01392981
sh600628,7.56,11340.0,1.4166666666666667,0.00341997,0.00433943
sh600332,38.38,1082316.0,0.0,0.01113723,0.00046197
sh600075,6.19,722992.0,0.0,0.0,0.00722992
sz002915,22.73,22730.0,0.0,0.00403771,0.00094172
sz002724,6.62,10592.0,0.23333333333333334,0.00175987,0.00125281
sh600000,11.03,6476816.0,0.05,0.03138005,0.00482079
sh600608,0.0,0.0,0.0,0.00229219,0.00114011
sz300313,6.82,248930.0,0.0,0.0,0.0024893
sz300329,9.73,4865.0,0.15,0.01556032,0.01688034
sh600373,15.44,344312.0,0.0,0.0,0.00344312
sh603017,15.26,859138.0,0.0,0.00304316,0.00209772
sh601588,3.39,10098390.0,0.0,0.02091591,0.00296815
sz002650,4.03,120094.0,0.03333333333333333,0.05439323,0.05608001
sh600971,7.33,22551478.0,0.0,0.02084041,0.02038795
sz300282,13.36,132264.0,0.1,0.00135302,0.00029788
sh600680,0,0,0,0,0
sh600444,11.32,63392.0,0.15,0.00105901,0.00235379
sz000806,0,0,0,0,0
sz300706,27.72,546084.0,0.0,0.00729159,0.00126792
sh601199,4.21,40416.0,1.2666666666666666,0.00073856,0.00486068
sh600589,5.55,709845.0,0.2,0.00881437,0.01563652
sh601958,6.72,139104.0,0.0,0.00535173,4.075e-05
sz300410,23.03,251027.0,0.1,0.00422842,0.00188868
sz002467,6.43,95807.0,0.0,3.969e-05,3.969e-05
sz300259,3.76,60536.0,0.2,0.00756249,0.00202339
sz300189,4.6,1167020.0,0.0,0.00531796,0.00262338
sz002918,21.85,161690.0,0.15,0.00659609,0.00540131
sz300499,15.6,56160.0,0.2,0.0032226,0.00090898
sz002857,14.22,206190.0,0.0,0.00315211,0.0002668
sh600139,4.68,224172.0,0.0,0.00703586,0.00104663
sz300257,14.21,282779.0,0.0,0.00015695,0.00015695
sz300247,4.15,863615.0,1.85,0.00306974,0.00922993
sh601169,6.07,2943343.0,5.633333333333334,0.0,0.06971245
sh600678,7.0,772800.0,0.0,0.00044254,0.00044254
sz000630,2.51,1168405.0,7.6000000000000005,0.0413987,0.09728054
sz000929,7.99,10387.0,0.85,0.00197486,0.00187037
sh600558,4.32,295920.0,10.883333333333333,0.33778958000000003,0.71516916
sz002033,7.01,712216.0,0.35,0.00073474,0.00181699
sh600722,6.88,3049828.0,0.06666666666666667,0.00444232,0.00368919
sz000156,12.03,988866.0,0.0,0.00634591,0.00634591
sz002737,19.01,539903.0,0.0,0.00757252,0.00080159
sz300319,7.48,210188.0,0.0,0.00247172,0.0001576
sh600237,4.37,71668.0,0.5,0.00197088,0.00990291
sh601669,5.65,648021.0,0.0,0.01314345,0.00477885
sh603012,8.68,89404.0,0.0,0.00672067,0.00348961
sz300748,24.3,823770.0,0.0,0.00463466,0.00250756
sz002761,16.57,1234465.0,14.466666666666667,0.0985439,1.14152217
sz002843,16.45,577395.0,0.0,0.00398436,0.00096287
sz300351,10.39,98705.0,0.0,0.00632167,0.00632167
sz002143,3.87,303795.0,0.1,0.01375949,0.00060121
sz002441,7.99,530536.0,0.1,0.0020166,0.0049387
sz000415,4.49,441367.0,0.13333333333333333,0.01339117,0.01125853
sh600853,4.29,53196.0,0.25,0.0,0.00152724
sh600275,2.97,59994.0,2.1333333333333333,0.013004519999999999,0.00376152
sz300251,8.55,338580.0,0.05,0.00931192,0.00866714
sh601003,8.17,1172395.0,0.0,0.0,0.01172395
sh601007,10.18,8144.0,0.43333333333333335,0.00189739,0.00322773
sz002572,24.0,2400000.0,0.2,0.00144105,0.01165615
sz300136,27.79,7022533.0,0.0,0.0145495,0.0077
sh603626,10.2,596700.0,0.0,0.0,0.005967
sh600665,4.25,124100.0,0.25,0.00228758,8.113e-05
sh600883,0.0,0.0,0.0,0.00793396,3.85e-05
sz000993,8.52,1943412.0,0.0,0.01609484,1.728e-05
sh601339,5.7,385890.0,0.05,0.00364092,0.00076133
sz000158,7.22,3012184.0,0.0,0.0,0.03012184
sz002751,27.5,2967250.0,0.0,0.02480147,0.00089376
sz300162,6.26,152118.0,0.0,0.0062268,0.00596812
sh600016,6.22,8607858.0,0.05,0.00358389,0.01317687
sh600449,9.63,723213.0,1.6166666666666667,0.00543346,0.00867383
sz002819,23.84,71520.0,0.48333333333333334,9.786e-05,0.00056279
sh603336,17.18,53258.0,1.0166666666666666,0.10862985,0.285044
sh600393,2.77,427965.0,8.766666666666667,0.00257257,0.02696879
sz000507,8.04,4075476.0,0.16666666666666666,0.01778124,0.07519769
sz300516,0.0,0.0,0.0,0.00114497,0.00071568
sz000881,9.0,186300.0,0.5666666666666667,0.00085473,0.01003185
sz300183,15.7,295160.0,0.0,0.00378613,0.00325071
sh603822,29.75,252875.0,0.13333333333333333,0.00116801,0.00119796
sz000738,15.2,1162800.0,0.05,0.00755653,0.00144019
sh603010,14.91,46221.0,0.05,0.02105818,0.00018944
sz300339,12.57,436179.0,0.3,0.00067124,0.00242887
sz002619,4.35,271440.0,0.0,0.00610303,0.00164768
sh600817,8.48,16960.0,0.4,0.00087573,0.00213134
sz002902,26.67,280035.0,0.0,0.00495671,0.00075568
sz300470,25.71,251958.0,0.0,0.00755575,0.001683
sh603959,18.25,109500.0,0.0,0.00291497,0.00245792
sz002498,3.04,348688.0,0.2,0.00394956,0.0033785
sz000930,8.47,498036.0,0.1,0.01182895,0.00137484
sz300399,12.55,169425.0,0.0,0.00331522,0.00120175
sh603023,5.92,44992.0,0.3,0.00084512,0.00063772
sh603225,14.82,1117428.0,0.21666666666666667,0.0027993,0.00553885
sz002243,19.5,6680700.0,0.0,0.02786032,0.00860951
sz002201,7.99,56729.0,0.6833333333333333,0.00167533,0.00077472
sz002494,6.37,82173.0,0.16666666666666666,0.00350158,0.00573586
sz000523,5.68,251056.0,0.15,0.0006047,0.00685908
sh601066,23.1,23818410.0,0.1,0.02334112,0.02142967
sh600620,7.85,489448.0,0.0,0.00197053,0.00329319
sh603338,80.6,773760.0,0.05,0.00420916,0.0004954
sz002708,9.74,1086010.0,0.0,0.0017857,0.00437559
sz300015,32.31,1147005.0,0.0,0.00524686,0.01023548
sh603456,9.45,464940.0,0.0,0.00704669,5.729e-05
sz002673,11.09,3081911.0,0.0,0.01228607,0.0082471
sh603969,5.6,492744.0,0.16666666666666666,0.00873426,0.00733241
sh603922,27.51,10752751.0,0.0,0.04805486,0.01974551
sz300587,21.84,155064.0,0.0,0.00450493,0.00043979
sh600540,4.97,783272.0,0.0,0.00092459,4.579e-05
sh600037,11.84,856032.0,0.25,0.01347558,0.02859756
sh600179,7.62,1223772.0,0.0,0.00161842,0.00161842
sz300285,20.12,422520.0,0.0,0.00023918,0.00023918
sh600513,7.78,122924.0,0.0,0.0,0.00122924
sz300699,58.9,4712000.0,0.0,0.0,0.04712
sh600797,10.65,6982140.0,0.4166666666666667,0.01028843,0.01532052
sz300201,5.54,540732.0,203.9,0.20459447,2.07469332
sh603128,7.5,1038000.0,0.2,0.01316131,0.004963
sz002349,6.74,89642.0,0.0,0.00413913,0.00372187
sh600127,3.53,47655.0,0.05,0.00386117,0.0006391
sz002432,6.85,152755.0,5.0,0.0,0.00244595
sz000667,2.72,46512.0,8.1,0.00534273,0.00206321
sz002230,34.84,6630818.0,0.05,0.08777201,0.00754101
sz002182,8.7,477630.0,0.0,0.01137076,0.00568982
sz000420,2.98,1781444.0,0.65,0.010783,0.00837176
sh601519,9.47,10166045.0,0.05,0.00712125,0.00639716
sz000731,6.91,1339158.0,5.133333333333334,0.00233037,0.02193935
sz000785,10.35,324990.0,0.15,0.06792416,0.04437171
sh600986,5.61,394383.0,0.2,0.00462363,0.00392948
sz300420,6.64,81672.0,0.0,0.00157826,0.0006901
sz300036,17.43,188244.0,0.1,0.00626531,0.00715339
sz000877,12.0,3370800.0,0.0,0.00476032,0.00476032
sh600975,9.79,641245.0,0.0,0.01996095,0.01063661
sz002118,10.59,47265288.0,0.0,0.02098036,0.13595617
sh603639,32.87,26296.0,0.16666666666666666,0.04092517,0.060033539999999996
sz000861,2.98,19370.0,2.0166666666666666,0.01637637,0.00283911
sh603360,27.13,9510693.0,27.366666666666667,0.08236918,1.29229606
sz000757,5.53,57512.0,2.3,0.00218072,0.00231924
sh600708,5.01,209518.0,2.75,0.00348336,0.01486178
sz002219,3.84,385920.0,0.25,0.0,0.00515608
sz002355,8.95,477035.0,0.0,0.0,0.00477035
sz000552,3.07,185735.0,3.3833333333333333,0.00291391,0.01655595
sz300484,12.52,121444.0,0.4,0.01005516,0.00121334
sz002656,6.43,226336.0,0.0,0.0031509,0.0031509
sh601899,3.43,2263800.0,1.7833333333333332,0.04712738,0.03670502
sz000030,5.26,838444.0,5.4,0.0,0.01643847
sz300317,6.27,627000.0,0.15,0.01034402,0.00370145
sh600452,22.92,87096.0,0.0,0.00035285,0.00035285
sz000737,4.45,550910.0,0.0,0.00270038,0.00124184
sz300011,7.34,347182.0,2.0166666666666666,0.00137732,0.0149379
sz002562,5.99,2175568.0,0.1,0.01851747,0.00450837
sz002102,2.06,19570.0,2.7,0.00728272,0.01523832
sh603618,6.55,226630.0,0.0,0.0019508,0.00058429
sz000702,6.47,688408.0,0.1,0.00348086,0.00017129
sh600054,11.8,1450232.0,0.0,0.00502047,0.00135125
sz300280,30.77,827713.0,5.016666666666667,0.0,0.01169173
sh603223,11.49,10341.0,0.21666666666666667,0.00361701,0.0011017
sz000972,3.48,25056.0,0.0,0.00195606,2.813e-05
sz002028,12.26,223132.0,0.0,0.00484613,0.00461231
sz300045,10.08,319536.0,0.0,0.00334056,0.00338304
sz300610,14.27,136992.0,0.0,0.00326202,0.00114142
sh603416,28.8,83520.0,0.0,0.00040408,0.00040408
sz002026,6.59,253715.0,0.0,0.00465695,0.00108469
sz002799,15.29,140668.0,0.0,0.00044817,0.00044823
sz300765,51.59,1465156.0,238.10000000000002,0.00025795,0.07590539
sh600654,2.33,128150.0,0.3,0.00910596,0.00177278
sz002082,10.14,2135484.0,0.1,0.00227214,0.00583632
sz300708,12.34,375136.0,0.05,0.00738437,0.00891393
sh600370,3.8,2221860.0,0.0,0.00668935,0.00065964
sh600512,2.74,728566.0,1.4333333333333333,0.05416701,0.00331865
sh600019,7.1,2430330.0,1.35,0.0270849,0.01779918
sz000899,5.63,36595.0,0.0,0.0,0.00036595
sh603885,14.23,6018507.0,0.23333333333333334,0.00309196,0.01829211
sz002344,5.37,257223.0,1.8333333333333333,0.00683925,0.01353494
sz002171,6.57,327843.0,0.0,0.00075022,0.00076424
sz300693,18.19,4916757.0,0.0,0.00466307,0.00183747
sh600331,3.9,1198080.0,0.0,0.00340225,0.00340225
sh603861,13.02,132804.0,0.2,0.00087734,0.00869255
sz002785,11.29,168221.0,0.05,6.78e-05,0.00220402
sh600759,3.38,1707576.0,1.8333333333333333,0.00554678,0.00506802
sz002738,16.6,147740.0,0.0,0.02875427,0.02144656
sh600123,7.79,412091.0,4.2,0.00545579,0.04739771
sz000719,8.66,116044.0,0.05,0.00016588,0.00012225
sz002756,15.78,42606.0,0.35,0.0012811,0.0021513
sz002351,6.35,517525.0,0.31666666666666665,0.00942334,0.0135132
sz300673,51.48,72072.0,0.3,0.00127599,0.00148929
sz300225,5.96,302768.0,0.05,0.00599972,0.00121016
sh600587,15.08,171912.0,0.15,0.00936633,0.00013797
sz300396,15.68,72128.0,0.0,0.00407239,0.00028752
sz000903,3.0,340800.0,14.616666666666667,0.00302731,0.03969221
sz000426,6.26,575294.0,0.3,0.01062582,0.00540688
sh603108,11.9,383894.0,0.03333333333333333,0.00066999,0.00331374
sh600249,5.12,905216.0,0.16666666666666666,0.01162025,0.01334231
sh600776,27.88,18339464.0,0.0,0.14293562,0.09040198
sz002793,12.7,184150.0,0.0,0.00611194,0.00095325
sz300489,16.51,8789924.0,0.0,0.0,0.08789924
sh603808,17.44,78480.0,0.06666666666666667,0.00563626,0.00038852
sh600834,8.04,25728.0,0.0,0.0025996,0.00016896
sh603025,11.6,149640.0,0.0,0.00199106,0.00234266
sh603067,9.78,90954.0,0.36666666666666664,0.01820626,0.0114484
sz300173,5.74,684782.0,0.0,0.00527635,0.00179236
sz000035,5.22,105966.0,0.0,0.0,0.00105966
sz300551,14.9,223500.0,0.0,0.00140747,4.476e-05
sh600757,7.26,1012276.0,1.6166666666666667,0.00474341,0.03513305
sz002684,7.09,3352861.0,0.7,0.0089332,0.00769404
sz000850,5.17,9027347.0,0.0,0.0919349,0.07926134
sz002390,6.35,10746105.0,0.08333333333333333,0.00932445,0.009153
sh601068,7.88,5233108.0,0.0,0.03600134,0.00324024
sh600103,3.18,44520.0,1.1833333333333333,0.00458468,0.01531514
sz000938,41.09,698530.0,0.0,0.02444341,0.02345277
sz002137,7.56,272916.0,0.0,0.00882476,0.0039807
sz002357,6.43,226979.0,0.8,0.00604842,0.00129035
sh603602,39.49,3048628.0,0.0,0.01949109,0.00289822
sz300200,8.7,69600.0,0.0,0.0,0.001653
sz002520,8.5,781150.0,0.05,0.00137503,0.00459335
sh603828,9.6,197760.0,0.15,0.00067144,0.00095417
sh600695,7.2,2409120.0,0.03333333333333333,0.00898001,0.00168782
sh601211,18.72,4350528.0,0.0,0.01822452,0.00853533
sz002278,7.37,466521.0,0.7,0.0008484,0.00671877
sz300041,7.42,59360.0,0.0,0.00846718,0.00057509
sh600225,4.07,84249.0,0.0,0.00345781,0.00111091
sz002455,5.7,490770.0,0.0,0.00265489,0.00032847
sh600233,13.11,301530.0,0.15,0.00301536,0.00425226
sz300629,19.05,220980.0,0.0,0.00072013,0.0003116
sh600796,6.09,32277.0,0.5666666666666667,0.00122768,0.00257811
sz002543,14.86,257078.0,0.0,4.539e-05,0.00019669
sh600561,6.74,132778.0,0.0,0.00925971,0.0052177
sh600995,8.15,318665.0,0.05,0.00548498,0.00164417
sz300595,55.88,486156.0,0.0,0.00174584,0.00016944
sz002878,30.18,510042.0,1.4,0.00532734,0.00072956
sh600789,10.48,5106904.0,0.0,0.0,0.05106904
sz300453,13.33,202616.0,0.55,0.00161424,0.00123981
sz000612,5.0,1413500.0,0.0,0.0,0.014135
sh600693,5.81,581.0,0.1,0.00893594,0.00599973
sz002544,13.63,102225.0,0.0,0.00393876,0.00454956
sh603083,31.99,1033277.0,0.0,0.00327155,0.00240391
sh601515,14.95,29856645.0,0.0,0.02379159,0.04379635
sh603506,23.98,117502.0,0.0,0.00112502,0.0001224
sh600242,12.09,1321437.0,0.0,0.00380302,0.00176703
sh603559,24.18,198276.0,0.0,0.00042885,0.00025236
sz300281,6.71,208010.0,0.15,0.00292287,0.00077066
sz002310,7.71,1742460.0,0.0,0.00437343,0.00235885
sz000906,5.93,343940.0,0.0,0.00795895,0.00650815
sz002156,10.38,724856.0,0.1,0.02107843,0.00916088
sh601611,8.88,276168.0,1.6833333333333333,0.00110494,0.00533283
sh601918,3.4,509320.0,0.0,0.01671979,0.00069905
sh600223,3.96,148896.0,0.21666666666666667,0.00088309,0.00072887
sz002011,5.7,1387380.0,0.25,0.00792147,0.00845627
sz300009,15.65,1555610.0,0.0,0.00185249,0.00049208
sz300331,21.5,3427100.0,0.0,0.01906276,0.00597041
sz300492,0,0,0,0,0
sz300683,32.7,1716750.0,0.0,0.01098787,0.00971278
sz300417,0.0,0.0,0.0,5.481e-05,5.481e-05
sz000709,3.4,2165178.0,5.133333333333334,0.0,0.03067148
sz300532,14.1,296100.0,0.0,0.01442646,0.01442646
sh600381,8.1,4267890.0,0.0,0.00406864,0.0005548
sz300116,1.91,2318358.0,0.26666666666666666,0.00304896,0.01047026
sh600162,2.75,64900.0,0.9833333333333333,0.01689115,0.00430362
sz000985,14.9,384420.0,0.0,0.00312524,0.00312524
sh603600,10.69,151798.0,0.0,0.00085755,0.00029349
sz002557,25.7,349520.0,0.0,0.01179398,0.0002588
sh603937,13.26,125970.0,0.43333333333333335,0.00098833,0.00256609
sz300405,8.93,177707.0,0.0,0.00770644,0.00047343
sh600664,6.56,51495128.0,126.16666666666667,1.06481198,6.66419523
sh601168,6.32,243320.0,4.683333333333334,0.01422321,0.06019297
sz002555,13.53,1392237.0,0.0,0.00406982,0.00621495
sh601678,6.51,15852501.0,0.03333333333333333,0.05768053,0.0282904
sz002635,14.35,464940.0,0.0,0.00052813,0.00052813
sz002122,3.2,2270720.0,0.0,0.00725051,0.00484022
sz300295,14.82,62244.0,0.0,0.00335589,0.00305109
sz300115,12.13,289907.0,0.1,0.0082412,0.00528856
sh603499,29.53,439997.0,0.0,0.0,0.00439997
sh600339,4.7,418770.0,0.11666666666666667,0.01967502,0.02617087
sz300245,10.67,145112.0,0.0,0.00211297,2.182e-05
sh603169,6.73,1541170.0,0.06666666666666667,0.00257,0.0032092
sz002140,7.91,30058.0,1.1,0.00169551,0.01128775
sz002067,4.21,1777883.0,1.2,0.00666348,0.0045711
sh600636,15.38,24608.0,0.05,0.00880515,0.00211725
sz002297,7.9,383150.0,0.06666666666666667,0.01036808,0.0023381
sz300047,16.21,264223.0,0.0,0.00213803,0.00117697
sz002608,9.89,8223535.0,0.16666666666666666,0.01613169,0.02342709
sz000529,6.33,78492.0,0.0,0.00330887,0.0012158
sz300770,0,0,0,0,0
sz002292,8.25,1098075.0,0.13333333333333333,0.00516339,0.01467135
sz002573,9.16,122744.0,0.05,0.00537015,0.00211521
sz300218,8.0,8000.0,0.0,0.00070949,2.478e-05
sz300078,10.64,362824.0,0.3,0.01070428,0.00879045
sz300196,0.0,0.0,0.3,7.081e-05,0.00023271
sz300599,11.85,22515.0,0.0,0.00330887,0.00013167
sh600980,12.09,82212.0,0.5166666666666667,0.00564221,0.00240224
sh603303,15.55,115070.0,0.3,0.08931937,0.02582228
sh603898,21.02,332116.0,0.0,0.0037099,0.00080492
sh603197,26.35,21080.0,5.033333333333333,0.0,0.000527
sz002113,3.86,331960.0,244.11666666666667,0.00027406,0.026278879999999998
sh600517,0,0,0,0,0
sz002503,3.27,12661113.0,237.38333333333333,0.04320119,0.9184759100000001
sz300059,18.22,13965630.0,0.0,0.05989487,0.02004625
sz000012,5.41,393307.0,0.0,0.00387924,0.00016066
sh603085,9.22,92200.0,0.0,0.00270548,9.31e-06
sz300096,12.68,2142920.0,0.05,0.00617,0.00408994
sz002217,6.81,1566300.0,0.0,0.05957861,0.00285902
sz300665,11.3,33900.0,0.0,0.01040107,0.00077347
