,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,0.0,0.0,0.0,0.0,0.0,0.0
sz300240,7.48,3740.0,0.0,0.0,0.0,0.0
sz000893,7.47,141183.0,0.0,0.0,0.0,0.0
sh600185,4.82,87724.0,0.0,0.0,0.0,0.0
sz002468,20.77,429939.0,0.0,0.0,0.0,0.0
sh601225,8.67,2812548.0,0.0,0.0,0.0,0.0
sz000966,5.19,793032.0,0.0,0.0,0.0,0.0
sz002424,11.18,1471288.0,0.0,0.0,0.0,0.0
sz002305,2.9,734860.0,0.0,0.0,0.0,0.0
sh600157,1.95,2804295.0,0.0,0.0,0.0,0.0
sh603918,13.11,157320.0,0.0,0.0,0.0,0.0
sz300701,33.85,10155.0,0.0,0.0,0.0,0.0
sz000403,30.04,468624.0,0.0,0.0,0.0,0.0
sz300717,16.86,190518.0,0.0,0.0,0.0,0.0
sh600536,50.86,40428614.0,0.0,0.0,0.0,0.0
sh603477,7.71,89436.0,0.0,0.0,0.0,0.0
sz000996,14.84,2464924.0,0.0,0.0,0.0,0.0
sz002524,5.21,418884.0,0.0,0.0,0.0,0.0
sh600896,5.01,405309.0,236.85,0.01433326,0.14181984,0.04364647
sz002606,6.01,227779.0,0.0,0.0,0.0,0.0
sh600487,16.23,56251557.0,0.0,0.0,0.0,0.0
sz300094,5.24,365228.0,0.0,0.0,0.0,0.0
sz000766,8.54,2211006.0,0.0,0.0,0.0,0.0
sz002791,17.02,177008.0,0.0,0.0,0.0,0.0
sh600313,3.1,1210240.0,0.0,0.0,0.0,0.0
sh600186,1.7,527510.0,0.0,0.0,0.0,0.0
sh600196,26.0,3595800.0,0.0,0.0,0.0,0.0
sh600137,14.48,141904.0,0.0,0.0,0.0,0.0
sz000528,6.88,1370496.0,0.0,0.0,0.0,0.0
sh600612,41.99,138567.0,0.0,0.0,0.0,0.0
sh600814,5.66,155084.0,0.0,0.0,0.0,0.0
sz000639,8.55,243675.0,0.0,0.0,0.0,0.0
sz002845,16.51,72644.0,0.0,0.0,0.0,0.0
sh603818,7.7,5390.0,0.0,0.0,0.0,0.0
sh600520,14.3,3138850.0,0.0,0.0,0.0,0.0
sz002680,0.0,0.0,0.0,0.0,0.0,0.0
sz000564,3.11,259996.0,0.0,0.0,0.0,0.0
sh601969,5.27,254014.0,0.0,0.0,0.0,0.0
sh603518,13.7,138370.0,0.0,0.0,0.0,0.0
sz002877,15.21,252486.0,0.0,0.0,0.0,0.0
sz002299,25.75,6787700.0,0.0,0.0,0.0,0.0
sz000998,13.9,3602880.0,94.38333333333334,0.73527567,2.50486167,0.58048448
sz300347,62.41,359357.0,0.0,0.0,0.0,0.0
sh600826,11.22,168300.0,0.0,0.0,0.0,0.0
sh601633,8.81,700395.0,0.0,0.0,0.0,0.0
sh603900,12.71,151249.0,0.0,0.0,0.0,0.0
sz300508,33.8,2873000.0,0.0,0.0,0.0,0.0
sz300384,15.36,170496.0,0.0,0.0,0.0,0.0
sz002640,9.62,1217892.0,0.0,0.0,0.0,0.0
sz002415,29.0,8856600.0,0.0,0.0,0.0,0.0
sh600645,18.56,248704.0,0.0,0.0,0.0,0.0
sz002469,4.24,78440.0,0.0,0.0,0.0,0.0
sz002827,14.9,181780.0,0.0,0.0,0.0,0.0
sz300636,18.68,5604.0,0.0,0.0,0.0,0.0
sz000890,5.79,554682.0,0.0,0.0,0.0,0.0
sh603026,33.82,1586158.0,0.0,0.0,0.0,0.0
sh600539,6.88,81872.0,0.0,0.0,0.0,0.0
sz000925,6.75,175500.0,0.0,0.0,0.0,0.0
sz002459,11.42,211270.0,0.0,0.0,0.0,0.0
sh603388,11.71,813845.0,0.0,0.0,0.0,0.0
sz300221,7.27,237002.0,0.0,0.0,0.0,0.0
sz000970,9.4,2084920.0,0.0,0.0,0.0,0.0
sz002775,6.54,328962.0,0.0,0.0,0.0,0.0
sz300463,21.42,711144.0,0.0,0.0,0.0,0.0
sh603110,12.94,53054.0,0.0,0.0,0.0,0.0
sz000089,9.12,1462848.0,0.0,0.0,0.0,0.0
sh603116,7.57,57532.0,0.0,0.0,0.0,0.0
sh603500,11.78,107198.0,0.0,0.0,0.0,0.0
sh600854,0.0,0.0,0.0,0.0,0.0,0.0
sh600009,70.42,4323788.0,0.0,0.0,0.0,0.0
sz000936,8.79,1796676.0,0.0,0.0,0.0,0.0
sz300243,9.01,9010.0,0.0,0.0,0.0,0.0
sh600962,9.3,1077870.0,0.0,0.0,0.0,0.0
sh600893,23.72,1779000.0,0.0,0.0,0.0,0.0
sh603556,14.08,1408.0,0.0,0.0,0.0,0.0
sz300545,25.0,752500.0,0.0,0.0,0.0,0.0
sz002037,7.86,300252.0,0.0,0.0,0.0,0.0
sh603021,5.91,330369.0,0.0,0.0,0.0,0.0
sh600619,9.19,130498.0,0.0,0.0,0.0,0.0
