,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,6.63,52443.0,0.0,0.0,0.0,0.0,6.650102459016393
sz300139,10.15,480095.0,0.0,0.0,0.0,0.0,10.259344060271292
sh600728,7.31,477343.0,0.0,0.0,0.0,0.0,7.4548395696606375
sz300294,34.37,463995.0,0.0,0.0,0.0,0.0,34.90032360365025
sh601658,4.69,2029607.0,0.0,0.0,0.0,0.0,4.752589669079446
sz300801,19.7,19700.0,0.0,0.0,0.0,0.0,19.732436640823504
sh600543,8.27,844367.0,0.0,0.0,0.0,0.0,8.357707570194522
sz002041,24.6,7717020.0,0.0,0.0,0.0,0.0,23.914574988306335
sh600337,4.77,140238.0,0.0,0.0,0.0,0.0,4.75414944223274
sz300236,49.32,1208340.0,0.0,0.0,0.0,0.0,49.31026611781076
sz002473,0.0,0.0,0.0,0.0,0.0,0.0,5.06729645390071
sz300873,41.7,1200960.0,0.0,0.0,0.0,0.0,40.80114073852146
sz002748,5.72,17160.0,0.0,0.0,0.0,0.0,5.834849000610979
sz002087,3.96,1121472.0,0.0,0.0,0.0,0.0,3.978458075951144
sz002112,7.4,11100.0,0.0,0.0,0.0,0.0,7.3182751108296396
sz002420,3.89,778.0,0.0,0.0,0.0,0.0,3.8745448352209833
sz002830,9.34,88730.0,0.0,0.0,0.0,0.0,9.09908628356422
sh603666,101.02,333366.0,0.0,0.0,0.0,0.0,100.24465086206897
sz002236,23.15,8607286.0,0.0,0.0,0.0,0.0,23.365840745376097
sh600161,40.9,1533750.0,163.55,0.24968678,2.35044079,0.77536216,44.246894025624165
sh600458,8.91,531927.0,0.0,0.0,0.0,0.0,8.663843652968035
sz002282,9.4,94940.0,0.0,0.0,0.0,0.0,9.457989392806146
sz002479,5.35,32635.0,0.0,0.0,0.0,0.0,5.309096868171887
sh603515,32.97,798863.0,0.0,0.0,0.0,0.0,33.0723516657489
sh600847,9.0,44100.0,0.0,0.0,0.0,0.0,9.089156213144634
sz002059,4.52,21696.0,0.0,0.0,0.0,0.0,4.48551916235989
sh600623,5.52,291456.0,0.0,0.0,0.0,0.0,5.513207437788953
sh603355,30.61,58159.0,0.0,0.0,0.0,0.0,30.7315768708363
sz002128,10.9,763000.0,0.0,0.0,0.0,0.0,10.854117084513115
sh600706,6.76,33124.0,0.0,0.0,0.0,0.0,6.761589950959306
sh603131,29.2,654080.0,0.0,0.0,0.0,0.0,27.607017024687117
sz002760,15.7,23550.0,0.0,0.0,0.0,0.0,15.821777749295052
sz300260,15.63,106284.0,0.0,0.0,0.0,0.0,16.035509050534955
sz002522,6.18,129162.0,0.0,0.0,0.0,0.0,6.122816410960042
sh603823,14.26,251546.0,0.0,0.0,0.0,0.0,14.283400513008427
sz300130,10.49,147909.0,0.0,0.0,0.0,0.0,10.689662027557967
sz002645,9.18,281826.0,0.0,0.0,0.0,0.0,8.954873478625016
