,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,25.88,75052.0,0.0,0.0,0.0,0.0
sz300240,8.09,520187.0,0.0,0.0,0.0,0.0
sz000893,4.71,856278.0,0.0,0.0,0.0,0.0
sh600185,5.0,512000.0,0.0,0.0,0.0,0.0
sz002468,22.5,513000.0,0.0,0.0,0.0,0.0
sh601225,9.15,2363445.0,0.0,0.0,0.0,0.0
sz000966,4.22,305106.0,0.0,0.0,0.0,0.0
sz002424,10.29,559776.0,0.0,0.0,0.0,0.0
sz002305,3.35,461295.0,0.0,0.0,0.0,0.0
sh600157,2.15,9093855.0,74.86666666666666,2.51641,4.81261055,1.37777801
sh603918,14.2,116440.0,0.0,0.0,0.0,0.0
sz300701,36.25,224750.0,0.0,0.0,0.0,0.0
sz000403,0,0,0,0,0,0
sz300717,16.63,131377.0,0.0,0.0,0.0,0.0
sh600536,33.91,17341574.0,0.0,0.0,0.0,0.0
sh603477,8.74,273562.0,0.0,0.0,0.0,0.0
sz000996,12.98,1100704.0,0.0,0.0,0.0,0.0
sz002524,5.29,215303.0,0.0,0.0,0.0,0.0
sh600896,4.89,344256.0,0.0,0.0,0.0,0.0
sz002606,7.1,1552770.0,0.0,0.0,0.0,0.0
sh600487,22.84,4750720.0,0.0,0.0,0.0,0.0
sz300094,6.76,228488.0,0.0,0.0,0.0,0.0
sz000766,8.18,408182.0,0.0,0.0,0.0,0.0
sz002791,13.08,159576.0,0.0,0.0,0.0,0.0
sh600313,2.9,539400.0,0.0,0.0,0.0,0.0
sh600186,2.18,1414602.0,0.0,0.0,0.0,0.0
sh600196,29.62,5056134.0,0.0,0.0,0.0,0.0
sh600137,14.94,150894.0,0.0,0.0,0.0,0.0
sz000528,7.89,3417554.0,0.0,0.0,0.0,0.0
sh600612,41.35,702950.0,0.0,0.0,0.0,0.0
sh600814,6.0,235800.0,0.0,0.0,0.0,0.0
sz000639,8.71,380627.0,0.0,0.0,0.0,0.0
sz002845,21.08,1418684.0,0.0,0.0,0.0,0.0
sh603818,8.06,48360.0,0.0,0.0,0.0,0.0
sh600520,14.42,393666.0,0.0,0.0,0.0,0.0
