,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,23.85,45315.0,0.0,0.0,0.0,0.0
sz300240,7.73,60294.0,0.0,0.0,0.0,0.0
sz000893,0,0,0,0,0,0
sh600185,4.76,609756.0,0.0,0.0,0.0,0.0
sz002468,25.04,257912.0,0.0,0.0,0.0,0.0
sh601225,8.82,1579662.0,0.0,0.0,0.0,0.0
sz000966,5.56,483720.0,0.0,0.0,0.0,0.0
sz002424,10.7,87740.0,0.0,0.0,0.0,0.0
sz002305,2.62,189688.0,0.0,0.0,0.0,0.0
sh600157,1.71,2026863.0,0.0,0.0,0.0,0.0
sh603918,11.0,232100.0,0.0,0.0,0.0,0.0
sz300701,35.7,203490.0,0.0,0.0,0.0,0.0
sz000403,25.58,2558.0,0.0,0.0,0.0,0.0
sz300717,15.81,22134.0,0.0,0.0,0.0,0.0
sh600536,57.5,12121000.0,0.0,0.0,0.0,0.0
sh603477,8.0,110400.0,0.0,0.0,0.0,0.0
sz000996,13.0,4002700.0,0.0,0.0,0.0,0.0
sz002524,5.14,190180.0,0.0,0.0,0.0,0.0
sh600896,5.01,104208.0,0.0,0.0,0.0,0.0
sz002606,5.38,104910.0,8.15,0.0827794,0.15018735,0.02278639
sh600487,0,0,0,0,0,0
sz300094,4.63,159272.0,0.0,0.0,0.0,0.0
sz000766,6.83,451463.0,0.0,0.0,0.0,0.0
sz002791,15.14,86298.0,0.0,0.0,0.0,0.0
sh600313,3.97,6828797.0,34.4,0.66366443,0.58783068,0.14803668
sh600186,1.43,968968.0,0.0,0.0,0.0,0.0
sh600196,23.5,1306600.0,0.0,0.0,0.0,0.0
sh600137,14.53,149659.0,0.0,0.0,0.0,0.0
sz000528,6.69,746604.0,0.0,0.0,0.0,0.0
sh600612,43.18,120904.0,0.0,0.0,0.0,0.0
sh600814,5.26,2630.0,0.0,0.0,0.0,0.0
sz000639,7.92,963072.0,0.0,0.0,0.0,0.0
sz002845,16.72,175560.0,0.0,0.0,0.0,0.0
sh603818,7.34,15414.0,0.0,0.0,0.0,0.0
sh600520,13.17,9219.0,0.0,0.0,0.0,0.0
sz002680,0,0,0,0,0,0
sz000564,2.65,336550.0,0.0,0.0,0.0,0.0
sh601969,5.64,2741040.0,0.0,0.0,0.0,0.0
sh603518,9.39,194373.0,0.0,0.0,0.0,0.0
sz002877,9.38,101304.0,0.0,0.0,0.0,0.0
sz002299,25.31,2576558.0,0.0,0.0,0.0,0.0
sz000998,15.65,8605935.0,0.0,0.0,0.0,0.0
sz300347,63.78,752604.0,0.0,0.0,0.0,0.0
sh600826,10.71,35343.0,0.0,0.0,0.0,0.0
sh601633,9.14,1359840.0,0.0,0.0,0.0,0.0
sh603900,11.75,143350.0,0.0,0.0,0.0,0.0
sz300508,38.71,735490.0,0.0,0.0,0.0,0.0
sz300384,15.77,643542.0,0.0,0.0,0.0,0.0
sz002640,9.0,706500.0,0.0,0.0,0.0,0.0
sz002415,25.98,12748386.0,0.0,0.0,0.0,0.0
sh600645,17.66,146578.0,0.0,0.0,0.0,0.0
sz002469,4.29,28314.0,0.0,0.0,0.0,0.0
sz002827,15.16,121280.0,0.0,0.0,0.0,0.0
sz300636,19.76,65208.0,0.0,0.0,0.0,0.0
sz000890,5.75,220225.0,0.0,0.0,0.0,0.0
sh603026,36.76,3734816.0,0.0,0.0,0.0,0.0
sh600539,0,0,0,0,0,0
sz000925,6.76,37856.0,0.0,0.0,0.0,0.0
sz002459,12.63,12630.0,0.0,0.0,0.0,0.0
sh603388,0,0,0,0,0,0
sz300221,6.71,127490.0,0.0,0.0,0.0,0.0
sz000970,13.25,17561550.0,0.0,0.0,0.0,0.0
sz002775,6.16,112728.0,0.0,0.0,0.0,0.0
sz300463,23.04,135936.0,0.0,0.0,0.0,0.0
sh603110,15.81,1982574.0,0.0,0.0,0.0,0.0
sz000089,8.51,2458539.0,0.0,0.0,0.0,0.0
sh603116,7.63,88508.0,0.0,0.0,0.0,0.0
sh603500,12.31,92325.0,0.0,0.0,0.0,0.0
sh600854,3.89,284748.0,0.0,0.0,0.0,0.0
sh600009,75.38,2755214.0,0.0,0.0,0.0,0.0
sz000936,9.36,358488.0,0.0,0.0,0.0,0.0
sz300243,8.02,205553.0,0.0,0.0,0.0,0.0
sh600962,8.95,307880.0,0.0,0.0,0.0,0.0
sh600893,22.6,377420.0,0.0,0.0,0.0,0.0
sh603556,13.82,117470.0,0.0,0.0,0.0,0.0
sz300545,24.22,498932.0,0.0,0.0,0.0,0.0
sz002037,7.39,91636.0,0.0,0.0,0.0,0.0
sh603021,0,0,0,0,0,0
sh600619,9.31,6517.0,0.0,0.0,0.0,0.0
sh600096,6.25,108125.0,0.0,0.0,0.0,0.0
sz002537,7.19,353029.0,0.0,0.0,0.0,0.0
sh600059,9.03,372939.0,0.0,0.0,0.0,0.0
sz000957,7.76,499744.0,0.0,0.0,0.0,0.0
sh600217,0,0,0,0,0,0
sh600023,4.74,1419630.0,0.0,0.0,0.0,0.0
sz300543,20.35,797720.0,0.0,0.0,0.0,0.0
sh600222,4.37,169119.0,0.0,0.0,0.0,0.0
sz300627,19.71,41391.0,0.0,0.0,0.0,0.0
sh603933,13.58,259378.0,49.93333333333333,0.09577179,0.32001417,0.06752965
sh601222,4.64,239888.0,0.0,0.0,0.0,0.0
sh603028,11.71,190873.0,0.0,0.0,0.0,0.0
sh600083,15.2,41040.0,0.0,0.0,0.0,0.0
sz300392,7.52,609872.0,0.0,0.0,0.0,0.0
sz002732,16.26,52032.0,0.0,0.0,0.0,0.0
sh601330,10.0,1371000.0,0.0,0.0,0.0,0.0
sz002905,18.99,5763465.0,0.0,0.0,0.0,0.0
sz002750,12.5,1868750.0,0.0,0.0,0.0,0.0
sz300641,5.19,10380.0,0.0,0.0,0.0,0.0
sz300393,17.06,29002.0,0.0,0.0,0.0,0.0
sh603977,10.23,4605546.0,0.0,0.0,0.0,0.0
sz300521,10.01,69069.0,0.0,0.0,0.0,0.0
sh601966,16.28,56980.0,0.0,0.0,0.0,0.0
sh600668,12.68,997916.0,0.0,0.0,0.0,0.0
sh601015,4.01,141842.0,0.0,0.0,0.0,0.0
sz300012,9.2,209760.0,0.0,0.0,0.0,0.0
sh601398,5.78,3993986.0,0.0,0.0,0.0,0.0
sz300583,31.51,94530.0,0.0,0.0,0.0,0.0
sz002056,8.8,9294560.0,0.0,0.0,0.0,0.0
sz002499,0,0,0,0,0,0
sz000628,10.47,307818.0,0.0,0.0,0.0,0.0
sz300026,3.45,79350.0,0.0,0.0,0.0,0.0
sh600302,0,0,0,0,0,0
sh603035,9.7,290030.0,0.0,0.0,0.0,0.0
sz300578,24.26,1305188.0,0.0,0.0,0.0,0.0
sz000895,24.68,1927508.0,0.0,0.0,0.0,0.0
sz300481,13.23,560952.0,0.0,0.0,0.0,0.0
sh600891,1.47,141267.0,0.0,0.0,0.0,0.0
sz300626,8.31,275061.0,0.0,0.0,0.0,0.0
sz000703,12.63,551931.0,0.0,0.0,0.0,0.0
sz300596,30.79,80054.0,0.0,0.0,0.0,0.0
sh603399,12.31,521944.0,0.0,0.0,0.0,0.0
sz000090,6.44,644000.0,0.0,0.0,0.0,0.0
sh600136,10.63,111615.0,0.0,0.0,0.0,0.0
sh603196,8.85,125670.0,0.0,0.0,0.0,0.0
sz300676,57.7,882810.0,0.0,0.0,0.0,0.0
sz002687,5.78,202300.0,0.0,0.0,0.0,0.0
sz300122,37.9,1129420.0,0.0,0.0,0.0,0.0
sh603803,13.19,2987535.0,0.0,0.0,0.0,0.0
sh600240,0.93,969358.0,0.0,0.0,0.0,0.0
sh601949,6.12,389232.0,0.0,0.0,0.0,0.0
sh601333,3.27,462378.0,0.0,0.0,0.0,0.0
sh600868,3.55,1339770.0,215.75,0.33949807,1.40608703,0.24747842
sz002668,6.63,2375529.0,0.0,0.0,0.0,0.0
sh603183,12.72,2603224.0,245.03333333333333,0.0,0.10964639,0.02603224
sh600791,4.1,268960.0,0.0,0.0,0.0,0.0
sh600348,5.69,508686.0,0.0,0.0,0.0,0.0
sh603129,19.53,9765.0,0.0,0.0,0.0,0.0
sz002267,8.11,343053.0,0.0,0.0,0.0,0.0
sz300106,8.13,2845500.0,0.0,0.0,0.0,0.0
sz002380,0,0,0,0,0,0
sz002195,3.9,3521154.0,0.0,0.0,0.0,0.0
sz000539,4.25,40800.0,0.0,0.0,0.0,0.0
sh603676,10.46,42886.0,0.0,0.0,0.0,0.0
sz002221,8.78,624276.0,0.0,0.0,0.0,0.0
sh600526,5.26,14728.0,0.0,0.0,0.0,0.0
sz300518,23.74,237400.0,0.0,0.0,0.0,0.0
sh603991,19.51,154129.0,0.0,0.0,0.0,0.0
sz000803,15.39,4617.0,0.0,0.0,0.0,0.0
sz000068,4.44,196692.0,0.0,0.0,0.0,0.0
sh603536,9.82,844520.0,0.0,0.0,0.0,0.0
sh600219,2.29,1894918.0,0.0,0.0,0.0,0.0
sh601999,6.19,69328.0,0.0,0.0,0.0,0.0
sz300017,11.25,4788000.0,0.0,0.0,0.0,0.0
sh600628,7.11,7110.0,0.0,0.0,0.0,0.0
sh600332,39.0,1088100.0,0.0,0.0,0.0,0.0
sh600075,0,0,0,0,0,0
sz002915,20.67,103350.0,0.0,0.0,0.0,0.0
sz002724,5.92,143856.0,0.0,0.0,0.0,0.0
sh600000,11.42,3209020.0,0.0,0.0,0.0,0.0
sh600608,4.4,402160.0,0.0,0.0,0.0,0.0
sz300313,6.32,1330360.0,0.0,0.0,0.0,0.0
sz300329,7.61,70012.0,0.0,0.0,0.0,0.0
sh600373,13.22,440517.0,0.0,0.0,0.0,0.0
sh603017,13.07,411705.0,0.0,0.0,0.0,0.0
sh601588,3.66,454572.0,0.0,0.0,0.0,0.0
sz002650,3.81,2293620.0,0.0,0.0,0.0,0.0
sh600971,5.72,53768.0,0.0,0.0,0.0,0.0
sz300282,11.76,390432.0,0.0,0.0,0.0,0.0
sh600444,11.49,19533.0,0.0,0.0,0.0,0.0
sz000806,2.15,445050.0,0.0,0.0,0.0,0.0
sz300706,26.0,1131000.0,173.06666666666666,0.10120723,1.12993449,0.31699636
sh601199,3.86,58286.0,0.0,0.0,0.0,0.0
sh600589,4.81,48100.0,0.0,0.0,0.0,0.0
sh601958,6.72,948864.0,0.0,0.0,0.0,0.0
sz300410,10.0,1224000.0,0.0,0.0,0.0,0.0
sz002467,6.8,39514181.0,67.21666666666667,0.39514181,2.57779703,1.63615324
sz300259,3.58,282462.0,0.0,0.0,0.0,0.0
sz300189,3.95,1304290.0,232.86666666666667,0.06222532,2.06129643,1.18857524
sz002918,21.83,168091.0,0.0,0.0,0.0,0.0
sz300499,15.22,121760.0,0.0,0.0,0.0,0.0
sz002857,13.68,2015064.0,0.0,0.0,0.0,0.0
sh600139,3.23,234498.0,0.0,0.0,0.0,0.0
sz300257,10.42,32302.0,0.0,0.0,0.0,0.0
sz300247,3.25,552500.0,0.0,0.0,0.0,0.0
sh601169,5.91,1749360.0,0.0,0.0,0.0,0.0
sh600678,5.97,451929.0,0.0,0.0,0.0,0.0
sz000630,2.42,404624.0,0.0,0.0,0.0,0.0
sz000929,7.97,225551.0,0.0,0.0,0.0,0.0
sh600558,3.5,4900.0,0.0,0.0,0.0,0.0
sz002033,5.91,84513.0,0.0,0.0,0.0,0.0
sh600722,5.62,159046.0,0.0,0.0,0.0,0.0
sz000156,11.15,729210.0,0.0,0.0,0.0,0.0
sz002737,15.14,16654.0,0.0,0.0,0.0,0.0
sz300319,6.94,295644.0,1.2333333333333334,0.28202211,0.19156778,0.05268555
sh600237,4.0,107200.0,0.0,0.0,0.0,0.0
sh601669,5.14,919032.0,0.0,0.0,0.0,0.0
sh603012,10.8,131760.0,0.0,0.0,0.0,0.0
sz300748,74.75,67682986.0,166.53333333333333,0.0,7.26435375,3.87344035
sz002761,11.31,1281423.0,0.0,0.0,0.0,0.0
sz002843,10.07,1995874.0,0.0,0.0,0.0,0.0
sz300351,0,0,0,0,0,0
sz002143,1.24,268336.0,0.0,0.0,0.0,0.0
sz002441,8.03,107602.0,0.0,0.0,0.0,0.0
sz000415,3.91,839868.0,0.0,0.0,0.0,0.0
sh600853,4.37,1208742.0,0.0,0.0,0.0,0.0
sh600275,2.5,354250.0,0.0,0.0,0.0,0.0
sz300251,6.85,175620.0,0.0,0.0,0.0,0.0
sh601003,5.82,444648.0,0.0,0.0,0.0,0.0
sh601007,10.59,59304.0,0.0,0.0,0.0,0.0
sz002572,19.25,1312850.0,0.0,0.0,0.0,0.0
